% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.266522881e+10 +1.266522881e+10 +1.266522819e+10 +1.266522819e+10 -6.7692e-01 -6.3004e-01 -9.1293e-01 -1.7116e+00 +2.2298e+00 +4.8669e+00 -7.4715e-01 -3.0368e+00 -8.1632e-01 +1.0576e+00 -2.0365e+00 -2.4393e+00 +7.9110e-01 +2.8583e-01 -3.2147e-02 -1.1572e+00 -2.2454e-01 +4.4843e+00 +3.9967e+00 -3.5665e+00
2 +6.900350547e+08 +6.900350547e+08 +6.900344336e+08 +6.900344336e+08 -3.8628e+00 +2.7701e+00 +1.3391e+00 -2.3732e+00 -9.1252e-01 -4.3642e-01 +7.5766e-01 -2.4752e+00 +3.8947e+00 +3.3069e+00 +4.9708e+00 -2.4601e+00 +4.0689e+00 -2.7487e+00 +4.9927e+00 +3.9539e+00 +2.8954e+00 -3.4368e-01 -9.8462e-01 +3.4649e+00
3 +4.768293787e+08 +4.768293787e+08 +4.768287576e+08 +4.768287576e+08 +3.0179e+00 +4.6013e+00 -1.0735e+00 -1.8460e+00 -8.9721e-01 +3.8807e+00 +2.7188e+00 +2.9990e-01 +2.2921e+00 +2.3006e+00 -4.8124e+00 -4.7481e+00 +5.2387e-01 +4.7117e-01 -4.3518e+00 -3.2563e+00 +4.8452e+00 -3.5820e+00 +4.0085e+00 +9.3869e-02
18 +3.071070452e+08 +3.071070452e+08 +3.071064241e+08 +3.071064241e+08 +2.9092e+00 +1.0205e+00 -1.9571e+00 -3.0465e+00 -2.9046e+00 +3.7220e+00 +1.6979e+00 +4.7544e+00 -3.5968e+00 -1.3700e+00 -2.3945e+00 +1.2062e+00 -2.0202e-01 +4.1192e+00 +1.4915e+00 +1.4820e-01 +1.4344e+00 +1.4252e+00 +1.3610e+00 -7.2394e-01
52 +1.289203387e+08 +1.289203387e+08 +1.289197176e+08 +1.289197176e+08 +1.6311e+00 +2.1130e+00 -1.6043e+00 -2.4848e+00 -1.8840e+00 +2.6651e+00 +1.0177e+00 +1.9672e+00 -2.4810e-01 +5.0000e+00 -2.0223e+00 +6.8673e-01 +2.0474e+00 +2.2622e+00 +2.0449e+00 -2.3012e+00 -1.7284e+00 -1.1963e+00 +2.5828e+00 +1.2951e+00
98 +8.262071844e+07 +8.262071844e+07 +8.262009733e+07 +8.262009733e+07 +1.7514e+00 +4.7749e+00 -7.6273e-01 -1.7154e+00 -2.3326e+00 -2.1847e+00 +7.5736e-01 +8.2739e-01 -1.2464e+00 +1.2104e+00 +6.6521e-01 +3.4350e+00 +6.7908e-01 +3.3578e+00 +2.1183e+00 -4.1367e+00 -4.1319e+00 +2.2914e+00 +2.9083e+00 -7.5927e-01
122 +5.397759948e+07 +5.397759948e+07 +5.397697837e+07 +5.397697837e+07 +0.0000e+00 +5.0000e+00 -1.1233e+00 -2.0341e+00 -3.4136e+00 +0.0000e+00 +3.1257e+00 -6.9793e-01 -1.0408e+00 +5.7727e-01 +0.0000e+00 +1.8341e+00 +2.0333e+00 +2.8469e+00 -6.7038e-01 -5.0000e+00 -7.8929e-01 +2.5918e+00 +1.2342e+00 -1.5254e+00
208 +3.492382614e+07 +3.492382614e+07 +3.492320503e+07 +3.492320503e+07 +2.8337e-01 +4.4368e+00 +1.2905e+00 -2.1503e+00 -1.5390e+00 -1.8709e+00 +3.7512e+00 +1.8581e+00 -1.6862e-01 -1.0257e+00 -6.1922e-01 +2.8692e+00 +2.4467e+00 +2.2808e+00 +1.4205e-01 -5.0000e+00 +0.0000e+00 +4.6833e+00 -3.1085e-01 -1.3095e+00
393 +2.510390508e+07 +2.510390508e+07 +2.510328397e+07 +2.510328397e+07 -1.3676e+00 +4.8106e+00 +1.3123e+00 -1.2897e+00 -1.7374e+00 -7.6751e-01 +8.5163e-01 -1.5620e+00 +8.4104e-01 -1.8420e-01 +7.0073e-01 +2.1560e+00 +3.5336e+00 +1.3343e+00 +0.0000e+00 -5.0000e+00 -6.3256e-01 +3.4554e+00 +2.2451e+00 -5.7234e-01
590 +1.165617515e+07 +1.165617515e+07 +1.165555404e+07 +1.165555404e+07 -7.4346e-01 +4.6522e+00 +3.5465e-01 -2.2679e+00 -1.6604e+00 -2.3742e+00 +1.5921e+00 +1.2610e-01 +2.3079e+00 -9.9260e-01 +2.1226e+00 +2.9909e+00 +5.0000e+00 +1.9796e+00 +1.9444e+00 -3.7900e+00 +8.1521e-01 +2.0700e+00 +2.1377e+00 -2.1009e-01
