% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.659877213e+01 +5.659877213e+01 -4.595122787e+01 -4.595122787e+01 -1.5045e+00 +5.4488e-02 -6.8163e-01 +3.0155e+00 -8.0628e-01 +2.5541e-01 -2.7312e+00 +3.6837e+00 +4.2579e+00 +3.8573e+00 +3.2054e+00 -4.1371e-01 -1.1390e+00 +5.4746e-03 +4.6562e+00 +2.8625e+00 -3.4175e+00 +4.5520e+00 +7.2608e-01 +4.8222e+00
15 +3.702047548e+01 +3.702047548e+01 -6.552952452e+01 -6.552952452e+01 +3.6396e-01 -4.8657e+00 +2.2801e+00 +2.4784e+00 +2.8548e+00 +8.1531e-01 -2.8127e+00 +1.5500e+00 -3.7235e+00 -1.6378e+00 -5.0087e-01 -8.8264e-01 -2.3745e+00 +2.2395e+00 -4.9813e+00 +2.6974e+00 +6.6739e-02 +2.0569e+00 -3.5800e+00 -2.3477e-01
56 +2.466045277e+01 +2.466045277e+01 -7.788954723e+01 -7.788954723e+01 -9.0002e-01 -2.8005e+00 +1.4233e+00 +2.4449e+00 +3.7237e+00 +3.0176e+00 +2.4115e+00 +1.0421e+00 -3.6456e+00 -1.3982e-01 -6.4764e-01 +1.5621e+00 -1.1454e+00 +1.8421e+00 +1.3645e+00 -4.2902e+00 -3.0857e+00 +1.2530e+00 +4.1533e+00 -9.6507e-01
304 +1.423832547e+01 +1.423832547e+01 -8.831167453e+01 -8.831167453e+01 +1.5579e+00 +8.0471e-01 +3.9960e+00 +1.9505e+00 +1.6719e+00 +1.0917e+00 -8.5060e-01 +1.7962e-01 -2.9709e-02 +1.2783e+00 +8.8993e-01 +5.5675e-01 -1.1844e+00 -2.6030e+00 +1.8396e-01 -2.8153e-01 +1.5489e+00 -3.2086e+00 -1.4417e-01 -2.1023e+00
404 +9.379341722e+00 +9.379341722e+00 -9.317065828e+01 -9.317065828e+01 +6.5521e-01 -1.4897e+00 -2.7325e-01 -6.1314e-01 -4.2749e-01 -1.7366e+00 -1.9949e+00 -1.5239e+00 +3.7369e+00 +2.4251e-02 -4.5678e-01 +1.5622e+00 +3.3785e-01 -1.9064e+00 -8.5806e-01 -9.3755e-01 -2.0290e-01 -2.3721e+00 +9.7220e-01 -2.7794e+00
5039 +5.965542267e+00 +5.965542267e+00 -9.658445773e+01 -9.658445773e+01 +7.6212e-01 +7.5098e-01 +1.7732e+00 -9.4933e-01 -9.0374e-01 -4.9207e-01 -5.2167e-01 -2.2632e+00 +1.8793e+00 -9.0707e-01 -2.2258e+00 -1.6710e-01 +9.7247e-03 -1.2062e+00 +4.2394e-01 -6.1593e-01 -2.3209e+00 -9.2413e-01 -3.6435e-01 -1.6862e-01
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.335230471e+01 +2.335230471e+01 +9.504230471e+01 +9.504230471e+01 +3.8886e-01 +1.8287e+00 +2.4315e-01 +1.9962e+00 +1.7566e+00 -1.7830e+00 +9.6438e-01 -3.6942e-01 -1.0150e+00 +2.5383e+00 -2.0183e+00 -2.7782e+00 +3.4301e+00 +3.8292e+00 +3.7161e+00 +1.1166e+00 -1.0415e+00 -1.6136e+00 -7.8884e-01 -1.6470e+00
301 +1.506360959e+01 +1.506360959e+01 +8.675360959e+01 +8.675360959e+01 -3.4507e+00 -8.3999e-01 +3.2716e-01 -3.7120e+00 +9.9559e-01 +2.8214e+00 -2.7435e-02 +3.2373e-01 -1.1402e+00 -2.7067e-01 +5.3085e-01 +1.9021e+00 +1.7709e-02 +8.2496e-01 -6.4607e-01 +9.7577e-01 +9.4910e-01 +2.3605e+00 +3.9214e+00 -4.1194e-01
935 +9.979568281e+00 +9.979568281e+00 +8.166956828e+01 +8.166956828e+01 +2.7503e-01 -4.6591e-01 -1.5655e+00 +3.1260e+00 +1.1315e-02 -2.0205e-01 -4.3467e-01 -8.3674e-02 +1.3772e+00 +1.1405e+00 +8.0688e-01 +1.5827e+00 +3.4600e+00 +6.6555e-01 +1.7786e+00 -9.5917e-02 +7.1632e-01 +2.6286e-01 -1.8343e-01 +2.1679e+00
1611 +6.305927457e+00 +6.305927457e+00 +7.799592746e+01 +7.799592746e+01 +1.2813e-01 +9.8071e-01 +2.3999e-01 +1.3253e+00 -9.8123e-01 +1.5277e+00 +7.6659e-01 +3.4993e-01 -7.8009e-01 +2.9073e-01 -1.3780e-01 +2.7837e-01 -7.8740e-01 -7.9001e-01 -1.2852e+00 -1.4882e+00 -4.7689e-01 +1.8704e+00 -6.3229e-01 +5.3627e-01
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
