% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.804858584e+03 +1.804858584e+03 +1.342768584e+03 +1.342768584e+03 -2.7196e+00 -8.7193e-01 -3.6684e+00 +3.1766e+00 +5.2782e-01 +4.0431e+00 +1.5512e+00 +2.0886e+00 +7.7229e-01 -2.4050e+00 +6.7371e-02 -1.7896e+00 -2.4389e+00 +2.5496e+00 -3.6405e+00 +1.1690e+00 +6.3220e-01 -2.4254e+00 -4.3108e+00 -2.5265e+00
5 +1.104296039e+03 +1.104296039e+03 +6.422060390e+02 +6.422060390e+02 +1.3717e+00 -3.7971e+00 -3.3497e+00 +2.9965e+00 -2.0279e-01 +2.4119e+00 +4.3012e+00 +4.4218e-02 +3.5094e-01 +3.8352e+00 +4.0953e+00 -4.1543e+00 -1.7081e+00 -6.8324e-02 +1.3864e-01 -3.7485e+00 +1.0409e+00 +4.1175e+00 -2.2400e+00 +3.8939e+00
12 +7.366080585e+02 +7.366080585e+02 +2.745180585e+02 +2.745180585e+02 +1.2092e+00 +2.3425e-01 +1.8291e+00 +5.6893e-01 +1.2958e+00 +1.1542e+00 +4.2198e+00 +3.8554e+00 -1.4061e+00 +8.1589e-01 -3.5101e+00 -2.0549e+00 -2.0203e+00 -4.8690e-01 -6.4037e-01 -6.3553e-01 -2.4906e+00 -3.0581e+00 -2.2573e+00 +1.8095e+00
80 +5.382402062e+02 +5.382402062e+02 +7.615020623e+01 +7.615020623e+01 +4.4237e+00 +4.3171e-01 +1.3125e+00 +2.2575e+00 +2.9131e+00 +4.2034e+00 +2.1253e+00 +1.9024e-01 +1.0661e+00 -1.1832e+00 +5.0711e-01 -8.9655e-01 -2.2077e+00 +1.2704e-01 -1.2317e+00 -4.0485e+00 +1.3328e-01 +2.0804e-01 -9.5837e-01 +1.5576e+00
214 +3.680809799e+02 +3.680809799e+02 -9.400902009e+01 -9.400902009e+01 +2.1427e+00 +3.1151e+00 +5.3721e-01 +6.6095e-01 +5.0000e+00 +4.8324e+00 -1.0850e+00 +3.6127e+00 -6.6450e-01 -2.8632e+00 -3.1676e+00 -2.8697e+00 -7.8037e-01 -4.7302e+00 -1.2189e+00 -4.3919e+00 +1.2500e+00 +4.4977e+00 -2.6711e+00 +1.2478e+00
536 +2.190535735e+02 +2.190535735e+02 -2.430364265e+02 -2.430364265e+02 +1.4261e+00 +3.2781e+00 +4.7007e+00 +2.0188e+00 +3.9586e+00 +1.3594e+00 -5.2638e-01 +2.1306e+00 +1.0330e+00 -2.9376e+00 -3.3316e+00 -4.5341e+00 -6.5172e-03 -4.7385e+00 -1.8189e+00 -3.4943e+00 +3.4451e-01 +2.9275e+00 -3.5236e+00 +1.7155e+00
2761 +1.549706525e+02 +1.549706525e+02 -3.071193475e+02 -3.071193475e+02 +1.5171e+00 +5.0000e+00 +4.7259e+00 +1.6326e+00 +2.9975e+00 +2.1136e+00 +3.3694e+00 +1.3043e+00 +1.1790e+00 -2.4448e+00 -3.1948e+00 -4.9380e+00 +2.4261e-01 -3.3990e+00 -2.2563e+00 -3.4582e+00 -1.1780e+00 +2.9909e+00 -3.4376e+00 +1.5222e+00
6263 +9.051201186e+01 +9.051201186e+01 -3.715779881e+02 -3.715779881e+02 +7.9964e-01 +5.0000e+00 +4.7074e+00 +1.6855e+00 +3.0903e+00 +2.1070e+00 +3.2863e+00 +1.3592e+00 +1.1914e+00 -6.1562e-01 -3.3865e+00 -4.9831e+00 +3.4304e-01 -2.9512e+00 -2.2715e+00 -3.4728e+00 -1.1496e+00 +2.9766e+00 -3.1551e+00 +1.4828e+00
9502 +6.028611956e+01 +6.028611956e+01 -4.018038804e+02 -4.018038804e+02 +7.5772e-01 +5.0000e+00 +4.6263e+00 +1.6331e+00 +3.1697e+00 +2.1197e+00 +3.3961e+00 +1.3950e+00 +1.1777e+00 -5.7907e-01 -3.3191e+00 -4.8036e+00 +3.4134e-01 -2.9382e+00 -2.2763e+00 -3.4782e+00 -1.1688e+00 +2.9713e+00 -3.1539e+00 +1.5025e+00
22711 +3.941476895e+01 +3.941476895e+01 -4.226752310e+02 -4.226752310e+02 -2.3415e+00 +5.0000e+00 +4.6298e+00 +1.6329e+00 +3.1666e+00 +2.1710e+00 +3.2425e+00 +2.5984e+00 +1.1353e+00 -5.6975e-01 -2.7355e+00 -4.8116e+00 +3.6583e-01 -2.9620e+00 -2.2719e+00 -3.4593e+00 -1.1523e+00 +2.9475e+00 -3.1556e+00 +1.5081e+00
