% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.239661627e+02 +6.239661627e+02 +7.265761627e+02 +7.265761627e+02 +2.2035e-01 +1.5920e+00 -3.9270e+00 -3.4409e-01 -1.7062e+00 -6.1247e-01 -9.1473e-01 -1.3016e+00 +4.7863e+00 -3.8490e-01 +3.2745e+00 +2.7164e-01 -1.0078e-01 +3.3956e+00 +1.2699e+00 +3.2068e+00 +1.2244e+00 -3.2328e+00 -7.1972e-01 +2.0757e-01
159 +3.660342816e+02 +3.660342816e+02 +4.686442816e+02 +4.686442816e+02 -3.0761e+00 +3.9135e+00 +2.5073e+00 -8.5871e-01 +7.7642e-01 +2.9234e+00 +2.9352e+00 +4.2446e+00 +7.9255e-02 -2.3890e-01 +5.8190e-01 +2.6643e+00 +2.1047e+00 -1.4963e+00 +2.3935e+00 +1.1824e+00 +1.0848e+00 +1.2156e+00 -2.8145e+00 -1.1825e+00
524 +2.418541845e+02 +2.418541845e+02 +3.444641845e+02 +3.444641845e+02 -7.8511e-01 -2.9647e+00 +1.6145e+00 -2.2911e+00 +9.3963e-02 +1.9719e+00 +1.4423e+00 +3.1355e+00 +1.3918e+00 -2.5711e-01 +1.3966e+00 +1.2166e+00 +0.0000e+00 -9.4956e-01 +2.3895e+00 +3.6289e-01 +1.1433e+00 +2.2703e+00 -2.4514e+00 -2.7500e+00
3850 +1.583225895e+02 +1.583225895e+02 +2.609325895e+02 +2.609325895e+02 -1.5295e+00 -1.9573e+00 +1.4735e+00 -2.2799e+00 +8.9536e-01 +1.3191e+00 +6.0129e-01 +1.9929e+00 +1.5994e+00 -1.2936e+00 +2.3284e+00 +1.2258e+00 +1.0286e+00 -7.1255e-01 +3.7815e-01 +1.6932e+00 +1.1793e+00 +1.7781e+00 -2.2569e+00 -1.8433e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.122438866e+02 +9.122438866e+02 +1.005543887e+03 +1.005543887e+03 -3.1874e+00 +5.7779e-01 +3.6383e+00 +4.9613e+00 +3.4104e-01 +1.3911e+00 -4.1637e+00 -2.3525e+00 +2.3487e+00 +4.5860e+00 +3.4607e+00 -1.7138e+00 -1.4708e+00 -1.0682e+00 -4.6872e+00 +5.8471e-01 -3.2736e+00 +3.9743e+00 +4.9635e-01 +2.5081e+00
11 +5.378934606e+02 +5.378934606e+02 +6.311934606e+02 +6.311934606e+02 +3.1464e+00 -3.0837e+00 +2.2976e+00 -4.6935e-01 +1.1575e+00 +3.6128e+00 +2.2567e+00 +2.4172e+00 +5.6338e-01 -3.0678e+00 +6.4743e-01 +8.5592e-01 +7.7784e-01 +1.0675e+00 +2.4492e+00 +1.6991e+00 +1.1294e+00 -2.6844e+00 -4.5558e+00 -3.6134e+00
48 +3.965338586e+02 +3.965338586e+02 +4.898338586e+02 +4.898338586e+02 +1.1069e-01 -3.1827e+00 -3.1367e-01 +2.8107e+00 +2.4774e-01 +1.3603e+00 +3.8564e-01 +2.5510e+00 -1.0142e+00 -7.1101e-01 -1.0514e+00 +1.6142e+00 +4.4791e-01 +1.2579e+00 -3.7355e+00 -2.4443e+00 +6.8866e-02 -2.2841e+00 -2.0353e+00 -1.1607e+00
652 +2.470650147e+02 +2.470650147e+02 +3.403650147e+02 +3.403650147e+02 +7.3098e-01 -2.2739e+00 -1.7773e+00 -1.0789e+00 +1.5624e-01 +2.7764e+00 -1.8687e+00 +2.8607e+00 -1.4111e+00 -1.9185e+00 -6.1181e-01 +3.2304e+00 +1.4460e+00 +2.8781e+00 -1.4030e+00 -2.2755e+00 -6.5088e-01 -6.3997e-01 -1.6492e+00 -1.2413e+00
12521 +1.513586017e+02 +1.513586017e+02 +2.446586017e+02 +2.446586017e+02 +9.3784e-01 -2.6105e+00 -1.5872e+00 -1.0683e+00 -2.0768e+00 +2.4627e+00 -2.5054e+00 +1.6664e+00 -1.5982e+00 -1.3766e+00 +7.4789e-01 +4.5984e-01 +1.9987e+00 +3.4226e+00 -1.4427e+00 -3.4291e+00 -1.0790e+00 +4.4088e-01 -1.3212e+00 -2.0047e+00
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.439957349e+02 +9.439957349e+02 +9.576357349e+02 +9.576357349e+02 -1.1938e+00 +4.3826e+00 -3.0606e-01 +1.5750e-02 +4.8090e+00 -4.5838e+00 -3.3881e+00 +3.2304e+00 +4.6044e+00 +4.9231e+00 -2.6746e-01 +4.7083e+00 -4.5447e+00 +3.8882e+00 -1.2642e+00 -1.0149e+00 -2.1420e+00 -1.4971e+00 -4.2780e+00 +2.6843e+00
4 +5.795947386e+02 +5.795947386e+02 +5.932347386e+02 +5.932347386e+02 +3.7416e+00 +6.7234e-01 -3.7492e+00 -3.3443e+00 -4.8666e+00 -1.6826e+00 +1.9654e+00 +1.6387e+00 +2.2966e+00 -1.2145e+00 +3.8081e+00 +1.9148e+00 -1.0989e+00 +5.5221e-01 -3.1146e+00 +2.8518e+00 +3.4022e+00 +3.5203e+00 -2.1587e+00 +2.5156e+00
125 +3.961717945e+02 +3.961717945e+02 +4.098117945e+02 +4.098117945e+02 -1.6343e+00 -7.8726e-01 -2.0833e+00 +0.0000e+00 -3.6018e-01 +1.2642e+00 -1.1208e+00 +7.6075e-01 -3.6507e-01 +3.2492e+00 -6.7322e-02 -1.1962e-01 -7.3570e-01 +3.1686e+00 -1.3958e-01 +1.6713e+00 +7.8239e-01 +6.3404e-01 -3.2687e+00 +2.5044e+00
682 +2.507212663e+02 +2.507212663e+02 +2.643612663e+02 +2.643612663e+02 +1.2129e+00 +1.4349e+00 -2.2083e-01 -4.4302e+00 -1.4835e+00 +0.0000e+00 +7.6015e-03 -2.8505e-01 +1.2063e+00 +5.0085e-01 +4.4025e-01 -2.2046e+00 -8.7489e-01 +2.3772e+00 -1.5262e+00 +7.5879e-01 +2.1715e-01 +2.5241e+00 -1.3946e+00 -1.0742e+00
2650 +1.465613777e+02 +1.465613777e+02 +1.602013777e+02 +1.602013777e+02 +4.8648e-01 -1.6264e-01 -6.9942e-01 -3.7934e-01 -1.4865e+00 +6.4095e-01 +1.2459e+00 +1.1195e+00 +1.9488e+00 +1.9441e+00 +8.9034e-01 -9.6305e-01 -1.6032e+00 +1.3951e+00 -8.4048e-01 +1.5933e+00 +1.3843e+00 +2.5881e-01 -1.1265e+00 -1.5484e+00
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.020533227e+02 +7.020533227e+02 +8.968533227e+02 +8.968533227e+02 +8.0629e-01 -8.9417e-01 +4.2399e+00 -1.0170e+00 -1.0063e+00 +4.3830e+00 +1.3681e+00 +4.9390e+00 -4.1692e+00 +1.9110e+00 -3.2642e+00 +3.0733e+00 -1.2845e+00 -5.1954e-01 -4.9339e+00 +4.4548e+00 +5.9184e-01 -3.5355e-01 -2.1805e+00 -3.4480e+00
8 +5.265908404e+02 +5.265908404e+02 +7.213908404e+02 +7.213908404e+02 +3.4330e+00 +4.7652e-01 -2.5630e+00 +3.8477e+00 +5.8023e-01 -1.4899e+00 -3.6221e+00 -2.4847e+00 +2.7499e-03 +4.1115e-01 -7.1937e-01 +1.1783e+00 -2.2011e-01 +1.9477e+00 -1.0803e-01 +2.7754e+00 +6.2690e-01 +2.3503e+00 -4.6504e-01 -4.6469e+00
154 +3.860102863e+02 +3.860102863e+02 +5.808102863e+02 +5.808102863e+02 +5.0000e+00 -1.7569e+00 -2.4770e+00 +2.3291e+00 -3.1418e+00 +4.4415e-01 -2.0401e+00 -2.7885e+00 +1.3455e-01 +1.2235e+00 +2.4450e+00 -2.1085e+00 -1.2308e+00 +3.6649e-01 +2.7094e+00 +3.2543e-02 +4.1893e+00 +2.2659e+00 -1.3505e+00 -3.4698e+00
558 +2.274672158e+02 +2.274672158e+02 +4.222672158e+02 +4.222672158e+02 +3.0426e+00 -1.0310e+00 -1.8376e+00 +1.7424e+00 -1.9685e+00 +1.7010e+00 -1.4541e+00 -1.1410e+00 +1.1306e+00 +2.4605e+00 +9.3178e-01 -2.5549e+00 -5.4606e-01 +6.1153e-01 +1.6416e+00 -1.4775e+00 +4.4714e+00 +1.0331e+00 -3.2855e-01 -2.3966e+00
6692 +1.393623613e+02 +1.393623613e+02 +3.341623613e+02 +3.341623613e+02 +2.0613e+00 -1.0882e+00 -1.5339e+00 +1.5608e+00 -1.7126e+00 +3.3145e+00 -1.5948e+00 -1.1685e+00 +1.0615e+00 +1.6274e+00 +1.5866e+00 -2.7053e+00 -2.8059e-01 +7.1995e-01 +1.4819e+00 -2.2626e+00 +1.8815e+00 +2.3939e+00 -6.2038e-01 -1.7789e+00
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.034719556e+03 +1.034719556e+03 +9.011295557e+02 +9.011295557e+02 -3.1929e+00 -1.3648e+00 -4.0417e+00 +1.8409e+00 -4.9182e+00 -3.9650e+00 +4.6344e+00 -2.4933e+00 -2.6335e+00 +7.9690e-01 -3.9408e+00 +2.2842e+00 +4.8497e+00 -8.7283e-01 -1.8417e+00 +4.3099e+00 -3.4590e+00 -4.6610e+00 +3.6542e+00 -1.4327e+00
2 +9.719438895e+02 +9.719438895e+02 +8.383538895e+02 +8.383538895e+02 -2.1121e+00 +4.7543e+00 -4.0815e+00 +2.3427e+00 +3.7254e+00 +4.5463e+00 -2.8957e+00 -3.8494e+00 +3.9413e+00 -3.8470e+00 -4.1688e+00 +4.2993e-01 +2.7839e+00 -7.3515e-01 -3.7637e+00 +3.6336e+00 -2.0503e-01 -3.6808e+00 -3.9665e+00 +2.1041e+00
16 +6.220144172e+02 +6.220144172e+02 +4.884244172e+02 +4.884244172e+02 -2.9768e+00 -3.5592e+00 +1.9947e+00 -1.1003e+00 +5.9609e-01 -2.2963e+00 -3.7355e+00 +4.2263e+00 -5.8200e-01 -1.9809e+00 +2.6272e+00 +2.3832e-02 -1.5108e+00 +6.8154e-01 -9.9734e-01 -1.8172e+00 +2.7722e+00 +3.9651e+00 +2.1912e+00 -1.4169e+00
26 +3.955982868e+02 +3.955982868e+02 +2.620082868e+02 +2.620082868e+02 -2.6668e+00 +1.4484e+00 +4.7835e+00 -1.7906e+00 +2.2362e+00 -5.8035e-01 -3.4301e+00 +3.1545e+00 -2.9922e+00 -1.9124e+00 -4.9465e-01 +2.4683e-01 -1.3330e+00 +4.5394e+00 -2.5955e+00 +1.7044e+00 -2.7346e+00 -2.3745e+00 -1.1173e+00 -3.2525e+00
430 +2.449543739e+02 +2.449543739e+02 +1.113643739e+02 +1.113643739e+02 -1.5606e+00 -2.2040e+00 +1.1245e-01 -8.0905e-01 +2.5511e+00 -1.2238e+00 -2.5850e+00 +2.5908e+00 +3.0956e-01 -1.3944e+00 +2.3208e+00 +2.0482e-01 -1.6329e+00 +2.4064e+00 -2.2686e+00 +9.0557e-01 -8.9915e-01 -1.6853e+00 -2.5869e+00 -8.7807e-01
7209 +1.554919532e+02 +1.554919532e+02 +2.190195324e+01 +2.190195324e+01 -6.1355e-01 -1.2080e+00 +1.7054e-01 +1.1736e+00 +1.9786e+00 -1.7692e+00 -2.9397e+00 +2.6037e+00 -7.2220e-01 -7.9171e-01 +4.7609e-01 -1.1994e+00 +7.5220e-01 +1.6494e+00 -1.1345e+00 +1.4163e+00 -1.4399e+00 -1.7100e+00 -1.3466e+00 -5.7436e-02
% function evaluation | noise-free fitness - Fopt (1.543700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.024470422e+02 +6.024470422e+02 +7.568170422e+02 +7.568170422e+02 -2.0924e+00 -4.1400e+00 +2.6569e+00 -8.0302e-01 +2.2863e+00 -1.7312e+00 -8.9802e-01 +3.3641e+00 +1.8116e+00 +2.0169e-01 +2.0238e+00 -2.9152e+00 +2.8159e+00 +2.0571e+00 -4.7523e+00 +1.1677e+00 -2.8624e+00 +3.9551e+00 -4.2341e+00 +1.3766e+00
15 +3.817593480e+02 +3.817593480e+02 +5.361293480e+02 +5.361293480e+02 -9.7460e-01 -1.2207e+00 +1.7342e-01 +7.3370e-01 -7.0702e-01 -4.6887e-01 -3.7558e+00 +3.7173e+00 +6.3385e-01 +1.2181e-01 +5.7170e-01 -2.8942e+00 -3.5423e+00 +3.8530e-02 -1.2092e+00 -3.0041e+00 -1.8569e+00 +8.9514e-01 -3.8627e+00 -9.5546e-01
983 +2.210285085e+02 +2.210285085e+02 +3.753985085e+02 +3.753985085e+02 -9.7623e-01 -1.2015e+00 -1.7629e-01 +1.8971e+00 +1.0033e+00 +1.4713e-01 -1.6059e+00 +1.4026e+00 +2.9228e-02 -2.6422e+00 +7.8342e-01 -1.3666e+00 -1.6656e+00 -4.1167e-01 -8.6822e-02 -9.3731e-01 -1.6322e+00 +2.1676e+00 -4.8186e-01 -1.5555e+00
13476 +1.584846817e+02 +1.584846817e+02 +3.128546817e+02 +3.128546817e+02 -1.2892e-01 -3.0922e+00 -4.9467e-02 +8.9502e-01 -6.0373e-01 +4.7044e-02 -1.6981e+00 +1.4233e+00 +8.5926e-02 -1.7860e+00 +1.4089e+00 -1.8023e+00 -6.7081e-01 -5.4595e-01 -1.4580e-01 -2.5416e+00 -1.1405e+00 +1.9736e+00 +6.9207e-01 -1.5046e+00
% function evaluation | noise-free fitness - Fopt (-2.883300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.518298539e+02 +5.518298539e+02 +2.634998539e+02 +2.634998539e+02 -2.4344e+00 -2.5518e+00 -3.0060e+00 +4.3991e-01 +8.7472e-01 +2.4727e+00 -8.3412e-01 +1.8944e+00 -2.9942e+00 -5.4720e-01 -1.4294e+00 +2.9698e+00 -1.3603e+00 +3.3789e-01 -2.4930e+00 +1.0653e+00 +1.7550e+00 -2.5406e+00 -1.4776e+00 -1.4395e+00
69 +3.646854585e+02 +3.646854585e+02 +7.635545845e+01 +7.635545845e+01 -1.2584e+00 +7.4223e-01 -1.4589e+00 +2.4548e+00 +1.6964e+00 +1.5515e+00 +2.5844e-02 -9.3297e-01 +3.0524e+00 -4.5899e-02 -8.8119e-01 -1.3449e+00 -2.5094e-01 +3.8417e+00 +7.9495e-01 -1.2369e+00 +1.2980e+00 +7.5921e-01 +3.0600e-01 -1.1631e+00
599 +2.207593382e+02 +2.207593382e+02 -6.757066179e+01 -6.757066179e+01 +4.9529e-01 +1.3724e+00 -7.4307e-01 +7.5069e-01 -1.2585e+00 +1.1434e+00 +1.8139e+00 +1.0863e+00 +2.6446e+00 +1.4930e+00 -6.6514e-02 -3.2551e+00 -1.1578e+00 +2.3013e+00 +1.2862e+00 +1.3343e+00 -2.6439e+00 +5.4452e-01 +6.2258e-01 -1.0094e+00
2983 +1.371341013e+02 +1.371341013e+02 -1.511958987e+02 -1.511958987e+02 +6.1782e-01 +1.6300e+00 -9.6708e-01 +8.1470e-01 -3.5016e-01 +2.4583e+00 +8.1118e-01 +2.1553e+00 -1.9660e-01 -5.6313e-01 +1.0417e+00 -2.1704e+00 -1.6019e+00 +1.6461e+00 +9.7509e-01 +1.5313e+00 -1.4469e+00 -1.1657e-02 +1.3420e+00 -1.0362e+00
% function evaluation | noise-free fitness - Fopt (-5.381100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.564336707e+02 +6.564336707e+02 +1.183236707e+02 +1.183236707e+02 -3.5129e+00 -3.7866e+00 -1.9431e+00 -2.1626e+00 -2.6226e+00 -1.4620e+00 +1.7572e+00 -3.6998e+00 +4.0830e+00 +4.9182e+00 +2.4576e-01 +3.4902e-01 -3.6702e+00 -2.1921e+00 +4.7329e+00 +4.2974e+00 +2.4072e+00 -2.3340e-01 -2.2713e+00 +4.8192e+00
9 +5.527639587e+02 +5.527639587e+02 +1.465395867e+01 +1.465395867e+01 +2.9480e+00 +6.3180e-01 -2.1407e-02 -1.1477e+00 -3.3556e+00 -2.1162e+00 +8.2171e-01 +4.5219e+00 +1.6967e+00 +2.8468e-01 -3.5999e-01 +1.2357e+00 -1.4694e+00 -8.5841e-01 -3.9751e+00 -4.4180e+00 -1.0537e+00 -3.6164e+00 +2.3403e+00 +3.6333e+00
