% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.147214215e+07 +3.147214215e+07 +3.147208721e+07 +3.147208721e+07 -1.2933e-01 +4.4147e+00 -2.4305e+00 +7.8349e-01 +4.5155e+00 +1.6062e+00 -3.9317e+00 -9.3887e-01 +4.4067e+00 -1.0850e+00 -1.7654e+00 -2.2312e+00 -7.3701e-01 +2.6071e+00 -3.3631e+00 -4.9248e+00 +2.9408e+00 -4.9584e+00 +2.5006e+00 -1.0624e-01
2 +3.182185577e+06 +3.182185577e+06 +3.182130637e+06 +3.182130637e+06 -2.2619e+00 -2.6473e+00 +7.4679e-01 -2.2041e+00 -3.2179e+00 -4.1555e+00 -5.6347e-01 +2.5330e+00 -3.0702e+00 -1.4307e+00 -2.7792e+00 -2.7519e+00 -1.3383e+00 -1.2605e+00 +9.2123e-01 +2.7246e+00 -3.4194e+00 +2.5854e+00 +2.6204e+00 -3.3175e-01
97 +1.501156021e+06 +1.501156021e+06 +1.501101081e+06 +1.501101081e+06 -2.4491e+00 -2.4916e+00 -3.6234e-01 +2.0528e+00 -1.6917e+00 -3.0552e+00 -5.1844e-01 +1.1865e+00 -2.5710e+00 -9.8164e-01 -3.4028e+00 -3.1920e+00 -5.3779e-01 -7.9875e-01 +2.1773e+00 +3.0053e+00 -1.5686e+00 +3.3527e+00 +3.2959e+00 -9.5056e-01
220 +9.945293288e+05 +9.945293288e+05 +9.944743888e+05 +9.944743888e+05 -1.7591e+00 -1.8585e+00 -3.4337e+00 +3.0569e+00 -1.6438e+00 -2.8276e+00 -2.5700e-01 +2.2699e+00 -9.3620e-01 -1.9100e-01 -2.2144e+00 -1.5699e+00 +1.1078e+00 -3.0124e+00 +3.4128e+00 +1.2926e+00 -2.2632e+00 +3.0536e+00 +3.4073e+00 -3.6409e+00
380 +5.427760860e+05 +5.427760860e+05 +5.427211460e+05 +5.427211460e+05 -4.2996e+00 -3.7953e+00 -5.0000e+00 +3.7059e+00 +2.2814e+00 -1.6920e+00 +1.4784e+00 +2.5430e+00 -1.4355e+00 -2.5182e-01 -1.3898e+00 +5.0000e+00 +2.1939e+00 +3.0442e+00 +4.1279e+00 -1.4374e-01 -1.2183e+00 +2.4112e+00 +5.0000e+00 -4.8989e+00
658 +3.063646392e+05 +3.063646392e+05 +3.063096992e+05 +3.063096992e+05 -4.3335e+00 -2.9044e+00 -4.1728e+00 +3.2511e+00 +1.9979e+00 -2.9679e+00 -8.0218e-02 +7.5123e-01 +3.4394e-01 -7.1941e-01 -9.4294e-01 +2.3394e+00 +3.8779e+00 +1.4589e+00 +4.3553e+00 -1.2767e-01 -1.7817e+00 +1.2993e+00 +4.2930e+00 -4.6799e+00
1223 +2.474700816e+05 +2.474700816e+05 +2.474151416e+05 +2.474151416e+05 -4.6489e+00 -2.8749e+00 -4.9401e+00 +3.5142e+00 +1.9794e+00 -2.9917e+00 -1.1779e-01 +6.8532e-01 -1.2447e+00 -9.3842e-01 -7.0361e-01 +2.4865e+00 +3.6201e+00 +1.4698e+00 +4.3713e+00 -3.1750e-02 -1.7680e+00 +2.8765e-01 +4.3010e+00 -4.6848e+00
2015 +1.551405579e+05 +1.551405579e+05 +1.550856179e+05 +1.550856179e+05 -4.4774e+00 -2.7916e+00 -5.0000e+00 +3.6137e+00 +3.1776e+00 -2.6968e+00 -3.8487e-01 +7.2420e-01 -1.4596e+00 -1.5667e+00 -4.6698e-01 +2.4911e+00 +3.7623e+00 +1.2406e+00 +4.4601e+00 +8.9484e-01 -1.0153e+00 -3.5278e-01 +4.1805e+00 -4.7167e+00
4084 +9.430418228e+04 +9.430418228e+04 +9.424924228e+04 +9.424924228e+04 -4.3629e+00 -2.4441e+00 -5.0000e+00 +4.0146e+00 +3.2803e+00 -3.3792e+00 +2.5581e-01 +7.2303e-01 -1.4876e+00 -9.9708e-01 +1.3849e-01 +3.4416e+00 +4.8953e+00 +6.1087e-01 +4.9902e+00 +3.6422e-01 -8.0140e-01 -7.3715e-01 +4.2106e+00 -4.7329e+00
7566 +6.257413726e+04 +6.257413726e+04 +6.251919726e+04 +6.251919726e+04 -3.7836e+00 -2.4361e+00 -5.0000e+00 +4.6318e+00 +3.3051e+00 -2.8076e+00 +2.1380e-01 +6.7114e-01 -2.4199e+00 -3.4262e-01 +1.9119e-01 +3.4998e+00 +4.6891e+00 +1.1290e-01 +4.9999e+00 +1.3303e+00 -6.2147e-01 -1.0353e+00 +4.5491e+00 -4.3793e+00
14583 +3.972222307e+04 +3.972222307e+04 +3.966728307e+04 +3.966728307e+04 -3.3100e+00 -2.0110e+00 -5.0000e+00 +4.3979e+00 +3.5373e+00 -3.0355e+00 +1.9307e-01 +6.8481e-01 -2.7550e+00 -1.9778e-01 +6.4526e-01 +3.3804e+00 +4.9820e+00 -1.2357e+00 +5.0000e+00 +1.4429e+00 -4.4221e-01 -1.4791e+00 +4.8035e+00 -3.9073e+00
46303 +2.511503505e+04 +2.511503505e+04 +2.506009505e+04 +2.506009505e+04 -3.1960e+00 -1.7097e+00 -5.0000e+00 +4.1010e+00 +3.9284e+00 -2.5739e+00 -1.4607e+00 +1.5782e+00 -3.5012e+00 +2.2416e-01 +1.0466e+00 +3.2573e+00 +4.6904e+00 -2.1818e+00 +5.0000e+00 +7.4663e-01 -7.6242e-02 -2.4588e+00 +5.0000e+00 -3.7234e+00
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.931224081e+07 +1.931224081e+07 +1.931229994e+07 +1.931229994e+07 +1.3723e+00 +4.6322e+00 +3.0349e+00 +3.8371e+00 -1.9133e+00 +2.9418e+00 -4.6585e+00 -1.5275e+00 +2.9827e+00 -3.3787e+00 -3.2897e+00 +2.3827e+00 +2.3470e+00 +1.3494e+00 +2.5171e+00 -3.5660e+00 +1.0324e+00 -4.9942e+00 +2.9538e+00 -4.3948e+00
6 +2.243137644e+06 +2.243137644e+06 +2.243196774e+06 +2.243196774e+06 -2.2104e+00 -4.6376e-01 +3.6610e+00 -1.8351e+00 +1.8615e+00 +3.9834e+00 +4.0289e-01 -1.0400e+00 -1.8981e+00 +4.3735e+00 +3.3650e+00 -4.3521e+00 +7.0235e-01 +3.7229e+00 -6.1126e-01 -6.7715e-01 +4.3655e+00 +4.7629e+00 +1.9144e+00 +1.7192e+00
76 +1.124807913e+06 +1.124807913e+06 +1.124867043e+06 +1.124867043e+06 -1.3017e+00 -3.3722e+00 +1.8930e+00 +7.9981e-01 +7.3952e-01 +5.0000e+00 +2.6596e+00 +4.7517e+00 +1.0433e+00 +5.0000e+00 +3.0239e+00 -1.8522e+00 +1.4283e+00 +5.0000e+00 -1.1499e+00 -4.7641e+00 +4.1190e+00 +7.5401e-01 -1.5843e-01 +4.4106e-01
122 +9.143033432e+05 +9.143033432e+05 +9.143624732e+05 +9.143624732e+05 -2.0871e+00 -5.0000e+00 +0.0000e+00 +7.0274e-01 +1.9067e+00 +3.6601e+00 +4.1336e+00 +1.7562e+00 +0.0000e+00 +3.2438e+00 +3.3118e+00 -3.7922e+00 +1.1356e+00 +5.0000e+00 -2.7566e+00 -7.8325e-01 +4.4006e+00 +3.1175e+00 +3.5400e-01 +4.3586e-01
350 +6.254484775e+05 +6.254484775e+05 +6.255076075e+05 +6.255076075e+05 +4.1912e-01 -3.5682e+00 +4.4036e-01 -4.3734e-01 +3.1190e+00 +3.4617e+00 +2.7279e+00 +3.9081e+00 +3.7933e-01 +2.7618e+00 +3.4215e+00 -4.4604e+00 +3.0455e+00 +3.6485e+00 -4.5018e+00 -4.8661e+00 +4.2858e+00 +2.1726e+00 -2.7449e+00 -2.9101e+00
608 +3.963236083e+05 +3.963236083e+05 +3.963827383e+05 +3.963827383e+05 +1.3022e+00 -5.5755e-01 +3.3690e+00 -4.0521e-01 +3.4312e+00 +4.3612e+00 +2.8651e+00 +1.6305e+00 +4.2438e+00 +1.2408e+00 +5.0000e+00 -2.7617e+00 +1.8349e+00 +5.0000e+00 -2.5776e+00 -4.9943e+00 +4.2732e+00 +1.7457e+00 -1.3233e+00 -3.5429e+00
