% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.048388655e+01 +3.048388655e+01 -7.206611345e+01 -7.206611345e+01 -4.1890e+00 -1.7399e+00 +8.9917e-01 -2.7170e+00 -1.0657e+00 +2.2589e+00 +4.0036e-01 -1.6375e+00 -4.8503e+00 +2.3460e+00 -2.4661e+00 +2.0995e+00 +1.1595e+00 +1.2788e+00 +1.2764e+00 -2.9882e+00 -3.6037e+00 -2.8406e+00 +2.9299e+00 -3.7118e+00
36 +1.715657921e+01 +1.715657921e+01 -8.539342079e+01 -8.539342079e+01 -3.3439e+00 -1.5367e+00 -2.3863e+00 -2.3587e+00 +2.1359e+00 -1.5562e+00 -1.2404e+00 -1.9862e+00 -3.9147e+00 -3.4518e+00 +2.8186e+00 -1.1853e-01 -1.9180e+00 +1.1828e+00 +2.4420e+00 -1.0033e+00 +1.1876e+00 +9.5747e-01 +1.3683e+00 +1.5375e+00
152 +1.465638583e+01 +1.465638583e+01 -8.789361417e+01 -8.789361417e+01 -1.7528e+00 +7.6836e-01 +6.6327e-01 -8.1660e-01 +9.8092e-02 -8.4641e-01 +1.2169e+00 +2.4324e+00 +1.1013e+00 -1.4631e+00 -6.1884e-01 -1.1881e+00 +8.7311e-01 -6.0531e-01 -6.1620e-01 -2.9806e+00 +2.0204e+00 +3.9208e+00 +1.7310e+00 +3.2428e+00
1146 +9.369414567e+00 +9.369414567e+00 -9.318058543e+01 -9.318058543e+01 -1.2381e+00 +1.6031e+00 -1.5458e+00 +1.4718e+00 +7.3545e-01 -1.3636e+00 -1.1780e+00 +1.5078e-02 +5.4317e-01 -2.9173e+00 +0.0000e+00 -4.9287e-01 -1.5351e+00 +1.1790e+00 +8.3925e-01 +3.9383e-01 +2.1877e+00 +7.8094e-01 +6.9903e-02 +2.8429e+00
5966 +5.624238192e+00 +5.624238192e+00 -9.692576181e+01 -9.692576181e+01 -3.3052e-01 +4.8702e-01 -8.6814e-01 +9.8185e-02 -1.1225e+00 -1.8817e+00 -1.0629e-01 -1.4801e+00 +8.4600e-01 -4.6058e-01 +4.7757e-01 -5.3950e-01 +2.7504e-01 -4.7112e-01 +1.7335e+00 -2.1681e-01 -1.7339e+00 +6.5852e-01 -3.1042e-01 +1.2277e+00
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.262801859e+01 +4.262801859e+01 +1.143180186e+02 +1.143180186e+02 +2.4976e+00 +3.0995e+00 -2.1213e+00 +1.9670e+00 +3.4498e+00 -4.3087e+00 +3.3728e+00 +1.5639e-01 -3.5052e+00 -3.1054e+00 -2.9784e+00 +2.8846e+00 -1.4813e+00 +2.9451e+00 -9.0815e-01 +3.6689e+00 -2.8169e+00 +4.6908e+00 -1.1885e-01 +1.1061e+00
6 +2.861758033e+01 +2.861758033e+01 +1.003075803e+02 +1.003075803e+02 -1.7301e+00 -6.8993e-01 -1.7440e+00 -1.3643e+00 +3.1662e+00 -2.6072e+00 +3.9477e-02 +3.4222e+00 +2.4067e+00 +2.4488e+00 +7.2736e-01 +4.0476e+00 +2.4150e+00 +4.6577e+00 +4.8522e+00 -7.3946e-01 -2.7003e+00 -2.1553e+00 +1.6777e+00 +3.5121e-01
27 +2.290406108e+01 +2.290406108e+01 +9.459406108e+01 +9.459406108e+01 -2.3589e-01 -3.7468e+00 +3.6729e+00 -2.2302e+00 +8.5657e-02 +2.2983e+00 +4.0079e-01 -2.7199e+00 -4.2557e+00 +6.6013e-02 -5.3214e-01 -2.1274e-01 -3.8092e+00 -1.4631e+00 -1.3968e+00 -1.5227e+00 +2.0334e+00 +2.9199e-01 +1.3555e+00 +1.5686e+00
93 +1.476512890e+01 +1.476512890e+01 +8.645512890e+01 +8.645512890e+01 +0.0000e+00 +0.0000e+00 +2.4020e+00 -1.0321e+00 -2.6361e-02 +1.7134e+00 +6.2446e-01 +1.1001e+00 -2.0368e+00 +3.4627e+00 -5.0000e+00 -2.1630e+00 -2.1285e+00 -1.1238e-01 -1.1723e+00 -9.6371e-01 +4.1241e+00 -2.8729e+00 +9.4917e-01 +2.0634e+00
426 +9.164171393e+00 +9.164171393e+00 +8.085417139e+01 +8.085417139e+01 +1.4729e+00 -4.8642e-01 +2.7790e+00 -1.5921e+00 +1.7145e+00 +2.8193e+00 -4.4204e-02 -9.3565e-01 +3.1001e-01 -1.6422e+00 -6.4481e-01 -2.7198e+00 -6.7496e-01 -2.4894e+00 -2.1012e+00 +9.1418e-01 +2.5423e+00 -1.7883e+00 -8.6138e-01 +9.5432e-01
5481 +6.182091523e+00 +6.182091523e+00 +7.787209152e+01 +7.787209152e+01 +2.4610e+00 -1.8618e-01 +4.8955e+00 -2.1113e+00 -8.0864e-01 +1.6512e+00 +1.6302e+00 +3.7021e-01 +9.6732e-01 -7.6970e-01 -1.7670e-01 -1.1688e+00 -2.1712e+00 -1.9930e+00 -5.3011e-01 +4.1929e-01 -1.6558e+00 -3.3440e+00 -8.0273e-02 +1.1707e+00
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.561473582e+01 +6.561473582e+01 +2.796247358e+02 +2.796247358e+02 +3.5865e+00 +1.4611e+00 +4.9915e+00 +6.1644e-01 +3.2221e+00 +2.5848e+00 -4.8144e+00 -7.2484e-01 +2.3802e-01 +2.6867e+00 -8.5912e-01 -7.9970e-01 +3.7905e+00 +6.5676e-01 -4.6274e+00 -6.9127e-01 -3.9465e+00 -5.3534e-01 +1.4240e+00 -2.5419e+00
2 +4.162688446e+01 +4.162688446e+01 +2.556368845e+02 +2.556368845e+02 +3.9756e+00 -3.5119e+00 +3.3017e+00 +4.6010e+00 -4.0306e+00 -1.2972e+00 +2.6441e+00 +4.1811e+00 -6.3555e-01 -1.1308e+00 -3.5952e+00 -6.7521e-01 -2.3993e+00 -1.4302e+00 +3.1207e+00 +4.3671e-01 +1.2744e+00 +3.9877e+00 -3.1401e+00 -4.2240e+00
