% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.586892800e+01 +8.586892800e+01 +1.266489280e+02 +1.266489280e+02 +1.5604e-01 -7.9542e-01 +5.5275e-01 -4.5503e+00 +2.7359e+00 -4.6994e+00 -1.8378e-01 -1.2856e+00 +6.9517e-01 +4.0981e+00 -2.0323e+00 -3.2888e+00 -1.7516e+00 +3.8137e+00 -2.7223e+00 +2.3798e+00 -2.7310e-01 -2.8798e+00 +3.8121e+00 +4.5294e+00
407 +6.134846649e+01 +6.134846649e+01 +1.021284665e+02 +1.021284665e+02 -8.1698e-01 -1.3057e+00 -1.0178e+00 -2.9404e+00 -9.7121e-01 -6.6830e-01 -4.1704e+00 -1.8415e+00 -1.6210e+00 -2.8046e+00 +2.0131e+00 +1.6273e+00 -2.2154e+00 -6.6154e-01 -1.2104e-01 -2.4984e+00 -9.2448e-02 +1.8831e-01 +1.4472e+00 -2.6170e+00
2004 +3.819446997e+01 +3.819446997e+01 +7.897446997e+01 +7.897446997e+01 +2.7396e+00 -6.5476e-01 -2.3889e+00 -2.2669e+00 -4.2166e+00 +1.0079e+00 -5.2038e+00 -3.9767e+00 -2.0541e+00 -5.7066e+00 +1.7313e+00 -6.0811e-01 -3.1745e+00 -1.5969e+00 -6.1811e-01 -3.8993e+00 -1.6794e-01 +6.8679e-01 -2.0626e+00 -2.0046e+00
2402 +2.367854800e+01 +2.367854800e+01 +6.445854800e+01 +6.445854800e+01 +2.2359e+00 -2.7095e+00 -3.3531e+00 -2.8852e+00 -5.1042e+00 -7.5090e-01 -4.0462e+00 -4.7418e+00 -2.2650e-01 -5.9152e+00 +3.3103e+00 -8.6834e-01 -1.9631e+00 -1.2952e+00 -7.6934e-01 -1.9338e+00 +1.0899e+00 -1.4969e+00 +9.0251e-01 -3.7782e+00
3501 +1.473197442e+01 +1.473197442e+01 +5.551197442e+01 +5.551197442e+01 +8.1277e-02 -2.6245e+00 -3.8108e+00 -1.5589e+00 -3.7758e+00 -8.7604e-01 -4.4506e+00 -3.5947e+00 -2.4211e-01 -4.2891e+00 +3.5033e+00 +1.3902e-01 -9.7348e-01 -1.3398e+00 -6.7845e-01 -3.5057e+00 -7.8040e-01 -1.5349e+00 -1.0275e+00 -2.9870e+00
4409 +9.958248489e+00 +9.958248489e+00 +5.073824849e+01 +5.073824849e+01 +1.2161e+00 -1.9622e+00 -1.9880e+00 -5.0151e-01 -3.4040e+00 -1.0282e+00 -4.3162e+00 -2.9416e+00 -1.1215e+00 -4.5300e+00 +4.1187e+00 -7.1902e-01 -9.3149e-01 -1.1449e+00 -1.5833e+00 -2.8238e+00 +1.3099e+00 -7.7649e-01 -9.0379e-01 -1.4620e+00
4928 +5.345848227e+00 +5.345848227e+00 +4.612584823e+01 +4.612584823e+01 -1.3314e+00 -1.5499e+00 +3.8677e+00 -2.3267e+00 -3.1884e+00 +1.7403e+00 -3.6628e+00 -2.1043e+00 +3.7871e+00 -3.5134e+00 +2.2034e+00 -2.0756e+00 -1.6693e-01 +3.4508e+00 -1.3909e-02 -5.5664e-01 +2.5847e+00 +2.7898e-01 +7.3834e-01 +1.6028e+00
6101 +3.630289572e+00 +3.630289572e+00 +4.441028957e+01 +4.441028957e+01 -1.3314e+00 -1.5499e+00 +3.8677e+00 -2.3267e+00 -3.1884e+00 +1.6946e+00 -2.7671e+00 -2.1043e+00 +3.7871e+00 -3.5134e+00 +2.2034e+00 -2.0124e+00 -1.6693e-01 +3.1958e+00 -7.2345e-01 -6.7893e-01 +2.4202e+00 -1.1631e-01 +7.3834e-01 +1.1267e+00
6302 +1.748918538e+00 +1.748918538e+00 +4.252891854e+01 +4.252891854e+01 -1.5610e+00 -1.8286e+00 +3.4944e+00 -2.0975e+00 -3.3675e+00 +9.2175e-01 -2.5928e+00 -1.6968e+00 +2.1072e+00 -3.8057e+00 +2.2029e+00 -2.2440e+00 +4.4375e-01 +2.7718e+00 -5.4729e-01 -4.4287e-01 +1.5490e+00 +2.8481e-01 +1.7836e+00 +4.8904e-01
7101 +6.241705516e-01 +6.241705516e-01 +4.140417055e+01 +4.140417055e+01 -1.5610e+00 -1.8286e+00 +3.5181e+00 -2.0975e+00 -2.9533e+00 +9.2175e-01 -2.5928e+00 -1.6968e+00 +2.1072e+00 -3.5637e+00 +2.2029e+00 -2.0038e+00 +4.6504e-01 +3.1052e+00 -5.4729e-01 -1.0205e+00 +1.5490e+00 +1.6313e-01 +1.3348e+00 +6.8653e-01
8506 +3.869149969e-01 +3.869149969e-01 +4.116691500e+01 +4.116691500e+01 -2.6918e+00 -1.5682e+00 +3.8401e+00 -1.8643e+00 -3.0999e+00 +1.4430e+00 -2.4879e+00 -2.3644e+00 +2.2724e+00 -3.6102e+00 +1.8424e+00 -2.2117e+00 +7.0470e-01 +2.5005e+00 -5.0464e-01 -7.9476e-01 +1.9662e+00 +2.1135e-01 +1.1544e+00 +6.0959e-01
8909 +2.000468526e-01 +2.000468526e-01 +4.098004685e+01 +4.098004685e+01 -1.8328e+00 -1.7475e+00 +3.9278e+00 -1.6530e+00 -3.5640e+00 +1.0657e+00 -2.4527e+00 -1.7956e+00 +2.5052e+00 -3.1802e+00 +1.3467e+00 -2.1140e+00 +1.2533e+00 +2.5837e+00 +2.5083e-01 -5.1011e-01 +2.2680e+00 +7.5607e-01 +8.6749e-01 +1.2983e+00
10104 +9.426816260e-02 +9.426816260e-02 +4.087426816e+01 +4.087426816e+01 -2.6918e+00 -1.5682e+00 +3.8401e+00 -1.8432e+00 -2.9846e+00 +1.2663e+00 -2.4067e+00 -2.3644e+00 +2.2724e+00 -3.6483e+00 +1.4432e+00 -2.2117e+00 +5.0480e-01 +2.7687e+00 -7.0293e-01 -7.9476e-01 +1.8282e+00 +1.9738e-01 +6.9449e-01 +8.2006e-01
12602 +6.292850633e-02 +6.292850633e-02 +4.084292851e+01 +4.084292851e+01 -2.2556e+00 -1.5121e+00 +3.9990e+00 -1.8910e+00 -3.0367e+00 +1.4932e+00 -2.5816e+00 -2.2341e+00 +2.3735e+00 -3.3161e+00 +1.6218e+00 -2.7647e+00 +5.9366e-01 +2.4492e+00 -8.2710e-01 -8.2178e-01 +1.8243e+00 +5.1336e-01 +7.6822e-01 +1.0855e+00
13310 +3.617926645e-02 +3.617926645e-02 +4.081617927e+01 +4.081617927e+01 -2.3524e+00 -1.5161e+00 +3.7395e+00 -1.7723e+00 -2.9866e+00 +1.0953e+00 -2.9042e+00 -2.0297e+00 +2.4748e+00 -3.0724e+00 +1.5554e+00 -2.6308e+00 +1.0603e+00 +2.8625e+00 -7.8362e-01 -9.3190e-01 +1.8425e+00 +6.6619e-01 +9.5771e-01 +1.0340e+00
14601 +2.238680145e-02 +2.238680145e-02 +4.080238680e+01 +4.080238680e+01 -2.3879e+00 -1.5083e+00 +3.7601e+00 -1.8724e+00 -3.2540e+00 +1.0332e+00 -2.6470e+00 -1.8503e+00 +2.5697e+00 -3.0724e+00 +1.6477e+00 -2.3457e+00 +9.5669e-01 +2.8625e+00 -7.8362e-01 -9.6104e-01 +2.0419e+00 +6.6619e-01 +9.5771e-01 +1.0496e+00
14809 +1.511559761e-02 +1.511559761e-02 +4.079511560e+01 +4.079511560e+01 -2.3132e+00 -1.7624e+00 +3.7993e+00 -2.0028e+00 -3.1517e+00 +1.0260e+00 -2.5376e+00 -2.3163e+00 +2.5067e+00 -3.1990e+00 +1.2684e+00 -2.1986e+00 +9.9802e-01 +2.8001e+00 -3.7148e-01 -8.3351e-01 +1.9326e+00 +7.2424e-01 +1.1194e+00 +1.0976e+00
17103 +8.845478654e-03 +8.845478654e-03 +4.078884548e+01 +4.078884548e+01 -2.3492e+00 -1.7190e+00 +3.9405e+00 -1.9827e+00 -3.4444e+00 +1.0561e+00 -2.5512e+00 -2.2797e+00 +2.7101e+00 -3.3730e+00 +1.6375e+00 -2.3716e+00 +8.6509e-01 +2.7215e+00 -4.7983e-01 -8.4240e-01 +1.6206e+00 +7.8287e-01 +8.1524e-01 +9.8205e-01
17701 +5.173881373e-03 +5.173881373e-03 +4.078517388e+01 +4.078517388e+01 -2.2918e+00 -1.8513e+00 +3.8685e+00 -2.0427e+00 -3.3575e+00 +9.5381e-01 -2.6393e+00 -2.1739e+00 +2.7526e+00 -3.0748e+00 +1.6266e+00 -2.5009e+00 +1.0752e+00 +2.7028e+00 -5.6931e-01 -9.6969e-01 +1.9150e+00 +5.8554e-01 +8.3824e-01 +1.0170e+00
17717 +3.348185924e-03 +3.348185924e-03 +4.078334819e+01 +4.078334819e+01 -2.3737e+00 -1.7511e+00 +3.8188e+00 -2.0229e+00 -3.3475e+00 +8.3641e-01 -2.7791e+00 -2.1394e+00 +2.5846e+00 -3.2554e+00 +1.5408e+00 -2.3520e+00 +8.1063e-01 +2.6509e+00 -4.6571e-01 -9.6933e-01 +1.9071e+00 +6.2267e-01 +7.8418e-01 +9.5935e-01
18802 +1.833547005e-03 +1.833547005e-03 +4.078183355e+01 +4.078183355e+01 -2.5080e+00 -1.7485e+00 +3.8208e+00 -1.9462e+00 -3.3723e+00 +8.0858e-01 -2.7485e+00 -2.1403e+00 +2.6420e+00 -3.2109e+00 +1.4152e+00 -2.3497e+00 +9.5536e-01 +2.6708e+00 -4.1731e-01 -9.9986e-01 +1.9477e+00 +7.0025e-01 +7.6195e-01 +1.0871e+00
18902 +1.380153177e-03 +1.380153177e-03 +4.078138015e+01 +4.078138015e+01 -2.4538e+00 -1.8545e+00 +3.7797e+00 -2.1436e+00 -3.4201e+00 +7.8977e-01 -2.7611e+00 -2.1974e+00 +2.6973e+00 -3.2079e+00 +1.3544e+00 -2.2827e+00 +1.1229e+00 +2.7302e+00 -4.3911e-01 -1.0736e+00 +1.8751e+00 +5.6980e-01 +1.0351e+00 +1.1779e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.536970023e+01 +8.536970023e+01 +8.376970023e+01 +8.376970023e+01 +4.4030e+00 -1.2985e+00 +4.2050e+00 +2.1688e+00 -3.8694e+00 +4.2481e+00 -3.3920e-01 +3.0821e-01 +2.6054e+00 -3.2895e+00 -1.0799e+00 -3.1449e+00 +1.3865e+00 +4.5629e+00 -4.1808e+00 -3.1848e+00 +2.7859e+00 -3.4374e+00 -1.0995e+00 +4.8113e+00
2210 +6.289075197e+01 +6.289075197e+01 +6.129075197e+01 +6.129075197e+01 +1.1526e+00 +2.8047e-02 -4.3082e+00 -8.5432e-01 -1.3036e+00 -1.5008e+00 +1.7428e+00 +9.7049e-01 +2.4957e+00 -4.1660e+00 +2.4709e+00 -1.6659e-01 +1.4081e+00 -2.6441e+00 +1.7752e+00 -5.3698e-01 +2.2388e-01 +4.0979e+00 +1.7933e+00 -1.0155e+00
2508 +3.416367815e+01 +3.416367815e+01 +3.256367815e+01 +3.256367815e+01 +1.8076e+00 +1.3242e-01 -3.9744e+00 +1.0958e-01 +5.3239e-01 -8.2586e-01 +3.2079e+00 +3.4302e-01 +4.5998e+00 -2.1448e+00 +1.3134e+00 +4.3437e-01 +9.7286e-01 -2.2347e+00 +1.2880e+00 -1.7893e+00 +3.6730e+00 +3.9069e+00 +3.6750e+00 -1.9028e+00
4313 +2.454282320e+01 +2.454282320e+01 +2.294282320e+01 +2.294282320e+01 +2.5531e+00 -1.4417e+00 -4.1168e+00 -5.4841e-01 +1.6857e+00 -1.8354e-01 +2.4796e+00 +1.5072e+00 +2.4926e+00 -2.6031e+00 +2.1876e+00 -3.0472e-01 +2.4311e+00 -1.7977e+00 +4.7704e-02 +2.8005e+00 +3.5157e+00 +2.9694e+00 +3.9218e+00 -2.4772e+00
5004 +1.543504060e+01 +1.543504060e+01 +1.383504060e+01 +1.383504060e+01 +3.5395e+00 -2.9660e+00 -4.2644e+00 -1.8644e-02 +1.7531e+00 -9.7219e-02 +2.5692e+00 +1.6327e+00 +3.0251e+00 -2.0891e+00 +1.4773e+00 -4.8354e-01 +1.7756e+00 -2.6870e+00 +1.8181e-01 +6.5190e-01 +2.8020e+00 +2.8822e+00 +3.5618e+00 -1.4328e+00
6701 +9.431700501e+00 +9.431700501e+00 +7.831700501e+00 +7.831700501e+00 +3.3018e+00 -1.9947e+00 -3.8668e+00 -6.1904e-01 +1.5433e+00 -8.2929e-01 +2.8643e+00 +4.7409e-01 +3.1505e+00 -3.2803e+00 +1.6194e+00 +6.2778e-02 +2.6344e+00 -2.6119e+00 +1.4852e-01 -3.4370e-01 +4.0138e+00 +3.0324e+00 +3.8998e+00 -1.8883e+00
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.411915224e+01 +8.411915224e+01 -2.867208478e+02 -2.867208478e+02 +3.7673e+00 -3.4769e-01 +5.8612e-01 +1.2646e+00 -3.3861e+00 +5.5819e-01 +3.0390e+00 -4.7415e-01 +4.8687e-01 +2.1590e+00 +3.3461e+00 +4.8566e+00 -4.1714e+00 -1.5631e+00 +8.3408e-01 +2.2567e+00 -1.2513e+00 -1.3385e+00 -3.5567e-01 -2.0994e-02
