% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.367326541e+03 +2.367326541e+03 +1.905236541e+03 +1.905236541e+03 +8.2541e-01 +3.5724e+00 +3.3574e+00 +4.1163e+00 -4.6691e+00 +3.3212e+00 +4.3516e+00 +1.3276e-01 -4.2066e+00 -4.5943e+00 +1.8813e+00 -8.8374e-01 +8.7320e-01 -2.8472e+00 -2.7022e+00 +4.9081e+00 +1.3696e-01 +4.0567e+00 -2.2921e+00 -6.3240e-01
13 +1.337560376e+03 +1.337560376e+03 +8.754703761e+02 +8.754703761e+02 +8.9924e-01 +1.7111e+00 +1.0228e+00 +1.3862e+00 +1.0265e+00 -4.7454e+00 -8.9449e-01 +1.1605e+00 -3.9843e+00 +9.0959e-01 +3.2354e+00 -3.5035e+00 -4.9478e+00 -7.2498e-01 +1.6674e+00 +2.5783e+00 -4.4887e+00 -1.3939e+00 +1.3025e-01 +9.7005e-01
76 +9.894969696e+02 +9.894969696e+02 +5.274069696e+02 +5.274069696e+02 +9.9843e-01 +1.3648e+00 +6.4223e-01 -5.0000e+00 +5.5447e-01 +5.0000e+00 +8.8545e-01 -5.0000e+00 -5.0000e+00 +2.0333e+00 +4.1396e-01 -5.0000e+00 -4.3940e+00 -2.1639e+00 -2.4338e+00 -1.5510e+00 -1.1702e+00 +1.4701e+00 -6.8805e-02 -9.6411e-01
175 +5.836711575e+02 +5.836711575e+02 +1.215811575e+02 +1.215811575e+02 -7.2945e-01 +3.5896e+00 +1.7522e+00 -2.7970e+00 -8.1152e-01 +3.6768e+00 -1.7055e+00 -3.6312e+00 -9.9996e-01 -1.2171e+00 -6.6897e-01 -3.1897e-01 -3.8980e+00 -2.0274e+00 +9.3985e-01 -5.0000e+00 +0.0000e+00 +6.4474e-01 +1.9668e+00 +1.7825e+00
724 +3.725781391e+02 +3.725781391e+02 -8.951186088e+01 -8.951186088e+01 +1.2066e-01 +1.5131e+00 +1.6629e+00 -3.5363e+00 +1.4827e-01 +2.8900e+00 +9.7686e-01 -2.8617e+00 -5.9604e-01 +1.6981e+00 +2.6532e+00 -4.9880e+00 -2.0807e+00 -2.1075e+00 -1.0492e-01 -3.9750e+00 -7.0662e-01 +2.9721e+00 +2.4436e+00 +2.4981e+00
1907 +2.432044355e+02 +2.432044355e+02 -2.188855645e+02 -2.188855645e+02 +6.1938e-02 +2.0942e+00 +1.4987e+00 -3.3295e+00 +9.6683e-01 +3.8743e+00 +5.1542e-01 -1.2044e+00 +1.3841e+00 +6.5308e-01 +1.3575e+00 -4.8851e+00 -8.4488e-01 -1.3695e+00 +2.2518e-01 -3.9099e+00 -4.7972e-01 +2.4958e+00 +1.8192e+00 +2.4654e+00
4170 +1.538895685e+02 +1.538895685e+02 -3.082004315e+02 -3.082004315e+02 +2.0927e-01 +3.8975e-01 +1.3631e+00 -3.4410e+00 +9.6174e-01 +3.5006e+00 +1.3376e+00 +2.0465e+00 +1.2545e+00 +5.7954e-01 +1.2999e+00 -4.8310e+00 -4.4458e-01 -2.9155e+00 +4.8852e-01 -3.9584e+00 -5.4947e-01 +2.5686e+00 +1.8270e+00 +9.7786e-01
9333 +9.959300035e+01 +9.959300035e+01 -3.624969996e+02 -3.624969996e+02 +4.7323e-01 +1.3677e+00 +1.3477e+00 -3.5335e+00 +9.3327e-01 +3.7635e+00 +1.2703e+00 +1.8846e+00 +1.1778e+00 +5.7728e-01 +1.2825e+00 -4.8327e+00 -2.8439e-01 -2.5036e+00 +4.8298e-01 -3.9187e+00 -4.4779e-01 +2.1892e+00 +1.8030e+00 +2.1410e+00
14289 +5.903877027e+01 +5.903877027e+01 -4.030512297e+02 -4.030512297e+02 +4.7713e-01 +3.2149e+00 +1.3215e+00 -7.9789e-01 +8.8732e-01 +3.7580e+00 +1.2787e+00 +1.9107e+00 +1.1451e+00 +5.7974e-01 +1.2432e+00 -4.8186e+00 -3.3576e-01 -2.9712e+00 +4.8381e-01 -3.9225e+00 -2.1257e-02 +2.9508e+00 +1.8315e+00 +2.1096e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.376445304e+03 +3.376445304e+03 +3.454105304e+03 +3.454105304e+03 +2.9083e+00 -4.8409e+00 +2.5193e+00 -4.6175e+00 +3.6486e+00 -5.3339e-01 +3.5842e+00 +4.0443e+00 -1.8089e+00 -3.5528e+00 +1.0953e-01 -5.6924e-01 -2.8804e+00 +4.4522e+00 +3.4342e-01 -4.7286e+00 -1.3909e+00 -5.8401e-01 +1.1327e+00 -8.7815e-01
5 +1.965024479e+03 +1.965024479e+03 +2.042684479e+03 +2.042684479e+03 +2.9098e+00 -4.3148e+00 -1.9202e+00 -3.2487e+00 -2.4601e+00 +4.3472e+00 +5.2767e-01 -2.2262e+00 -7.4701e-01 +2.0528e+00 +2.3724e+00 -3.0685e-01 -2.1265e+00 +3.1114e+00 -3.4508e+00 -3.2122e+00 -2.0545e+00 +3.1422e+00 -1.6579e+00 +3.4407e+00
