% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.226165193e+05 +7.226165193e+05 +7.226524193e+05 +7.226524193e+05 +4.0780e+00 +3.6560e+00 +6.7854e-01 -4.7716e+00 -3.4802e+00
3 +1.282858449e+05 +1.282858449e+05 +1.283217449e+05 +1.283217449e+05 -3.4612e+00 +6.8532e-01 -4.1009e+00 -2.0389e+00 +1.3829e+00
10 +1.597103570e+04 +1.597103570e+04 +1.600693570e+04 +1.600693570e+04 -4.1972e-01 -4.5010e-01 +4.4432e+00 +1.4517e-01 -3.0674e+00
19 +1.005128364e+04 +1.005128364e+04 +1.008718364e+04 +1.008718364e+04 -3.1997e+00 +3.3222e+00 -2.9280e+00 +3.8417e+00 -3.4404e+00
23 +3.512323647e+03 +3.512323647e+03 +3.548223647e+03 +3.548223647e+03 -3.9547e+00 +3.3912e+00 +4.1733e-01 +1.6613e+00 -2.3787e+00
28 +2.014073160e+02 +2.014073160e+02 +2.373073160e+02 +2.373073160e+02 -4.0775e+00 +7.0719e+00 -2.9280e+00 +3.6258e-01 -3.4404e+00
54 +5.197224187e+01 +5.197224187e+01 +8.787224187e+01 +8.787224187e+01 -7.9942e-01 +3.9078e+00 +5.0589e-01 +1.3791e+00 -2.9918e+00
127 +3.587847955e+01 +3.587847955e+01 +7.177847955e+01 +7.177847955e+01 +1.2991e-01 +3.7011e+00 +1.4224e+00 +2.0308e+00 -3.1018e+00
330 +2.242356602e+01 +2.242356602e+01 +5.832356602e+01 +5.832356602e+01 +9.3000e-01 +7.9258e-01 +2.0193e+00 +2.7937e+00 -3.2782e+00
532 +1.279372272e+01 +1.279372272e+01 +4.869372272e+01 +4.869372272e+01 +1.4091e+00 +2.7095e+00 +2.1323e+00 +4.2925e+00 -2.2022e+00
579 +6.771950716e+00 +6.771950716e+00 +4.267195072e+01 +4.267195072e+01 +1.8126e+00 +2.0844e+00 +2.3273e+00 +3.9610e+00 -2.0068e+00
606 +4.149338235e+00 +4.149338235e+00 +4.004933824e+01 +4.004933824e+01 +2.0921e+00 +1.0484e+00 +2.4357e+00 +2.8348e+00 -2.3511e+00
832 +3.908477740e+00 +3.908477740e+00 +3.980847774e+01 +3.980847774e+01 +2.2569e+00 +1.5687e+00 +2.4281e+00 +3.6434e+00 -2.3100e+00
1063 +2.203502742e+00 +2.203502742e+00 +3.810350274e+01 +3.810350274e+01 +2.5735e+00 +1.2214e+00 +2.7997e+00 +3.6737e+00 -2.2053e+00
1076 +8.038752161e-01 +8.038752161e-01 +3.670387522e+01 +3.670387522e+01 +2.6119e+00 +1.0937e+00 +2.5170e+00 +3.3760e+00 -1.8792e+00
1402 +6.268557069e-01 +6.268557069e-01 +3.652685571e+01 +3.652685571e+01 +2.4872e+00 +1.4615e+00 +2.5162e+00 +3.4360e+00 -1.5288e+00
