% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.007799439e+02 +2.007799439e+02 +1.484299439e+02 +1.484299439e+02 +4.5246e+00 -2.8379e+00 +2.0564e+00 -4.4322e+00 +2.9731e-01 -1.7211e-01 -4.1389e-01 -1.7647e+00 -2.1226e+00 +2.0677e+00 +3.9988e+00 +4.6962e+00 +4.6166e+00 -1.7087e+00 -2.2741e+00 +1.7110e-01 -1.3213e+00 -1.0076e+00 -4.6713e+00 +1.6543e+00
2 +1.348615061e+02 +1.348615061e+02 +8.251150608e+01 +8.251150608e+01 -1.3721e+00 +1.2567e+00 -2.4580e+00 -1.4228e+00 -1.2571e+00 -3.7881e+00 -2.8020e+00 +4.3271e+00 +2.4556e+00 -4.9015e+00 +4.8568e+00 +2.4790e+00 -4.6071e-01 +5.0895e-01 -7.4360e-01 +2.8708e+00 -4.1083e+00 +4.5403e+00 -2.2310e+00 +3.6987e+00
8 +8.833772202e+01 +8.833772202e+01 +3.598772202e+01 +3.598772202e+01 -3.7346e+00 -3.1384e+00 +3.3429e+00 -2.9382e+00 -4.1166e+00 +2.9004e+00 +1.2186e+00 +2.0544e+00 +2.5437e+00 -4.0659e-02 -3.3607e+00 +1.6030e+00 +2.6993e+00 -4.2414e+00 +3.4476e+00 +4.8441e+00 +1.8754e+00 -2.0375e+00 -1.8425e+00 -2.7016e+00
23 +6.304883798e+01 +6.304883798e+01 +1.069883798e+01 +1.069883798e+01 +3.2622e+00 -4.8430e+00 -1.1184e+00 -4.4035e-01 -1.6342e+00 -1.2133e+00 +3.6539e+00 +1.1548e+00 +1.6890e-01 +4.4755e+00 -2.2878e+00 +2.7027e+00 -2.8870e+00 -4.3349e+00 +2.6673e+00 -2.9703e+00 -3.5031e+00 -1.6506e+00 +3.4360e+00 +4.1639e-01
86 +3.859758127e+01 +3.859758127e+01 -1.375241873e+01 -1.375241873e+01 +1.3433e-01 -1.9710e+00 +6.9658e-02 +9.5586e-01 +8.7225e-01 +1.1761e+00 +3.3239e-01 -2.6291e+00 +2.1933e-01 +2.3349e+00 +6.3857e-02 +4.3670e+00 -3.0654e+00 -2.6342e+00 -4.7648e-01 -3.2472e-01 -1.8963e+00 -3.5162e+00 +3.0179e+00 -1.7407e-01
214 +2.443669780e+01 +2.443669780e+01 -2.791330220e+01 -2.791330220e+01 -2.4894e+00 +0.0000e+00 -1.4485e+00 +1.7333e+00 +1.9323e+00 +2.5611e+00 -2.8134e+00 -2.9416e+00 +1.8359e+00 +1.0282e+00 +1.7824e-02 -3.0473e-01 -8.9102e-01 -2.1276e+00 -2.1489e+00 -2.5442e+00 -3.3491e+00 -2.1579e+00 +1.2197e+00 -2.2587e+00
491 +1.373636727e+01 +1.373636727e+01 -3.861363273e+01 -3.861363273e+01 -6.9668e-01 -3.1144e+00 -7.2026e-01 -2.4739e+00 -2.8474e+00 +3.2782e+00 -2.8631e+00 -3.8799e+00 +3.4747e+00 +8.8279e-01 +4.5670e-01 +2.2176e+00 +4.0898e+00 -1.4775e+00 -1.3828e+00 -2.4235e+00 -3.0640e+00 -8.4060e-01 +3.6619e+00 -3.2473e+00
799 +9.948962745e+00 +9.948962745e+00 -4.240103725e+01 -4.240103725e+01 -1.6233e-01 -2.0180e+00 +2.6608e+00 -3.3304e+00 -1.5818e+00 +4.0369e+00 -3.0658e+00 -4.2222e+00 +2.6521e+00 +2.9863e-01 +2.5075e+00 +8.2512e-01 +1.7723e+00 -3.1630e-01 -1.9085e+00 +3.9616e-01 -3.9582e+00 +2.0749e+00 +4.5174e+00 -3.5213e+00
1054 +6.152815451e+00 +6.152815451e+00 -4.619718455e+01 -4.619718455e+01 -5.0646e-01 -4.6372e-01 +2.2878e+00 -1.5776e+00 +1.1276e-02 +3.9730e+00 -1.7944e+00 +3.0502e-01 +2.7797e+00 -1.1685e+00 +2.7279e+00 -1.1314e+00 +2.2960e+00 -5.1315e-01 -1.8913e+00 +1.8575e+00 -2.2519e+00 +4.5393e+00 +4.0592e+00 -5.0000e+00
1261 +3.956755236e+00 +3.956755236e+00 -4.839324476e+01 -4.839324476e+01 -1.2845e+00 -2.2628e-01 +1.9968e+00 -1.9286e+00 -5.9646e-01 +3.3919e+00 -2.0429e+00 +6.2622e-02 +2.2883e+00 -8.2075e-01 +2.7570e+00 -7.5651e-01 +1.4481e+00 -1.2872e+00 -2.0478e+00 +6.4799e-01 -9.6334e-01 +2.0466e+00 +4.2732e+00 -4.4817e+00
