% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.289455318e+02 +4.289455318e+02 +4.197355318e+02 +4.197355318e+02 +9.8116e-01 +1.3325e+00 +7.6616e-02 +2.2515e+00 -1.6653e+00 +3.0856e+00 +3.6818e+00 +2.4826e-01 -1.1475e+00 -7.0839e-01 +1.3135e+00 -8.4946e-01 -3.4866e+00 -2.8212e+00 +2.2597e+00 -1.6670e+00 -3.6388e+00 -3.0544e+00 -3.1332e+00 +2.1950e-01
2 +3.629449748e+02 +3.629449748e+02 +3.537349748e+02 +3.537349748e+02 +4.1284e+00 -4.2563e+00 +4.6974e+00 +1.1270e+00 -2.2467e+00 +1.1177e+00 +1.1274e+00 -3.2150e+00 -3.7958e+00 -2.4250e+00 -4.4693e+00 -1.4523e+00 -4.2878e+00 +4.8845e+00 -4.4927e+00 +4.1399e+00 +2.9078e+00 +2.0669e+00 -1.1582e+00 -3.9812e+00
82 +2.339808588e+02 +2.339808588e+02 +2.247708588e+02 +2.247708588e+02 -5.0000e+00 -5.0000e+00 +1.2462e+00 -1.7790e+00 +3.9910e+00 +1.0131e+00 +3.0154e+00 -4.0005e+00 +5.0000e+00 -5.0000e+00 -2.4188e+00 +5.0000e+00 -4.1181e-01 +3.8452e-01 -4.9450e+00 -4.8548e+00 +3.3941e+00 +2.5609e+00 -1.8905e+00 +5.0000e+00
136 +1.281874305e+02 +1.281874305e+02 +1.189774305e+02 +1.189774305e+02 -3.3198e+00 -5.0000e+00 -6.2708e-01 -4.4036e+00 -3.8081e-01 +4.5088e-01 +2.0252e+00 -5.0000e+00 +4.6835e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -4.6304e+00 -5.0000e+00 +4.7478e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
202 +8.597293682e+01 +8.597293682e+01 +7.676293682e+01 +7.676293682e+01 +5.0000e+00 -5.0000e+00 +5.0000e+00 -4.8884e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 -1.6106e+00 +1.4825e+00 -3.8418e+00 -5.0000e+00 -2.5241e+00 +4.4379e+00 +4.5913e+00 -4.9639e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
273 +6.168403873e+01 +6.168403873e+01 +5.247403873e+01 +5.247403873e+01 +5.0000e+00 -5.0000e+00 +5.0000e+00 -2.8970e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 -8.2420e-01 +4.7120e+00 -4.0065e+00 -5.0000e+00 -4.6151e+00 +4.6779e+00 +5.0000e+00 -4.8996e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
361 +3.411330214e+01 +3.411330214e+01 +2.490330214e+01 +2.490330214e+01 +5.0000e+00 -5.0000e+00 +5.0000e+00 +2.6105e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +4.6677e+00 +5.0000e+00 -4.9053e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.421040473e+02 +5.421040473e+02 +1.198094047e+03 +1.198094047e+03 +1.1319e+00 +1.8413e+00 -1.5673e-01 +2.3421e+00 -2.0451e+00 +1.6970e+00 +4.8637e+00 -2.5219e+00 +4.8472e+00 +1.6347e+00 -2.4482e-01 +4.5494e+00 -4.1787e+00 +4.3644e+00 +1.8534e+00 -3.6937e-01 +3.8429e+00 +1.3782e+00 -4.3249e+00 -2.1502e+00
2 +3.219455481e+02 +3.219455481e+02 +9.779355481e+02 +9.779355481e+02 -1.3549e+00 -4.2394e+00 -3.2965e+00 +4.5530e+00 +1.4003e-01 +3.9084e+00 +8.5082e-03 +6.7560e-01 +8.6713e-03 -1.3269e-01 +4.9763e+00 +1.8757e+00 +3.2673e+00 +9.1750e-01 +1.2132e+00 +8.6317e-01 -3.6501e+00 -4.4232e-01 +1.5293e+00 -1.9107e+00
16 +2.306079361e+02 +2.306079361e+02 +8.865979361e+02 +8.865979361e+02 -1.0307e+00 +9.2398e-02 -4.4578e+00 +1.0476e+00 +1.9065e+00 +3.5815e+00 -7.6570e-01 -1.5897e+00 -9.5993e-01 -3.6279e+00 +1.3314e+00 +1.8337e+00 +3.1777e+00 -4.0248e+00 +3.0174e+00 -8.7977e-01 -4.5634e+00 -3.8506e+00 -4.0361e-02 +4.3964e+00
103 +1.436033690e+02 +1.436033690e+02 +7.995933690e+02 +7.995933690e+02 -3.5142e+00 +2.6889e+00 -9.4379e-01 +4.3239e+00 +1.8441e+00 +3.3416e+00 +4.4884e-01 +3.3403e+00 +3.7809e+00 -1.9489e+00 -2.3992e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00 +4.7500e+00 -5.0000e+00 -5.0000e+00 +2.7332e+00 +5.0000e+00
145 +7.871644805e+01 +7.871644805e+01 +7.347064480e+02 +7.347064480e+02 -7.2861e-01 +5.0000e+00 -1.6088e+00 +4.1346e+00 -9.2602e-01 +2.6409e+00 -4.6249e+00 +1.2257e+00 +9.7204e-01 -2.6675e+00 +4.7311e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +4.5852e+00 +4.9893e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00
205 +6.096347191e+01 +6.096347191e+01 +7.169534719e+02 +7.169534719e+02 +9.2237e-02 +5.0000e+00 -1.2626e+00 +4.2168e+00 -2.9006e+00 +8.7641e-01 -5.0000e+00 +4.5834e+00 +3.9474e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +4.9846e+00 +4.9920e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00
304 +3.625070798e+01 +3.625070798e+01 +6.922407080e+02 +6.922407080e+02 +4.1485e+00 -7.0901e-01 -5.0000e+00 +2.1918e+00 -5.0000e+00 +5.8855e-01 -3.9122e+00 +3.7301e+00 -5.0000e+00 -3.5687e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +3.8513e+00 +4.9142e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00
327 +2.289283395e+01 +2.289283395e+01 +6.788828340e+02 +6.788828340e+02 +5.0000e+00 -3.0769e+00 -5.0000e+00 +8.9566e-01 -5.0000e+00 -1.0530e+00 -4.4646e+00 +5.0000e+00 -5.0000e+00 -4.4355e+00 +4.8139e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +4.3906e+00 +4.8627e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00
401 +1.443885171e+01 +1.443885171e+01 +6.704288517e+02 +6.704288517e+02 +5.0000e+00 -5.0000e+00 -4.9731e+00 -1.2116e+00 -5.0000e+00 -4.7961e+00 -4.6064e+00 +5.0000e+00 -4.9956e+00 -4.6319e+00 +4.7781e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +4.5549e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00
497 +8.425821179e+00 +8.425821179e+00 +6.644158212e+02 +6.644158212e+02 +5.0000e+00 -4.6547e+00 -4.9994e+00 +2.0751e+00 -5.0000e+00 -5.0000e+00 -4.5292e+00 +5.0000e+00 -4.9793e+00 -5.0000e+00 +4.6177e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00 +4.7540e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00
523 +6.076923637e+00 +6.076923637e+00 +6.620669236e+02 +6.620669236e+02 +5.0000e+00 -4.8528e+00 -4.8263e+00 +3.7275e+00 -5.0000e+00 -5.0000e+00 -4.9747e+00 +5.0000e+00 -4.9749e+00 -5.0000e+00 +4.1903e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00 +4.8343e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00
