% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.421898776e+02 +7.421898776e+02 +8.447998776e+02 +8.447998776e+02 +4.6025e+00 -3.0246e+00 +1.7319e+00 +1.8157e+00 -2.6635e+00 -2.6303e+00 +1.2334e+00 +4.9511e+00 -4.0356e-01 +4.4382e+00 -1.7816e+00 -9.6286e-01 -2.2258e+00 +1.9986e+00 -6.5252e-01 +2.5226e+00 -4.5421e+00 -1.5199e+00 +4.7359e+00 -4.1577e+00
8 +5.751705446e+02 +5.751705446e+02 +6.777805446e+02 +6.777805446e+02 +1.3307e+00 +3.2879e-01 -4.0605e-01 +2.3957e+00 -3.5108e+00 +4.7100e+00 +1.8316e+00 +1.1672e+00 -3.8805e+00 -7.0053e-01 +1.3245e+00 +5.8290e-01 -4.0517e+00 +1.1450e+00 -2.8185e+00 +1.7834e+00 -1.6009e+00 -2.9758e+00 -2.2172e+00 +7.5811e-01
1192 +3.702143216e+02 +3.702143216e+02 +4.728243216e+02 +4.728243216e+02 +1.2182e+00 +1.4319e+00 -1.3727e-01 -5.7191e-01 -1.0421e+00 -3.3009e+00 -1.3599e+00 -2.8599e+00 -2.3707e+00 +9.5816e-01 +1.4691e+00 +9.7318e-02 +2.1736e+00 -5.7514e-01 +2.3838e+00 -1.6322e+00 +1.7608e+00 -1.8395e+00 -3.8304e-01 +3.7729e+00
11340 +2.365852010e+02 +2.365852010e+02 +3.391952010e+02 +3.391952010e+02 +1.8139e+00 +8.7495e-01 -1.4677e-01 +2.5530e+00 -2.1090e+00 -2.4435e+00 -8.4337e-01 -2.0694e+00 -2.3529e+00 +2.0752e-01 -7.5023e-01 -3.0462e-01 -2.0569e+00 +6.7440e-01 -1.5023e+00 -2.8474e-01 -3.6145e+00 -1.3987e+00 +1.9432e+00 +1.9526e+00
18401 +1.575497551e+02 +1.575497551e+02 +2.601597551e+02 +2.601597551e+02 +1.2515e+00 +1.1409e+00 -2.1316e+00 +1.8979e+00 -6.6791e-01 -2.1151e+00 -1.4072e+00 -2.0420e-01 -9.5135e-01 +9.1218e-01 -1.7725e+00 -1.7910e+00 -2.1486e+00 +1.8413e+00 -1.1285e+00 -1.8851e+00 -9.0922e-01 -1.5761e+00 +1.2810e+00 +1.3414e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.183501322e+02 +9.183501322e+02 +1.011650132e+03 +1.011650132e+03 -4.9083e+00 -8.1580e-01 -4.6457e+00 +5.8466e-01 +1.8922e+00 +2.2625e+00 -3.8063e+00 -2.9287e+00 +2.3481e+00 +4.5859e+00 +3.2702e+00 -6.9193e-01 +2.8518e+00 +1.5190e-01 +3.8534e+00 -3.6975e-01 +5.8960e-01 -4.9317e+00 -6.8238e-01 -1.2849e+00
6 +6.286311403e+02 +6.286311403e+02 +7.219311403e+02 +7.219311403e+02 +3.4337e+00 -1.2001e+00 -8.6249e-01 -2.5656e-01 +3.9856e+00 +8.0352e-02 -3.9157e+00 +2.4006e+00 -3.5809e+00 -4.1450e+00 +3.5293e-01 -2.6300e-01 +2.4546e+00 -2.8531e+00 -4.0610e+00 -2.3710e+00 -1.1666e+00 -1.9751e+00 -3.9995e+00 +3.3148e+00
188 +3.508516356e+02 +3.508516356e+02 +4.441516356e+02 +4.441516356e+02 +2.1655e+00 +6.5946e-01 +3.0344e+00 -8.4580e-01 -2.2949e+00 +1.9378e+00 -3.7239e-01 +2.7025e+00 -1.6145e+00 -1.8656e+00 +2.7692e+00 +1.0037e+00 +3.6301e-01 +1.8276e-02 +3.3363e-01 -3.4726e+00 -1.2536e+00 +8.8376e-01 -2.8714e+00 -3.0183e+00
8299 +2.197829716e+02 +2.197829716e+02 +3.130829716e+02 +3.130829716e+02 +2.3449e-01 -1.5806e-01 -1.1298e+00 +1.3605e+00 -2.1952e+00 +1.2436e+00 -3.7052e-01 +1.1911e+00 -2.2306e+00 -3.0314e-01 +1.2301e+00 +1.0783e+00 +4.0068e+00 +2.2236e-01 -2.0153e-01 -2.0562e+00 -3.2058e+00 +6.3863e-01 -2.3981e+00 -2.1930e+00
