% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.476838268e+01 +8.476838268e+01 +1.255483827e+02 +1.255483827e+02 -1.1664e+00 -3.1662e-01 -2.6273e-01 -3.7569e+00 -2.3246e+00 -3.2516e+00 +4.6884e+00 -3.3389e+00 -4.4526e+00 +7.4156e-01 +1.9520e+00 -3.9631e+00 +9.6789e-01 +2.7756e+00 +4.5717e+00 -1.2347e+00 +1.6679e+00 -9.4677e-01 +4.0359e+00 +3.8528e+00
1801 +5.337124785e+01 +5.337124785e+01 +9.415124785e+01 +9.415124785e+01 +6.4241e-01 +5.6963e+00 +2.7168e+00 -2.2539e+00 -3.5918e+00 +2.0295e+00 +3.9880e+00 +1.6456e-01 +3.7133e+00 -1.1374e+00 +1.0643e+00 -2.4924e+00 +5.4145e+00 +1.7370e+00 -3.3361e-01 +2.9630e+00 +2.8096e+00 -3.4277e+00 -1.8983e+00 +3.9320e+00
2410 +3.429932688e+01 +3.429932688e+01 +7.507932688e+01 +7.507932688e+01 -2.2638e+00 +6.1118e+00 +3.3297e+00 -2.0890e+00 -4.3893e-01 +1.4511e+00 +2.3937e+00 -6.9271e-01 +3.0566e+00 -9.9054e-01 +7.5484e-01 -1.4943e+00 +4.5226e+00 +2.8010e-01 -1.5085e+00 +2.8743e+00 +3.1504e+00 -3.5472e+00 -3.2027e+00 +3.3248e+00
3722 +1.397008530e+01 +1.397008530e+01 +5.475008530e+01 +5.475008530e+01 -2.9312e+00 +1.1665e-01 +3.4241e+00 -2.4356e+00 -2.3360e+00 -6.6795e-01 -2.0680e+00 -2.8888e+00 +4.5899e+00 -2.1336e+00 +1.5925e+00 -2.4680e+00 +2.4788e+00 +2.9726e+00 -7.4325e-01 -1.8607e+00 +5.8824e-01 +8.0249e-01 -1.2682e+00 -3.7813e-01
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.531573203e+01 +8.531573203e+01 +8.371573203e+01 +8.371573203e+01 -4.4617e+00 +1.6017e+00 -4.8972e+00 -1.5910e+00 -2.0539e+00 +3.1097e+00 +8.3150e-01 +3.3739e+00 +2.3029e+00 -1.9330e+00 +4.4381e+00 +1.7293e-01 +2.4220e+00 -1.6107e-01 +2.5481e+00 +2.7310e+00 +3.0706e+00 -4.8515e+00 -1.6455e+00 +2.7757e+00
1509 +6.245529440e+01 +6.245529440e+01 +6.085529440e+01 +6.085529440e+01 +4.3538e+00 -3.0981e+00 -1.8690e+00 -7.2315e-01 +1.6744e+00 +4.5373e+00 +2.2046e+00 -1.0839e+00 +3.3477e+00 +3.4070e+00 -1.9332e+00 -1.8646e+00 -6.0513e-01 +8.9076e-01 +4.3893e+00 -9.7880e-01 -3.3894e-01 +3.1441e-01 +1.1282e+00 -1.3357e+00
3702 +3.223983543e+01 +3.223983543e+01 +3.063983543e+01 +3.063983543e+01 +5.0494e+00 -3.7430e+00 -1.5871e+00 +4.2785e-01 -5.5507e-01 -2.7309e-01 +2.8628e+00 -1.5154e+00 +2.4353e+00 +3.5034e+00 -4.0818e+00 -1.5970e+00 -3.3275e+00 -3.3591e+00 +4.4846e+00 -8.1344e-01 -4.1076e-01 -6.4636e-01 -7.8891e-01 -2.5463e+00
3844 +2.449203970e+01 +2.449203970e+01 +2.289203970e+01 +2.289203970e+01 +4.6071e+00 -5.1744e+00 -2.3102e+00 -9.0317e-01 -6.0501e-01 +2.0691e+00 +2.1432e+00 -1.2353e-01 +5.1222e+00 +3.8474e+00 -3.9594e+00 -1.2119e+00 -3.1175e+00 -1.2765e+00 +4.1786e+00 -8.9181e-01 -9.8309e-01 +1.4701e-01 +1.5520e+00 -3.1878e+00
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
