% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.423453407e+07 +1.423453407e+07 +1.423461034e+07 +1.423461034e+07 +4.3687e+00 -8.4284e-01 +2.7261e+00 +2.8829e+00 +1.6900e+00 -2.3031e+00 +4.5600e+00 -4.5077e+00 -3.9369e+00 +2.2553e+00 -1.2608e-01 +5.7966e-01 +9.1082e-01 -1.1142e+00 +2.9370e+00 +1.5050e+00 +3.5161e+00 -6.7733e-01 -2.4403e-01 -2.9817e+00
2 +2.017961593e+06 +2.017961593e+06 +2.018037863e+06 +2.018037863e+06 +3.8660e+00 +2.4968e+00 -4.7550e+00 +1.3401e+00 +2.9936e+00 -1.4670e+00 +9.5134e-01 +4.0100e+00 -1.8094e+00 -3.2338e+00 +1.9969e+00 -1.2016e+00 +3.2608e+00 +4.9903e+00 +2.4578e+00 -1.2216e+00 -2.1818e+00 +1.9328e+00 -4.3561e+00 -2.5869e+00
3 +1.337963501e+06 +1.337963501e+06 +1.338039771e+06 +1.338039771e+06 -2.0466e+00 +2.2174e+00 +1.9829e-01 +3.3466e+00 -2.8176e+00 -3.2511e+00 -3.0753e+00 +2.1535e+00 -3.2301e+00 +3.8493e+00 -6.4089e-01 +2.9283e+00 +8.9771e-01 +2.4843e+00 -9.6952e-02 -2.5346e+00 +2.3252e+00 +4.9203e+00 +1.1482e+00 -2.0376e+00
7 +6.106798779e+04 +6.106798779e+04 +6.114425779e+04 +6.114425779e+04 -2.2076e+00 -3.1372e+00 +8.0626e-01 -4.3674e+00 +1.5819e+00 -3.2459e+00 -2.1870e+00 -2.1394e-01 +2.3137e+00 -2.1412e+00 +4.3424e+00 +2.0754e+00 -3.9217e+00 -2.4151e+00 +1.7613e+00 +4.9496e+00 +4.9011e+00 +3.3085e+00 +4.3044e+00 -4.8807e+00
9 +1.122521978e+03 +1.122521978e+03 +1.198791978e+03 +1.198791978e+03 +4.2469e+00 +4.8151e+00 +1.7389e+00 +3.0470e+00 -4.5451e+00 +2.7281e+00 -1.5950e+00 -3.1819e+00 +4.5351e+00 -3.0103e+00 -3.8395e-01 +2.0004e+00 -1.4361e+00 +4.0933e+00 +3.2292e+00 +2.4371e+00 -4.1332e+00 +2.8264e+00 +4.8201e+00 +3.7491e+00
82 +8.276220684e+02 +8.276220684e+02 +9.038920684e+02 +9.038920684e+02 -2.7647e+00 -3.0229e+00 -2.8724e+00 -3.3955e+00 -1.3364e-01 +1.3076e+00 -2.9080e+00 +4.8145e+00 -5.5581e-01 +3.8577e+00 +3.1212e+00 -4.6991e+00 -4.5219e+00 +3.5654e+00 -4.9912e+00 +4.5742e+00 -1.6316e+00 +4.5010e+00 -1.1759e+00 +1.5482e+00
219 +2.300899074e+02 +2.300899074e+02 +3.063599074e+02 +3.063599074e+02 +1.7796e-02 -3.0132e+00 -3.5817e+00 +2.0054e+00 +2.0007e+00 +3.4799e+00 +4.2195e+00 +4.0825e+00 -4.2857e+00 -2.0753e+00 +2.5209e+00 -5.6626e+00 -1.4949e+00 -1.8964e+00 -3.8649e+00 -2.2209e-01 +3.2986e+00 -1.7173e+00 +3.0533e+00 +4.5778e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.450181755e+06 +3.450181755e+06 +3.450159205e+06 +3.450159205e+06 +1.3283e-01 +1.2440e-01 +1.8476e+00 -2.2260e+00 +1.5203e+00 -4.3482e+00 +4.4477e+00 -1.0628e+00 -5.8812e-01 +9.3764e-01 -1.3366e+00 +9.3586e-01 -3.8851e+00 +2.3630e+00 -9.0810e-01 -2.7280e+00 -2.5794e+00 -2.9176e+00 -5.8916e-01 -1.0341e-01
3 +5.564087832e+04 +5.564087832e+04 +5.561832832e+04 +5.561832832e+04 -3.5353e+00 +2.2462e+00 -1.1369e+00 -8.8063e-01 +1.3175e+00 +9.2969e-01 -1.2498e+00 -1.0646e+00 +4.7619e+00 -3.5172e+00 +5.8653e-01 +9.7221e-01 -2.7867e+00 -1.4638e+00 +2.9925e+00 -2.8277e+00 -6.3719e-01 -4.7475e-01 +1.6881e+00 +2.3551e+00
25 +2.535123162e+02 +2.535123162e+02 +2.309623162e+02 +2.309623162e+02 -4.9006e-01 +1.8457e+00 +2.1201e+00 -6.0647e-01 -2.1133e+00 +2.0611e+00 -9.5092e-01 -4.4427e+00 +4.5212e+00 -2.2488e+00 +2.2630e+00 -3.0633e+00 +8.3889e-01 +2.5743e+00 +3.9096e+00 -3.3692e+00 -2.2342e+00 +1.9883e+00 -4.7282e+00 -3.6905e+00
5282 +2.447884983e+02 +2.447884983e+02 +2.222384983e+02 +2.222384983e+02 -1.0844e+00 +1.9394e+00 +2.5348e+00 +1.1949e-01 -3.8681e+00 +3.2278e+00 -2.4529e-01 -4.4064e+00 +1.6388e+00 -2.1836e+00 +1.8714e+00 -2.7767e+00 -1.6931e+00 +2.2879e+00 -4.2616e+00 -3.8198e+00 +8.1369e-01 +5.4297e+00 -1.0227e+00 +1.3371e+00
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
