% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.070518365e+03 +3.070518365e+03 +2.608428365e+03 +2.608428365e+03 +2.8472e+00 +2.8915e+00 +4.1554e+00 -2.9165e+00 +2.6363e+00 -1.3687e+00 -1.4141e+00 -3.3137e+00 -4.9307e+00 +3.3423e+00 -2.5836e+00 +4.8471e+00 +1.4147e+00 +4.3709e+00 -4.9787e+00 -4.4448e-01 +5.2187e-01 +3.6488e+00 -3.0421e+00 +1.6276e+00
4 +1.626404965e+03 +1.626404965e+03 +1.164314965e+03 +1.164314965e+03 -4.2474e+00 -4.0781e+00 -4.3710e+00 +3.6303e+00 -8.9416e-01 -3.7185e+00 +2.2096e+00 +1.6918e+00 +1.3304e+00 +4.3933e+00 +1.2675e+00 +3.8707e-01 -3.0250e+00 +3.8676e+00 -2.7576e+00 -4.5414e-01 +1.1002e+00 +4.8316e+00 -2.0962e+00 +2.3159e+00
29 +9.962745436e+02 +9.962745436e+02 +5.341845436e+02 +5.341845436e+02 +4.9409e-01 +3.7257e+00 -3.3267e+00 +1.9453e+00 -4.4467e-01 +3.8843e+00 -3.9763e+00 -3.5392e+00 -4.5347e+00 -4.7314e+00 -1.7747e+00 -4.9309e+00 -1.5458e+00 -3.6906e+00 -1.2832e+00 +5.1014e-01 -2.3901e+00 +2.0410e+00 +1.1160e+00 +4.8385e+00
572 +5.887639581e+02 +5.887639581e+02 +1.266739581e+02 +1.266739581e+02 +1.7952e+00 +3.2611e-01 -5.5130e-02 -4.0562e-01 +1.6601e+00 -2.9963e+00 +1.0162e+00 +4.3535e+00 -1.9805e+00 +4.8049e+00 +1.5597e-01 -2.5702e+00 -2.9293e-02 -3.1028e+00 -4.3711e-01 -4.7475e+00 -6.7253e-02 +4.1026e+00 +7.1724e-02 +1.9723e-01
3225 +3.317206470e+02 +3.317206470e+02 -1.303693530e+02 -1.303693530e+02 +1.7950e+00 +2.8827e+00 +2.0932e+00 -2.8106e-01 +1.3271e+00 +4.2903e+00 +2.1498e+00 +3.9224e+00 +9.7641e-01 +1.9584e+00 +1.8962e+00 -4.4598e+00 -1.1913e+00 -3.4255e+00 +9.2943e-01 -4.7494e+00 -6.7261e-02 +4.1026e+00 +7.1724e-02 +4.1972e+00
4551 +2.087959330e+02 +2.087959330e+02 -2.532940670e+02 -2.532940670e+02 +2.5124e-01 +1.4664e+00 +2.0932e+00 -9.7258e-01 +1.3271e+00 +4.4153e+00 +2.1498e+00 +1.3535e+00 +2.0846e-01 +9.7882e-01 +1.2074e+00 -3.2552e+00 -1.1913e+00 -3.4255e+00 +9.9658e-01 -4.3731e+00 -9.8503e-02 +4.2642e+00 +2.6872e+00 +7.9088e-01
6699 +1.402762647e+02 +1.402762647e+02 -3.218137353e+02 -3.218137353e+02 +2.0457e+00 +3.2611e-01 +2.1245e+00 -2.8103e-01 +1.3271e+00 +2.7649e+00 +2.6914e+00 +1.4332e+00 +9.7641e-01 +9.7931e-01 +1.2075e+00 -4.3348e+00 -1.1913e+00 -3.4255e+00 +9.2937e-01 -4.3418e+00 -6.7252e-02 +2.9534e+00 +1.8804e+00 +1.1570e+00
11763 +9.664316181e+01 +9.664316181e+01 -3.654468382e+02 -3.654468382e+02 +2.5301e+00 +4.1175e+00 +2.1245e+00 -2.8055e-01 +1.3564e+00 +2.7647e+00 +2.6917e+00 +1.4332e+00 +9.7641e-01 +1.1496e-01 +1.7084e+00 -3.2552e+00 -1.1913e+00 -3.4255e+00 +9.9634e-01 -4.3418e+00 -6.7252e-02 +2.9534e+00 +2.5682e+00 +1.1257e+00
14857 +6.152550040e+01 +6.152550040e+01 -4.005644996e+02 -4.005644996e+02 +3.4502e-01 +1.3416e+00 +2.0932e+00 -5.0684e-02 +1.4502e+00 +2.7649e+00 +2.6914e+00 +1.3535e+00 +6.9516e-01 +1.1498e-01 +1.2074e+00 -4.3348e+00 -3.5068e-01 -3.4333e+00 +9.9658e-01 -4.3418e+00 -6.6764e-02 +2.9534e+00 +2.5055e+00 +1.1257e+00
19448 +3.968378198e+01 +3.968378198e+01 -4.224062180e+02 -4.224062180e+02 +2.5301e+00 +1.3414e+00 +2.2182e+00 +7.2245e-01 +1.4463e+00 +2.2572e+00 +2.6917e+00 +1.9244e+00 +1.7264e+00 +6.1106e-01 +1.7104e+00 -4.3348e+00 -3.4995e-01 -3.4099e+00 +9.2937e-01 -4.3418e+00 -6.7252e-02 +2.9376e+00 +2.5055e+00 +1.1257e+00
