% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.277525811e+05 +6.277525811e+05 +6.278288511e+05 +6.278288511e+05 -3.8611e+00 -2.7951e+00 -3.3336e+00 +7.8023e-01 +3.9465e+00 -1.6991e+00 +6.4881e-01 -1.4592e+00 +1.0072e+00 +4.1700e+00 +2.3144e+00 +7.6673e-01 +9.7972e-01 -2.0047e+00 +1.7510e+00 +5.0470e-01 +1.0522e+00 -2.7263e-01 -3.6772e+00 -9.2763e-01
13 +5.582152591e+02 +5.582152591e+02 +6.344852591e+02 +6.344852591e+02 +4.1664e+00 +1.5465e+00 -1.9198e+00 +1.1274e+00 -1.7179e+00 -7.5346e-02 -6.4340e-01 +3.2707e+00 -3.0715e+00 -3.7222e+00 -1.4979e+00 -1.1444e-01 -4.0958e+00 +4.7695e+00 -5.0016e-01 -4.8936e+00 +2.6103e+00 -4.8876e-01 -1.2278e-01 -5.0803e-02
31 +3.253409743e+02 +3.253409743e+02 +4.016109743e+02 +4.016109743e+02 +1.0418e+00 +3.1968e+00 -4.1957e+00 -5.9412e-01 -3.4122e+00 +4.5907e+00 -6.9264e-01 +1.1060e+00 -1.8083e+00 -2.9358e+00 -5.4149e-01 -9.0500e-01 +5.6989e-01 -2.3145e+00 +4.4735e+00 -4.7240e+00 -3.4045e+00 +3.0863e+00 +2.6436e+00 +1.7675e+00
1893 +2.405191860e+02 +2.405191860e+02 +3.167891860e+02 +3.167891860e+02 +8.1689e-01 +2.4899e+00 -4.5985e+00 +9.7757e-01 -2.5936e+00 +1.5353e+00 -2.3887e+00 +1.3498e+00 -2.6916e+00 +0.0000e+00 -1.4667e+00 -2.7335e-01 -7.5833e-01 +1.4176e+00 -9.9126e-01 -4.2141e+00 +3.2746e-01 +1.0868e+00 -1.0001e+00 -5.0000e+00
3398 +1.510853874e+02 +1.510853874e+02 +2.273553874e+02 +2.273553874e+02 -1.0338e+00 +7.0420e-02 -4.6646e+00 +6.7387e-01 -3.2389e+00 +2.0659e-01 -2.4195e+00 +1.2985e+00 -1.8613e+00 -1.5755e+00 -1.9026e-01 +1.8840e-01 -2.9188e+00 +1.2751e+00 -5.7359e-01 -4.9418e+00 -5.0000e+00 +5.0306e-01 -7.6063e-01 -5.0000e+00
17907 +8.887414061e+01 +8.887414061e+01 +1.651441406e+02 +1.651441406e+02 -1.1812e+00 -1.1126e-01 -4.3939e+00 +4.8776e-01 -2.7096e+00 -5.7139e-01 -2.0303e+00 +8.3158e-01 -1.7154e+00 +3.9834e+00 +3.4051e+00 -1.5318e+00 -1.8108e+00 +4.2071e-01 -4.0024e+00 -3.2380e+00 -3.0357e+00 +1.2819e+00 -4.7638e-01 -4.9798e+00
18406 +5.870991043e+01 +5.870991043e+01 +1.349799104e+02 +1.349799104e+02 -1.4463e+00 -4.4293e-01 -4.3697e+00 +3.9775e-01 -2.5932e+00 -5.0712e-01 -2.3875e+00 +9.9522e-01 -1.9977e+00 +2.4151e+00 +2.7882e+00 -1.5904e+00 -3.3308e+00 +2.2140e-01 -3.5114e+00 -3.4718e+00 +1.5742e+00 -2.4440e-02 +3.3944e-01 -4.9778e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.115964886e+06 +3.115964886e+06 +3.115942336e+06 +3.115942336e+06 +4.2589e-01 +1.9516e+00 +4.8994e+00 -7.1573e-01 +5.9367e-01 -3.5499e+00 -4.1799e+00 -4.3222e-01 +4.9971e+00 +1.4212e+00 -1.0450e+00 +4.8411e+00 +1.0426e+00 +1.3919e+00 +1.9938e+00 +7.7268e-01 -2.7559e+00 -7.1049e-01 +4.0830e+00 +2.0874e+00
2 +2.019677736e+06 +2.019677736e+06 +2.019655186e+06 +2.019655186e+06 +4.2608e+00 -2.9311e+00 -3.0814e+00 +2.2046e+00 +2.2397e+00 -3.5403e+00 -3.8052e+00 -4.4996e+00 +2.9688e+00 -2.2548e+00 +3.7710e+00 +2.7896e+00 +1.2037e+00 -3.1010e+00 +3.3457e+00 -4.3790e+00 -4.6418e+00 +1.4433e-01 -4.8004e+00 +4.0603e+00
4 +4.129312720e+05 +4.129312720e+05 +4.129087220e+05 +4.129087220e+05 +1.0969e+00 +1.2028e+00 +8.6803e-01 -4.2467e+00 -2.2626e+00 -4.4718e+00 +3.5998e+00 -3.0678e+00 -4.0938e+00 +2.6608e+00 +3.9766e+00 -4.8330e+00 -3.7834e+00 -1.2301e+00 +1.5013e-01 +4.9662e+00 +1.8767e+00 -4.0830e+00 +2.2088e+00 -4.2377e-01
6 +1.622684666e+05 +1.622684666e+05 +1.622459166e+05 +1.622459166e+05 +3.5934e+00 +2.4733e+00 -3.8239e+00 -3.7728e+00 -1.9706e+00 -1.6885e+00 +8.0724e-01 -4.0942e+00 -2.0079e+00 +2.9355e+00 +2.8774e+00 +3.4467e+00 -3.7134e+00 -2.9222e+00 +4.5082e+00 +6.3502e-01 -1.6598e+00 -2.3420e+00 +3.8559e+00 -3.5068e+00
12 +1.189694401e+05 +1.189694401e+05 +1.189468901e+05 +1.189468901e+05 +2.2906e+00 +3.4155e+00 +4.1281e+00 -3.9650e+00 +1.6462e+00 -4.9330e+00 +4.0972e+00 -2.7925e+00 -4.8074e+00 -6.0969e-01 -8.0044e-01 +1.3233e+00 +3.3427e+00 +4.9852e+00 +2.7834e+00 +1.2263e+00 -1.8525e-01 +4.8688e+00 +1.9451e+00 +4.2527e-01
14 +7.000480146e+02 +7.000480146e+02 +6.774980146e+02 +6.774980146e+02 -1.1489e+00 -2.7532e+00 -1.3820e+00 +2.0608e+00 -1.3138e+00 -1.8701e+00 +1.1236e+00 +2.8886e+00 -2.8353e+00 -2.1531e+00 +3.5606e+00 -4.0808e+00 -3.6998e+00 -3.3265e+00 +4.6507e+00 -8.0054e-01 +2.4863e+00 -1.4841e+00 +7.5281e-01 +2.4563e+00
53 +5.377256048e+02 +5.377256048e+02 +5.151756048e+02 +5.151756048e+02 -2.4856e+00 +7.2280e-01 -5.0000e+00 +3.0636e+00 -3.4306e+00 -2.0253e-01 +3.8038e+00 -2.6481e-01 -1.2563e+00 +1.3650e+00 +4.9139e-01 -2.6277e+00 -2.0614e+00 -3.4060e+00 +3.9263e+00 +1.9449e+00 -8.4233e-01 +8.3435e-01 -9.6698e-01 +1.3185e+00
92 +2.675389574e+02 +2.675389574e+02 +2.449889574e+02 +2.449889574e+02 -2.0357e+00 +1.8413e+00 -5.0000e+00 +3.4744e+00 +1.0411e+00 -2.9207e+00 +1.3033e+00 -1.7796e+00 -4.6278e+00 -8.1677e-01 -6.3709e-01 -1.1464e+00 -2.6302e+00 -4.5559e+00 +5.9267e-01 +1.4613e+00 -1.4076e+00 -1.7431e+00 -3.3481e-01 +1.4311e-01
