% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.930599662e+05 +9.930599662e+05 +9.931362362e+05 +9.931362362e+05 -1.9938e+00 +4.5792e+00 -1.8958e+00 -4.0642e+00 +4.5697e+00 -4.1737e+00 -2.4201e+00 -4.0936e+00 +4.1259e+00 +4.7459e+00 +2.2197e+00 -2.6581e+00 +3.9373e+00 +2.4520e+00 +3.5196e+00 -1.6310e-01 -4.2983e+00 -4.7788e+00 +2.4141e+00 -3.0103e-01
7 +2.505262151e+04 +2.505262151e+04 +2.512889151e+04 +2.512889151e+04 -3.5141e+00 -8.8776e-01 -3.1132e+00 +4.7287e+00 +3.3109e+00 -3.4715e+00 +2.7262e+00 +2.6011e-01 +8.9838e-01 -6.1145e-01 -2.2891e+00 +7.4038e-01 -3.8878e-01 +2.6079e+00 +8.2024e-01 -4.5626e+00 -4.3173e+00 +4.1075e+00 -1.0638e+00 +1.6339e+00
31 +1.403405703e+04 +1.403405703e+04 +1.411032703e+04 +1.411032703e+04 -4.4057e+00 +3.9997e+00 +2.0991e+00 +2.0374e+00 -1.4065e+00 +1.2140e+00 +7.3355e-01 -4.7145e+00 -4.8027e+00 +4.4121e+00 -1.8421e+00 +3.0378e+00 +4.1977e+00 +1.5069e-01 +2.6396e+00 -9.7806e-03 +3.6414e+00 -4.3736e+00 +4.7320e+00 +4.9170e+00
51 +6.882496489e+03 +6.882496489e+03 +6.958766489e+03 +6.958766489e+03 -5.0000e+00 +5.0000e+00 +3.9339e+00 -1.7058e+00 -5.0000e+00 -1.2013e+00 +1.2539e+00 -4.2522e+00 -3.6566e+00 +4.7390e+00 -2.6071e+00 +2.3266e+00 +4.9545e+00 +3.8528e+00 +6.7150e-01 -1.8900e+00 +4.6778e+00 -4.4648e+00 +4.6058e+00 +1.2468e+00
60 +3.022970237e+03 +3.022970237e+03 +3.099240237e+03 +3.099240237e+03 -4.0914e+00 +1.0334e+00 +4.0851e+00 +5.1682e-01 -2.5573e-01 +5.0000e+00 -6.8115e-01 -3.6702e+00 -5.0000e+00 +3.9807e+00 -1.0114e+00 +5.0000e+00 +5.0000e+00 -4.1877e+00 -9.3316e-02 +6.4561e-02 +5.0000e+00 -9.8235e-01 +5.0000e+00 +2.0039e+00
163 +4.231574926e+02 +4.231574926e+02 +4.994274926e+02 +4.994274926e+02 -4.3100e+00 +2.6473e-02 +4.7237e+00 -1.2136e+00 +1.9718e+00 +0.0000e+00 +4.7460e-02 -4.4587e+00 -5.0000e+00 +0.0000e+00 -1.9244e-01 +5.0000e+00 +5.0000e+00 -4.1915e+00 +9.5145e-01 -2.7035e-02 +5.0000e+00 -2.9203e+00 +5.0000e+00 +3.2662e+00
3050 +3.736955350e+02 +3.736955350e+02 +4.499655350e+02 +4.499655350e+02 -4.5617e+00 +1.1380e-01 +4.8572e+00 -1.0370e+00 +1.3604e-01 +4.8916e-01 +5.6944e-01 -4.4265e+00 -5.0000e+00 -1.3926e+00 -1.9417e-01 +5.0000e+00 +4.9643e+00 -4.6584e+00 +0.0000e+00 -1.4486e+00 +5.0000e+00 -4.6175e+00 +5.0000e+00 +2.7505e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.713694456e+05 +5.713694456e+05 +5.713468956e+05 +5.713468956e+05 -4.5345e+00 +1.2548e-01 -4.5597e+00 -3.3944e+00 +7.8621e-01 -2.6612e+00 +3.7260e+00 -4.9020e+00 +8.6800e-01 +1.0357e+00 -1.4211e+00 -4.6166e+00 +1.9327e+00 -2.9363e-01 +4.7907e-01 -4.6219e+00 -1.4700e+00 -1.3258e+00 +3.8101e+00 -2.2032e+00
8 +6.010766120e+04 +6.010766120e+04 +6.008511120e+04 +6.008511120e+04 -2.4757e+00 +4.3955e+00 +4.7146e+00 -3.2038e-01 +9.3743e-01 +3.2715e+00 +4.6543e+00 -4.8060e+00 +1.1771e+00 -1.8829e+00 +2.5791e+00 +1.6805e+00 -4.3240e+00 -4.8906e+00 +1.8372e+00 +3.7058e-01 +1.2994e+00 +2.2463e-03 +3.5459e+00 +2.3250e+00
9 +2.905148352e+04 +2.905148352e+04 +2.902893352e+04 +2.902893352e+04 -4.8071e+00 +4.4581e+00 +2.8040e+00 -8.3327e-01 +1.8852e+00 -2.9601e-01 +2.6397e+00 -4.9425e+00 +4.3682e+00 +4.2303e+00 +4.8712e+00 -2.6153e+00 -4.4511e+00 +2.0737e-01 -4.1544e+00 +4.7292e+00 -1.8164e+00 +5.0848e-01 -2.9492e+00 +4.6065e+00
17 +1.211377388e+03 +1.211377388e+03 +1.188827388e+03 +1.188827388e+03 -1.2795e+00 -3.8910e-01 -1.3064e+00 +2.7129e+00 -3.1858e+00 +2.5917e+00 -3.8206e+00 -1.8531e+00 +3.0790e+00 +1.5610e-01 +1.8713e+00 +4.3272e+00 +4.8016e+00 -9.7721e-01 +1.0489e+00 +3.6847e+00 -4.2138e+00 -1.0287e+00 -2.0259e+00 -2.8956e+00
19 +4.957031063e+02 +4.957031063e+02 +4.731531063e+02 +4.731531063e+02 +3.6237e+00 -1.0228e+00 -1.2461e+00 +9.6563e-02 -9.9764e-01 +4.3274e-01 +6.4020e-01 +1.8992e+00 -2.8924e+00 +6.2307e-01 -1.3808e+00 +8.0545e-01 +8.7046e-01 -2.5166e+00 +3.5705e+00 +2.6484e-01 -4.1666e+00 +3.0099e+00 +1.3930e+00 +3.7540e-01
1773 +3.817499254e+02 +3.817499254e+02 +3.591999254e+02 +3.591999254e+02 +2.0970e+00 -2.4538e+00 -2.6197e+00 +2.8282e+00 -9.6752e-01 +1.3093e+00 +4.2321e+00 +3.5336e+00 -2.5794e+00 +5.6881e-02 -1.4796e+00 +3.8579e-01 -1.0180e+00 -1.4705e+00 +3.7106e+00 -1.2614e+00 -4.3933e+00 +5.0000e+00 -2.7612e+00 -4.1348e-01
3359 +1.891828745e+02 +1.891828745e+02 +1.666328745e+02 +1.666328745e+02 +2.4386e+00 -1.1575e+00 +0.0000e+00 -1.6447e+00 +1.4967e-01 -8.9967e-02 +4.9133e-02 -1.3842e+00 +2.1835e+00 -5.7274e-02 -8.2632e-01 +1.3362e+00 +4.9342e+00 -2.2793e+00 +4.8025e+00 -1.2711e+00 -1.9817e-01 +2.1637e+00 +2.6303e+00 -2.0660e+00
4479 +1.397053420e+02 +1.397053420e+02 +1.171553420e+02 +1.171553420e+02 +2.4378e+00 -1.3794e+00 +1.4441e+00 -1.4708e+00 +5.7052e-02 -5.9215e-01 -8.9554e-02 -1.8110e+00 +2.2169e+00 -5.0869e-02 -7.0544e-01 +1.5299e+00 +5.0000e+00 -2.0738e+00 +4.8021e+00 -1.2662e+00 -1.9123e-01 +2.2489e+00 +3.3654e+00 -2.0648e+00
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.209776419e+07 +1.209776419e+07 +1.209777785e+07 +1.209777785e+07 +2.2097e+00 -2.2086e+00 +2.4012e+00 +2.3982e+00 -1.4803e+00 +2.8870e-01 -2.7290e+00 +3.6142e+00 -2.0795e+00 +3.9880e+00 -1.7362e-02 +3.7096e+00 +2.1218e+00 +2.8854e-01 +1.7114e+00 +1.0891e-01 -4.2832e+00 +3.4145e+00 -1.6818e+00 +1.0609e+00
3 +7.344209653e+06 +7.344209653e+06 +7.344223313e+06 +7.344223313e+06 -3.2223e+00 +4.6943e+00 -1.5440e+00 +2.2068e+00 +4.7628e+00 +1.0679e+00 +4.8679e+00 -5.9170e-02 +3.4405e+00 +2.4982e+00 +4.9879e+00 +8.3930e-01 -5.5592e-01 +2.8507e+00 -2.3140e+00 +3.7150e+00 +4.8626e+00 +2.4649e+00 +1.6219e+00 -3.6943e+00
4 +4.289230731e+06 +4.289230731e+06 +4.289244391e+06 +4.289244391e+06 +8.7322e-01 -3.5293e+00 +5.9377e-01 +4.5775e+00 -5.0750e-01 +3.6408e+00 -4.3977e-01 -4.3084e+00 +3.8307e+00 +4.7103e+00 +2.6622e+00 +2.5377e+00 -3.3115e+00 +3.1193e+00 -4.5420e+00 -7.8512e-01 +4.0501e+00 +9.2797e-01 +4.0047e+00 +7.1955e-01
13 +3.145552455e+02 +3.145552455e+02 +3.282152455e+02 +3.282152455e+02 -3.8715e+00 -4.3161e+00 -3.5745e+00 -2.0836e+00 +1.5432e+00 +3.6262e+00 +2.1670e+00 -3.2438e+00 +2.1004e-01 -3.7890e+00 +3.2419e-01 -5.2866e-01 +2.8873e+00 -2.3833e+00 +3.2964e+00 +4.3874e+00 +3.1625e+00 -3.4702e+00 -4.2019e+00 +1.5983e+00
368 +2.509311556e+02 +2.509311556e+02 +2.645911556e+02 +2.645911556e+02 +3.2544e+00 +2.9206e+00 -1.2494e+00 +8.1409e-01 +2.6215e+00 +0.0000e+00 +0.0000e+00 -2.6613e+00 +2.3226e+00 -1.7838e+00 -1.8306e+00 +0.0000e+00 -3.9326e+00 +2.1663e+00 -3.6396e+00 -1.8466e+00 +2.7880e+00 +4.5653e+00 +3.8410e+00 +3.2542e-01
5147 +9.775901977e+01 +9.775901977e+01 +1.114190198e+02 +1.114190198e+02 +3.5407e-01 +2.0840e+00 +6.8406e-01 -1.2647e+00 +1.0217e-02 +7.6949e-01 +3.7825e+00 -5.0000e+00 +1.2789e+00 -1.6198e+00 -5.0000e+00 +2.5787e+00 -3.2482e+00 -3.1575e+00 +3.3224e-01 +3.8104e-01 +2.0842e+00 -2.8652e+00 +2.8164e+00 -8.0092e-01
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.089298300e+07 +1.089298300e+07 +1.089392084e+07 +1.089392084e+07 -2.3900e+00 -2.5018e+00 -1.8659e+00 -4.2546e+00 +4.4436e+00 +8.3717e-01 -3.0772e+00 +4.2671e+00 -3.4760e+00 +4.6494e+00 -4.6101e-01 -3.4994e+00 +4.1286e+00 -1.5323e+00 -4.5706e+00 -4.0497e+00 -2.4036e+00 +4.0938e+00 +2.0191e+00 +2.1175e-01
2 +3.619369929e+06 +3.619369929e+06 +3.620307769e+06 +3.620307769e+06 +2.0150e+00 -2.5358e+00 +4.0314e+00 +4.1459e-01 +4.6073e+00 -4.6015e+00 +3.6267e-01 +3.6216e+00 +3.7530e+00 -1.1168e+00 -3.9881e+00 -3.6611e+00 +2.6906e+00 +3.8402e+00 -8.1469e-01 -4.9916e+00 +2.2697e+00 -2.9980e+00 -2.4897e+00 -3.4630e+00
