% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.514801813e+03 +3.514801813e+03 +3.544771813e+03 +3.544771813e+03 -2.8807e+00 -1.1057e+00 -1.2940e+00 -1.6773e+00 +2.7745e+00 +3.3073e+00 +3.5516e+00 -3.3007e+00 -3.9417e+00 -1.3002e-01 +3.6502e-01 -3.3188e-01 -4.3669e+00 -3.9814e+00 -3.0716e+00 +1.6235e+00 +4.6952e+00 +1.4131e+00 -8.3272e-01 -4.0055e+00
11 +2.456805269e+03 +2.456805269e+03 +2.486775269e+03 +2.486775269e+03 -4.3609e+00 -7.6049e-01 -1.7277e+00 +4.9219e-01 +2.3795e+00 +3.0046e+00 -1.3022e+00 +1.3432e+00 -2.8265e+00 -4.1637e+00 +2.5327e+00 -3.9154e+00 -2.8677e+00 +1.0797e+00 +4.8991e+00 +5.2227e-01 -3.9776e+00 -4.2290e+00 +1.0798e+00 +3.2709e+00
135 +1.571914710e+03 +1.571914710e+03 +1.601884710e+03 +1.601884710e+03 +1.9506e-02 +1.6527e+00 -7.2324e-01 -2.2454e+00 -8.6772e-02 -1.3483e+00 -4.0703e+00 -3.5321e+00 -5.2937e-01 -1.1592e+00 -7.3456e-01 -9.1851e-01 +4.6174e+00 +2.9661e-01 +7.4927e-01 +1.6805e+00 -6.0469e-01 +2.9560e+00 +9.5351e-01 +2.6272e-01
7492 +9.937225902e+02 +9.937225902e+02 +1.023692590e+03 +1.023692590e+03 -2.9937e-01 -1.9228e+00 -2.1008e+00 -1.9394e+00 +2.6405e+00 +8.5927e-01 -4.3200e+00 -1.8328e+00 -1.5655e+00 -1.2648e+00 +1.0091e+00 -4.6647e-02 +2.2427e+00 +2.4707e+00 -8.8897e-01 +1.6876e+00 -4.9407e+00 -2.7846e+00 +1.3028e+00 -1.6750e+00
10147 +6.283161122e+02 +6.283161122e+02 +6.582861122e+02 +6.582861122e+02 +1.0330e+00 -2.4164e+00 -4.0717e+00 -3.8746e+00 +3.4439e+00 +2.7186e+00 -3.9624e+00 -2.3922e+00 +6.6834e-01 -1.2269e+00 +7.0787e-01 -3.6372e-01 +4.5231e+00 +8.7759e-01 -7.1589e-01 +2.4533e+00 -3.1427e+00 -9.1614e-01 +1.4496e+00 -1.5266e+00
11922 +3.805042197e+02 +3.805042197e+02 +4.104742197e+02 +4.104742197e+02 -3.1894e-01 -2.3592e+00 -4.1036e+00 -1.8402e+00 +3.4691e+00 +2.5791e+00 -3.3102e+00 -1.6533e+00 +1.1474e+00 -1.8219e+00 +1.2399e+00 -1.5682e+00 +4.6083e+00 +2.8156e+00 -6.4542e-01 +1.9953e+00 -2.5591e+00 -1.4401e+00 +1.7575e+00 -2.1720e+00
12166 +2.384544611e+02 +2.384544611e+02 +2.684244611e+02 +2.684244611e+02 +6.8860e-01 -2.0485e+00 -4.1532e+00 -1.6175e+00 +3.0870e+00 +2.8250e+00 -3.9935e+00 -2.6537e+00 +1.1501e+00 -1.0890e+00 +1.0958e+00 -1.3796e+00 +4.1980e+00 +2.5983e+00 -1.4190e+00 +2.5549e+00 -2.8295e+00 -1.0772e+00 +1.4590e+00 -2.9064e+00
12911 +1.510845260e+02 +1.510845260e+02 +1.810545260e+02 +1.810545260e+02 +4.3524e-01 -2.2824e+00 -3.9477e+00 -1.9119e+00 +3.1763e+00 +3.3038e+00 -3.6315e+00 -2.4042e+00 +7.4643e-01 -1.5510e+00 +1.0338e+00 -1.4787e+00 +4.1566e+00 +2.4019e+00 -1.3794e+00 +2.3979e+00 -2.8317e+00 -1.4132e+00 +1.5566e+00 -3.1648e+00
13725 +9.975032490e+01 +9.975032490e+01 +1.297203249e+02 +1.297203249e+02 +8.3745e-01 -2.1445e+00 -3.6393e+00 -1.9371e+00 +3.1905e+00 +3.5777e+00 -3.8467e+00 -2.6115e+00 +9.4361e-01 -1.7254e+00 +1.0476e+00 -1.7483e+00 +4.1956e+00 +2.6214e+00 -1.5276e+00 +2.7292e+00 -2.6969e+00 -1.1181e+00 +1.5216e+00 -3.2462e+00
14254 +6.284470805e+01 +6.284470805e+01 +9.281470805e+01 +9.281470805e+01 +7.6469e-01 -1.7910e+00 -3.7256e+00 -1.7394e+00 +3.0628e+00 +3.2639e+00 -3.8570e+00 -2.7582e+00 +8.4074e-01 -1.7000e+00 +1.0582e+00 -1.6946e+00 +3.9803e+00 +2.4158e+00 -1.5432e+00 +2.7363e+00 -2.6401e+00 -1.0112e+00 +1.5037e+00 -3.2821e+00
