% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.040154773e+02 +1.040154773e+02 +5.166547732e+01 +5.166547732e+01 -2.7915e+00 -2.6599e+00 -2.8021e+00 -1.6105e+00 -4.4779e+00 +4.3662e+00 +4.5550e-02 -3.1302e+00 +4.6115e+00 -1.1224e+00 +4.2618e+00 +3.7961e-01 +3.3424e+00 -1.2773e+00 -1.6176e+00 -1.4326e+00 -3.1276e+00 -3.4228e+00 +2.6075e+00 +1.3169e+00
28 +6.004173228e+01 +6.004173228e+01 +7.691732280e+00 +7.691732280e+00 +1.6416e+00 +8.7188e-02 -5.6746e-01 -1.2122e+00 -4.3864e-01 +2.1496e+00 +4.8148e+00 -1.8679e-01 -3.7434e-01 -2.2273e+00 -4.2704e-01 +3.8795e-01 -4.8086e+00 +2.3819e+00 +3.6220e+00 -2.1871e+00 +3.3703e+00 -1.1652e+00 +2.1058e+00 -1.8603e+00
132 +3.408328692e+01 +3.408328692e+01 -1.826671308e+01 -1.826671308e+01 +1.0514e+00 -3.3047e-02 +0.0000e+00 +3.0207e+00 -1.0723e+00 +3.5298e+00 -5.0044e-01 +9.0177e-02 +0.0000e+00 -2.7498e+00 -4.8428e-01 +0.0000e+00 -1.2217e-01 +0.0000e+00 +4.2538e+00 -1.8611e+00 -2.5168e+00 +4.7080e+00 +3.2560e+00 -1.4101e+00
289 +2.363675261e+01 +2.363675261e+01 -2.871324739e+01 -2.871324739e+01 -2.6703e+00 +8.9794e-01 -6.9523e-01 +0.0000e+00 -2.2330e+00 +3.5078e+00 -1.9472e+00 +0.0000e+00 +6.2118e-01 -5.0000e+00 -7.7006e-02 +3.5864e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 -2.2308e+00 -2.1673e+00 -9.8740e-01 -4.4615e-01 -4.9294e-01
871 +1.474030612e+01 +1.474030612e+01 -3.760969388e+01 -3.760969388e+01 -1.7709e+00 +6.9027e-01 +3.9924e-01 -2.8562e+00 -1.4082e+00 +4.5551e+00 -2.7667e+00 -1.4423e+00 +2.1452e+00 -3.0766e+00 +9.5509e-01 +1.4919e-01 +5.0000e+00 +1.8569e+00 +4.7135e+00 -2.0609e-01 -1.2355e+00 +2.7608e+00 -5.2203e-01 -2.8831e+00
1588 +9.511908719e+00 +9.511908719e+00 -4.283809128e+01 -4.283809128e+01 +2.8584e-01 -1.2350e+00 +3.2702e+00 -1.9898e+00 -3.1301e+00 +4.1880e+00 -3.4685e+00 -1.3128e+00 +4.1052e+00 -2.0679e+00 +2.1938e+00 -1.6534e-01 +3.5123e+00 +1.8405e+00 +1.6380e+00 -5.8656e-01 +0.0000e+00 +2.1844e+00 +1.5838e+00 -2.6269e+00
2318 +5.537217519e+00 +5.537217519e+00 -4.681278248e+01 -4.681278248e+01 -4.8804e-01 -1.0972e+00 +1.5840e+00 -2.5000e+00 -2.1182e+00 +3.6726e+00 -3.6662e+00 -1.5538e-01 +3.7040e+00 -2.5000e+00 +1.9581e+00 -2.1147e+00 +4.3269e+00 -1.6413e+00 +1.4120e-01 -2.6544e-01 +0.0000e+00 +8.0914e-02 +2.7427e+00 -4.8397e+00
3402 +3.785713528e+00 +3.785713528e+00 -4.856428647e+01 -4.856428647e+01 -7.6334e-01 -4.5669e-01 +2.6217e+00 -2.6036e+00 -1.3821e+00 +3.1560e+00 -3.3533e+00 -4.2733e-01 +2.2960e+00 -1.9290e+00 +1.8522e+00 -6.3256e-01 +4.2261e+00 -1.9379e+00 +5.0295e-01 +0.0000e+00 -6.5136e-01 +1.0416e+00 +3.1164e+00 -3.4645e+00
4401 +2.403798596e+00 +2.403798596e+00 -4.994620140e+01 -4.994620140e+01 -6.7228e-01 -1.3866e+00 +2.5457e+00 -2.9984e+00 -1.7453e+00 +3.0247e+00 -3.4260e+00 +4.5634e-01 +2.7470e+00 -1.5852e+00 +2.4794e+00 -6.6547e-01 +3.0683e+00 -1.0241e+00 +0.0000e+00 -3.1590e-02 -1.2500e+00 +1.4163e+00 +3.3263e+00 -3.8927e+00
12041 +7.126937248e-01 +7.126937248e-01 -5.163730628e+01 -5.163730628e+01 -8.4374e-01 -1.0255e+00 +2.5000e+00 -2.6723e+00 -1.0730e+00 +3.7500e+00 -3.8654e+00 +4.6873e-01 +2.7901e+00 -1.5625e+00 +3.1250e+00 -3.1250e-01 +3.3548e+00 -1.0624e+00 -1.7670e+00 +0.0000e+00 -1.0938e+00 +1.7666e+00 +3.1212e+00 -4.2085e+00
12564 +5.883756523e-01 +5.883756523e-01 -5.176162435e+01 -5.176162435e+01 -8.4400e-01 -1.0352e+00 +2.5000e+00 -2.6693e+00 -1.0938e+00 +3.7500e+00 -3.8606e+00 +4.6867e-01 +2.7773e+00 -1.5625e+00 +3.1250e+00 -3.1250e-01 +3.3538e+00 -1.0651e+00 -1.9740e+00 +1.6515e-01 -1.0938e+00 +1.7613e+00 +3.1188e+00 -4.2017e+00
12569 +3.377056928e-01 +3.377056928e-01 -5.201229431e+01 -5.201229431e+01 -8.4406e-01 -1.0336e+00 +2.5000e+00 -2.6698e+00 -1.0938e+00 +3.7500e+00 -3.8611e+00 +4.6873e-01 +2.7935e+00 -1.5625e+00 +3.1250e+00 -3.1250e-01 +3.3551e+00 -1.0643e+00 -1.9852e+00 +8.2721e-01 -1.0938e+00 +1.7627e+00 +3.1192e+00 -4.2089e+00
12761 +2.476248923e-01 +2.476248923e-01 -5.210237511e+01 -5.210237511e+01 -8.4315e-01 -1.0328e+00 +2.5000e+00 -2.6734e+00 -1.0938e+00 +3.7500e+00 -3.8594e+00 +4.6862e-01 +2.7923e+00 -1.5625e+00 +3.1250e+00 -3.1250e-01 +3.3541e+00 -1.0679e+00 -1.5354e+00 +1.3522e+00 -1.0938e+00 +1.7644e+00 +3.1220e+00 -4.2188e+00
16167 +1.551683885e-01 +1.551683885e-01 -5.219483161e+01 -5.219483161e+01 -8.4961e-01 -1.1717e+00 +2.5000e+00 -2.6563e+00 -1.0938e+00 +3.5556e+00 -3.8477e+00 +4.6631e-01 +2.7734e+00 -1.7481e+00 +3.1251e+00 -3.5675e-01 +3.3203e+00 -1.0547e+00 -1.6763e+00 +1.1601e+00 -1.1036e+00 +1.7578e+00 +3.1250e+00 -4.1992e+00
17051 +9.255110317e-02 +9.255110317e-02 -5.225744890e+01 -5.225744890e+01 -8.5820e-01 -1.2066e+00 +2.5000e+00 -2.5551e+00 -1.0938e+00 +3.5609e+00 -3.8477e+00 +1.8258e-01 +2.7734e+00 -1.7459e+00 +3.1251e+00 -3.5307e-01 +3.3203e+00 -1.0547e+00 -1.6791e+00 +1.1645e+00 -1.1094e+00 +1.7313e+00 +3.1250e+00 -4.1128e+00
