% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.459513965e+05 +3.459513965e+05 +3.461005465e+05 +3.461005465e+05 +5.5081e-01 +3.8220e+00 -1.1447e+00 -7.5291e-02 +2.1412e+00 +8.8535e-01 +3.1622e+00 -1.5995e+00 -1.4957e+00 -3.1571e+00 -1.6618e+00 -3.1098e+00 -6.5942e-01 -1.6427e+00 -1.9272e+00 +1.7408e+00 -4.6436e+00 +4.8120e+00 +2.7303e-02 +1.1044e+00
8 +1.055141562e+05 +1.055141562e+05 +1.056633062e+05 +1.056633062e+05 -2.8564e+00 -3.0827e-02 +3.1006e+00 +3.0021e+00 -9.7434e-01 -4.5098e+00 -4.3644e+00 -4.4701e+00 +7.0780e-01 -3.7808e+00 -3.5460e+00 -2.7167e+00 +1.4064e+00 +2.0108e+00 -3.6250e+00 -2.9655e+00 +8.7369e-01 -2.6874e+00 -4.5209e+00 +2.6589e+00
10 +8.817063966e+04 +8.817063966e+04 +8.831978966e+04 +8.831978966e+04 -1.1085e-01 +9.2548e-01 +1.5351e+00 -1.1833e-01 -1.4128e+00 -2.2599e+00 -9.9910e-02 +2.5240e+00 -5.6310e-01 -2.1049e+00 -1.3888e+00 -3.4339e+00 +2.0812e+00 -2.8591e+00 +1.2533e+00 +4.3473e-01 -3.4052e+00 -1.5868e+00 +4.1869e-01 -1.9044e+00
217 +3.468076382e+04 +3.468076382e+04 +3.482991382e+04 +3.482991382e+04 -1.0884e+00 +1.3501e+00 -2.7241e-01 -8.5253e-01 -2.3190e+00 -4.2976e+00 +8.0900e-01 -7.1047e-01 -2.0428e+00 -1.9970e+00 -2.7726e+00 +2.6169e+00 +5.0000e+00 -2.5564e+00 -3.4179e+00 +6.2627e-01 +2.3803e-01 -7.1107e-01 +1.9180e-01 +8.2749e-01
259 +2.272530295e+04 +2.272530295e+04 +2.287445295e+04 +2.287445295e+04 -7.7244e-01 +8.2102e-01 -1.0947e+00 -6.0997e-01 -2.4868e+00 -3.4585e+00 +8.2925e-01 -1.0047e+00 -1.6365e+00 -2.0034e+00 -3.6246e+00 +2.2200e+00 +5.0000e+00 -1.0100e+00 +5.1816e-01 +0.0000e+00 -2.4385e-01 -1.7438e+00 -2.9376e-01 +3.4875e+00
418 +1.390434366e+04 +1.390434366e+04 +1.405349366e+04 +1.405349366e+04 -4.0289e-01 -1.4334e-01 -2.9826e-01 -1.1984e+00 -2.6433e+00 -2.9801e+00 -1.5828e+00 -1.1576e+00 -1.7932e-01 -1.0772e+00 -2.0345e+00 +9.1705e-01 +4.1323e+00 -2.6769e+00 +1.6937e-01 -4.5067e-01 -1.4061e+00 -3.4260e+00 +4.9698e-02 +2.1937e+00
512 +6.729307676e+03 +6.729307676e+03 +6.878457676e+03 +6.878457676e+03 -8.0980e-01 -1.6287e+00 -1.3280e+00 +3.6055e-01 -4.0258e+00 -1.8179e+00 -2.8305e+00 -7.5657e-01 -1.5170e+00 -2.0542e+00 -2.6680e+00 -1.4085e+00 +3.4927e+00 -2.2983e+00 +0.0000e+00 -1.0411e+00 -1.5707e+00 -1.8292e+00 -2.4054e+00 +5.9154e-01
584 +5.492129592e+03 +5.492129592e+03 +5.641279592e+03 +5.641279592e+03 +1.7393e-02 -8.3742e-01 -1.6819e+00 +1.1235e-01 -3.9193e+00 -2.1937e+00 -2.5721e+00 -1.4257e+00 -1.5328e+00 -2.4194e+00 -1.9062e+00 -1.4238e+00 +2.8965e+00 -2.0988e+00 +2.5387e-01 -9.9725e-01 -1.6764e+00 -1.4803e+00 -4.7161e+00 +5.5430e-01
1095 +3.753997434e+03 +3.753997434e+03 +3.903147434e+03 +3.903147434e+03 +3.8229e-01 -1.6907e+00 -1.5497e+00 +7.2139e-01 -3.9585e+00 -1.7412e+00 -3.2631e+00 -2.2615e+00 -1.0761e+00 -1.5193e+00 -1.6708e+00 -2.1122e+00 +2.7501e+00 +2.9953e-02 -5.8064e-01 -1.8455e+00 -1.4090e+00 -6.9508e-01 -3.1948e+00 -3.0479e+00
1483 +1.953310507e+03 +1.953310507e+03 +2.102460507e+03 +2.102460507e+03 -6.6892e-01 -1.3924e+00 -1.1833e+00 +8.9858e-01 -4.3055e+00 -1.4716e+00 -1.3725e+00 -1.6617e+00 -1.0322e+00 -1.2612e+00 -2.6255e+00 -1.9608e+00 +2.6280e+00 -7.8296e-01 -2.3531e+00 -1.1880e+00 -1.7710e+00 -1.0505e+00 -4.5641e+00 -4.6244e-01
