% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.505331837e+03 +3.505331837e+03 +4.505331837e+03 +4.505331837e+03 +1.3297e+00 -2.7973e+00 +1.7043e+00 -3.6480e+00 +2.0080e+00 -4.6918e+00 -3.1119e+00 -1.8149e+00 +3.0503e+00 -2.0051e+00 +3.3475e+00 -4.5682e+00 -3.8100e+00 +4.5710e+00 -5.0225e-02 +2.3609e+00 -2.8041e+00 +4.6026e+00 -3.6930e+00 +2.8175e+00
2 +1.252124833e+03 +1.252124833e+03 +2.252124833e+03 +2.252124833e+03 +1.6792e+00 +4.8863e+00 -6.0535e-01 +1.6069e-02 +5.5445e-01 +1.3119e+00 +7.6255e-01 -1.3723e+00 +2.3374e+00 +7.5323e-01 +2.3726e+00 -1.1909e+00 +2.2838e+00 -1.9853e+00 -1.6334e+00 +6.0876e-01 +1.1929e+00 +2.9155e+00 -4.0170e+00 -3.2386e+00
9 +9.369569092e+02 +9.369569092e+02 +1.936956909e+03 +1.936956909e+03 +3.7580e+00 +7.3903e-01 +2.4431e+00 -5.8261e-01 +8.6858e-01 +2.7203e+00 +1.5860e+00 +5.5144e-01 +3.5811e+00 -2.6937e+00 +1.3335e+00 -1.0927e+00 -3.2530e-01 +1.4907e+00 +2.8174e+00 +2.6998e+00 +1.3069e-01 +1.3270e+00 -2.2501e+00 -2.3029e+00
100 +5.518548197e+02 +5.518548197e+02 +1.551854820e+03 +1.551854820e+03 -7.1831e-01 -6.8585e-01 +2.9343e+00 +5.8621e-01 -8.5357e-01 +8.5444e-01 -1.2716e+00 -3.8093e-01 +3.0488e+00 +2.9438e+00 +1.5843e+00 -3.2465e+00 +1.1434e+00 -1.8638e+00 +4.4783e+00 +4.4685e+00 +2.3890e+00 -2.9568e+00 -1.3465e-01 +2.7576e+00
795 +3.271138237e+02 +3.271138237e+02 +1.327113824e+03 +1.327113824e+03 -3.0526e+00 +2.9406e+00 +2.9619e+00 +2.3797e+00 +2.2136e-01 -1.5712e+00 -1.9896e+00 +1.3694e-01 -2.6114e+00 -5.7732e-01 -4.8888e+00 -5.4403e-01 -1.3413e+00 +1.1231e+00 +3.0156e+00 +4.7639e+00 +5.0000e+00 +1.4590e+00 -2.7107e+00 +1.6846e+00
1634 +2.203880055e+02 +2.203880055e+02 +1.220388005e+03 +1.220388005e+03 -3.7513e+00 +3.1529e+00 +3.9420e+00 +3.9574e+00 +5.6427e-01 -1.8584e+00 -2.0702e+00 +1.2024e+00 -4.6364e+00 -1.4328e+00 -3.2305e+00 -1.5521e+00 -1.4481e+00 -3.4212e+00 +4.2246e+00 +4.6956e+00 +3.2234e+00 +2.2139e+00 +0.0000e+00 +5.7463e-01
5901 +1.489961000e+02 +1.489961000e+02 +1.148996100e+03 +1.148996100e+03 -2.9433e+00 +4.0602e+00 +2.5888e+00 +4.6569e+00 +2.9333e+00 -2.7765e+00 -1.1812e+00 -1.4480e+00 -2.3634e+00 -3.1265e+00 -2.9137e+00 -1.1747e+00 +0.0000e+00 -3.7965e+00 +3.4555e+00 +4.6445e+00 +2.5000e+00 -1.1870e+00 -2.0120e+00 +3.0167e-02
9414 +9.999420515e+01 +9.999420515e+01 +1.099994205e+03 +1.099994205e+03 -3.8028e+00 +4.0331e+00 +3.4818e+00 +4.5470e+00 +2.9516e+00 -3.0622e+00 -1.0117e+00 -4.4245e-01 -2.1817e+00 -1.8663e+00 -2.8237e+00 -1.0918e+00 -4.7663e-01 -3.5597e+00 +3.3775e+00 +4.6589e+00 +3.1496e+00 -7.1138e-01 -2.0470e+00 -8.4101e-03
10857 +6.260271859e+01 +6.260271859e+01 +1.062602719e+03 +1.062602719e+03 -3.8243e+00 +4.0228e+00 +3.4224e+00 +4.4032e+00 +2.9720e+00 -3.0547e+00 -1.0728e+00 -4.3521e-01 -2.1876e+00 -1.8711e+00 -2.8642e+00 -1.1248e+00 -4.5938e-01 -3.5545e+00 +3.4087e+00 +4.9489e+00 +3.2639e+00 -7.3527e-01 -2.0016e+00 +5.1840e-02
12417 +3.905254088e+01 +3.905254088e+01 +1.039052541e+03 +1.039052541e+03 -3.8741e+00 +3.9109e+00 +3.4608e+00 +4.3796e+00 +2.9341e+00 -3.1203e+00 -1.1290e+00 -4.2546e-01 -2.2083e+00 -1.9360e+00 -2.8847e+00 -1.0659e+00 -4.5934e-01 -3.5089e+00 +3.4246e+00 +4.9632e+00 +3.3449e+00 -6.6150e-01 -1.9210e+00 +5.5465e-02
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.071698692e+03 +2.071698692e+03 +2.141728692e+03 +2.141728692e+03 +2.2096e+00 -2.5990e+00 +1.9343e+00 +2.3955e+00 +9.0946e-01 +2.4001e+00 -1.2215e+00 +1.4199e+00 -1.5184e+00 +1.2662e+00 +4.3246e+00 +2.9775e+00 +1.9399e-01 -4.7109e+00 -7.3441e-01 +1.9425e+00 -4.9926e+00 +6.7442e-01 -4.5263e+00 -2.5804e+00
9 +1.147956139e+03 +1.147956139e+03 +1.217986139e+03 +1.217986139e+03 -4.6655e+00 -3.6828e+00 -2.1292e+00 +3.3140e+00 -1.2762e+00 -3.6820e+00 +2.4004e+00 -7.2973e-01 +4.7563e+00 -3.5892e+00 -2.3913e+00 +4.2559e+00 +2.4304e+00 +4.5780e+00 -4.8684e+00 -2.8069e+00 +3.8935e+00 +3.4787e-02 -4.7212e+00 +2.5177e+00
42 +6.230846508e+02 +6.230846508e+02 +6.931146508e+02 +6.931146508e+02 -3.5505e+00 -5.0116e-01 -1.3404e+00 +1.6518e+00 -1.9085e+00 -5.0000e+00 +2.0455e+00 -2.6624e-01 +3.2048e-01 +1.9761e+00 -3.4724e+00 +3.5909e+00 +1.8886e+00 +2.6117e+00 -6.9450e-01 -3.8843e-01 -6.6137e-01 +2.3094e+00 -2.5314e+00 +3.5153e+00
844 +3.976950467e+02 +3.976950467e+02 +4.677250467e+02 +4.677250467e+02 -3.6461e+00 -4.2173e+00 -3.5329e+00 +2.5132e+00 +0.0000e+00 -4.8312e+00 +1.2596e+00 +4.8676e+00 +4.3619e-01 -1.8247e+00 -3.3968e+00 -4.5713e+00 +5.0000e+00 -4.4469e+00 -1.0908e+00 +1.0403e+00 +1.3578e+00 +2.9362e+00 -5.0000e+00 +5.2107e-01
2202 +2.283340125e+02 +2.283340125e+02 +2.983640125e+02 +2.983640125e+02 -1.1010e+00 -3.7500e+00 -3.4033e+00 -7.4721e-01 -1.2322e+00 -5.0000e+00 -8.4918e-01 +1.8596e+00 -1.3805e+00 +1.0922e+00 -4.4764e-01 -2.1477e+00 +2.2011e+00 -3.2540e+00 -1.4571e+00 -2.3860e+00 +7.8719e-01 +4.9459e+00 -3.1415e+00 +1.7694e+00
7895 +1.457228196e+02 +1.457228196e+02 +2.157528196e+02 +2.157528196e+02 -7.7388e-01 -4.1154e+00 -3.7954e+00 -1.7969e+00 -2.2581e-01 -4.4951e+00 -1.3798e+00 +9.0083e-01 -2.4299e+00 -4.8739e-01 -1.1240e+00 -2.0771e+00 +4.1991e+00 -7.2675e-01 -2.0224e+00 -2.5357e+00 +5.8405e-01 +2.9657e+00 -3.4410e+00 +1.1908e+00
12218 +9.426210759e+01 +9.426210759e+01 +1.642921076e+02 +1.642921076e+02 -8.1868e-01 -3.9548e+00 -3.6892e+00 -1.6541e+00 -5.0188e-01 -4.5531e+00 -1.4605e+00 +7.6376e-01 -2.3465e+00 -7.3893e-01 -1.1260e+00 -1.9144e+00 +4.2090e+00 -7.6097e-01 -2.0353e+00 -2.5625e+00 +6.0079e-01 +2.8610e+00 -3.4743e+00 +1.1993e+00
15210 +6.302776370e+01 +6.302776370e+01 +1.330577637e+02 +1.330577637e+02 -7.8594e-01 -3.9245e+00 -3.7872e+00 -1.7175e+00 -6.0577e-01 -4.5903e+00 -1.4711e+00 +7.6600e-01 -2.3514e+00 -7.2256e-01 -1.1689e+00 -1.9492e+00 +4.2563e+00 -6.8949e-01 -2.0248e+00 -2.5872e+00 +6.1524e-01 +2.8270e+00 -3.4937e+00 +1.1655e+00
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.534161331e+02 +9.534161331e+02 +9.051961331e+02 +9.051961331e+02 -2.2166e+00 +8.5646e-01 -4.3595e+00 -2.8427e+00 -4.3646e+00 -6.0120e-01 -1.5125e+00 -8.5283e-01 +2.6115e+00 +2.5746e+00 +1.7787e+00 -1.9849e+00 +2.9811e+00 +4.4183e+00 -3.1879e+00 -3.8628e+00 +3.3142e+00 -2.3891e+00 -1.5958e+00 +2.3552e+00
