% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.655941686e+05 +1.655941686e+05 +1.650476686e+05 +1.650476686e+05 +4.7113e+00 -4.1819e+00 -2.3714e+00 +1.2886e+00 +1.3366e+00 -3.9489e+00 +1.4594e+00 +2.5446e+00 +1.8225e+00 -4.2417e+00 +4.6346e+00 -3.2386e-01 +1.3797e+00 +2.4634e-01 +2.3465e+00 -2.0920e+00 +3.3016e+00 -4.6051e+00 +4.8050e+00 +6.7841e-02
3 +1.229148186e+05 +1.229148186e+05 +1.223683186e+05 +1.223683186e+05 -1.2027e-01 +4.9742e+00 +2.5093e+00 -4.7778e+00 +4.6256e+00 +4.8903e+00 -3.7197e+00 +3.1019e+00 -2.0018e-01 +4.6736e+00 +9.4246e-01 -8.1183e-01 +1.6137e+00 +4.8040e+00 -1.1714e+00 +1.4202e+00 -1.1992e+00 -3.2777e+00 -1.5174e+00 +9.2911e-01
18 +9.776867744e+04 +9.776867744e+04 +9.722217744e+04 +9.722217744e+04 -4.9162e+00 -2.6323e+00 -2.2890e+00 +4.7236e+00 -4.9288e+00 -3.4986e+00 +3.3582e+00 +1.6794e+00 -3.3264e+00 +3.6801e+00 +3.8400e+00 -4.3053e+00 -8.5407e-01 -4.7244e+00 +1.9548e+00 -1.2339e+00 -4.3114e-01 +5.5407e-01 -1.9692e+00 -8.3986e-01
22 +5.580686845e+04 +5.580686845e+04 +5.526036845e+04 +5.526036845e+04 -3.3034e+00 -2.0712e+00 +4.5672e+00 +5.0664e-01 -2.6083e+00 -1.4417e+00 -2.7574e+00 -1.7540e+00 -2.9881e+00 +7.1091e-01 +2.0252e+00 +1.0360e+00 -9.3346e-01 +2.3579e+00 +4.9018e-01 -4.2553e+00 +4.6625e+00 -5.2554e-01 -2.2670e+00 +1.9835e+00
43 +1.125533297e+04 +1.125533297e+04 +1.070883297e+04 +1.070883297e+04 +2.8537e+00 +1.9846e+00 -5.6267e-01 -3.2215e+00 +4.3305e+00 -1.0969e-01 -3.1875e+00 -1.1868e+00 -1.5398e+00 +1.9642e+00 -8.9292e-01 +3.9060e-01 +2.3307e+00 -1.9599e-01 -1.0469e+00 -1.5705e+00 +1.1728e+00 -2.3676e+00 -1.8930e+00 +6.6814e-02
117 +7.167483560e+03 +7.167483560e+03 +6.620983560e+03 +6.620983560e+03 +2.2243e+00 +1.7221e+00 -1.4557e-01 -3.4252e+00 -8.6181e-01 +1.1754e+00 -4.1928e-01 +3.3909e+00 -1.9920e+00 +9.2465e-02 -4.0591e-01 +3.7105e-01 +2.9449e+00 +3.6348e-01 +3.4734e+00 -3.2967e+00 +9.3186e-01 -2.9644e+00 -5.9300e-01 +1.2259e+00
123 +3.848001433e+03 +3.848001433e+03 +3.301501433e+03 +3.301501433e+03 +1.0119e+00 +2.6235e+00 +1.4649e-01 -2.4271e+00 +2.9102e-01 -1.6086e-01 +6.6963e-01 +4.1645e-01 -2.4755e+00 -1.3962e+00 -7.7464e-01 +3.0040e-01 +3.0724e+00 -1.4922e-01 +2.5121e-02 -2.2382e+00 +9.9501e-01 -2.7170e+00 -1.1637e+00 +1.0593e+00
503 +1.836744156e+03 +1.836744156e+03 +1.290244156e+03 +1.290244156e+03 +9.1548e-02 +3.8123e+00 +1.9505e-01 -2.6255e+00 +7.6317e-01 +7.9939e-01 -1.0421e+00 +3.2878e+00 -2.1132e+00 -1.2432e+00 +9.5244e-02 +3.0662e-01 +1.8773e+00 -1.1927e+00 +1.9688e+00 -2.0436e+00 +7.5832e-01 -2.9606e+00 -1.2967e+00 +9.5594e-01
543 +5.100500259e+02 +5.100500259e+02 -3.644997414e+01 -3.644997414e+01 +2.2719e-01 +2.8716e+00 -3.1583e-01 -2.7339e+00 +2.7370e+00 +1.1821e+00 -1.4088e+00 +2.4054e+00 -2.1530e+00 -2.0640e-01 -2.2320e-01 +1.8816e-01 +8.8417e-01 -1.2574e+00 +1.3644e+00 -2.0905e+00 +7.7928e-01 -2.5622e+00 -2.9466e-01 +9.9664e-01
863 +3.057666427e+02 +3.057666427e+02 -2.407333573e+02 -2.407333573e+02 +2.2574e-01 +3.4189e+00 +2.2029e-01 -3.3370e+00 +8.8870e-01 +1.0328e+00 -9.8358e-01 +2.4879e+00 -2.3341e+00 -2.4069e-01 +2.3550e-01 +5.7324e-01 +2.1177e+00 -1.2740e+00 +1.4915e+00 -2.0844e+00 +7.4033e-01 -6.0031e-01 -2.1221e+00 +9.6946e-01
