% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.919788491e+01 +8.919788491e+01 +1.605478849e+02 +1.605478849e+02 -2.3300e+00 -9.9217e-01 -3.4417e-01 -2.8273e+00 -5.9559e-01 +2.4900e+00 +3.5746e+00 -3.6130e+00 +2.6822e+00 +2.3741e+00 -2.7393e+00 -3.9882e+00 +2.7643e+00 +2.0995e+00 -1.2228e+00 -2.8003e-01 +5.9305e-01 -2.8061e+00 -1.1903e+00 -3.3639e+00
3 +6.175896338e+01 +6.175896338e+01 +1.331089634e+02 +1.331089634e+02 -1.6164e+00 -4.5565e+00 +4.6540e+00 -2.7713e+00 -5.7697e-01 +3.8012e+00 +2.5633e+00 +3.5127e+00 +3.5840e+00 -4.7639e+00 -1.0337e-02 +2.2841e+00 -1.3628e+00 +1.1029e+00 -2.0453e+00 -4.6552e+00 -3.8710e+00 +2.0003e+00 -3.4837e+00 +4.2775e+00
127 +3.681618649e+01 +3.681618649e+01 +1.081661865e+02 +1.081661865e+02 +5.2376e-04 +5.4422e+00 +3.5325e+00 +3.2245e+00 +2.0841e+00 +1.3292e+00 -5.3532e+00 +4.9957e-01 -6.7254e-01 -3.9527e+00 -9.8077e-01 +3.3133e+00 -1.2803e+00 -3.7046e+00 -7.7925e-01 +3.3016e+00 +1.8535e+00 -4.6314e-01 +4.2828e-01 -3.0718e+00
9482 +2.392592727e+01 +2.392592727e+01 +9.527592727e+01 +9.527592727e+01 +4.6815e-01 +1.4090e+00 -1.7847e+00 +1.1684e+00 -6.6390e-01 -3.0930e+00 -3.7208e+00 -1.1939e+00 -2.3079e-01 +3.0157e+00 -1.2564e+00 -6.4295e+00 -2.6568e+00 -6.3842e+00 +4.7732e+00 -1.7812e+00 +2.0012e+00 +7.8081e-01 -2.3940e+00 -1.9440e-01
19808 +1.526657339e+01 +1.526657339e+01 +8.661657339e+01 +8.661657339e+01 +2.5200e+00 +2.3400e+00 +7.2850e-01 +1.5239e+00 +5.0501e-01 -5.6870e+00 -2.2238e+00 +1.1054e+00 +2.4013e+00 -6.4192e-02 +1.5556e+00 -2.1349e-01 +1.0130e+00 -1.2114e+00 +7.6087e-01 +4.6085e-01 +4.6789e+00 -3.3737e+00 +3.6307e+00 -2.4828e+00
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.833196522e+01 +6.833196522e+01 -2.868880348e+02 -2.868880348e+02 +2.4015e+00 -4.7506e+00 -4.7351e+00 -3.5024e+00 +1.9641e+00 -3.1847e+00 -2.1136e+00 -5.8030e-01 -1.7738e+00 +2.2205e+00 +2.1821e+00 -2.4328e+00 +3.1528e+00 -4.2262e+00 -4.0586e+00 +1.7787e+00 -3.7275e+00 -1.2115e+00 +2.6620e+00 -1.0465e+00
11 +6.004984645e+01 +6.004984645e+01 -2.951701536e+02 -2.951701536e+02 -3.8123e+00 +2.7452e+00 -4.8987e+00 -1.8132e+00 -2.4695e+00 -3.1983e+00 -2.5020e+00 -4.6227e+00 -4.0411e+00 -4.2021e+00 +4.4703e+00 -2.9587e+00 +2.5404e+00 -4.8772e+00 -4.6100e+00 +3.7539e+00 -3.6701e+00 -2.7651e+00 -7.8917e-01 -1.5709e+00
27 +3.365082344e+01 +3.365082344e+01 -3.215691766e+02 -3.215691766e+02 -2.3398e+00 -1.1693e+00 -1.8449e+00 +3.7086e+00 +1.1471e+00 -2.6006e-01 -4.0742e+00 -4.6792e+00 +4.7646e+00 +3.1820e+00 -2.3730e+00 +9.8186e-01 -4.9284e+00 +1.4564e+00 +2.8130e-01 -1.2318e+00 -1.0690e+00 -2.3535e+00 +3.6198e+00 -3.8772e+00
338 +2.198504500e+01 +2.198504500e+01 -3.332349550e+02 -3.332349550e+02 -2.8797e+00 -5.1180e+00 -4.8585e+00 -3.7930e+00 +9.7120e-01 -2.8215e+00 -2.4884e+00 -5.5061e+00 -3.0677e+00 -6.0894e+00 +4.7395e+00 -3.0698e+00 +3.1953e+00 -6.8152e+00 -9.3135e-01 -4.1453e+00 -3.3350e-01 +5.7374e-01 -2.4921e+00 +1.4480e+00
18702 +1.513143215e+01 +1.513143215e+01 -3.400885678e+02 -3.400885678e+02 +1.9624e+00 -3.6507e+00 +3.4147e-01 +1.5065e+00 +3.9107e+00 +1.1904e+00 -1.7299e+00 -2.0029e+00 +2.2739e+00 +5.6963e+00 -6.9561e-01 -3.8308e+00 -3.6579e+00 -3.2447e+00 +5.6116e+00 -5.8321e+00 -4.6306e+00 +6.1639e-01 -2.0184e-01 +1.8340e+00
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.394798555e+01 +9.394798555e+01 +1.931179855e+02 +1.931179855e+02 +4.7995e+00 -7.9817e-01 +4.2365e+00 -1.2849e+00 -3.6794e+00 -4.2479e+00 -4.6894e+00 -4.1901e+00 -3.2097e+00 +2.5161e+00 +1.1739e+00 -4.6610e+00 -9.5059e-01 -4.6539e+00 +2.6597e+00 +4.6080e+00 -7.8214e-01 -4.6512e+00 +2.4151e+00 -3.6228e+00
8 +6.234145710e+01 +6.234145710e+01 +1.615114571e+02 +1.615114571e+02 -4.0905e+00 +1.0008e+00 -4.2538e+00 +5.0039e-01 -2.9936e+00 +4.6479e+00 +1.3100e+00 +9.8959e-01 -4.8264e+00 -9.8725e-02 -2.3153e+00 +3.1614e+00 +9.2738e-01 -2.1933e+00 +4.8653e+00 +1.5735e-01 +3.0561e+00 -4.1846e+00 +3.1427e+00 +3.8479e+00
29 +2.743506281e+01 +2.743506281e+01 +1.266050628e+02 +1.266050628e+02 +3.3041e+00 -9.4660e-01 -1.3074e+00 -9.8984e-01 +1.0957e+00 -1.1109e+00 -1.6139e+00 +2.6248e+00 +8.5332e-01 -2.4461e+00 +2.2380e+00 +7.8126e-01 -1.6909e-01 +2.1027e+00 +2.9641e+00 -2.9175e+00 +1.6177e+00 +1.8196e+00 +1.3922e+00 +2.1884e+00
1396 +2.439749879e+01 +2.439749879e+01 +1.235674988e+02 +1.235674988e+02 +3.0346e+00 -3.5145e+00 +5.8403e+00 -1.5569e+00 +1.9615e-01 +3.1017e+00 -4.1236e+00 -4.1020e+00 +2.0271e+00 -1.6943e+00 -2.6080e+00 -6.8990e-01 -3.7957e+00 -2.2727e+00 +1.5933e+00 -2.0023e+00 -5.2477e-01 -2.8068e-01 +8.1360e-01 +4.4680e+00
17601 +1.494383053e+01 +1.494383053e+01 +1.141138305e+02 +1.141138305e+02 +5.7117e+00 -1.5998e-01 +5.7338e-01 -3.6849e+00 -5.7770e-01 +1.1854e+00 -2.2700e+00 -1.6538e+00 -8.8969e-01 -3.1598e+00 +1.4302e+00 +1.1402e+00 -2.6266e+00 +2.3838e+00 +1.6605e+00 -4.2819e+00 -2.4640e+00 +3.8430e+00 -2.8736e+00 +3.7262e+00
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.315502627e+01 +9.315502627e+01 -4.247549737e+02 -4.247549737e+02 -9.9050e-01 -1.3511e+00 -5.9065e-01 +2.0677e+00 -3.8875e+00 +2.3055e+00 -2.8973e+00 -2.4716e+00 -6.4890e-01 +3.8093e+00 -8.8470e-01 -2.4159e+00 -1.6410e+00 +2.7700e+00 -1.3669e-01 +4.3975e+00 -1.8270e-01 +4.3751e+00 -2.6174e+00 +4.3952e+00
2 +4.187909098e+01 +4.187909098e+01 -4.760309090e+02 -4.760309090e+02 +4.3978e+00 +2.1274e+00 +7.0846e-01 +4.4053e-01 -4.7984e+00 +3.0639e+00 +1.5288e-01 +4.6915e+00 +3.6197e+00 +4.0135e+00 -4.7352e+00 -2.6230e+00 +3.6147e+00 +3.9173e+00 -2.5972e+00 +1.0818e+00 +2.7414e+00 +3.9617e+00 -4.1458e+00 +1.1264e+00
162 +3.219359305e+01 +3.219359305e+01 -4.857164069e+02 -4.857164069e+02 -4.8180e+00 +4.2128e+00 +2.8453e+00 -2.7821e+00 -2.7365e+00 +2.2906e-01 -3.1104e+00 -2.4012e+00 +1.4320e-01 +2.0720e-01 -2.9795e+00 +2.8939e-01 +6.2959e-01 +3.6314e-01 -1.3335e+00 +1.9860e+00 -3.1310e+00 -1.5584e+00 -2.2650e+00 +3.4951e+00
7498 +1.906384753e+01 +1.906384753e+01 -4.988461525e+02 -4.988461525e+02 -4.9578e+00 +5.1419e+00 +1.4609e+00 +4.6090e-01 +1.8504e+00 -3.1233e+00 +1.7986e+00 -9.8739e-01 -2.3732e-01 -6.1727e-01 +2.8826e+00 -4.7222e+00 -8.1900e+00 +1.6517e+00 -1.5160e+00 -5.1155e+00 -5.2514e+00 +6.7097e+00 -4.2503e+00 -2.4205e+00
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.373833907e+01 +6.373833907e+01 +6.528339065e+00 +6.528339065e+00 +4.9654e+00 -9.5011e-01 -2.9760e+00 +4.9749e+00 -2.8751e+00 -3.9190e+00 -3.8623e+00 +1.7584e+00 +5.2768e-01 +2.4543e+00 +2.8922e+00 +3.0041e+00 -3.1447e+00 +3.7167e+00 -2.3751e+00 +4.2485e+00 +2.1996e+00 +2.1749e+00 +9.0020e-01 +4.1116e+00
7 +5.979502018e+01 +5.979502018e+01 +2.585020179e+00 +2.585020179e+00 +3.5293e+00 +1.9289e+00 -8.3238e-01 +2.5697e+00 +3.9089e+00 -1.8618e+00 -6.8593e-01 +4.1718e+00 +7.2231e-01 +2.3434e+00 -3.0713e+00 -1.3150e+00 +3.2636e+00 +1.5928e+00 -1.1096e+00 +1.8408e+00 +3.4359e+00 -4.0512e+00 +1.0940e+00 -8.7659e-01
112 +3.863834729e+01 +3.863834729e+01 -1.857165271e+01 -1.857165271e+01 -8.8232e-02 +4.5486e+00 -2.3776e+00 -2.0953e+00 -1.9616e+00 -2.2076e+00 +1.5353e+00 -2.9463e+00 -8.6024e-01 -3.8479e+00 -3.0772e-02 +2.7756e+00 -4.9392e+00 -2.5158e+00 +4.2908e+00 +4.1422e+00 -1.5094e-01 -3.5419e+00 +2.9009e+00 +1.9580e-01
1134 +1.777012397e+01 +1.777012397e+01 -3.943987603e+01 -3.943987603e+01 +5.0497e+00 -1.6800e+00 +4.9535e+00 +4.1246e+00 +1.1353e+00 -4.0176e+00 -3.9746e+00 +5.9947e-02 +6.5301e+00 -1.0913e+00 -4.2320e+00 -5.1792e+00 -9.5717e-01 -1.8740e+00 +2.7696e+00 +3.3581e-01 +1.5728e+00 +2.3099e+00 +1.8110e-01 -5.5492e+00
% function evaluation | noise-free fitness - Fopt (-2.778000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.212741044e+02 +1.212741044e+02 +9.349410442e+01 +9.349410442e+01 +3.2735e+00 +4.9337e+00 +4.4875e+00 +1.6607e+00 +1.0158e-01 -2.5199e+00 -3.5413e+00 -4.5167e+00 -2.6528e-01 +7.3594e-01 -2.9756e+00 -4.3058e+00 -3.6305e+00 +4.9272e+00 -6.1494e-01 +3.4221e+00 -3.1595e+00 -2.5559e+00 -7.4534e-02 +2.2789e+00
2 +9.564903447e+01 +9.564903447e+01 +6.786903447e+01 +6.786903447e+01 +2.8963e+00 +3.3204e+00 +1.7827e+00 -5.2291e-01 +3.3247e+00 +1.8878e+00 +3.4910e+00 +3.9855e+00 -3.9895e+00 -2.3788e+00 -6.4247e-01 +4.5208e+00 +1.9609e+00 +3.0730e+00 +2.4182e-01 -3.6681e+00 +3.8674e+00 +1.3297e+00 -1.1455e+00 -2.9938e+00
24 +6.097125279e+01 +6.097125279e+01 +3.319125279e+01 +3.319125279e+01 +5.1082e-01 -2.3115e-01 -4.8768e+00 +2.3076e-01 +4.9545e+00 -3.0055e+00 +3.9331e+00 -4.9131e-01 -4.2224e+00 +3.7731e+00 +8.2187e-01 +1.6299e+00 +4.0813e+00 +1.8880e-01 -1.4846e+00 -2.1191e-01 +3.0495e+00 -2.1163e+00 -5.4504e-01 +3.8338e+00
46 +3.169118008e+01 +3.169118008e+01 +3.911180082e+00 +3.911180082e+00 +1.8900e+00 +4.6951e+00 +1.8850e+00 -2.4762e+00 -1.5263e+00 -4.6010e+00 -4.3663e+00 +2.2888e+00 -2.2448e+00 +7.9211e-01 +4.5634e-01 +4.6730e+00 -2.6912e+00 +4.0577e-01 -4.3533e+00 +1.2269e+00 -1.5889e+00 +1.9688e+00 -2.1135e+00 -1.8613e+00
670 +1.919131207e+01 +1.919131207e+01 -8.588687929e+00 -8.588687929e+00 +2.6938e+00 -2.3115e-01 -4.8768e+00 +2.3076e-01 +3.9327e+00 -1.6796e+00 +3.9331e+00 +5.3734e-02 -4.1804e+00 +3.7731e+00 +8.2187e-01 +1.0851e+00 +4.0813e+00 -1.8413e+00 -1.4846e+00 -2.1191e-01 -1.3217e+00 -2.1163e+00 -5.4504e-01 -2.4639e+00
% function evaluation | noise-free fitness - Fopt (-4.871000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.084235851e+02 +1.084235851e+02 +5.971358509e+01 +5.971358509e+01 -4.0066e+00 +2.0567e+00 +1.9749e+00 +1.5703e+00 +3.1280e+00 +2.0373e-01 +2.5214e+00 +7.9422e-01 -4.0321e+00 -2.8777e+00 +3.0348e+00 +3.8990e+00 -2.6851e+00 +4.4396e+00 -3.7160e+00 -1.8565e+00 +4.7511e+00 -1.6242e-01 +3.0414e-01 +2.3676e-01
