% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.302927915e+07 +2.302927915e+07 +2.302906927e+07 +2.302906927e+07 -3.3641e+00 +1.0928e+00 -7.9102e-01 -1.1748e+00 -3.0376e+00
2 +2.466532811e+06 +2.466532811e+06 +2.466322931e+06 +2.466322931e+06 +2.8790e+00 -4.9651e+00 +5.2725e-01 -7.9105e-01 +3.3538e+00
7 +1.180024377e+06 +1.180024377e+06 +1.179814497e+06 +1.179814497e+06 +8.4206e-01 -1.7616e+00 +2.7838e+00 -3.0724e+00 +2.3148e+00
9 +2.986901695e+05 +2.986901695e+05 +2.984802895e+05 +2.984802895e+05 +3.5413e+00 -1.4531e+00 +8.3716e-01 +2.4868e+00 +1.2187e+00
27 +1.899218898e+05 +1.899218898e+05 +1.897120098e+05 +1.897120098e+05 +3.0643e+00 +6.3613e-01 -2.1505e+00 +1.3092e-01 +1.7050e+00
54 +7.833390672e+04 +7.833390672e+04 +7.812402672e+04 +7.812402672e+04 +2.3729e+00 +1.3419e+00 -2.8066e+00 +3.3640e+00 +1.6713e+00
104 +4.082202024e+04 +4.082202024e+04 +4.061214024e+04 +4.061214024e+04 +1.9226e+00 -5.5449e-01 +8.3716e-01 +2.3459e+00 +1.6098e+00
135 +3.221942476e+04 +3.221942476e+04 +3.200954476e+04 +3.200954476e+04 +3.0024e+00 -2.4546e+00 -2.6295e-01 +3.1961e+00 +1.7928e+00
162 +2.331670844e+04 +2.331670844e+04 +2.310682844e+04 +2.310682844e+04 -1.0448e+00 +5.1486e-02 -6.3809e-03 +1.7766e+00 +1.8070e+00
178 +1.026349403e+04 +1.026349403e+04 +1.005361403e+04 +1.005361403e+04 +7.3996e-02 -4.6694e-01 +8.3716e-01 +2.3459e+00 +1.7262e+00
210 +5.214422045e+03 +5.214422045e+03 +5.004542045e+03 +5.004542045e+03 +2.9772e+00 -2.1710e+00 +5.1426e+00 +2.1044e+00 +1.7687e+00
264 +1.191923078e+03 +1.191923078e+03 +9.820430784e+02 +9.820430784e+02 +1.8506e+00 +7.8269e-01 +3.4151e+00 +2.2875e+00 +1.8149e+00
285 +7.250143645e+02 +7.250143645e+02 +5.151343645e+02 +5.151343645e+02 +3.6562e+00 -1.1803e+00 +3.9959e+00 +2.4143e+00 +1.7650e+00
326 +5.188333221e+02 +5.188333221e+02 +3.089533221e+02 +3.089533221e+02 +9.1379e-01 -5.3212e-02 +3.3010e+00 +2.4143e+00 +1.7650e+00
402 +3.969493675e+02 +3.969493675e+02 +1.870693675e+02 +1.870693675e+02 +7.8218e-01 +1.6573e+00 +3.3814e+00 +2.2875e+00 +1.7905e+00
503 +2.385761176e+02 +2.385761176e+02 +2.869611756e+01 +2.869611756e+01 +9.1379e-01 +1.3834e+00 +3.3010e+00 +2.4143e+00 +1.7967e+00
507 +9.295151085e+01 +9.295151085e+01 -1.169284891e+02 -1.169284891e+02 +6.7384e-01 -4.8353e-01 +3.5591e+00 +2.4251e+00 +1.7904e+00
609 +4.997049250e+01 +4.997049250e+01 -1.599095075e+02 -1.599095075e+02 +9.3821e-01 +1.8640e-01 +3.5254e+00 +2.4263e+00 +1.7844e+00
726 +3.317383191e+01 +3.317383191e+01 -1.767061681e+02 -1.767061681e+02 +1.5805e+00 +4.8713e-01 +3.5136e+00 +2.4155e+00 +1.7837e+00
731 +2.239178110e+01 +2.239178110e+01 -1.874882189e+02 -1.874882189e+02 +1.3476e+00 -2.7354e-01 +3.5591e+00 +2.3996e+00 +1.7839e+00
759 +1.029418152e+01 +1.029418152e+01 -1.995858185e+02 -1.995858185e+02 +5.9057e-01 +7.2034e-02 +3.4921e+00 +2.3929e+00 +1.7863e+00
816 +7.793044660e+00 +7.793044660e+00 -2.020869553e+02 -2.020869553e+02 +1.1234e+00 +3.6907e-01 +3.5394e+00 +2.3715e+00 +1.7856e+00
851 +3.506396126e+00 +3.506396126e+00 -2.063736039e+02 -2.063736039e+02 +1.1234e+00 +3.6907e-01 +3.4955e+00 +2.3882e+00 +1.7856e+00
1029 +7.526138315e-01 +7.526138315e-01 -2.091273862e+02 -2.091273862e+02 +6.2660e-01 +4.9637e-01 +3.5522e+00 +2.3855e+00 +1.7851e+00
1101 +6.019901872e-01 +6.019901872e-01 -2.092780098e+02 -2.092780098e+02 +1.0537e+00 +4.4726e-01 +3.5326e+00 +2.3882e+00 +1.7856e+00
1155 +2.995358459e-01 +2.995358459e-01 -2.095804642e+02 -2.095804642e+02 +1.1393e+00 +5.2355e-01 +3.5557e+00 +2.3847e+00 +1.7858e+00
1231 +1.991685535e-01 +1.991685535e-01 -2.096808314e+02 -2.096808314e+02 +1.2661e+00 +4.4922e-01 +3.5672e+00 +2.3859e+00 +1.7857e+00
1277 +4.196684796e-02 +4.196684796e-02 -2.098380332e+02 -2.098380332e+02 +1.2661e+00 +4.5224e-01 +3.5494e+00 +2.3859e+00 +1.7856e+00
1409 +3.963021644e-02 +3.963021644e-02 -2.098403698e+02 -2.098403698e+02 +1.0921e+00 +4.5843e-01 +3.5512e+00 +2.3864e+00 +1.7857e+00
1455 +2.450639985e-02 +2.450639985e-02 -2.098554936e+02 -2.098554936e+02 +1.1507e+00 +4.4204e-01 +3.5530e+00 +2.3862e+00 +1.7857e+00
1501 +1.098489804e-02 +1.098489804e-02 -2.098690151e+02 -2.098690151e+02 +1.2832e+00 +4.4213e-01 +3.5546e+00 +2.3864e+00 +1.7855e+00
1506 +4.967340345e-03 +4.967340345e-03 -2.098750327e+02 -2.098750327e+02 +1.1470e+00 +4.4726e-01 +3.5556e+00 +2.3864e+00 +1.7856e+00
1732 +3.856614590e-03 +3.856614590e-03 -2.098761434e+02 -2.098761434e+02 +1.1568e+00 +4.4824e-01 +3.5544e+00 +2.3862e+00 +1.7856e+00
1751 +1.289994753e-03 +1.289994753e-03 -2.098787100e+02 -2.098787100e+02 +1.1947e+00 +4.4824e-01 +3.5540e+00 +2.3862e+00 +1.7856e+00
1879 +3.187595771e-04 +3.187595771e-04 -2.098796812e+02 -2.098796812e+02 +1.2060e+00 +4.4581e-01 +3.5547e+00 +2.3864e+00 +1.7856e+00
1929 +2.033717296e-04 +2.033717296e-04 -2.098797966e+02 -2.098797966e+02 +1.2032e+00 +4.4848e-01 +3.5543e+00 +2.3864e+00 +1.7856e+00
2006 +7.611105059e-05 +7.611105059e-05 -2.098799239e+02 -2.098799239e+02 +1.2090e+00 +4.4960e-01 +3.5544e+00 +2.3864e+00 +1.7856e+00
2051 +5.988600009e-05 +5.988600009e-05 -2.098799401e+02 -2.098799401e+02 +1.2068e+00 +4.4684e-01 +3.5544e+00 +2.3864e+00 +1.7856e+00
2100 +3.499865915e-05 +3.499865915e-05 -2.098799650e+02 -2.098799650e+02 +1.2064e+00 +4.4803e-01 +3.5545e+00 +2.3864e+00 +1.7856e+00
2126 +2.388103087e-05 +2.388103087e-05 -2.098799761e+02 -2.098799761e+02 +1.2064e+00 +4.4803e-01 +3.5545e+00 +2.3864e+00 +1.7856e+00
2202 +1.134124517e-05 +1.134124517e-05 -2.098799887e+02 -2.098799887e+02 +1.2078e+00 +4.4819e-01 +3.5545e+00 +2.3864e+00 +1.7856e+00
2277 +3.084574303e-06 +3.084574303e-06 -2.098799969e+02 -2.098799969e+02 +1.2064e+00 +4.4804e-01 +3.5544e+00 +2.3864e+00 +1.7856e+00
2392 +1.095198883e-06 +1.095198883e-06 -2.098799989e+02 -2.098799989e+02 +1.2070e+00 +4.4815e-01 +3.5544e+00 +2.3864e+00 +1.7856e+00
