% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.523765140e+02 +4.523765140e+02 +4.354365140e+02 +4.354365140e+02 -4.8325e-01 -4.3356e+00 +1.5913e+00 -2.6432e+00 -4.4476e+00 +1.0893e+00 -4.0070e+00 +4.2052e+00 +4.4817e+00 -4.5083e+00 -2.9130e+00 -4.2660e+00 -3.0436e-01 -2.1347e+00 +7.1133e-01 -1.1583e+00 -2.9359e+00 -3.8315e+00 -2.6147e-01 -1.1154e+00
2 +2.152972736e+02 +2.152972736e+02 +1.983572736e+02 +1.983572736e+02 +3.1135e+00 +2.6434e+00 +8.4633e-01 +2.1456e+00 -2.1278e+00 +3.9300e+00 -6.2729e-01 +1.9067e+00 -1.5580e-01 -4.2658e+00 +5.8812e-01 -5.2772e-01 +3.1216e+00 -9.4741e-01 +3.7582e+00 -4.9865e-01 +4.9706e+00 -2.8509e-01 -2.6826e+00 -1.3040e+00
5 +1.146541417e+02 +1.146541417e+02 +9.771414173e+01 +9.771414173e+01 -7.7462e-01 -2.1619e+00 -4.9453e+00 -4.0656e-01 +4.1327e+00 +4.2216e+00 +2.3266e+00 -4.3925e+00 +4.0316e+00 -3.6365e+00 +6.4229e-01 +4.8633e+00 -2.3986e+00 -2.8368e+00 -3.8241e+00 -1.9018e+00 +4.5701e+00 -4.9805e+00 +1.0845e+00 +3.4581e+00
8 +9.962506182e+01 +9.962506182e+01 +8.268506182e+01 +8.268506182e+01 +2.0728e+00 +3.4727e+00 +1.5226e-01 -4.8382e+00 +3.9124e+00 +3.1815e+00 +3.9761e-01 -1.9442e+00 +1.6643e-01 +9.8368e-01 +6.9142e-01 +4.1243e+00 +1.5209e+00 -1.0318e+00 +2.4445e+00 -9.9604e-01 -1.5695e+00 +3.8335e+00 -1.2393e+00 -4.2842e+00
702 +3.760003188e+01 +3.760003188e+01 +2.066003188e+01 +2.066003188e+01 +2.1512e+00 +1.8575e+00 -3.8400e+00 -8.5745e-01 +4.2447e+00 -1.5787e+00 +3.8739e+00 -2.9998e+00 -4.1608e+00 -4.5691e+00 +1.7512e+00 -3.7604e+00 +3.0927e+00 +9.0145e-01 +1.5547e+00 +2.8648e+00 +1.8579e+00 +2.4816e+00 +3.3772e-01 +2.5186e+00
3703 +2.172988373e+01 +2.172988373e+01 +4.789883735e+00 +4.789883735e+00 +2.1374e+00 +2.8815e+00 -2.5668e+00 -1.3877e+00 +2.1209e-01 -2.2203e+00 +2.2510e+00 -7.4929e-01 +3.8854e-01 -2.4031e+00 +4.4645e+00 +1.4231e+00 -1.1914e+00 -2.1444e+00 +9.6947e-01 +3.1410e+00 +3.6156e+00 +1.9835e-01 +1.6593e+00 +5.2957e-01
6537 +1.181200002e+01 +1.181200002e+01 -5.127999977e+00 -5.127999977e+00 +2.3423e+00 +3.1527e+00 -1.1738e+00 +1.5884e+00 +3.0015e+00 -2.7328e+00 +2.2218e+00 -1.9053e+00 -1.1272e+00 -2.3278e+00 +4.4405e+00 -1.3722e+00 -4.5748e+00 -1.6275e+00 +1.6559e+00 +3.4966e+00 +4.6936e+00 -5.3027e-01 +1.7972e+00 +3.3810e+00
10921 +9.547413654e+00 +9.547413654e+00 -7.392586346e+00 -7.392586346e+00 +3.3167e+00 +2.7409e+00 -1.5984e+00 +1.1564e+00 +5.9873e-01 -2.0606e+00 +3.2134e+00 -2.4455e+00 -1.4563e+00 -2.2976e+00 +3.7459e+00 +1.1299e-01 -3.3071e+00 -7.2482e-01 +1.8840e+00 +2.4487e+00 +3.1018e+00 -1.3656e-02 +1.4635e+00 +4.6474e-01
14750 +5.851348426e+00 +5.851348426e+00 -1.108865157e+01 -1.108865157e+01 +4.1126e+00 +2.7740e+00 -1.4520e+00 +1.5676e+00 +9.4838e-01 -2.9716e+00 +3.6725e+00 -1.8128e+00 -1.0048e+00 -2.5204e+00 +4.1662e+00 +4.0691e-01 -3.2982e+00 -1.3531e+00 +3.1942e+00 +3.0941e+00 +4.3578e+00 -8.3878e-01 +2.6945e-01 +3.2010e+00
16905 +3.756716698e+00 +3.756716698e+00 -1.318328330e+01 -1.318328330e+01 +3.5215e+00 +2.5196e+00 -1.9852e+00 +9.2949e-01 +1.2082e+00 -2.7729e+00 +3.0917e+00 -1.6731e+00 -7.1277e-01 -2.6258e+00 +3.5934e+00 +3.1727e-01 -2.8852e+00 -7.1541e-01 +3.2192e+00 +3.1153e+00 +4.3137e+00 -1.1635e+00 -1.1686e-01 +2.7275e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.325928140e+02 +2.325928140e+02 +2.514028140e+02 +2.514028140e+02 -6.8707e-01 +3.0753e+00 +3.2366e-01 +4.6731e+00 -9.1149e-01 -4.7853e-01 -1.5480e+00 -3.5493e+00 +3.1076e+00 -3.9518e+00 +2.0845e+00 -1.0269e+00 -4.0286e+00 -4.1107e+00 +3.7049e+00 -2.3979e+00 -1.5404e+00 -4.8995e+00 -4.4915e+00 +2.6122e+00
2 +9.923489715e+01 +9.923489715e+01 +1.180448971e+02 +1.180448971e+02 +4.1364e+00 +1.4761e+00 +1.1364e+00 +2.4648e+00 +2.2742e+00 -1.9981e+00 -2.1536e+00 -1.7120e+00 +3.4325e+00 +3.2753e+00 -3.3556e+00 +7.5792e-01 +4.3714e+00 +1.5539e+00 -9.7341e-01 +3.5948e+00 -1.2608e+00 -4.0525e+00 -4.5717e+00 -5.5488e-01
