% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.555055161e+01 +5.555055161e+01 +3.861055161e+01 +3.861055161e+01 +3.9189e+00 +3.3097e+00 -4.0818e-01 -1.0061e+00 +3.9692e+00 +1.1435e+00 -3.9516e+00 -5.0584e-01 -8.5737e-02 -1.3735e-01 -2.9805e+00 -5.1994e-01 -4.0634e+00 +3.3968e-01 -1.9787e+00 +3.9535e+00 -2.8497e+00 +1.4211e+00 +2.4354e+00 +1.9071e+00
2 +2.528098200e+01 +2.528098200e+01 +8.340982003e+00 +8.340982003e+00 -1.3042e+00 -1.7007e+00 -2.5317e-01 +3.6491e-01 +1.0959e+00 +2.6659e+00 +2.0611e+00 -3.5692e+00 -2.4883e+00 -4.9953e+00 -3.3973e+00 +3.2362e+00 +8.3409e-01 +1.5876e+00 +1.9461e+00 +2.8943e-01 -1.4823e+00 +2.7347e+00 -2.6926e+00 -4.1681e-02
19 +1.829201616e+01 +1.829201616e+01 +1.352016157e+00 +1.352016157e+00 -1.0437e+00 +1.5595e+00 +8.4904e-01 +3.0507e+00 +1.3999e+00 +4.0866e+00 +2.3264e+00 +7.0986e-01 +3.2439e+00 -1.6440e+00 +4.3255e+00 -4.6429e+00 +3.2673e+00 +1.0117e+00 +3.8301e+00 +3.6267e+00 +3.9916e+00 +1.3817e+00 -4.1673e+00 -3.1290e+00
78 +1.504937952e+01 +1.504937952e+01 -1.890620476e+00 -1.890620476e+00 +1.6443e+00 +1.3140e+00 -1.4332e+00 -2.3130e+00 +1.2766e+00 +1.6683e+00 +4.0800e+00 +2.2376e-01 -1.3459e+00 -2.5027e+00 -2.3509e+00 +6.6330e-01 +1.0873e+00 -3.3153e-03 -1.5138e+00 +1.0261e+00 +3.9834e+00 +1.2845e+00 +4.6254e+00 -2.2699e+00
1808 +8.936455423e+00 +8.936455423e+00 -8.003544577e+00 -8.003544577e+00 -3.4046e-01 +3.5973e+00 +5.9102e-01 -3.1798e+00 +1.5730e+00 -1.3130e+00 +1.0726e+00 -2.3597e-02 +5.2180e-01 -3.6140e+00 +1.6041e+00 +2.5241e+00 -4.2907e+00 -2.5898e+00 +1.4764e-01 +3.8777e+00 +4.2710e+00 -1.3850e-02 +1.3349e+00 -9.6736e-03
3602 +5.637651939e+00 +5.637651939e+00 -1.130234806e+01 -1.130234806e+01 +2.6464e+00 +3.0082e+00 -1.6361e+00 -6.6703e-01 +1.3063e+00 -2.5372e+00 +2.2583e+00 -2.5630e+00 -5.4148e-01 -4.4401e+00 +2.1026e+00 +2.3922e+00 -1.5324e+00 -1.0727e+00 +2.1982e+00 +4.1223e+00 +1.6511e+00 -1.1786e-01 +3.4639e-01 -6.1397e-02
6210 +3.937537445e+00 +3.937537445e+00 -1.300246255e+01 -1.300246255e+01 +3.1338e+00 +3.3673e+00 -6.6663e-01 +3.0812e-01 +8.6775e-01 -1.7389e+00 +3.4696e+00 -2.7423e+00 +3.2380e-01 -1.8799e+00 +4.6886e+00 +1.5960e-01 -1.6256e+00 -8.9113e-01 +2.2268e+00 +2.2914e+00 +4.8682e+00 -1.0820e+00 +7.0446e-01 +1.5599e-01
8345 +2.373524906e+00 +2.373524906e+00 -1.456647509e+01 -1.456647509e+01 +3.2983e+00 +2.0987e+00 -5.0018e-01 +2.0854e+00 +1.8689e+00 -1.5995e-01 +3.1261e+00 -3.6946e+00 -5.4233e-01 -2.0511e+00 +3.9221e+00 +1.0139e+00 -2.0840e+00 -7.5070e-01 +2.5210e+00 +3.2781e+00 +4.0200e+00 -4.1433e-01 +6.5563e-02 +1.7664e+00
11310 +1.528146750e+00 +1.528146750e+00 -1.541185325e+01 -1.541185325e+01 +3.4026e+00 +2.3828e+00 -1.1428e+00 +1.4087e+00 +1.2673e+00 -2.1681e+00 +2.7704e+00 -3.0676e+00 -5.4062e-01 -1.8930e+00 +4.4433e+00 -5.2411e-01 -2.6817e+00 -1.7722e+00 +2.8350e+00 +3.5699e+00 +4.5226e+00 -4.4339e-01 +2.9491e-01 +2.7334e+00
14908 +9.007320161e-01 +9.007320161e-01 -1.603926798e+01 -1.603926798e+01 +3.3066e+00 +2.7739e+00 -1.9466e+00 +1.2758e+00 +1.4127e+00 -1.8296e+00 +3.5205e+00 -2.5344e+00 -1.2018e-01 -1.9793e+00 +4.2182e+00 -3.8057e-01 -3.1449e+00 -1.4389e+00 +2.8791e+00 +3.0099e+00 +4.5339e+00 -6.7015e-01 -5.9392e-02 +2.6340e+00
