% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.652075302e+01 +8.652075302e+01 -9.134792470e+02 -9.134792470e+02 +2.9907e+00 +2.5677e+00 -1.8824e+00 -3.6322e-01 -5.9101e-01 -2.4498e+00 +2.1044e-01 +6.5458e-01 -4.9621e+00 -4.6604e+00 +5.0610e-01 -2.8068e+00 +3.2440e+00 +3.0374e+00 -3.4447e+00 +1.3284e+00 -4.8297e+00 +2.4266e+00 +2.9405e+00 +1.7777e+00
915 +6.093934304e+01 +6.093934304e+01 -9.390606570e+02 -9.390606570e+02 -2.7751e+00 -3.1717e+00 +4.4207e+00 -4.1740e+00 +2.2355e+00 -2.0153e+00 +7.8851e-02 -2.9889e+00 +2.2825e+00 -5.3139e-02 +5.0510e+00 +1.5287e+00 +3.0597e+00 -1.0852e+00 -2.3852e+00 -1.9370e+00 -7.5160e-01 -8.7865e-01 -1.0226e+00 -2.9333e+00
1212 +3.363436378e+01 +3.363436378e+01 -9.663656362e+02 -9.663656362e+02 -3.1836e+00 -1.1465e-02 +3.0049e+00 -5.5695e+00 +1.2565e-01 -3.7108e+00 -6.9232e-01 -4.4721e+00 +9.0901e-01 +2.5737e+00 +2.2717e+00 -2.0040e+00 +1.5599e+00 +8.9185e-01 -2.3069e+00 -5.1932e+00 +3.0722e+00 -1.0589e+00 +2.3771e+00 -3.1649e+00
1501 +2.405085227e+01 +2.405085227e+01 -9.759491477e+02 -9.759491477e+02 -5.3396e+00 -1.9621e+00 +3.0049e+00 -5.5695e+00 -2.5270e-02 -3.7108e+00 -6.9232e-01 -4.4721e+00 +2.7632e+00 +7.6682e-01 +2.2717e+00 -2.0040e+00 +1.5599e+00 +8.9185e-01 -2.2043e+00 -5.1932e+00 +3.0722e+00 -7.7792e-01 +9.1185e-01 -3.1649e+00
2266 +1.244064557e+01 +1.244064557e+01 -9.875593544e+02 -9.875593544e+02 -3.1351e+00 -3.9771e-01 +1.9378e+00 -5.0198e+00 +1.1824e+00 -3.3700e+00 -6.6647e-01 -4.9585e+00 +1.8263e+00 +9.7272e-01 +3.2986e+00 -1.9104e+00 +8.3893e-01 -3.6131e-02 -1.4966e+00 -5.3048e+00 +1.7008e+00 -1.9171e-01 +6.7944e-01 -2.1152e+00
2608 +6.011720394e+00 +6.011720394e+00 -9.939882796e+02 -9.939882796e+02 -4.0967e+00 -3.0416e+00 +1.2219e+00 -4.8568e+00 +7.8123e-01 -3.4949e+00 -3.0798e-01 -4.3580e+00 +2.4175e+00 +3.0033e+00 +4.5105e+00 -1.7845e+00 +1.6954e+00 -9.4178e-01 -2.2340e+00 -4.0418e+00 +1.5600e+00 -1.3464e-01 +3.1096e-01 -1.1621e+00
3902 +3.226369626e+00 +3.226369626e+00 -9.967736304e+02 -9.967736304e+02 -3.4895e+00 -2.9404e+00 +2.1632e+00 -4.3349e+00 +1.2468e+00 -3.1635e+00 -9.7711e-01 -5.3153e+00 +2.3911e+00 +1.8621e+00 +3.3876e+00 -1.7337e+00 +1.6461e+00 -6.6770e-01 -2.0147e+00 -4.0212e+00 +2.3629e+00 -2.2147e-01 +8.5168e-01 -1.6089e+00
4326 +2.342364292e+00 +2.342364292e+00 -9.976576357e+02 -9.976576357e+02 -3.9057e+00 -1.8474e+00 +1.5121e+00 -4.5769e+00 +1.2191e+00 -3.5099e+00 -5.7519e-01 -4.5431e+00 +1.8968e+00 +3.0074e+00 +4.0615e+00 -1.3704e+00 +1.3518e+00 -1.0139e+00 -2.1000e+00 -3.8074e+00 +1.8732e+00 -3.4384e-01 +2.8552e-01 -1.8692e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.653076841e+01 +8.653076841e+01 +1.086530768e+03 +1.086530768e+03 -2.6631e+00 +1.0811e+00 -8.0926e-01 +4.9158e+00 +3.6347e+00 -1.7080e+00 -3.0216e-01 -3.8899e+00 +4.9700e+00 +3.6154e+00 +2.8847e+00 -2.7389e+00 +4.8553e+00 +2.2019e-01 -2.4805e+00 -2.0104e+00 -3.9438e+00 -4.0549e+00 +2.8692e+00 -2.1639e+00
1101 +5.039130355e+01 +5.039130355e+01 +1.050391304e+03 +1.050391304e+03 -2.7376e+00 -5.2742e+00 +3.6114e-01 -6.6870e-01 -2.9712e-01 +3.5060e-02 +3.3806e+00 +6.5297e-01 -3.7232e-01 -3.2098e+00 -1.7463e+00 -1.8974e+00 -9.9634e-01 -2.8065e+00 -1.5585e+00 -2.1140e+00 +2.8370e+00 -3.1507e+00 +3.4847e+00 +2.2564e+00
1844 +3.791277052e+01 +3.791277052e+01 +1.037912771e+03 +1.037912771e+03 -3.5226e+00 -3.7358e+00 +8.2924e-01 -2.5963e+00 -6.6793e-01 -1.5089e+00 +7.1761e-01 +1.0653e-01 -6.5901e-01 -2.8946e+00 -1.9219e+00 -2.4840e+00 -3.3724e-01 -2.8386e+00 -3.2295e-01 -2.5941e+00 +2.6821e+00 -2.5261e+00 +1.2440e+00 +1.1710e+00
2201 +2.011933176e+01 +2.011933176e+01 +1.020119332e+03 +1.020119332e+03 -4.8621e+00 -4.1843e+00 +1.1585e+00 -1.6144e+00 -2.5128e-01 -1.3858e+00 +2.5255e-01 +1.6321e+00 -9.0581e-01 -3.1208e+00 -3.0392e+00 -9.9658e-01 -1.2033e+00 -4.6471e+00 -2.2724e+00 -4.0754e+00 +2.6838e+00 -4.1640e+00 +1.9793e+00 +7.4252e-01
2707 +1.528859020e+01 +1.528859020e+01 +1.015288590e+03 +1.015288590e+03 -2.2684e+00 -3.5422e+00 +1.5074e-01 -3.1218e+00 -7.3758e-01 -1.7391e+00 +6.9757e-01 +8.8487e-01 -1.4373e+00 -3.1987e+00 -3.2455e+00 -1.1967e+00 -2.9842e-01 -3.7704e+00 -2.5915e+00 -3.2315e+00 +2.8218e+00 -2.6105e+00 +3.4284e+00 +9.4685e-01
3019 +9.987436769e+00 +9.987436769e+00 +1.009987437e+03 +1.009987437e+03 -2.5175e+00 -5.5048e+00 +2.1398e-01 -2.7178e+00 +1.5991e+00 -2.6885e+00 +1.3631e+00 +2.6624e-01 -1.9358e+00 -4.5361e+00 -2.7203e+00 -3.3392e+00 -1.0584e+00 -3.3446e+00 -2.0528e+00 -4.6137e+00 +2.8400e+00 -2.1757e+00 +2.9496e+00 +1.6563e+00
4017 +6.073390557e+00 +6.073390557e+00 +1.006073391e+03 +1.006073391e+03 -2.6945e+00 -3.8599e+00 -1.8756e-01 -3.0933e+00 +9.7765e-01 -2.4374e+00 +1.0973e+00 -2.4922e-01 -2.9956e+00 -3.1027e+00 -2.5360e+00 -2.2807e+00 +2.1785e-01 -4.5672e+00 -2.1463e+00 -4.4659e+00 +2.5188e+00 -4.3501e+00 +2.4676e+00 +1.9295e+00
