% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.614364600e+01 +8.614364600e+01 +1.269236460e+02 +1.269236460e+02 +4.0155e+00 -3.3378e+00 +1.6937e+00 -3.7046e-01 -1.9769e+00 -4.4591e+00 -3.6788e+00 -4.0473e+00 -4.7552e+00 +3.2018e+00 -1.2295e+00 -2.0347e+00 -3.5723e+00 -4.3158e+00 +3.4588e+00 -3.5952e+00 +1.4736e+00 -1.9795e+00 +4.5880e+00 -4.9739e+00
3675 +5.337418058e+01 +5.337418058e+01 +9.415418058e+01 +9.415418058e+01 +5.4224e+00 +4.6952e+00 -4.8866e+00 +2.9713e+00 +1.9261e+00 -2.8727e+00 +5.0348e+00 -1.7841e+00 -4.1101e+00 -1.8950e+00 +2.3628e+00 +5.4626e+00 -1.6720e+00 -2.0053e+00 -3.2435e+00 +1.6642e+00 -1.1013e-01 +3.6239e+00 +3.2260e+00 +1.3630e+00
5712 +3.130001501e+01 +3.130001501e+01 +7.208001501e+01 +7.208001501e+01 +5.0904e+00 +4.2527e+00 -5.0527e+00 +3.8575e+00 +5.2106e-01 -3.5767e+00 +2.8731e+00 -2.6803e+00 -3.7805e+00 -3.8718e-01 -6.4870e-01 +4.1139e+00 -1.7122e+00 -1.5746e+00 -2.4425e+00 +2.7398e+00 +7.5485e-01 +3.4754e+00 +2.3370e+00 +2.8468e+00
5833 +2.422630584e+01 +2.422630584e+01 +6.500630584e+01 +6.500630584e+01 +3.1419e+00 +3.4484e+00 -3.9411e+00 +3.3925e+00 -2.5707e-02 -5.4091e+00 +1.2093e+00 -2.3877e+00 -4.5625e+00 +5.1361e-01 +4.8577e-01 +3.4290e+00 -2.0974e+00 -1.3719e+00 -1.6748e-01 +1.8705e+00 +5.1569e-01 +2.2124e+00 -4.5644e-01 +6.3190e-01
8132 +1.384148750e+01 +1.384148750e+01 +5.462148750e+01 +5.462148750e+01 +3.5187e+00 +1.7295e+00 -3.7112e+00 +9.0339e-01 +1.2921e+00 -4.8283e+00 +2.9772e+00 -3.8551e+00 -2.6170e+00 +3.2595e-01 +1.8297e+00 +5.4782e+00 -8.7140e-01 -2.0580e+00 -1.9093e+00 +1.0652e+00 -7.3856e-01 +3.8954e+00 -2.2444e-01 -3.4419e-02
8908 +7.602627048e+00 +7.602627048e+00 +4.838262705e+01 +4.838262705e+01 +1.9680e+00 +2.7389e+00 -3.3047e+00 +3.1097e+00 +7.0598e-01 -4.8136e+00 +2.0659e+00 -3.9234e+00 -2.5322e+00 -2.8287e-01 +4.2673e-01 +3.6311e+00 -1.4248e+00 -2.1060e+00 -2.9352e+00 +2.6337e-01 -6.0461e-01 +4.3633e+00 -1.3837e+00 +1.2747e+00
11401 +6.051808837e+00 +6.051808837e+00 +4.683180884e+01 +4.683180884e+01 +3.4355e+00 +3.0010e+00 -2.7728e+00 +3.5438e+00 +2.2312e-01 -4.7243e+00 +3.0660e+00 -4.0676e+00 -2.3497e+00 -2.0129e-01 +3.1320e-01 +4.6792e+00 -9.1858e-01 -3.3611e+00 -2.8799e+00 +5.2374e-01 -4.4382e-01 +3.8081e+00 -3.1781e-01 +1.0563e+00
12503 +3.850966448e+00 +3.850966448e+00 +4.463096645e+01 +4.463096645e+01 +3.8320e+00 +2.9434e+00 -3.1076e+00 +3.7597e+00 +1.7276e-01 -4.7382e+00 +2.1393e+00 -3.1548e+00 -2.9819e+00 +1.2558e-01 +9.8276e-01 +4.1496e+00 -1.3970e+00 -2.6435e+00 -2.8317e+00 +6.2195e-01 -3.0022e-01 +4.5271e+00 -4.6142e-01 +9.0866e-01
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.540503101e+01 +8.540503101e+01 +8.380503101e+01 +8.380503101e+01 +3.9040e+00 -3.5339e+00 +4.1560e+00 -2.0003e+00 +3.5603e+00 +4.3121e+00 +5.9544e-01 +4.1753e+00 +2.1371e+00 -5.2319e-01 +1.2704e+00 -4.1320e+00 -1.6869e+00 -3.4629e+00 +4.0513e+00 -3.7462e+00 -3.5258e-01 +1.5616e+00 +1.0116e-01 +1.5313e+00
5101 +5.846452382e+01 +5.846452382e+01 +5.686452382e+01 +5.686452382e+01 +1.7342e+00 +1.3520e+00 -9.2845e-01 +1.2886e+00 +3.2810e+00 +2.3855e+00 +9.8443e-01 -7.7138e-01 +1.9195e+00 +7.1770e-01 -4.2465e+00 +1.0860e+00 -2.6477e+00 -1.6107e+00 -1.5426e+00 -4.0264e+00 -2.6573e+00 +4.3064e+00 -7.0234e-01 -2.1665e-01
6806 +2.686999960e+01 +2.686999960e+01 +2.526999960e+01 +2.526999960e+01 +7.8021e-01 +5.5385e-01 +2.3295e-01 -2.0797e+00 +3.3992e+00 +3.1541e+00 +1.8233e+00 -2.4016e+00 +1.2973e+00 +3.6470e-01 -3.6061e+00 +1.2340e+00 -2.8021e+00 +2.8749e+00 -1.0277e+00 -9.8718e-04 -2.1936e+00 +2.2267e+00 -6.7687e-01 -1.7411e+00
8632 +2.248507199e+01 +2.248507199e+01 +2.088507199e+01 +2.088507199e+01 +3.1056e-01 +1.4828e+00 -1.0686e+00 -1.3916e+00 +3.8154e+00 +1.2534e+00 +1.0444e+00 -3.0790e+00 +1.6534e+00 -1.0300e+00 -3.8483e+00 +2.1971e+00 -3.7914e+00 +1.9702e+00 -1.2851e+00 -1.9110e+00 -4.3195e-01 +1.5054e+00 +9.0488e-01 -3.2234e-01
10585 +1.442267704e+01 +1.442267704e+01 +1.282267704e+01 +1.282267704e+01 +3.2681e+00 -5.6057e-01 +9.7212e-01 -3.6974e+00 +2.3820e+00 +1.0597e+00 +1.9921e+00 -5.2381e+00 +6.2507e-01 -3.9317e-01 -3.4699e+00 +2.4574e+00 -4.1071e+00 -1.7848e-01 -5.5477e-01 -9.8076e-01 -9.2708e-01 +3.1943e+00 +7.2208e-01 -9.8156e-01
11704 +9.449850439e+00 +9.449850439e+00 +7.849850439e+00 +7.849850439e+00 +1.9350e+00 +2.3144e-01 -1.2349e+00 -3.4223e+00 +3.4385e+00 +1.6448e+00 +8.5287e-01 -4.4609e+00 +1.0725e+00 -3.3245e-01 -4.2213e+00 +2.7668e+00 -3.3754e+00 +5.7968e-01 -1.1074e+00 -4.8395e-01 -7.5172e-01 +3.9017e+00 +1.7483e+00 -1.3513e+00
15413 +6.234088672e+00 +6.234088672e+00 +4.634088672e+00 +4.634088672e+00 +2.4021e+00 +4.7688e-01 -1.0554e+00 -2.1581e+00 +3.2576e+00 +1.8929e+00 +1.1231e+00 -4.3263e+00 +9.9769e-01 -7.4138e-01 -4.3857e+00 +2.8596e+00 -3.6722e+00 +7.3006e-01 -1.0472e+00 -7.9523e-01 -1.6520e+00 +3.6216e+00 +1.1224e+00 -5.6840e-01
