% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.644016116e+09 +2.644016116e+09 +2.644015495e+09 +2.644015495e+09 -1.2144e+00 +4.3100e+00 -5.3007e-01 +2.2934e-01 +3.7798e+00 +4.0135e-01 +1.8298e+00 +3.9798e+00 +1.9760e+00 +3.7833e+00 -7.7339e-01 -3.5433e+00 -1.5050e+00 -1.2132e+00 +1.7964e+00 +4.7348e+00 +3.9165e+00 -2.8814e+00 -6.8517e-01 +4.5795e+00
2 +3.542198112e+08 +3.542198112e+08 +3.542191901e+08 +3.542191901e+08 -3.9813e+00 +4.1058e+00 +3.7885e+00 -3.7107e+00 +4.7547e+00 -4.5855e+00 -2.6361e+00 -1.0723e+00 +4.2813e+00 +2.1592e+00 +2.1636e+00 -5.2822e-01 -4.0959e-01 +3.1948e+00 +2.3475e+00 -1.5512e+00 +1.4575e-01 +7.7569e-01 -2.9445e+00 +2.8864e+00
17 +1.133997775e+08 +1.133997775e+08 +1.133991563e+08 +1.133991563e+08 -3.5895e+00 +4.9381e+00 +6.4884e-01 -4.7319e+00 -2.2381e+00 -1.8486e+00 +4.9408e+00 +1.2108e+00 +1.3975e+00 -2.3639e-01 -3.1966e+00 -1.2657e-01 -1.0365e+00 +1.8951e+00 +2.7737e+00 -3.3710e+00 +4.2061e+00 +4.5501e+00 +2.3001e+00 -2.5482e+00
606 +8.503314523e+07 +8.503314523e+07 +8.503252412e+07 +8.503252412e+07 -3.2122e+00 +5.5631e+00 -1.4913e+00 -4.5268e+00 +5.8677e-01 -2.6209e+00 +3.1195e+00 +2.9667e+00 +1.6078e+00 +1.4502e+00 +5.0708e-01 +2.0893e+00 -6.6586e-01 -1.4714e-01 +1.2790e-01 -4.8798e+00 -1.5168e+00 +1.7717e+00 +3.3962e+00 -1.7113e-02
1518 +6.160741104e+07 +6.160741104e+07 +6.160678993e+07 +6.160678993e+07 -2.2615e+00 +1.2055e+00 -1.9092e-01 -6.1368e+00 -5.2367e-01 -2.2134e+00 -4.9179e-01 +1.1638e+00 +2.8439e+00 -9.3977e-02 +4.5281e-01 +4.1438e-01 +2.2180e+00 +6.8064e-01 +4.1228e-01 -4.3844e+00 +2.9517e+00 +5.1774e+00 -2.6601e-01 -2.3502e+00
2080 +3.860027562e+07 +3.860027562e+07 +3.859965451e+07 +3.859965451e+07 -1.9613e+00 +4.6942e+00 -7.3722e-01 -1.4446e+00 -6.4333e-01 -1.1820e+00 +2.2210e+00 +7.3796e-01 +3.1794e+00 -1.0385e+00 +2.5922e+00 +3.5888e+00 +4.3993e+00 -1.2836e+00 +1.1359e+00 -8.6193e-01 +2.3324e-01 +3.5807e+00 +1.1796e+00 -3.0884e-01
2873 +2.350776969e+07 +2.350776969e+07 +2.350714858e+07 +2.350714858e+07 -1.6101e+00 +6.5646e+00 +3.3487e-01 -2.5607e+00 -2.3622e+00 -5.3077e-01 +3.2203e+00 +5.9685e-01 +8.1281e-01 -1.1356e+00 +5.9456e-02 +4.6999e+00 +3.8696e+00 +1.3308e+00 +2.5393e+00 -9.9607e-01 +1.5740e+00 +2.4625e+00 +2.9935e+00 -1.0397e+00
3707 +1.369810101e+07 +1.369810101e+07 +1.369747990e+07 +1.369747990e+07 -4.2021e-01 +5.5619e+00 -9.6112e-01 -3.0582e+00 -6.7056e-01 -8.5084e-01 +2.6043e+00 -3.1458e-01 +1.7320e+00 +3.0806e-01 -4.1996e-01 +3.5855e+00 +4.9845e+00 +1.9579e+00 +1.4628e+00 -2.6212e+00 +1.6306e+00 +3.1640e+00 +1.7356e+00 -1.1773e+00
3848 +9.824645689e+06 +9.824645689e+06 +9.824024579e+06 +9.824024579e+06 +1.5748e-01 +4.9202e+00 +1.8422e+00 -1.3143e+00 -1.5079e+00 -1.7127e+00 +1.6498e+00 -3.8019e-01 +1.7375e+00 +2.9298e-02 +2.6086e-01 +2.8295e+00 +3.7106e+00 +2.4702e-01 +1.8603e+00 -1.5127e+00 -1.1384e-01 +2.3240e+00 +1.2870e+00 -7.3465e-01
4504 +6.284562422e+06 +6.284562422e+06 +6.283941312e+06 +6.283941312e+06 +1.7089e-01 +4.9291e+00 +8.6305e-01 -1.2796e+00 -1.5777e+00 -2.3092e+00 +1.7541e+00 -4.0737e-01 +1.3498e+00 -6.6992e-01 +1.3030e+00 +3.9957e+00 +3.8484e+00 +2.0006e+00 +1.1326e+00 -1.4324e+00 -3.2406e-01 +3.4519e+00 +2.7325e+00 -1.2886e+00
5725 +3.706713358e+06 +3.706713358e+06 +3.706092248e+06 +3.706092248e+06 -6.3847e-01 +4.6520e+00 -5.5791e-02 -3.6981e+00 -2.6138e-01 -2.0523e+00 +7.4120e-01 -8.5347e-01 +9.8760e-01 +6.2176e-02 +4.6605e-01 +2.6692e+00 +4.0077e+00 +9.3335e-01 +2.1085e+00 -2.9050e+00 +1.8200e+00 +2.9183e+00 +4.8644e-01 -2.8786e-02
6815 +2.272776951e+06 +2.272776951e+06 +2.272155841e+06 +2.272155841e+06 +2.5791e-01 +4.6978e+00 +9.6196e-01 -2.6835e+00 -1.5317e+00 -2.3697e+00 +2.5080e+00 -2.6430e-01 +9.4329e-01 -4.8489e-01 +6.9672e-01 +2.6545e+00 +3.4158e+00 +1.3061e+00 +2.0468e+00 -2.7636e+00 +3.8566e-01 +3.3768e+00 +1.5631e+00 -7.4174e-02
7115 +1.230417212e+06 +1.230417212e+06 +1.229796102e+06 +1.229796102e+06 -2.8585e-01 +4.0614e+00 +1.1251e+00 -3.0167e+00 -7.4699e-01 -1.9380e+00 +2.3331e+00 -4.3001e-01 +1.0280e+00 -3.8017e-01 +7.3188e-01 +3.3799e+00 +3.3600e+00 +1.9472e+00 +1.7575e+00 -2.4993e+00 +8.4078e-02 +2.6510e+00 +1.8887e+00 -7.5330e-01
7905 +7.898174175e+05 +7.898174175e+05 +7.891963075e+05 +7.891963075e+05 -8.1038e-01 +4.1707e+00 -1.2308e-01 -3.3492e+00 -6.2283e-01 -2.2640e+00 +1.1108e+00 -8.4722e-01 +1.1847e+00 -5.0495e-01 +1.1563e+00 +2.6030e+00 +4.0063e+00 +1.4895e+00 +2.3445e+00 -2.1633e+00 +8.0931e-01 +2.1404e+00 +1.2547e-01 -3.8185e-01
8010 +6.237098285e+05 +6.237098285e+05 +6.230887185e+05 +6.230887185e+05 -8.5137e-01 +4.2055e+00 +2.1255e-01 -3.6035e+00 -5.2667e-01 -2.1802e+00 +9.9859e-01 -8.8523e-01 +1.1194e+00 -4.7783e-01 +1.3289e+00 +2.8557e+00 +3.3772e+00 +1.5476e+00 +2.4856e+00 -2.1551e+00 +1.3218e+00 +2.0145e+00 +2.7276e-01 -2.4819e-02
