% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.162717708e+03 +1.162717708e+03 +2.162717708e+03 +2.162717708e+03 -2.6364e+00 +2.8965e+00 -1.0454e+00 -1.6180e+00 +4.3728e-01 +2.2343e+00 +1.4865e+00 +3.0776e+00 -2.0249e+00 +4.7659e+00 +4.0765e+00 -3.7729e+00 -3.1653e+00 -2.9677e+00 -8.4339e-02 -3.2061e+00 -1.3890e+00 +1.2780e+00 -9.1854e-01 +2.3584e+00
2 +8.098684464e+02 +8.098684464e+02 +1.809868446e+03 +1.809868446e+03 +4.9159e-01 +4.1897e+00 +3.2302e-02 +8.7683e-01 +3.5967e-01 +3.0522e+00 -3.6213e+00 +2.2543e+00 -4.0271e+00 -1.8614e+00 -2.0103e+00 +3.4373e+00 -1.0092e+00 -1.9517e+00 -1.0297e+00 -6.5601e-01 +1.9239e+00 -3.1025e-01 -1.8139e+00 -3.6185e+00
92 +5.833149668e+02 +5.833149668e+02 +1.583314967e+03 +1.583314967e+03 -2.4360e+00 +5.2837e-01 +2.6882e+00 +4.2279e+00 +1.1693e+00 -8.9951e-01 -5.6018e-02 +2.0318e+00 -2.3675e+00 -4.1173e+00 +8.3288e-01 -2.8318e+00 -2.5849e+00 +4.3665e-01 +2.5564e+00 +9.0857e-01 +4.7072e+00 +4.9281e+00 +1.8047e+00 +4.7926e-01
606 +3.734075212e+02 +3.734075212e+02 +1.373407521e+03 +1.373407521e+03 -2.8403e+00 +4.1436e+00 +5.1227e+00 +8.4504e-01 +7.4668e-01 -1.4613e+00 -1.7156e+00 -2.4154e-01 -4.1266e+00 +1.8928e+00 +6.2119e-01 -1.0900e+00 +2.6085e+00 -4.9625e-02 +4.1006e+00 +4.6438e+00 +3.7809e+00 -3.8745e+00 +1.6505e-01 +1.4120e+00
2415 +2.501579333e+02 +2.501579333e+02 +1.250157933e+03 +1.250157933e+03 -3.2276e+00 +2.1882e+00 +2.7731e+00 +3.4458e+00 +2.4881e+00 -1.7246e+00 -1.2616e+00 +1.4309e+00 -2.8841e+00 +8.8969e-01 -1.3299e+00 -4.2328e+00 +7.4212e-02 -2.0810e+00 +3.0111e+00 +1.2625e+00 +3.4408e+00 -6.7334e-01 -1.7266e-01 -9.1176e-02
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.404003215e+03 +3.404003215e+03 +3.474033215e+03 +3.474033215e+03 +9.2568e-01 -3.0380e+00 +9.6604e-01 -1.2496e+00 -2.5779e-01 +2.2286e-01 +1.9704e-01 +2.3594e+00 +1.5024e+00 +2.0654e+00 -9.3198e-01 -3.8854e+00 -4.2565e+00 +2.6862e+00 +3.8402e+00 -4.9415e+00 -3.1297e+00 -1.1639e+00 +3.6772e+00 -3.9758e+00
4 +1.266431760e+03 +1.266431760e+03 +1.336461760e+03 +1.336461760e+03 +1.7030e+00 -3.3582e+00 -1.7503e+00 -9.8157e-01 -7.0882e-01 -4.6495e+00 -9.6466e-01 +3.4441e+00 -1.3956e+00 -4.5752e+00 -4.9873e-01 -3.2009e+00 -1.0464e+00 -3.2496e+00 +4.1018e+00 +1.1989e+00 -1.1069e+00 +7.4981e-01 +4.5709e+00 +4.4996e-02
44 +6.951051893e+02 +6.951051893e+02 +7.651351893e+02 +7.651351893e+02 -2.6956e+00 +1.1718e+00 +1.6053e-02 -8.7292e-01 +4.3012e+00 -3.0851e+00 -9.9500e-01 +3.6551e+00 -4.5669e+00 -3.6676e+00 -9.5486e-01 -4.1084e+00 +3.4862e+00 -4.5335e+00 -1.2118e+00 -2.7773e+00 +4.0975e+00 +7.0400e-01 -1.4370e+00 +1.9336e+00
129 +5.893595968e+02 +5.893595968e+02 +6.593895968e+02 +6.593895968e+02 -2.3486e+00 -4.5010e+00 -3.8782e+00 +7.2214e-01 -2.1254e+00 -6.0837e+00 +1.2481e+00 -9.0595e-01 -6.9539e+00 -2.8686e+00 -3.3639e+00 -4.6833e+00 +1.9929e+00 -1.8405e+00 -2.2215e+00 -3.5911e+00 -2.9906e+00 +3.8847e+00 -1.7470e+00 -2.5007e-01
