% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.339693608e+09 +1.339693608e+09 +1.339692987e+09 +1.339692987e+09 -4.8845e+00 +5.0023e-01 +4.2595e-01 -1.7639e+00 -2.9051e+00 +2.7574e+00 +5.8787e-01 +5.5837e-01 -3.0817e+00 +9.8728e-01 +2.2860e+00 +3.5039e+00 +4.4967e+00 +6.8530e-01 -2.8388e+00 -4.8319e+00 -3.0806e+00 +3.0690e+00 -8.6908e-01 +1.2974e+00
6 +5.912836344e+08 +5.912836344e+08 +5.912830133e+08 +5.912830133e+08 +1.1113e+00 +1.9012e-01 -9.8045e-01 -2.5214e-01 -6.0062e-01 +4.5251e+00 -3.5277e+00 -1.2308e+00 +2.1345e+00 +3.3310e+00 -1.5991e+00 -1.3371e+00 +2.1899e+00 +2.8807e-02 -4.0544e-01 +2.5706e+00 -2.8853e-01 -2.5078e+00 -1.4861e+00 -2.7401e+00
36 +3.132692936e+08 +3.132692936e+08 +3.132686725e+08 +3.132686725e+08 +9.4933e-01 +1.9057e+00 -3.9297e+00 -3.4976e-01 -5.2505e-01 +1.2095e+00 -9.1891e-01 -5.5978e-01 +4.1046e+00 +3.7782e+00 -3.9847e-01 +3.6687e+00 +1.7172e+00 -2.8093e+00 -1.0241e+00 -1.9591e+00 -5.4391e-01 -2.7446e+00 +5.8582e-01 +1.2416e+00
101 +2.080911049e+08 +2.080911049e+08 +2.080904838e+08 +2.080904838e+08 +9.4933e-01 +2.9330e+00 -3.9297e+00 +5.4352e-02 +1.2623e-01 +1.4630e+00 -5.4801e-01 -5.5978e-01 +3.0631e+00 +3.5640e+00 -3.5050e-01 +2.3295e+00 +7.3383e-01 -1.2564e+00 -1.2274e+00 -1.9591e+00 -5.4391e-01 -1.0403e+00 +8.3181e-01 +1.0804e+00
202 +1.470011531e+08 +1.470011531e+08 +1.470005320e+08 +1.470005320e+08 -1.1420e+00 +1.6912e+00 -3.8766e+00 -3.8960e+00 -2.0415e+00 -3.6204e+00 +2.0224e+00 -1.0049e+00 -4.6869e-01 +2.9965e+00 +2.3296e+00 -8.2367e-02 -1.1736e+00 +1.2490e+00 +3.8575e+00 -2.2180e+00 +5.2359e+00 +4.6776e+00 +3.1826e+00 -1.5762e-01
704 +9.158856899e+07 +9.158856899e+07 +9.158794788e+07 +9.158794788e+07 +1.2703e+00 +5.4881e+00 +1.8945e+00 -5.3676e+00 +3.1452e-01 +8.8637e-01 -1.6603e+00 -2.6923e-01 +2.9863e+00 +9.4217e-02 +2.2722e-02 -2.1067e+00 +9.6524e-01 +2.5807e+00 +4.8569e+00 -4.9114e+00 +2.0469e+00 +1.7944e+00 -1.1555e-01 +1.8230e+00
902 +4.035580169e+07 +4.035580169e+07 +4.035518058e+07 +4.035518058e+07 -2.3269e+00 +3.4530e+00 -7.6660e-02 -2.9511e+00 +5.6507e-01 -1.6893e+00 -3.4980e-01 +1.0906e+00 +2.9268e+00 -3.0529e+00 +1.5801e+00 +5.5932e-01 +2.8681e+00 +3.0272e-01 +1.5060e+00 -2.7091e+00 +9.8368e-01 +1.5747e+00 +3.3075e+00 +8.2459e-01
1001 +3.927020979e+07 +3.927020979e+07 +3.926958868e+07 +3.926958868e+07 -2.3269e+00 +3.4530e+00 -7.6660e-02 -2.9511e+00 +4.6059e-02 -1.6893e+00 +1.2114e-02 +1.0953e+00 +2.9268e+00 -3.0529e+00 +1.0901e+00 -5.9132e-01 +3.6614e+00 -5.7612e-01 +1.5060e+00 -2.7091e+00 +9.8368e-01 +1.5747e+00 +1.0772e+00 +8.2459e-01
1601 +2.299659151e+07 +2.299659151e+07 +2.299597040e+07 +2.299597040e+07 -2.9304e-01 +4.1843e+00 -5.7572e-03 -3.0162e+00 -1.4153e+00 -4.3391e-01 -3.3830e-01 -6.5265e-01 +1.9815e+00 +8.6859e-01 -1.0525e-01 +1.1683e+00 +2.4335e+00 +2.0834e+00 +2.7107e+00 -4.0019e+00 -2.4077e-01 +1.0315e+00 +7.8164e-01 -7.4161e-02
2216 +1.172836373e+07 +1.172836373e+07 +1.172774262e+07 +1.172774262e+07 -1.1563e+00 +3.7006e+00 -5.0111e-01 -3.0968e+00 -1.4813e+00 -6.4601e-01 +1.2472e+00 -1.1223e-01 +1.8539e+00 +9.5054e-01 +9.5145e-03 +1.7716e+00 +3.7862e+00 +3.7219e-01 +2.4333e+00 -2.5342e+00 +2.5591e+00 +2.1269e+00 +5.0630e-01 +2.6294e-01
