% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.773075789e+01 +1.773075789e+01 +2.460075789e+01 +2.460075789e+01 -3.3869e-01 -2.0358e+00 +2.2447e+00 +2.6893e+00 -1.4200e+00 +3.2585e+00 +3.5831e+00 +1.1044e+00 +4.2277e+00 -9.2495e-01 +5.9400e-01 +2.1647e+00 -6.2011e-01 -2.4236e+00 -4.6708e+00 -4.9509e+00 +2.2458e+00 +2.7466e+00 -2.6128e+00 +4.6448e+00
4 +1.174950738e+01 +1.174950738e+01 +1.861950738e+01 +1.861950738e+01 -4.0660e+00 +3.2815e+00 +3.9032e+00 -6.3523e-01 -1.9988e+00 +2.1602e+00 -1.5381e+00 +6.7656e-01 -2.8370e+00 +4.9887e+00 -2.6366e+00 +1.4928e+00 +2.7323e+00 +3.4197e+00 +5.7766e-02 -7.0472e-01 +1.5794e+00 -3.0876e-01 +1.9283e+00 +3.7665e+00
6 +9.750894013e+00 +9.750894013e+00 +1.662089401e+01 +1.662089401e+01 +2.4638e+00 -3.0986e+00 +2.9451e+00 -3.5700e+00 +7.7275e-01 -1.5126e+00 -2.2359e+00 +4.9132e+00 -2.4071e+00 -4.9092e+00 +7.9601e-01 +4.4482e+00 +4.2963e+00 +1.9675e+00 +3.8787e+00 +1.4171e+00 -4.1622e+00 -1.3492e-01 -7.7088e-01 +3.6994e-01
65 +6.199992374e+00 +6.199992374e+00 +1.306999237e+01 +1.306999237e+01 +2.9106e+00 -4.5821e+00 -4.5647e+00 -2.9385e+00 +4.0710e+00 +2.1391e+00 -3.1474e+00 -3.8588e+00 -3.6891e+00 -5.2822e-01 +2.4350e+00 +3.2999e+00 -4.2389e+00 -5.0094e-01 +4.5724e+00 +3.4875e+00 +1.8403e+00 -4.2494e+00 -1.0004e-02 +1.9709e-01
2244 +3.870000848e+00 +3.870000848e+00 +1.074000085e+01 +1.074000085e+01 +8.3811e-01 +1.0275e+00 +8.0049e-01 +3.0946e+00 -4.0848e+00 +4.0422e-01 -2.6931e-01 -4.7546e+00 +2.2619e+00 -1.3266e+00 +1.1627e+00 +3.2917e+00 -4.1028e+00 +1.3073e+00 +2.6230e-01 -2.7835e+00 +2.7316e+00 +3.4319e+00 +1.9936e+00 -2.7140e+00
7514 +2.510311401e+00 +2.510311401e+00 +9.380311401e+00 +9.380311401e+00 -4.6730e-02 +6.7483e-01 -2.5673e+00 +1.2305e+00 +8.3417e-01 -2.0352e+00 +1.8498e+00 -3.4015e+00 -4.1400e+00 +3.5572e+00 +1.9295e+00 -1.0317e+00 -1.1160e+00 +2.7572e+00 +3.1096e+00 +1.8307e+00 -1.6521e+00 -1.5772e+00 -2.4770e+00 +6.6652e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.218932517e+01 +1.218932517e+01 +1.219932517e+01 +1.219932517e+01 +1.7834e+00 +2.5171e+00 +1.6677e+00 -4.9460e+00 -3.9421e+00 -2.4618e+00 -4.6527e+00 +1.0586e+00 -3.6773e+00 +1.7351e+00 +2.4719e+00 -3.0187e+00 -1.4182e+00 +2.1676e+00 +3.7808e+00 +2.7472e-02 -1.4000e+00 +4.1628e+00 +8.7551e-01 +1.5297e+00
5 +5.348249732e+00 +5.348249732e+00 +5.358249732e+00 +5.358249732e+00 -4.2318e+00 +3.0940e+00 -3.0780e+00 +2.6037e+00 -4.9906e+00 +1.8167e+00 +5.0971e-01 -2.2301e-01 +4.2638e+00 -4.5248e+00 +1.0851e+00 +3.7404e+00 -1.2501e+00 -3.6317e-02 -2.9347e-01 -1.3840e+00 +3.7686e-01 -3.1982e+00 +2.7858e+00 +1.4447e+00
1226 +3.786397706e+00 +3.786397706e+00 +3.796397706e+00 +3.796397706e+00 +4.9999e+00 -1.8116e+00 +3.7164e-01 -5.2556e-01 -9.0875e-01 -1.4389e+00 -1.1247e+00 +2.4691e+00 +3.4309e+00 -2.6542e+00 -3.3077e+00 +3.6148e+00 +6.3642e-01 -3.1615e+00 -3.8607e-01 +1.5149e+00 -3.0539e+00 +2.7917e+00 -1.7461e+00 +5.1815e-01
