% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.870211363e+01 +1.870211363e+01 +2.557211363e+01 +2.557211363e+01 -2.5165e+00 -4.3294e+00 +4.9546e+00 +3.7401e-01 +1.1291e+00 +2.5892e+00 -4.9844e+00 +1.8259e+00 +1.1521e+00 -8.2589e-01 +2.6187e+00 -3.8589e+00 +2.1785e+00 +1.1810e+00 +3.3441e+00 +2.5316e+00 -4.3034e+00 +2.3457e+00 -2.1387e+00 -2.1958e+00
5 +1.473514471e+01 +1.473514471e+01 +2.160514471e+01 +2.160514471e+01 -1.1404e-01 +2.6729e+00 -1.4035e+00 -2.9053e+00 +7.5620e-01 -5.5891e-01 +1.0731e+00 -2.3005e+00 -2.3885e+00 +4.6701e+00 +4.8026e+00 +1.0192e+00 +4.0503e+00 +4.8301e+00 +4.2082e+00 -4.1938e+00 -4.1272e+00 +9.6921e-01 -3.9831e+00 -4.0961e+00
8 +8.478018499e+00 +8.478018499e+00 +1.534801850e+01 +1.534801850e+01 +2.2176e-01 +2.4142e+00 -2.7992e-01 +1.1022e+00 -4.5365e+00 +4.8622e+00 +5.7332e-01 -1.5220e+00 -3.3262e+00 -1.2270e+00 +4.6055e+00 +4.9786e+00 +5.1451e-01 +3.4474e+00 -3.4779e+00 -1.0040e+00 +4.1135e+00 +3.3932e+00 +2.1793e+00 +2.2292e+00
85 +6.281813324e+00 +6.281813324e+00 +1.315181332e+01 +1.315181332e+01 -3.1072e+00 +2.7871e+00 +2.3481e+00 +1.8780e+00 -2.9729e+00 +5.0000e+00 -4.5269e+00 -5.0000e+00 +2.3745e+00 -3.7167e+00 +2.8953e+00 +5.0000e+00 -7.8781e-01 +4.2928e+00 -5.0000e+00 +1.5825e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -2.7997e+00
454 +3.373033054e+00 +3.373033054e+00 +1.024303305e+01 +1.024303305e+01 -5.0000e+00 +2.8346e+00 +1.9434e+00 +3.6848e-01 +1.4886e+00 +1.7212e+00 -4.4176e+00 -4.9614e+00 -1.3210e+00 +2.9773e+00 +4.6366e+00 +6.9609e-01 -6.8648e-01 +4.9153e+00 -2.6209e+00 -2.1184e+00 -5.0000e+00 -3.1699e+00 +5.0000e+00 +1.8833e+00
7174 +2.502239278e+00 +2.502239278e+00 +9.372239278e+00 +9.372239278e+00 -5.0000e+00 +2.8409e+00 +1.9434e+00 +3.6831e-01 +1.4860e+00 +1.7213e+00 -4.4176e+00 -4.9614e+00 -1.3210e+00 +2.9772e+00 +4.6366e+00 +6.9467e-01 -6.8721e-01 +4.9154e+00 -2.6210e+00 -2.1212e+00 -5.0000e+00 -3.1700e+00 +5.0000e+00 +1.8835e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.652841129e+01 +2.652841129e+01 +2.653841129e+01 +2.653841129e+01 +4.5248e+00 +2.4517e+00 +1.2154e-02 -4.6731e+00 +2.0976e+00 +3.6227e+00 +4.0429e+00 +1.4079e+00 -4.1821e+00 +3.4908e+00 +3.3067e+00 -2.3991e+00 +3.7482e+00 +4.9363e+00 +4.8902e+00 -1.4611e+00 +4.8427e+00 -2.4738e+00 -1.8232e+00 -2.7445e+00
2 +1.164395901e+01 +1.164395901e+01 +1.165395901e+01 +1.165395901e+01 -4.9201e+00 +4.7553e+00 +3.6361e+00 +4.4605e+00 +3.6206e+00 +4.0704e+00 -3.2513e+00 +4.4521e+00 +1.0920e+00 +4.0024e+00 -4.5478e+00 -3.1528e+00 -2.7404e-01 -3.3694e+00 -2.8847e+00 +4.1780e+00 +3.9422e+00 -6.8033e-01 -3.0734e+00 +4.5251e+00
3 +9.361641705e+00 +9.361641705e+00 +9.371641705e+00 +9.371641705e+00 +1.8152e+00 +4.9158e+00 -1.8334e-01 -3.7665e-01 +2.6518e+00 +1.7246e+00 -4.5034e+00 +7.7917e-01 -3.0457e+00 -1.2072e+00 -2.2367e-01 +1.1583e+00 +3.0589e+00 -2.4313e-01 +1.2634e+00 -3.6003e+00 +6.1004e-01 -1.5654e+00 -1.9106e+00 +9.4944e-01
127 +4.945658070e+00 +4.945658070e+00 +4.955658070e+00 +4.955658070e+00 -1.0961e+00 -4.4343e+00 -3.7074e+00 +1.5232e+00 +3.7958e-01 -5.0000e+00 +4.5933e+00 +2.1769e+00 +3.6432e+00 -2.3342e+00 +3.8435e+00 -4.2426e+00 -5.0000e+00 +5.0000e+00 -2.8924e-02 -2.2744e+00 +2.5603e+00 +3.2018e+00 -5.0000e+00 -2.5922e+00
931 +3.866747693e+00 +3.866747693e+00 +3.876747693e+00 +3.876747693e+00 -2.8747e+00 +7.1291e-01 +1.2249e+00 +1.2965e+00 +3.7453e+00 -5.0000e+00 -2.7926e-01 +2.7722e+00 +2.9039e+00 +7.8092e-01 +3.3475e+00 +0.0000e+00 -4.6970e+00 -3.6209e-01 -2.7067e-02 -2.6596e+00 +1.8630e+00 +2.8125e+00 -4.1868e+00 -4.4425e+00
7900 +1.857285384e+00 +1.857285384e+00 +1.867285384e+00 +1.867285384e+00 -6.1696e-01 -4.8167e+00 -2.9028e+00 -9.2607e-01 -8.4489e-02 -4.3877e+00 +3.5074e+00 +2.4964e+00 +3.0881e+00 -4.9164e+00 +3.5076e+00 -2.3220e+00 -4.3175e+00 +1.9337e+00 -1.1466e+00 -2.2142e+00 +1.4049e+00 +3.3891e+00 -5.0000e+00 -3.4694e+00
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.060562031e+00 +8.060562031e+00 -1.225494380e+02 -1.225494380e+02 +4.5498e+00 -4.5547e+00 -4.7085e+00 +2.9917e+00 +8.8562e-02 -3.6381e+00 +4.5713e+00 +4.8450e+00 -1.7098e+00 -3.8915e-01 +5.0202e-01 -3.8734e+00 -3.2531e+00 -3.3124e+00 +2.1618e+00 -3.1230e+00 -9.8805e-01 -1.9098e+00 -1.5412e+00 +8.0475e-02
46 +5.332474151e+00 +5.332474151e+00 -1.252775258e+02 -1.252775258e+02 -4.1921e+00 -3.4206e+00 +5.0000e+00 -4.3051e-01 +2.1510e+00 +5.0000e+00 +2.7892e+00 -7.3088e-01 -1.4877e+00 -1.4177e+00 -2.8621e-01 -7.5862e-01 +2.6601e+00 -5.2535e-01 -1.3427e-01 -2.6033e+00 -1.3139e+00 -2.1764e+00 -5.0000e+00 +3.0977e+00
421 +3.703578330e+00 +3.703578330e+00 -1.269064217e+02 -1.269064217e+02 -3.4292e+00 +1.6667e+00 +5.0000e+00 +1.7788e+00 -4.2921e-01 +2.1017e+00 +4.4247e+00 -1.8840e+00 -7.3974e-01 -9.3094e-02 -2.1235e+00 -1.3479e+00 +0.0000e+00 +5.0000e+00 +3.0385e+00 +5.0000e+00 +4.1561e+00 -1.8860e+00 -2.4862e+00 +3.5378e+00
6972 +2.153079419e+00 +2.153079419e+00 -1.284569206e+02 -1.284569206e+02 -1.6108e+00 +3.3034e+00 +4.9798e+00 +2.4740e+00 +1.3786e-01 +8.4777e-01 +4.5064e+00 -1.5132e+00 -6.6688e-02 +1.5456e-01 -2.0764e+00 -1.5389e+00 -1.2129e+00 +4.9263e+00 +3.0571e+00 +4.7006e+00 +1.6425e+00 +2.0791e+00 -2.3273e+00 +3.0225e+00
7812 +1.553326652e+00 +1.553326652e+00 -1.290566733e+02 -1.290566733e+02 -1.6100e+00 +3.3030e+00 +4.9798e+00 +2.4740e+00 +1.3784e-01 +8.4801e-01 +4.5064e+00 -1.5130e+00 -6.6816e-02 +1.4821e-01 -2.0772e+00 -1.5389e+00 -1.2299e+00 +4.9263e+00 +3.0567e+00 +4.7005e+00 +1.6416e+00 +2.0781e+00 -2.3278e+00 +3.0281e+00
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.020573594e+01 +2.020573594e+01 -2.029142641e+02 -2.029142641e+02 -7.5989e-02 -4.3075e+00 +1.6018e+00 -3.7634e+00 -6.8586e-01 +2.8932e+00 -3.1171e+00 -8.8458e-01 -2.2945e+00 -3.8641e+00 +6.0769e-01 -4.0724e+00 -4.1935e+00 -5.1087e-01 -4.1764e+00 -3.9595e+00 +4.0305e+00 -1.4657e+00 +3.5223e+00 +5.5386e-01
3 +1.325013352e+01 +1.325013352e+01 -2.098698665e+02 -2.098698665e+02 +5.7486e-01 -2.7735e+00 +2.2786e+00 -2.0236e+00 -4.3819e+00 -1.1718e-01 +1.2216e+00 +1.0555e+00 -4.9889e+00 -4.9250e+00 +1.7487e+00 -2.0130e+00 -3.6665e+00 +1.6081e+00 -1.8362e+00 -4.5664e+00 +8.1407e-01 -3.5803e+00 +1.2603e+00 -4.4921e+00
