% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.113177201e+06 +2.113177201e+06 +2.113213101e+06 +2.113213101e+06 -3.9859e+00 -4.0506e-01 -3.0098e+00 -1.9858e+00 +4.8339e+00 +2.8436e+00 +1.4785e+00 -4.2643e-01 +4.4065e+00 +4.9156e+00 -6.3878e-01 -1.7923e-01 +3.0742e+00 +1.9183e+00 +2.6219e+00 -4.5179e+00 -9.2914e-01 -2.0177e+00 +1.6841e+00 +1.3896e+00
3 +1.329318928e+06 +1.329318928e+06 +1.329354828e+06 +1.329354828e+06 -1.0320e-01 -1.9205e+00 +5.3819e-01 -3.5555e+00 +1.6988e+00 +9.3608e-01 -3.4717e+00 -5.9256e-01 +4.5048e+00 +2.3591e+00 +2.4876e-01 +2.5306e+00 +7.2923e-02 -4.1363e+00 +9.4134e-02 +4.6758e+00 +4.6652e+00 +4.8666e+00 -3.3265e+00 -3.3895e+00
16 +8.287711673e+05 +8.287711673e+05 +8.288070673e+05 +8.288070673e+05 -1.9249e+00 +1.7140e+00 -1.5073e+00 +4.8765e+00 -4.8370e+00 -2.4672e+00 +4.4294e+00 +1.0230e+00 -1.0706e-01 -3.5437e+00 -1.0440e+00 -1.0481e+00 -2.9549e+00 -4.3206e+00 +4.1513e+00 -3.6771e+00 +1.3139e+00 -1.8297e+00 -3.4616e+00 -4.3455e+00
23 +5.892987102e+05 +5.892987102e+05 +5.893346102e+05 +5.893346102e+05 -2.9468e+00 +4.3475e+00 +3.0137e+00 +2.9650e+00 +1.9174e+00 +7.4790e-02 +3.8371e-01 -2.5468e+00 -1.8017e+00 +3.0708e+00 +2.6770e+00 +1.6808e+00 -4.2400e-01 +2.3248e+00 +1.5045e+00 -2.3168e+00 +3.8362e+00 +3.1093e+00 -3.3425e+00 -3.2595e+00
52 +2.975160133e+05 +2.975160133e+05 +2.975519133e+05 +2.975519133e+05 -2.4147e-02 +3.7312e+00 +2.7658e+00 +4.4227e+00 +3.1235e-01 -3.4705e+00 +4.4168e-02 -7.9084e-01 -7.5878e-01 +4.7876e-01 +2.9635e-01 +4.0263e+00 -1.4447e-01 -1.6981e+00 +4.5716e+00 -5.0000e+00 -8.6626e-01 +3.3155e+00 -3.7239e+00 -8.7768e-01
150 +1.890611804e+05 +1.890611804e+05 +1.890970804e+05 +1.890970804e+05 -2.7635e+00 +5.0000e+00 +2.3160e+00 +5.0000e+00 -2.6072e+00 -5.0000e+00 -4.6938e+00 -5.0000e+00 +2.2970e+00 -9.9007e-01 -1.7870e-01 +2.3607e+00 -2.2237e+00 +9.6784e-02 +4.1170e+00 -5.0000e+00 -7.0316e-01 +2.2227e+00 -5.0000e+00 -2.0653e+00
280 +1.363047763e+05 +1.363047763e+05 +1.363406763e+05 +1.363406763e+05 +2.2729e+00 +3.5442e+00 +5.2379e+00 +2.0313e+00 -1.2746e+00 -4.5946e+00 -9.1836e-01 -3.6784e+00 +2.2322e+00 -4.2908e+00 -1.0984e+00 +1.9665e+00 -1.1098e+00 +2.1180e-01 +4.6421e+00 -3.4536e+00 +7.2552e-01 +5.5532e+00 -5.1304e+00 -2.4789e+00
285 +9.872957833e+04 +9.872957833e+04 +9.876547833e+04 +9.876547833e+04 +1.1525e+00 +2.9642e+00 +5.0000e+00 +1.9805e+00 -2.1936e+00 -5.0000e+00 +4.7317e-02 -5.0000e+00 +7.6431e-01 -3.5240e+00 +6.1127e-01 +6.5283e-01 +1.2546e+00 -1.1937e+00 +3.9002e+00 -2.8575e+00 -2.7723e+00 +5.0000e+00 -2.4121e+00 -3.0168e+00
986 +6.206759217e+04 +6.206759217e+04 +6.210349217e+04 +6.210349217e+04 +5.0000e+00 +2.5714e+00 +5.0000e+00 +3.6358e+00 -1.1324e+00 -5.0000e+00 +2.2819e+00 -5.0000e+00 -6.5948e-01 -5.0000e+00 -4.2024e+00 -5.0000e+00 +5.2955e-03 -2.2596e+00 +8.2574e-01 -5.0000e+00 -7.9980e-01 +4.7358e+00 -3.2050e+00 -1.2923e+00
1160 +3.403377129e+04 +3.403377129e+04 +3.406967129e+04 +3.406967129e+04 +1.0776e+00 +5.0000e+00 +5.0000e+00 +3.9955e+00 -1.5030e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 +2.2267e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 -3.4440e+00 -2.5819e+00 -2.2879e+00 -4.0722e+00 -1.0601e+00 +3.7424e+00 -4.7448e+00 -2.7462e+00
