% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.453667836e+05 +3.453667836e+05 +3.455159336e+05 +3.455159336e+05 +3.1871e+00 +3.7278e-01 +8.3604e-01 +1.2170e+00 +2.6679e+00 +3.4521e+00 -3.2520e-01 -1.5147e-01 -3.4451e+00 -4.4489e+00 -7.9699e-01 +2.8091e+00 +4.1753e+00 +3.5225e-01 -3.6823e+00 +1.2110e+00 -1.2801e+00 +4.3812e+00 -1.5345e+00 -3.9671e+00
13 +2.480471954e+05 +2.480471954e+05 +2.481963454e+05 +2.481963454e+05 -2.2172e+00 -2.7688e+00 -6.6532e-01 -1.7259e+00 -2.8709e+00 -4.2459e+00 -5.2861e-02 +3.6502e+00 -9.7972e-01 +1.0554e+00 -1.2574e+00 -3.7874e+00 -2.8809e+00 -1.7402e+00 -2.2233e+00 -4.8833e+00 +2.2241e+00 +3.3910e+00 +2.0185e+00 +1.3509e+00
30 +1.109656528e+05 +1.109656528e+05 +1.111148028e+05 +1.111148028e+05 +3.0315e+00 +2.6833e-01 -2.6893e+00 +3.3846e+00 -4.6321e+00 -2.4225e+00 +7.9867e-01 -1.4710e+00 -3.3223e-01 +1.8172e+00 -1.6143e+00 +4.1874e+00 +2.8050e-01 -3.4284e+00 -9.5348e-01 -4.6036e+00 -3.3313e+00 +2.4240e+00 -3.3662e+00 +1.3598e+00
72 +7.037785439e+04 +7.037785439e+04 +7.052700439e+04 +7.052700439e+04 -4.2502e+00 +2.0276e+00 +1.5637e+00 +2.0293e+00 -3.2940e+00 -5.1483e-01 -2.9078e+00 -1.6550e+00 +1.7792e+00 -4.6996e+00 -9.4256e-01 +1.5919e+00 +2.0405e+00 -2.8456e+00 -2.9038e+00 -3.7769e+00 +9.5937e-01 +2.3454e+00 -4.5648e+00 -3.0240e+00
980 +4.638172330e+04 +4.638172330e+04 +4.653087330e+04 +4.653087330e+04 +2.6575e-01 +2.0276e+00 +1.5637e+00 +2.0293e+00 -3.2940e+00 -5.1483e-01 -2.9078e+00 -1.6550e+00 +1.7792e+00 -3.4493e+00 -4.2476e+00 +1.4204e+00 +1.0013e+00 +6.5553e-01 -1.3329e+00 -4.3294e+00 +1.4432e+00 +1.7164e+00 +7.2047e-01 +3.5126e+00
1749 +3.583030317e+04 +3.583030317e+04 +3.597945317e+04 +3.597945317e+04 -9.5298e-01 -4.7571e-01 -3.5447e+00 -2.7973e-01 -1.0586e+00 -2.6383e+00 +1.3158e+00 -1.9231e+00 -2.7702e+00 -1.4592e+00 -2.1625e+00 -1.1786e+00 -6.5530e-02 -2.8104e+00 -1.8718e+00 -4.1762e+00 -7.4227e-01 -1.5054e+00 -2.7484e+00 -1.1527e+00
2165 +1.895429296e+04 +1.895429296e+04 +1.910344296e+04 +1.910344296e+04 +2.6575e-01 -2.7600e-01 -2.6160e+00 -1.4757e+00 -1.9143e+00 -2.5040e+00 -3.7632e+00 -2.5311e+00 -3.8270e-01 +6.7490e-01 -4.2476e+00 +1.4204e+00 +7.4479e-01 -3.9291e+00 -1.5088e+00 -3.3948e+00 +1.4432e+00 +1.7164e+00 +7.2047e-01 +3.5126e+00
3394 +1.580010365e+04 +1.580010365e+04 +1.594925365e+04 +1.594925365e+04 -3.2700e+00 -2.4857e-01 +1.6139e+00 +2.0673e+00 -2.3560e+00 -5.1483e-01 -2.9078e+00 -2.7762e+00 -3.5131e+00 -3.6628e-01 -1.7912e+00 -4.3324e-01 +7.5061e-01 -3.1842e+00 -2.4209e+00 -2.1710e+00 +9.3689e-01 +4.0749e-01 -2.8706e-01 +4.1953e-01
4111 +9.077795191e+03 +9.077795191e+03 +9.226945191e+03 +9.226945191e+03 +1.2451e+00 -2.0476e+00 +1.4327e-01 +2.0271e+00 -3.3406e+00 -9.0131e-01 -3.1781e-01 -9.6865e-01 +8.8484e-01 -3.6756e-01 -4.2478e+00 -4.6440e-01 +2.4922e+00 -2.8154e-01 +3.5081e-01 +1.5200e-02 +5.2284e-01 -1.5692e-01 -4.3159e+00 +2.5304e+00
4712 +6.288799878e+03 +6.288799878e+03 +6.437949878e+03 +6.437949878e+03 +9.2179e-01 +1.1130e+00 +1.4327e-01 +2.0270e+00 -4.0301e+00 -3.1386e+00 -2.3649e+00 -1.9660e+00 +6.7754e-02 +1.1851e+00 -1.6143e+00 -7.0218e-01 +9.0219e-01 -2.2776e+00 -3.4990e+00 -1.0955e+00 -3.9372e-01 -3.7337e-01 -7.0456e-01 -1.7711e-01
4776 +3.775449670e+03 +3.775449670e+03 +3.924599670e+03 +3.924599670e+03 -1.1171e+00 -9.8192e-01 -1.8410e+00 +2.0136e+00 -3.2940e+00 -1.9003e+00 -9.3908e-01 -2.8770e+00 +6.0189e-01 -4.9256e-01 -4.2476e+00 +1.4204e+00 +2.0395e+00 -2.8104e+00 -1.8718e+00 +7.3874e-03 +5.2290e-01 -1.5692e-01 -3.9049e+00 -4.9870e+00
6878 +2.311980890e+03 +2.311980890e+03 +2.461130890e+03 +2.461130890e+03 -1.1171e+00 -9.8192e-01 -1.8410e+00 +2.0136e+00 -3.2940e+00 -1.9003e+00 -9.3908e-01 -2.8770e+00 +6.0189e-01 -3.6756e-01 -1.6143e+00 -7.0218e-01 +2.4922e+00 -1.0027e-01 -9.1326e-01 +1.5200e-02 +5.3068e-01 -1.5692e-01 -2.9828e+00 -4.9635e+00
8027 +1.555173478e+03 +1.555173478e+03 +1.704323478e+03 +1.704323478e+03 -1.1171e+00 -9.8192e-01 -1.8410e+00 +2.0292e+00 -3.7627e+00 -1.9003e+00 -2.3336e+00 -1.9660e+00 +6.7753e-02 +6.7490e-01 -2.6037e+00 -7.0218e-01 +2.4922e+00 -1.0027e-01 -9.1326e-01 +1.5198e-02 +5.3068e-01 -1.5692e-01 -2.9828e+00 -4.9635e+00
9730 +9.467384453e+02 +9.467384453e+02 +1.095888445e+03 +1.095888445e+03 -1.1171e+00 -9.8192e-01 -1.8410e+00 +2.0136e+00 -3.4384e+00 -2.4225e+00 -2.3336e+00 -2.7522e+00 +7.5566e-02 -3.6760e-01 -1.7912e+00 -4.3324e-01 +2.0395e+00 -2.2795e+00 -1.2458e+00 -1.5053e+00 -1.4368e-01 -1.5692e-01 -2.9828e+00 -4.9635e+00
11372 +5.095297966e+02 +5.095297966e+02 +6.586797966e+02 +6.586797966e+02 -9.5246e-01 -1.0500e+00 +1.0298e-01 +2.0097e+00 -3.4384e+00 -2.4225e+00 -2.3336e+00 -1.9660e+00 -7.0232e-01 -3.6756e-01 -2.6076e+00 -4.3324e-01 +9.0219e-01 -8.1041e-01 -9.1326e-01 -9.2418e-01 -3.9371e-01 -1.8453e-01 -2.9828e+00 -4.9635e+00
12751 +3.930619337e+02 +3.930619337e+02 +5.422119337e+02 +5.422119337e+02 -1.1171e+00 -9.8192e-01 -1.8410e+00 +1.4822e+00 -3.2940e+00 -2.2975e+00 -2.3326e+00 -1.9660e+00 -7.0232e-01 -3.6756e-01 -2.6076e+00 -4.3323e-01 +9.0219e-01 -8.1041e-01 -9.1326e-01 -9.2418e-01 -3.9371e-01 -1.8453e-01 -2.7442e+00 -4.9401e+00
14980 +2.172992213e+02 +2.172992213e+02 +3.664492213e+02 +3.664492213e+02 -1.1171e+00 -9.7801e-01 -8.5152e-01 +1.3572e+00 -3.4384e+00 -2.4225e+00 -2.3336e+00 -1.9660e+00 -7.0233e-01 -3.6756e-01 -2.6076e+00 -4.3324e-01 +1.2513e+00 -1.4427e+00 -1.8718e+00 -1.9242e+00 -3.9371e-01 -1.8453e-01 -2.7442e+00 -4.4635e+00
17209 +1.554717289e+02 +1.554717289e+02 +3.046217289e+02 +3.046217289e+02 -1.3749e+00 -1.3000e+00 -8.4960e-01 +1.3572e+00 -3.2940e+00 -1.9003e+00 -1.7977e+00 -1.9660e+00 -7.0306e-01 -6.8732e-01 -2.6037e+00 -4.6245e-01 +2.4297e+00 -8.0259e-01 -9.1326e-01 -9.2431e-01 -3.9371e-01 -1.6891e-01 -2.6192e+00 -4.4401e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.113808819e+05 +6.113808819e+05 +6.103808819e+05 +6.103808819e+05 -2.4403e+00 +2.7332e-01 -3.9931e+00 +3.8278e+00 -1.7273e-01 +3.5488e-01 -3.3678e+00 -4.2200e+00 +1.3604e+00 +5.5464e-01 -3.2560e+00 +2.2762e+00 -2.7041e+00 +1.9840e+00 -4.5447e+00 -4.4249e+00 -4.9230e+00 +1.5673e+00 +3.3533e+00 +4.1609e+00
