% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.019532623e+02 +2.019532623e+02 +1.496032623e+02 +1.496032623e+02 -4.9713e+00 -1.6769e+00 +8.5397e-01 +3.5405e+00 -2.2849e+00 -2.4353e+00 -1.8696e+00 +4.1845e+00 -3.8863e+00 -9.9765e-01 -1.5056e+00 -2.3576e+00 +1.1016e+00 +2.5721e+00 +4.9175e+00 +4.2930e+00 +4.7843e+00 +3.3592e+00 -1.9611e+00 +3.9132e-01
2 +1.019992774e+02 +1.019992774e+02 +4.964927743e+01 +4.964927743e+01 +4.0546e+00 -1.2236e-01 -2.6131e+00 +2.4155e+00 -1.3413e+00 +4.7241e+00 +4.0447e+00 -4.2599e+00 -3.9475e+00 +1.1773e+00 +8.4189e-01 -1.3889e+00 -1.8604e+00 +6.3459e-01 -2.3133e+00 +3.0266e+00 -2.1393e+00 -4.7458e-01 +5.0283e-01 -2.3156e+00
5 +9.636778077e+01 +9.636778077e+01 +4.401778077e+01 +4.401778077e+01 -4.3006e+00 +3.8301e+00 +3.2974e+00 -2.3748e+00 -4.5678e-01 -4.7123e+00 +4.6227e+00 -1.7615e+00 -2.0751e+00 -1.4221e-01 -4.5441e+00 -4.0067e+00 +1.0249e+00 -3.8410e+00 +2.9621e+00 -9.1529e-01 +3.3459e+00 +3.4705e+00 -5.6273e-01 -4.0512e+00
29 +5.925267129e+01 +5.925267129e+01 +6.902671288e+00 +6.902671288e+00 -4.1329e+00 -4.4295e+00 -1.3589e+00 +3.3567e+00 -2.2101e-01 -3.5624e+00 -2.9530e+00 +3.0760e+00 +1.1452e+00 -3.8968e+00 +1.4936e+00 +2.4488e+00 -6.7348e-01 -4.4983e+00 -6.1910e-01 -3.2627e+00 +9.7918e-01 -1.6444e-02 +2.2518e+00 -2.5418e+00
60 +3.904381268e+01 +3.904381268e+01 -1.330618732e+01 -1.330618732e+01 -1.3435e+00 -2.4404e+00 -3.3955e+00 -3.9360e-01 -5.5882e-01 -2.2864e-01 -3.1779e+00 +2.8525e-01 +1.1858e+00 -5.0000e+00 +3.1317e+00 +2.6371e+00 +2.2738e+00 -5.0000e+00 -2.6035e+00 -2.4757e+00 +6.4866e-01 -3.5949e+00 +2.7141e+00 +1.2336e+00
103 +2.441983256e+01 +2.441983256e+01 -2.793016744e+01 -2.793016744e+01 +1.5856e-01 -2.3391e+00 -2.3995e-01 +0.0000e+00 -3.0098e+00 +9.3039e-02 -4.8526e+00 -4.7923e-01 +4.9747e-01 -2.3862e+00 -7.5332e-02 -1.8661e+00 +1.0876e+00 +1.9317e+00 +2.6939e+00 -1.0755e+00 -3.5332e-01 -2.5178e+00 +8.4313e-01 -1.9175e+00
300 +1.564541444e+01 +1.564541444e+01 -3.670458556e+01 -3.670458556e+01 -6.7742e-01 -2.9717e+00 +3.1010e+00 -7.6338e-01 -2.0175e+00 +7.8947e-01 -2.3744e+00 -2.8641e+00 +9.0954e-01 -4.0267e+00 +1.4103e+00 -9.6486e-02 +8.0062e-01 -2.0632e+00 +2.3965e+00 -9.6304e-01 +7.8728e-01 -1.2913e+00 +3.9888e+00 -2.9410e+00
532 +6.967166763e+00 +6.967166763e+00 -4.538283324e+01 -4.538283324e+01 +1.6778e+00 +2.3541e-01 +2.9224e+00 -3.7141e+00 -1.2496e+00 +2.4494e+00 -3.5784e+00 -1.1540e+00 -1.1828e-01 -2.9217e+00 +2.9008e+00 +3.5850e-01 +3.8418e+00 +9.4539e-01 -1.6458e+00 +9.6915e-02 +2.5882e-02 +1.8711e+00 +2.7259e+00 -5.0000e+00
652 +5.370911202e+00 +5.370911202e+00 -4.697908880e+01 -4.697908880e+01 +9.1093e-01 -1.5404e+00 +2.6527e+00 -3.0026e+00 -8.7363e-01 +2.0858e+00 -3.3536e+00 -1.7893e+00 +1.3455e+00 -2.9103e+00 +2.0850e+00 -1.6521e-01 +4.1710e+00 +5.9411e-01 -8.8318e-01 +7.3941e-01 +1.7221e-01 +2.3387e+00 +3.3037e+00 -5.0000e+00
1239 +3.710914028e+00 +3.710914028e+00 -4.863908597e+01 -4.863908597e+01 +1.7460e-01 -1.3314e+00 +3.3705e+00 -2.2057e+00 -1.7196e+00 +1.5270e+00 -3.2743e+00 +2.9985e-01 +1.4662e+00 -2.3357e+00 +3.5303e+00 +3.0505e-02 +3.4653e+00 -4.4550e-02 -1.5346e+00 +6.5352e-01 +4.9594e-02 +2.2885e+00 +3.9387e+00 -4.9797e+00
