% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.650053096e+03 +1.650053096e+03 +2.650053096e+03 +2.650053096e+03 +4.0212e+00 -3.0954e+00 -2.2004e+00 -8.3590e-01 -1.3362e+00 -3.0782e+00 -1.4648e+00 -1.9670e+00 -1.3091e+00 +1.9348e+00 -3.0019e-01 +3.7256e+00 +4.0336e+00 +2.3524e+00 +2.2032e+00 +3.8057e+00 +9.9278e-01 +4.2594e+00 +2.3268e-01 +3.3730e+00
3 +8.960976284e+02 +8.960976284e+02 +1.896097628e+03 +1.896097628e+03 +1.0260e+00 +2.5627e+00 +3.3321e+00 +5.5236e-01 +3.6498e-01 +2.8146e+00 -4.2940e+00 +1.6501e+00 +2.3456e+00 -2.8190e+00 -1.0001e-01 -2.0935e+00 +5.7805e-01 -1.6476e+00 +5.3155e-01 +4.8995e+00 -3.3584e-01 +3.3242e+00 -3.1310e+00 -3.1230e+00
542 +6.033213986e+02 +6.033213986e+02 +1.603321399e+03 +1.603321399e+03 +1.2970e+00 +6.3719e+00 +2.2945e+00 +3.6856e+00 +7.0140e+00 -3.5146e+00 +1.0569e+00 +3.5119e+00 -2.5457e+00 +1.6970e+00 -2.0454e+00 -1.8934e+00 -5.0787e-01 +5.5394e-01 +5.0769e+00 +1.7434e+00 +5.5271e+00 +2.6241e+00 -2.0029e+00 -4.2156e+00
2125 +3.524013696e+02 +3.524013696e+02 +1.352401370e+03 +1.352401370e+03 -1.6972e+00 +5.9700e-01 +4.4934e+00 +4.5548e+00 +6.0349e+00 -2.5295e-01 -1.1625e+00 -2.4347e+00 -2.8968e-01 -1.6559e-01 -1.7083e+00 +6.5061e-01 +9.3713e-02 -5.9729e+00 +5.5312e+00 +2.6276e+00 +1.9234e+00 +1.4245e-01 -2.7898e+00 +1.3489e+00
4683 +2.505470769e+02 +2.505470769e+02 +1.250547077e+03 +1.250547077e+03 -1.8834e+00 +2.1655e+00 +6.0656e+00 +1.8445e+00 +4.3215e+00 -1.7867e+00 -2.0937e+00 +3.1362e-01 -2.2389e+00 -9.2141e-01 -1.9860e+00 -1.5718e+00 +2.1330e-01 -1.9242e+00 +6.1815e+00 +4.7641e+00 +3.0405e+00 -1.2770e+00 -2.6493e+00 +7.9780e-01
13386 +1.416755702e+02 +1.416755702e+02 +1.141675570e+03 +1.141675570e+03 -2.2904e+00 +3.1211e+00 +4.2041e+00 +4.2446e+00 +3.1949e+00 -1.5778e+00 -2.4390e+00 +4.0540e-01 -1.0258e+00 -2.3136e+00 -1.7766e+00 -9.7127e-01 -8.4633e-01 -4.1925e+00 +2.6851e+00 +4.1107e+00 +3.9138e+00 +1.0925e+00 -1.8280e+00 +7.7496e-01
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.433712176e+03 +5.433712176e+03 +5.503742176e+03 +5.503742176e+03 +2.4813e+00 -3.1360e+00 +3.8430e+00 -2.7426e+00 -4.4670e+00 +4.8696e+00 +3.2911e+00 +3.5624e-01 -3.0969e+00 +2.8011e+00 +2.2477e+00 +3.6402e+00 +1.4148e+00 +1.6988e+00 +2.2485e+00 -3.9107e+00 -2.6383e+00 -3.4929e+00 +3.9023e+00 -1.4877e+00
2 +1.770099197e+03 +1.770099197e+03 +1.840129197e+03 +1.840129197e+03 -1.4295e+00 +4.4676e+00 -2.6893e+00 +3.0225e+00 -2.8780e+00 -2.3205e+00 -3.9912e+00 -8.9102e-01 -2.0252e-02 -4.3105e+00 -2.5541e-01 -1.9075e+00 -3.6672e+00 -3.8358e+00 -2.8983e+00 -4.7526e+00 -3.0463e+00 -3.1817e+00 -3.9872e+00 +1.1161e+00
3 +8.178253787e+02 +8.178253787e+02 +8.878553787e+02 +8.878553787e+02 -3.6528e+00 -3.5824e-01 +1.4462e+00 +2.2156e+00 +2.1906e+00 -4.6802e+00 -2.0000e+00 -6.6661e-01 +4.1119e+00 -4.1303e+00 +1.1964e+00 -2.5986e+00 +2.1914e+00 -1.5069e+00 -3.4801e+00 +2.4429e+00 -2.1120e+00 +2.6616e+00 -4.0333e+00 -9.5377e-02
319 +6.091194687e+02 +6.091194687e+02 +6.791494687e+02 +6.791494687e+02 -1.7666e+00 -1.4967e+00 +4.2906e-01 +6.3572e+00 +4.0092e-01 -3.3899e+00 -1.9455e+00 +1.6752e-01 -1.6301e+00 +4.0994e-01 +9.6240e-01 +1.7858e+00 +3.8930e+00 -1.3900e-01 -3.4052e+00 -2.6739e+00 +2.1046e+00 +3.0669e-01 -2.6858e+00 -7.4819e-01
1545 +3.842665688e+02 +3.842665688e+02 +4.542965688e+02 +4.542965688e+02 -2.0161e+00 -1.9162e+00 -7.3724e-02 +8.3147e-01 -2.1586e+00 -4.1533e+00 +2.2854e-01 +5.4615e-01 -3.0944e+00 -5.2274e-01 -5.7377e-01 -9.1302e-01 -6.0234e-01 -4.2257e-01 -2.2370e+00 +6.6610e-02 +1.2471e+00 +4.1380e+00 -3.6820e+00 -1.0508e-01
