% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.264105961e+02 +2.264105961e+02 +3.058905961e+02 +3.058905961e+02 -4.5643e+00 -4.1685e+00 +2.0409e+00 +2.6322e+00 +1.8479e+00 -6.4274e-01 -1.1844e+00 -2.8287e+00 +7.6795e-01 -2.5763e+00 +3.1396e+00 +2.7242e+00 +4.9291e+00 +4.8851e+00 +1.3143e+00 +1.3256e+00 -4.8150e+00 -1.9793e+00 -2.3523e+00 +3.2566e+00
19 +1.535461720e+02 +1.535461720e+02 +2.330261720e+02 +2.330261720e+02 -2.4075e+00 -2.5594e+00 -8.4362e-01 -1.6009e+00 +3.0373e+00 +8.1030e-01 +3.9364e+00 +1.6595e+00 -6.6974e-03 -4.9837e+00 +5.0012e-01 +1.1850e+00 -2.4161e-01 -4.6379e+00 +1.1439e+00 -1.1565e+00 -7.5031e-01 -1.4764e+00 +9.2065e-01 +2.1461e+00
108 +9.551769134e+01 +9.551769134e+01 +1.749976913e+02 +1.749976913e+02 +8.3434e-01 +1.3253e+00 -6.4568e-01 +2.3082e+00 -3.5483e+00 -2.4269e+00 -9.4096e-01 -1.1485e+00 +1.4062e+00 -3.9698e+00 -3.8136e+00 +2.8738e+00 -9.4531e-01 +2.6460e+00 -1.3822e+00 +2.6299e+00 -4.7104e+00 -3.7782e+00 +4.4682e+00 +3.4355e+00
203 +6.153443543e+01 +6.153443543e+01 +1.410144354e+02 +1.410144354e+02 -1.2415e+00 -2.3872e+00 -2.4445e+00 +4.0028e-01 -1.0943e+00 -1.4249e+00 +2.0218e+00 -6.5935e-01 -3.8141e+00 -1.5408e+00 -4.0896e+00 +4.0688e+00 +4.8812e+00 +1.5482e+00 +2.3876e+00 +3.9231e+00 -1.4271e+00 -4.9231e+00 +3.1381e+00 +4.0158e+00
2508 +3.673403519e+01 +3.673403519e+01 +1.162140352e+02 +1.162140352e+02 -8.1722e-01 -1.8805e-01 -1.3772e+00 +2.1977e+00 -1.3243e+00 +2.5058e+00 -1.1683e+00 +1.2579e+00 -3.2339e+00 -3.2958e+00 -2.6703e+00 +1.4062e+00 +4.7243e-01 +2.4293e+00 +2.5025e+00 +4.9608e+00 +1.6586e+00 -2.8873e+00 +3.9843e+00 -1.0371e-01
3399 +2.350554608e+01 +2.350554608e+01 +1.029855461e+02 +1.029855461e+02 +7.3175e-01 -2.4414e+00 -1.5938e+00 +2.5029e+00 -3.9902e+00 +2.3261e-01 -7.9854e-01 +3.0563e+00 -2.4267e+00 -2.8479e+00 -3.7292e+00 +3.3978e+00 +1.7663e+00 +2.5633e-01 +4.9846e+00 +3.9231e+00 -1.3958e+00 -4.9231e+00 +1.8826e+00 +4.2509e-01
4769 +1.582198733e+01 +1.582198733e+01 +9.530198733e+01 +9.530198733e+01 +1.7800e-01 -1.2690e+00 -1.2779e+00 +1.2348e+00 -3.9863e+00 +2.3261e-01 -7.9854e-01 +1.2579e+00 -2.0435e+00 -2.2207e+00 -1.8712e+00 +2.0126e+00 +2.2310e+00 -3.0416e-01 +3.9419e+00 +1.9152e+00 +1.3919e+00 -3.9815e+00 +3.0580e+00 +1.2995e-01
6286 +9.037446809e+00 +9.037446809e+00 +8.851744681e+01 +8.851744681e+01 +6.9452e-01 -6.7800e-01 -1.5303e+00 +2.5029e+00 -3.9980e+00 +2.3261e-01 -5.7674e-01 -6.5935e-01 -1.6791e+00 -3.4128e+00 -4.0948e+00 +2.4695e+00 +4.8708e-01 -6.8093e-01 +3.4974e+00 +4.2615e+00 -2.6663e-01 -3.2315e+00 +1.1526e+00 +1.0358e+00
6457 +6.294531737e+00 +6.294531737e+00 +8.577453174e+01 +8.577453174e+01 +7.2577e-01 -6.7800e-01 -6.4617e-01 +2.3082e+00 -3.5483e+00 +2.3261e-01 -3.9682e-01 -5.2248e-01 -1.9243e+00 -3.5387e+00 -4.6049e+00 +2.1444e+00 +1.7285e+00 -1.8093e-01 +3.4974e+00 +1.9627e+00 +7.6988e-01 -3.9820e+00 +3.0619e+00 +4.2509e-01
8580 +3.834608203e+00 +3.834608203e+00 +8.331460820e+01 +8.331460820e+01 -8.1796e-01 -1.2690e+00 -1.0962e+00 +2.1839e+00 -2.9596e+00 +2.3261e-01 -7.9854e-01 +2.6184e-01 -1.1847e+00 -3.4128e+00 -4.0948e+00 +1.4062e+00 +9.7243e-01 +8.9833e-02 +3.4974e+00 +2.9236e+00 -2.6663e-01 -3.2315e+00 +1.8896e+00 +1.9097e+00
