% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.306692834e+02 +1.306692834e+02 +1.137292834e+02 +1.137292834e+02 +4.7531e+00 +2.4426e+00 +3.1755e+00 -3.8201e+00 -8.0336e-01 +3.1082e+00 +4.8019e+00 +2.8055e+00 -2.0611e+00 +4.2670e+00 -4.0682e+00 +4.5266e+00 +1.8637e+00 +2.7854e+00 -2.7843e+00 -2.0992e+00 +8.9773e-01 -1.7425e+00 -1.8337e+00 +7.8098e-01
3 +5.318525521e+01 +5.318525521e+01 +3.624525521e+01 +3.624525521e+01 -8.9864e-01 +4.0742e+00 +4.5292e+00 +3.3544e+00 +3.5987e+00 -1.6104e+00 +6.3176e-01 -2.9658e+00 +4.8215e+00 +6.9687e-01 +2.4014e+00 -4.8960e+00 +2.4703e+00 -2.8805e+00 +2.6412e+00 -3.6804e-01 -4.8812e+00 +4.5995e+00 -2.9352e+00 +1.4524e+00
8 +3.648736701e+01 +3.648736701e+01 +1.954736701e+01 +1.954736701e+01 +2.1374e+00 -2.4445e+00 -1.7882e+00 -1.3510e+00 +2.3323e+00 -3.4068e+00 +3.8786e+00 +3.7406e+00 +3.6068e+00 -3.9161e+00 +3.6282e+00 -1.1012e+00 +1.9291e+00 -4.8237e+00 -5.1298e-01 -4.2059e+00 -2.2748e+00 +3.5447e+00 +3.0770e+00 -4.4837e+00
22 +2.034720465e+01 +2.034720465e+01 +3.407204653e+00 +3.407204653e+00 +2.5561e+00 +2.5735e+00 +1.8813e+00 -4.8374e+00 +4.0613e+00 +2.0994e+00 +9.0819e-01 -1.6482e+00 -4.8849e+00 +1.9767e+00 +2.2498e+00 +4.0071e-01 +1.8203e+00 -1.3043e+00 -4.8187e+00 +2.1278e+00 +4.4013e+00 +3.2258e+00 -4.9895e+00 +3.9740e+00
395 +1.526609325e+01 +1.526609325e+01 -1.673906753e+00 -1.673906753e+00 +2.5887e+00 +4.2759e+00 -3.5405e+00 -2.4454e+00 +1.0518e-01 -2.4385e-01 +3.9624e+00 +3.3174e+00 -3.6322e-01 -3.8826e+00 +4.7014e-01 -3.8619e+00 +1.6922e+00 -2.5646e+00 -4.2775e-01 +4.0795e+00 -3.1903e-01 -2.2042e+00 +2.7217e+00 -4.4097e-01
558 +7.625169831e+00 +7.625169831e+00 -9.314830169e+00 -9.314830169e+00 +2.5100e+00 +3.7698e+00 -2.6189e+00 +1.9642e-01 +2.0003e-01 +7.3317e-01 +2.5812e+00 -2.7739e+00 -2.3247e+00 -5.9117e-01 +1.4706e+00 +4.1395e+00 -3.3691e+00 +2.9255e-01 +2.6164e-02 +4.9061e+00 +3.9637e+00 +6.6817e-01 -1.3953e+00 +7.3433e-02
2675 +6.230241681e+00 +6.230241681e+00 -1.070975832e+01 -1.070975832e+01 +3.0703e+00 +3.4403e+00 +4.9332e-01 -5.8902e-01 +1.9628e+00 -2.6892e+00 +4.6970e+00 +2.6911e+00 -3.8230e-01 -2.9798e+00 +2.3053e+00 -2.3502e+00 -3.3691e+00 +4.5243e-01 +2.8915e+00 +4.9061e+00 +3.9637e+00 -2.4794e+00 -2.9295e+00 +2.1621e+00
4156 +3.937721317e+00 +3.937721317e+00 -1.300227868e+01 -1.300227868e+01 +2.5126e+00 +1.7356e+00 -1.9645e+00 +1.9648e-01 +1.6863e-01 -2.9937e+00 +4.9155e+00 -1.4564e+00 -2.4032e+00 -2.9848e+00 +3.9701e+00 -2.3502e+00 +1.2077e-02 +1.3448e+00 +2.0392e+00 +3.5521e+00 +4.6516e+00 +6.6817e-01 -8.3652e-01 +2.1621e+00
8454 +2.256546303e+00 +2.256546303e+00 -1.468345370e+01 -1.468345370e+01 +2.5136e+00 +1.6731e+00 -1.9636e+00 +5.7361e-01 +8.9917e-01 -6.2730e-01 +3.5482e+00 -1.5694e+00 -1.7854e+00 -1.6781e+00 +4.2688e+00 -8.4581e-01 -1.9082e+00 -5.7923e-01 +2.8914e+00 +3.2983e+00 +3.9637e+00 -4.7944e-01 -1.3794e+00 +2.1308e+00
18329 +1.579523867e+00 +1.579523867e+00 -1.536047613e+01 -1.536047613e+01 +3.5100e+00 +3.5198e+00 -1.9636e+00 +6.9861e-01 +1.4737e+00 -1.9303e+00 +3.4365e+00 -3.7363e+00 -6.0936e-01 -1.6781e+00 +4.3313e+00 +1.2205e+00 -3.0114e+00 -4.1779e-01 +2.5184e+00 +4.5220e+00 +3.6737e+00 -4.7944e-01 -3.2868e-01 +2.2207e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.064313897e+01 +5.064313897e+01 +6.945313897e+01 +6.945313897e+01 -2.6040e-01 +3.9803e+00 +3.3249e+00 +2.6361e+00 -3.2506e-01 +2.0070e+00 +3.4975e+00 +9.6932e-01 -4.7695e+00 +4.7765e+00 -3.8805e+00 -2.4711e+00 -3.1829e-01 +2.1926e+00 -2.9196e+00 -3.8187e+00 +4.0137e+00 +8.6946e-01 +4.8223e-01 -3.1808e+00
3 +2.577184546e+01 +2.577184546e+01 +4.458184546e+01 +4.458184546e+01 -1.4923e+00 -2.1009e+00 +3.6371e+00 -9.4507e-01 -3.8333e+00 -2.1673e+00 -2.4884e+00 +2.9254e+00 +3.6303e+00 -2.4612e+00 +1.0997e+00 -3.8157e+00 +2.1993e+00 +1.4898e+00 -2.9934e+00 -3.7857e+00 +2.3370e-01 -1.7842e+00 -4.6897e+00 -8.6266e-02
4 +1.468462090e+01 +1.468462090e+01 +3.349462090e+01 +3.349462090e+01 -3.0957e+00 -1.7316e+00 +2.6342e+00 -1.5556e+00 -2.8601e+00 -1.0319e+00 +2.8896e+00 +8.6693e-01 +2.1645e+00 -1.0295e+00 +9.2017e-01 -2.6613e+00 +1.7091e-01 -4.3047e+00 +6.8690e-01 +1.1502e+00 -2.6024e+00 +1.5367e+00 +2.4022e+00 -1.6489e+00
169 +9.675204394e+00 +9.675204394e+00 +2.848520439e+01 +2.848520439e+01 -1.0483e+00 +2.0492e+00 -2.1466e+00 -3.4916e+00 +3.9704e+00 -4.5963e+00 +4.9572e-01 +1.5332e+00 +3.0456e+00 +3.6541e+00 -8.6102e-01 +9.2247e-01 +4.4113e+00 -1.1751e+00 +2.5258e+00 +6.2710e-01 +1.4492e+00 +2.1984e+00 -2.4192e+00 -7.7752e-02
3407 +5.713738465e+00 +5.713738465e+00 +2.452373846e+01 +2.452373846e+01 -1.0483e+00 +4.2026e-01 +9.0522e-01 -4.5410e-01 +1.4590e+00 -2.6984e+00 +4.6252e-01 +1.2373e+00 -1.2491e+00 +4.0049e+00 -1.1177e+00 +3.3604e+00 +1.2999e+00 +1.8669e+00 -1.6549e-01 -5.8865e-01 -2.7028e+00 +4.1674e+00 +7.7458e-01 +2.3481e-01
4529 +3.881715531e+00 +3.881715531e+00 +2.269171553e+01 +2.269171553e+01 -1.0483e+00 +1.7026e-01 +9.0522e-01 -4.5410e-01 +1.4590e+00 -2.6984e+00 +4.6252e-01 +4.5132e-01 -7.6611e-01 +4.4695e+00 -4.0768e+00 +4.9803e+00 +2.9722e+00 +3.2831e+00 -1.3719e+00 -8.0129e-01 -3.9723e+00 +4.1674e+00 +7.7458e-01 +2.3481e-01
8571 +2.343179013e+00 +2.343179013e+00 +2.115317901e+01 +2.115317901e+01 -3.5075e-02 +7.4202e-02 +2.0136e-01 -4.5410e-01 +1.5169e+00 -2.8737e+00 +4.6252e-01 +5.5615e-01 +3.4868e-01 +3.1682e+00 -3.7947e+00 +2.9553e+00 +3.0996e+00 +1.8747e+00 -3.3304e+00 -1.9264e+00 -2.6554e+00 +4.1674e+00 +7.7458e-01 +8.9795e-02
11488 +1.528236707e+00 +1.528236707e+00 +2.033823671e+01 +2.033823671e+01 +2.6940e-01 +4.2026e-01 -5.6155e-01 -4.5407e-01 +1.4590e+00 -2.6989e+00 +4.6252e-01 +5.5517e-01 +3.4868e-01 +3.1839e+00 -3.7946e+00 +2.9553e+00 +3.9609e+00 +8.0895e-01 -2.3305e+00 -1.8014e+00 -2.9523e+00 +4.2299e+00 +7.7458e-01 +2.3481e-01
17668 +9.617350470e-01 +9.617350470e-01 +1.977173505e+01 +1.977173505e+01 +2.6940e-01 +4.2026e-01 -5.5957e-01 -4.5398e-01 +1.4590e+00 -2.7023e+00 +4.0456e-01 +5.5511e-01 +3.4868e-01 +3.1682e+00 -3.5603e+00 +3.3102e+00 +4.1068e+00 +4.8390e-01 -2.3304e+00 -2.5574e+00 -2.9508e+00 +3.8730e+00 +8.1202e-01 +4.6918e-01
