% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.893228299e+01 +4.893228299e+01 +3.199228299e+01 +3.199228299e+01 +2.2709e+00 +3.9808e+00 +4.8648e+00 -5.5776e-01 -2.5997e+00 +4.8184e+00 +3.7779e+00 -1.3417e+00 -2.7321e-01 -6.2712e-01 -1.1665e+00 +3.2787e+00 -3.8518e+00 -1.2262e+00 +5.2124e-01 +3.9925e+00 +2.4381e+00 +3.8420e+00 -1.7833e+00 +9.9100e-01
12 +2.876072120e+01 +2.876072120e+01 +1.182072120e+01 +1.182072120e+01 -4.7412e+00 +4.4653e+00 -1.2292e+00 -3.6486e+00 +3.7111e+00 +3.1975e+00 -1.8234e+00 +3.7727e+00 +3.0407e+00 +1.8507e-01 -2.2498e+00 -1.3966e+00 +2.2573e+00 +1.2640e-01 -8.8451e-01 +2.2732e+00 +4.3633e+00 +4.4727e-02 -2.6375e+00 +4.7408e+00
41 +1.976539280e+01 +1.976539280e+01 +2.825392796e+00 +2.825392796e+00 -2.7291e+00 +5.0000e+00 +1.0732e+00 +4.4422e+00 +2.4003e+00 +3.5458e+00 +5.0000e+00 +1.7207e+00 +8.7184e-01 -5.0000e+00 -1.8953e-01 -1.7213e+00 +1.1482e+00 -2.3444e+00 +1.3196e+00 +1.7186e+00 +2.6833e+00 -7.4148e-01 -7.4224e-01 +3.2247e+00
125 +1.445054441e+01 +1.445054441e+01 -2.489455588e+00 -2.489455588e+00 +6.0986e-01 +2.3049e+00 +5.0000e+00 +1.8442e-01 +5.0000e+00 +0.0000e+00 +4.2539e+00 -2.9193e+00 +0.0000e+00 -4.4650e+00 +1.0309e+00 -3.6443e+00 +1.5560e+00 +0.0000e+00 +8.5445e-01 +1.6581e-01 +4.1490e+00 -2.5040e-01 -5.6342e-03 +1.4650e+00
421 +9.490088003e+00 +9.490088003e+00 -7.449911997e+00 -7.449911997e+00 +2.8688e+00 -4.1129e+00 +4.1273e+00 +6.0141e-01 +5.0000e+00 +2.9457e-01 +1.8036e+00 -2.2785e-01 -5.9530e-01 -5.0000e+00 +3.5723e+00 -2.1314e+00 +1.0140e+00 +7.2247e-01 +3.3603e+00 +3.9955e+00 +3.3046e+00 +6.9555e-01 +1.6660e+00 +5.0000e+00
1726 +6.252727064e+00 +6.252727064e+00 -1.068727294e+01 -1.068727294e+01 +2.8600e+00 +1.3256e+00 -2.6307e+00 +2.9858e+00 +1.6175e+00 +4.4177e-01 +3.9863e+00 -2.4757e+00 +5.8559e-02 -4.3497e+00 +4.0686e+00 -2.7214e+00 -4.4476e+00 +2.8104e+00 +1.1853e+00 +3.0643e+00 +2.7338e+00 -3.6374e+00 -2.6706e+00 +5.0000e+00
3728 +3.897054530e+00 +3.897054530e+00 -1.304294547e+01 -1.304294547e+01 +2.5266e+00 +6.0176e-02 -1.5609e+00 +2.6194e+00 +1.7976e+00 -9.1501e-01 +2.6955e+00 -2.3826e+00 +7.9764e-01 -3.4147e+00 +3.5462e+00 +0.0000e+00 -3.2867e+00 +3.8152e-01 +2.5962e+00 +2.3196e+00 +2.5000e+00 -2.4857e+00 +3.3551e-01 +4.1405e+00
5352 +2.035133813e+00 +2.035133813e+00 -1.490486619e+01 -1.490486619e+01 +4.1082e+00 +1.7023e+00 +2.1265e-02 +8.7026e-01 +1.8103e+00 -1.2423e+00 +3.2490e+00 -6.5816e-01 +3.3963e-01 -2.5000e+00 +3.5478e+00 -5.9805e-01 -1.7128e+00 -1.8224e+00 +3.4178e+00 +4.2263e+00 +5.0000e+00 -1.0376e+00 +5.0105e-01 +4.0303e+00
5791 +1.580856819e+00 +1.580856819e+00 -1.535914318e+01 -1.535914318e+01 +3.2182e+00 +1.2735e+00 -4.5205e-03 +1.3096e+00 +2.1011e+00 -1.2063e+00 +3.1813e+00 -9.1108e-01 +1.1699e-01 -2.6177e+00 +3.5340e+00 -9.0490e-01 -6.8535e-01 -1.6265e+00 +2.8397e+00 +3.2289e+00 +4.1685e+00 -3.9172e-02 +5.3179e-01 +3.7964e+00
7490 +9.973621240e-01 +9.973621240e-01 -1.594263788e+01 -1.594263788e+01 +3.5975e+00 +1.2730e+00 -4.9423e-01 +1.2765e+00 +2.4773e+00 -1.6110e+00 +3.1973e+00 -9.8189e-01 +3.8747e-02 -2.6215e+00 +3.7500e+00 -1.6330e+00 -9.9672e-01 -1.8792e+00 +3.0054e+00 +2.9808e+00 +4.3799e+00 -8.1076e-01 +4.1219e-01 +3.7500e+00
9257 +6.220207917e-01 +6.220207917e-01 -1.631797921e+01 -1.631797921e+01 +3.6028e+00 +1.3061e+00 -5.2170e-01 +1.3792e+00 +2.4185e+00 -1.5563e+00 +2.9434e+00 -9.3727e-01 +2.4974e-01 -2.6866e+00 +3.7500e+00 -1.2948e+00 -9.5764e-01 -1.9116e+00 +2.9792e+00 +2.8177e+00 +4.3104e+00 -8.5975e-01 +3.9545e-01 +3.7500e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.141438765e+01 +3.141438765e+01 +5.022438765e+01 +5.022438765e+01 -2.2220e+00 -4.0742e+00 -1.5783e+00 -2.5546e+00 -6.0693e-01 +1.9775e+00 +1.2905e+00 +4.7243e+00 -2.3902e+00 -4.9024e+00 +3.1738e+00 -1.0931e+00 +1.9687e+00 -2.4042e+00 +2.0496e+00 -3.8622e+00 -3.0855e-01 +2.4459e+00 -3.6709e+00 -1.3375e+00
7 +2.398134929e+01 +2.398134929e+01 +4.279134929e+01 +4.279134929e+01 -7.4531e-01 -2.2712e+00 +3.3312e+00 +4.1340e+00 -2.1983e+00 -1.8170e+00 -1.9325e+00 -3.1949e-01 +4.9042e+00 +1.9155e+00 -1.2627e+00 +3.0956e+00 -3.7049e+00 -6.3114e-01 +1.6966e+00 -2.2063e+00 +2.1309e+00 +3.4897e+00 -4.2851e+00 +1.6339e+00
62 +1.583468748e+01 +1.583468748e+01 +3.464468748e+01 +3.464468748e+01 -1.3441e+00 +4.6112e+00 +5.0000e+00 +4.1273e+00 +3.2318e+00 -1.9509e+00 +3.1661e+00 +4.8301e+00 +2.2931e+00 +4.6086e+00 -1.3843e+00 +3.2150e+00 -2.2852e-01 +1.5811e+00 +6.6400e-01 -1.9684e+00 -3.6943e+00 -1.0080e-01 +2.3851e+00 -5.4952e-01
246 +8.291954558e+00 +8.291954558e+00 +2.710195456e+01 +2.710195456e+01 +1.7553e+00 -2.2392e+00 -1.0459e+00 +3.4888e+00 +1.4450e+00 -2.4824e+00 +9.7563e-03 +6.4753e-01 +2.8917e+00 +3.7213e+00 -2.7731e+00 +5.0000e+00 +3.3430e+00 +2.9743e+00 -3.9186e+00 -1.1892e+00 -1.3466e-01 -2.8277e-01 -4.1232e+00 +2.3608e+00
485 +6.197822746e+00 +6.197822746e+00 +2.500782275e+01 +2.500782275e+01 +1.6028e+00 -1.1245e+00 +6.4652e-01 -5.1066e-01 +5.0000e+00 -3.1122e+00 +0.0000e+00 +1.6941e-01 +1.1983e+00 +2.9985e+00 -3.9393e+00 +4.0772e+00 +3.2414e+00 +2.6558e+00 +0.0000e+00 -1.8434e+00 -3.4714e+00 +3.5689e+00 +1.6140e+00 +0.0000e+00
3837 +3.779100500e+00 +3.779100500e+00 +2.258910050e+01 +2.258910050e+01 +2.1807e-01 +2.8910e+00 +3.8174e-01 -8.9867e-01 +3.7474e+00 -3.4869e+00 -6.1759e-01 +8.9133e-01 +1.1059e+00 +1.0525e+00 -3.5030e+00 +5.0000e+00 +4.0189e+00 -4.1315e-01 -1.9704e+00 -2.8201e+00 -2.4693e+00 +2.8361e+00 -3.3948e-01 +1.6410e+00
4025 +1.987088978e+00 +1.987088978e+00 +2.079708898e+01 +2.079708898e+01 +2.2465e-01 +2.1077e+00 -6.9746e-01 +7.6352e-01 +2.6059e+00 -2.8513e+00 -3.4351e-01 -6.3614e-02 -7.8319e-01 +1.9703e+00 -4.5617e+00 +4.8743e+00 +4.0942e+00 +4.8236e-01 -2.5719e+00 -2.2867e+00 -2.4119e+00 +3.4971e+00 -1.6856e-01 +1.3908e+00
5425 +1.385227734e+00 +1.385227734e+00 +2.019522773e+01 +2.019522773e+01 +8.2214e-02 +2.0194e+00 -9.3441e-02 -8.4770e-02 +1.0431e+00 -2.8786e+00 -1.4803e-01 +8.7362e-01 -2.7652e-01 +2.5404e+00 -4.4624e+00 +4.5070e+00 +4.0590e+00 +4.6817e-01 -2.4027e+00 -2.1490e+00 -1.9883e+00 +3.6754e+00 +1.8950e-01 +1.4024e+00
7662 +9.868998944e-01 +9.868998944e-01 +1.979689989e+01 +1.979689989e+01 -2.9166e-01 +1.9040e+00 -4.4588e-01 -2.7877e-01 +1.4005e+00 -2.8978e+00 +3.7014e-02 -2.2981e-01 +3.6824e-01 +2.6937e+00 -4.1300e+00 +4.4989e+00 +3.9224e+00 +2.4182e-01 -2.6777e+00 -2.0481e+00 -1.4514e+00 +3.7049e+00 +2.4279e-01 +1.1265e+00
8972 +6.168182173e-01 +6.168182173e-01 +1.942681822e+01 +1.942681822e+01 +2.3047e-01 +2.1791e+00 -7.0917e-01 -3.3431e-01 +1.4512e+00 -2.8128e+00 -1.1093e-01 +9.6381e-02 +3.4288e-01 +2.8156e+00 -4.2131e+00 +4.4784e+00 +3.9769e+00 +3.2547e-01 -2.7620e+00 -2.3509e+00 -1.2500e+00 +3.6495e+00 +6.6727e-01 +1.2425e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.884168908e+02 +1.884168908e+02 +4.615668908e+02 +4.615668908e+02 +2.7496e+00 +2.7048e+00 +3.8430e+00 -1.6508e-01 +4.5396e+00 +3.2788e+00 -1.8660e-01 -4.1098e+00 +1.2128e+00 -2.8232e-01 -2.8778e+00 -3.9378e+00 +2.0173e+00 +3.6935e+00 -3.3541e+00 -4.9152e+00 -2.6778e+00 +1.5148e+00 -4.3455e+00 -8.0525e-01
2 +4.971311735e+01 +4.971311735e+01 +3.228631174e+02 +3.228631174e+02 -1.1198e+00 +4.2374e+00 +2.9367e+00 -5.1355e-01 -1.7470e+00 -2.0965e+00 -3.7012e+00 -3.3030e+00 -3.5357e+00 -7.5062e-01 +5.0296e-01 -3.2746e+00 +4.4316e+00 -8.3511e-01 -1.8340e-01 -2.5240e+00 -7.7300e-01 +8.6484e-01 +3.6429e+00 -1.2879e+00
3 +3.307860790e+01 +3.307860790e+01 +3.062286079e+02 +3.062286079e+02 -3.9043e+00 +1.7713e+00 -1.7606e+00 +2.0347e+00 +2.9873e+00 -4.9757e+00 -2.5138e+00 +4.4488e-01 -3.6537e+00 +2.8610e+00 -3.4053e+00 +3.9333e+00 +8.3724e-01 +3.7543e+00 +1.6246e+00 +2.2683e+00 -1.3657e+00 +4.6947e-01 +3.9679e+00 +3.1571e+00
42 +1.448097810e+01 +1.448097810e+01 +2.876309781e+02 +2.876309781e+02 -4.5604e+00 -7.6258e-01 -2.0633e+00 +2.7011e+00 +3.1978e+00 -4.7430e+00 +2.8815e-01 -3.4427e+00 -5.0000e+00 +4.2494e+00 +4.1523e+00 -5.0000e+00 +1.4399e-01 +2.8744e+00 -1.9566e-01 -4.3812e+00 -3.0536e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00
167 +8.957836228e+00 +8.957836228e+00 +2.821078362e+02 +2.821078362e+02 -5.0000e+00 +3.6374e+00 +0.0000e+00 +2.8688e+00 +5.0000e+00 -5.0000e+00 -2.7512e+00 -4.3293e+00 -4.5735e+00 +4.9900e+00 -3.0899e-01 +0.0000e+00 +2.3594e+00 -2.5741e+00 +1.3845e+00 -5.0000e+00 -9.2889e-01 +2.3251e+00 +2.1790e+00 -5.0000e+00
628 +6.280172044e+00 +6.280172044e+00 +2.794301720e+02 +2.794301720e+02 -5.0000e+00 +5.0000e+00 +6.1469e-01 +4.1769e+00 -5.7923e-01 -5.0000e+00 -1.7215e+00 -4.3408e+00 -3.7373e+00 +3.6356e+00 -9.2551e-01 +1.6044e+00 -4.9056e-01 +3.8864e+00 +8.3056e-01 -5.0000e+00 +4.9535e+00 +2.4284e+00 +1.8085e+00 -5.0000e+00
2116 +3.625801887e+00 +3.625801887e+00 +2.767758019e+02 +2.767758019e+02 -5.0000e+00 +2.7887e+00 +1.9918e-01 +2.9068e+00 +9.3213e-01 -4.9714e+00 +2.7449e-01 -3.1390e+00 -3.2334e+00 +2.7764e+00 +9.1536e-02 +5.9655e-01 -1.3367e+00 +2.9120e+00 +3.1214e+00 -4.9389e+00 +5.0000e+00 +0.0000e+00 +2.1596e+00 -5.0000e+00
5605 +2.492278065e+00 +2.492278065e+00 +2.756422781e+02 +2.756422781e+02 -5.0000e+00 +2.7967e+00 -3.8793e-01 +2.7802e+00 +1.6383e+00 -4.9969e+00 -1.9873e+00 -2.5000e+00 -4.0872e+00 +2.5266e+00 -1.0518e+00 +1.4288e+00 -1.7967e+00 +2.5860e+00 +3.4555e+00 -4.9822e+00 +4.8707e+00 +1.0709e-01 +4.0260e+00 -5.0000e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.930303138e+01 +1.930303138e+01 +5.648303138e+01 +5.648303138e+01 -2.8707e+00 -3.1682e+00 +3.1034e+00 +2.3211e-01 -2.5327e-01 +1.1406e+00 +3.4027e+00 +2.6748e+00 +3.5499e+00 -2.6790e+00 +2.0225e+00 +4.1076e+00 +3.3328e+00 +4.7867e+00 -4.1938e+00 +2.3949e+00 -3.9385e+00 -4.8701e+00 -3.3800e+00 +1.3783e+00
12 +1.367711899e+01 +1.367711899e+01 +5.085711899e+01 +5.085711899e+01 +7.4928e-01 +4.3668e+00 +2.4321e+00 +1.5887e+00 -2.4808e+00 +3.3952e+00 +1.8654e-01 +7.3715e-01 +1.8980e+00 +3.9471e+00 +6.6108e-01 -4.8756e+00 +2.6741e+00 +1.9565e+00 -1.9481e-01 +2.0821e+00 +2.0524e+00 +3.9572e+00 -3.4261e+00 -2.0607e+00
260 +8.601306539e+00 +8.601306539e+00 +4.578130654e+01 +4.578130654e+01 -1.1466e-01 +3.6177e+00 +2.2851e+00 +1.8054e+00 -8.3571e-01 -5.0000e+00 +0.0000e+00 +2.2512e+00 -3.0953e+00 +2.6800e+00 +0.0000e+00 -1.4303e+00 +6.9311e-01 +2.3218e+00 +4.9811e+00 +3.3113e+00 +1.0818e+00 +2.4620e+00 -3.7977e+00 +1.1073e+00
998 +5.261790498e+00 +5.261790498e+00 +4.244179050e+01 +4.244179050e+01 -3.8351e+00 +4.1588e+00 +8.7390e-01 -1.5562e+00 -2.6801e+00 -2.9650e+00 +1.7934e+00 -2.8276e+00 -2.1100e+00 +1.9769e+00 +2.9389e-01 -3.7828e+00 +1.3134e-01 -7.4533e-01 +5.0000e+00 -1.0378e+00 -1.7239e+00 +1.3809e+00 -3.4499e+00 +8.7477e-01
3172 +3.953136948e+00 +3.953136948e+00 +4.113313695e+01 +4.113313695e+01 -4.9592e+00 +3.5968e+00 +2.5000e+00 +6.9082e-01 -3.0021e+00 -3.0937e+00 +1.0609e+00 -1.1835e+00 -3.3967e+00 +2.7846e+00 -3.1906e-01 -2.9959e+00 +2.1411e+00 -2.4260e+00 +4.9130e+00 +1.2805e-01 -6.0126e-01 -1.3120e+00 -4.7754e+00 +7.8919e-01
3985 +2.386152016e+00 +2.386152016e+00 +3.956615202e+01 +3.956615202e+01 -3.7433e+00 +2.2738e+00 +2.2929e+00 +5.3700e-01 -3.2969e+00 -1.5921e+00 +0.0000e+00 -4.0844e+00 -1.1874e+00 +4.3859e+00 +6.1457e-01 -3.4835e+00 +1.2061e-01 -3.7499e+00 +3.9665e+00 +1.2471e-01 +1.8149e+00 -4.6387e-01 -3.4063e+00 +1.4357e+00
5861 +1.553867374e+00 +1.553867374e+00 +3.873386737e+01 +3.873386737e+01 -4.1039e+00 +1.6461e+00 +1.4455e+00 +1.6920e+00 -3.2247e+00 -1.4693e+00 +0.0000e+00 -3.5084e+00 -2.0713e+00 +2.9380e+00 -2.7094e-02 -3.0319e+00 +1.4092e-01 -2.8343e+00 +3.9542e+00 +1.5521e+00 +6.1718e-01 -1.1497e+00 -2.5000e+00 +1.4191e+00
6849 +9.873111274e-01 +9.873111274e-01 +3.816731113e+01 +3.816731113e+01 -4.9463e+00 +2.0947e+00 +2.1892e+00 +1.3382e+00 -3.1408e+00 -6.6209e-01 +1.1854e-01 -3.8503e+00 -2.3802e+00 +3.4845e+00 -2.4618e-02 -3.6683e+00 +1.0399e+00 -2.5000e+00 +4.0031e+00 +8.8355e-01 +3.4667e-01 -1.1516e+00 -2.5000e+00 +1.5128e+00
9017 +5.822026958e-01 +5.822026958e-01 +3.776220270e+01 +3.776220270e+01 -5.0000e+00 +2.0231e+00 +1.8005e+00 +1.3514e+00 -2.8437e+00 -6.6412e-01 +6.9597e-02 -3.8512e+00 -2.2023e+00 +3.2672e+00 +4.3411e-01 -3.6525e+00 +9.5700e-01 -2.7266e+00 +3.7500e+00 +9.9875e-01 +3.1009e-01 -1.2742e+00 -2.5000e+00 +1.6481e+00
10135 +3.516777386e-01 +3.516777386e-01 +3.753167774e+01 +3.753167774e+01 -5.0000e+00 +2.0447e+00 +1.8844e+00 +1.3469e+00 -2.8277e+00 -6.5043e-01 +0.0000e+00 -3.9408e+00 -2.0806e+00 +3.2638e+00 +3.7529e-01 -3.8870e+00 +9.8812e-01 -2.7454e+00 +3.8420e+00 +9.3629e-01 +2.9678e-01 -1.3150e+00 -2.5000e+00 +1.7143e+00
12106 +2.480994662e-01 +2.480994662e-01 +3.742809947e+01 +3.742809947e+01 -5.0000e+00 +2.0518e+00 +1.8596e+00 +1.3757e+00 -2.8367e+00 -6.5274e-01 +2.1828e-03 -3.9531e+00 -2.0638e+00 +3.2516e+00 +3.8295e-01 -3.8872e+00 +9.8613e-01 -2.7460e+00 +3.8568e+00 +9.1568e-01 +3.0986e-01 -1.3538e+00 -2.5000e+00 +1.7346e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.845959746e+01 +4.845959746e+01 -9.944040254e+01 -9.944040254e+01 +1.6300e+00 +3.7560e+00 -2.8955e+00 +2.3935e+00 +1.3046e+00 -4.6443e+00 +1.6956e+00 -3.3181e-01 -5.6119e-02 -3.4390e+00 +1.2699e-02 -3.7183e+00 +8.4243e-01 -2.4225e+00 -2.7680e+00 -1.4301e+00 +2.8383e-01 -3.1141e+00 +2.9838e+00 +1.8760e+00
2 +2.226716399e+01 +2.226716399e+01 -1.256328360e+02 -1.256328360e+02 +3.9059e+00 +2.0855e+00 +3.7915e+00 +1.2229e+00 +4.0833e+00 -2.0706e+00 +1.3342e+00 +2.1020e+00 +2.2822e+00 +4.9172e+00 -4.8033e+00 -1.3538e+00 -2.2861e+00 +3.0897e+00 -2.2912e+00 -4.4417e+00 +2.5673e+00 +2.0496e+00 +2.2913e+00 +3.0508e+00
81 +1.584848801e+01 +1.584848801e+01 -1.320515120e+02 -1.320515120e+02 +5.0000e+00 +2.5822e+00 +4.3669e+00 +3.5887e+00 +0.0000e+00 -6.9894e-01 -5.0000e+00 -5.0000e+00 +0.0000e+00 +4.0969e+00 -5.0000e+00 +3.9522e+00 +2.6975e+00 -2.0009e+00 +4.2447e+00 +5.0000e+00 +3.5417e-01 +1.8063e+00 +1.2638e-01 -5.0000e+00
221 +9.406529978e+00 +9.406529978e+00 -1.384934700e+02 -1.384934700e+02 +1.8955e+00 -1.8304e+00 -9.8948e-01 +0.0000e+00 -1.5788e+00 -9.4338e-01 +0.0000e+00 +3.9244e-01 -5.0000e+00 +5.0000e+00 -5.0000e+00 +2.5127e+00 -8.9663e-02 -1.2143e+00 +2.1363e+00 +5.0000e+00 -2.0116e+00 -2.0100e-01 -4.7706e+00 -1.1707e+00
1613 +6.278306487e+00 +6.278306487e+00 -1.416216935e+02 -1.416216935e+02 -3.3552e-01 -2.7628e-02 +2.5060e+00 -3.5136e+00 -2.1446e+00 -2.0635e+00 -5.5925e-01 -7.4211e-01 -5.0000e+00 +5.0000e+00 -4.9755e+00 +1.2045e+00 -5.5325e-01 -2.6704e+00 +3.4051e+00 +1.6935e+00 -5.0000e+00 -1.0272e+00 -2.3357e+00 +8.2150e-01
2409 +3.821365752e+00 +3.821365752e+00 -1.440786342e+02 -1.440786342e+02 -1.2358e+00 +0.0000e+00 +8.7479e-01 -1.1615e+00 -2.6298e+00 +8.8589e-01 -1.9792e+00 -2.7368e+00 -5.0000e+00 +2.2690e+00 -4.9904e+00 +2.3720e+00 -8.7065e-01 -2.7180e+00 +3.2567e+00 +3.4276e-01 -3.8237e+00 -2.0455e+00 -5.0000e+00 +1.1066e+00
7200 +2.402248437e+00 +2.402248437e+00 -1.454977516e+02 -1.454977516e+02 -3.9647e-01 -1.2354e+00 +1.0638e+00 -1.9866e+00 -2.6254e+00 +1.7669e+00 -2.3335e+00 -2.6004e+00 -4.8161e+00 +6.9971e-01 -4.9978e+00 +3.0390e+00 -5.7510e-01 -2.7306e+00 +3.6227e+00 +9.4358e-01 -3.1420e+00 -2.6070e+00 -4.2552e+00 +1.6026e+00
% function evaluation | noise-free fitness - Fopt (-2.218900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.390507571e+01 +3.390507571e+01 -1.879849243e+02 -1.879849243e+02 -1.7058e+00 +1.1257e+00 -3.2149e+00 -3.2355e+00 -3.1969e+00 +4.2587e+00 +1.9204e+00 -4.8758e+00 +2.6429e+00 +2.6850e+00 +2.3743e+00 -3.7000e+00 +1.9036e+00 +3.4226e+00 -1.0628e+00 -3.5828e+00 +2.8847e+00 +3.0710e+00 +4.3171e+00 +3.0454e+00
3 +1.722228391e+01 +1.722228391e+01 -2.046677161e+02 -2.046677161e+02 -3.4243e+00 +4.2083e-01 +2.4695e+00 +5.8747e-01 -4.9507e+00 -4.1840e-01 +2.3643e+00 +4.5128e+00 +2.1928e-01 -5.7905e-01 -3.0389e+00 -4.4084e+00 -2.9506e-01 -6.0030e-01 -2.5090e+00 +1.4418e+00 +2.6652e+00 -1.6349e+00 -1.0166e+00 -2.9289e-01
31 +1.579498703e+01 +1.579498703e+01 -2.060950130e+02 -2.060950130e+02 -2.6623e-01 -1.0587e+00 -2.3312e+00 +1.2387e+00 -4.1379e+00 +1.7902e+00 -1.2929e+00 -1.5462e+00 -1.8761e+00 +4.2017e+00 +1.3280e-01 +4.8488e+00 -1.4124e+00 +3.1626e+00 -2.2381e+00 +2.0761e+00 +1.5612e+00 -4.9017e+00 -1.6735e+00 -3.2467e+00
94 +9.607667188e+00 +9.607667188e+00 -2.122823328e+02 -2.122823328e+02 +7.0532e-01 -2.2929e+00 +0.0000e+00 +2.6165e+00 -5.0000e+00 +1.9856e+00 +1.9315e+00 +1.9621e+00 -8.5992e-01 +2.9297e+00 +2.6147e+00 -3.2999e+00 -3.3647e+00 +4.2344e-01 +1.4682e+00 +3.2839e-01 +9.1600e-01 +8.5562e-01 -1.9571e+00 -1.7892e+00
695 +5.999837180e+00 +5.999837180e+00 -2.158901628e+02 -2.158901628e+02 -3.4441e+00 -1.2286e+00 +1.3016e+00 +0.0000e+00 -2.3900e+00 +3.3309e+00 +2.2601e+00 +2.5856e+00 +1.1779e+00 -2.7846e+00 +4.7527e-01 -3.0816e+00 -9.6090e-01 -1.0834e+00 +9.5489e-01 -1.3425e+00 -3.4929e-01 -3.7175e+00 -3.6373e+00 -2.6563e+00
