% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.363338328e+05 +6.363338328e+05 +6.364576628e+05 +6.364576628e+05 -8.4050e-01 +4.2684e+00 +3.0397e+00 -3.5968e+00 +4.3510e+00 -1.9862e+00 +2.9083e+00 +3.4384e+00 +4.9122e+00 -2.3114e+00 -9.7947e-01 -4.9275e+00 +1.3888e+00 +2.0023e+00 -2.8729e+00 +4.5133e+00 +2.7897e+00 -8.6242e-01 -3.8211e+00 -8.5011e-01
2 +1.039662447e+05 +1.039662447e+05 +1.040900747e+05 +1.040900747e+05 +4.3620e+00 -3.7586e-01 +1.0450e-01 +2.7386e+00 -5.4382e-01 +2.2613e+00 +2.1835e+00 +2.0329e+00 -7.0888e-01 -4.5492e+00 +2.7571e+00 +6.6302e-01 +6.4711e-01 -4.4784e+00 -1.9963e+00 -3.7361e-01 -1.7544e+00 +2.8745e+00 +1.2319e+00 +2.5267e+00
77 +5.666406930e+04 +5.666406930e+04 +5.678789930e+04 +5.678789930e+04 -8.5814e-01 +3.0002e+00 +4.4800e+00 -3.3662e-01 +3.0222e-02 +3.9739e-01 +1.3343e-01 -2.4060e-01 -7.3769e-01 +1.5383e+00 -2.5459e+00 +5.6171e-01 +2.6533e-01 -2.3918e+00 -1.6049e+00 -1.8296e+00 -4.0357e+00 +8.2240e-01 -4.0837e+00 +1.8807e+00
624 +2.723937118e+04 +2.723937118e+04 +2.736320118e+04 +2.736320118e+04 +1.8910e+00 +1.9406e+00 -2.9178e-01 +1.1164e+00 +1.7223e+00 +1.3833e-02 +4.9115e+00 -4.1022e+00 -2.6113e+00 +2.0333e+00 -3.7588e+00 -3.2241e+00 +2.0554e+00 -2.6342e-01 +1.1042e-01 -3.8376e+00 -5.3104e+00 -4.0828e-01 -1.7963e-01 -2.2922e+00
1193 +1.289952618e+04 +1.289952618e+04 +1.302335618e+04 +1.302335618e+04 +1.3452e+00 +2.8452e-01 +2.8144e+00 -3.4745e-01 -2.0155e+00 +1.4565e+00 +2.0177e+00 -2.1577e+00 -1.0516e+00 +2.6850e+00 -2.7406e+00 -5.4143e-01 +2.2995e-01 -1.7948e-01 +1.2089e+00 +5.6054e-02 -1.1720e+00 -4.0387e-01 -1.6584e+00 -8.4027e-01
1610 +9.037576487e+03 +9.037576487e+03 +9.161406487e+03 +9.161406487e+03 +1.4872e+00 +2.2088e+00 +6.9978e-01 +6.9419e-01 -1.7736e+00 +2.7504e+00 +6.0300e-01 -2.2403e+00 -2.1637e+00 +2.6018e+00 -2.2487e+00 -2.0562e+00 -7.7121e-01 +5.3632e-01 +2.7394e+00 -3.0684e+00 -1.2433e+00 -1.0131e+00 +2.0160e+00 +1.0865e-01
2208 +5.700592053e+03 +5.700592053e+03 +5.824422053e+03 +5.824422053e+03 +2.5161e+00 -4.1927e-01 +5.2161e-01 -3.1712e-01 -1.7390e+00 +1.4343e+00 +1.7056e-01 +4.1462e-01 +4.3178e-01 +8.2002e-01 +1.2938e+00 -1.0397e+00 +4.1413e-01 +4.7194e-01 +5.4236e-01 -4.1676e-01 -1.7978e-01 +1.6781e-01 -1.4244e-01 -1.5532e-01
3308 +3.682818531e+03 +3.682818531e+03 +3.806648531e+03 +3.806648531e+03 +1.2723e+00 -2.3641e-01 +3.2516e-01 +5.8779e-02 -9.3006e-01 -9.8512e-01 +1.6007e-01 -6.5612e-01 -2.9067e-01 +2.0300e+00 -1.0418e+00 -5.1482e-01 +1.0980e+00 -6.3731e-01 +7.7646e-03 -1.6925e+00 -2.0269e+00 -6.8645e-01 -9.5038e-01 +7.8401e-01
3549 +2.250398516e+03 +2.250398516e+03 +2.374228516e+03 +2.374228516e+03 +1.4012e+00 -1.0167e+00 +7.8833e-01 +2.6765e-01 -5.9483e-01 -1.7988e+00 +2.6919e-01 +9.6907e-01 -5.3367e-01 -1.9697e-01 -1.1787e+00 +7.8678e-01 +8.5553e-01 -1.6725e+00 +6.5421e-01 -1.0625e+00 +4.8173e-02 +4.9218e-01 +5.3560e-02 -5.2074e-01
4013 +1.492123256e+03 +1.492123256e+03 +1.615953256e+03 +1.615953256e+03 -3.8150e-01 +2.8850e-01 +1.2371e+00 -2.3266e-01 +7.4760e-01 +1.0673e-01 -4.1159e-02 -1.3552e-01 -1.5017e+00 -2.0227e+00 -1.2417e+00 +1.8267e-01 -4.4430e-01 -4.1824e-01 +1.0832e+00 -6.9466e-01 -5.4914e-01 -5.1275e-01 -7.6195e-02 +3.1519e-01
4302 +9.351468960e+02 +9.351468960e+02 +1.058976896e+03 +1.058976896e+03 -2.2155e-01 -1.0315e-02 +8.4112e-01 -9.2827e-02 -1.7474e-02 +1.4482e+00 -4.8041e-01 -2.6600e-01 -5.8444e-01 -6.2757e-01 -1.9209e-01 -7.7845e-01 -9.1624e-01 -2.9142e-01 +4.3115e-01 -1.2281e+00 +4.3137e-01 -7.1403e-01 +2.0211e-01 -2.6308e-01
5033 +4.691606674e+02 +4.691606674e+02 +5.929906674e+02 +5.929906674e+02 +2.8322e-01 -1.5735e-01 +9.0135e-01 +7.5559e-01 +2.3542e-01 -1.2655e+00 +6.2816e-01 +3.6653e-01 -1.1893e-01 -1.0666e+00 +7.1529e-01 +1.0466e+00 +1.7656e-01 -7.9670e-02 +3.1602e-01 +4.3404e-01 +1.3516e-01 -1.6513e-01 -1.9160e-01 +7.2027e-01
5638 +3.819586320e+02 +3.819586320e+02 +5.057886320e+02 +5.057886320e+02 +2.8268e-01 +1.4449e-01 +2.4010e-01 +8.4713e-01 +1.5732e-01 -4.6880e-01 +5.4144e-01 -6.3444e-02 -1.5331e-01 -1.5056e+00 +1.1138e+00 -2.3762e-01 -8.1449e-02 -2.1109e-01 +3.4924e-01 -1.6196e-01 -4.7312e-01 +3.3107e-01 +3.6255e-01 +8.6753e-02
7208 +2.432001344e+02 +2.432001344e+02 +3.670301344e+02 +3.670301344e+02 +4.0446e-02 -1.7423e-01 +8.8763e-01 +3.1845e-01 -4.7451e-01 +4.6127e-01 +4.5016e-02 +8.5315e-02 +3.8822e-01 -5.4968e-01 -2.4465e-01 +1.4981e-01 -5.5660e-01 -2.4128e-01 +7.3691e-01 +3.0968e-01 -4.6291e-01 +1.6761e-01 +5.9351e-01 +3.5228e-01
8379 +1.423471026e+02 +1.423471026e+02 +2.661771026e+02 +2.661771026e+02 +1.4112e-01 +2.2514e-01 +3.0354e-01 -1.4878e-01 -2.2948e-01 +5.6065e-01 +6.7350e-01 +1.8087e-01 +1.3779e-01 -8.9133e-01 +4.0433e-02 -3.7084e-01 -4.5408e-01 +1.4225e-01 +1.1878e+00 +6.7469e-01 -4.5733e-01 +3.4704e-01 +2.8927e-02 +1.0954e-02
10015 +8.462994154e+01 +8.462994154e+01 +2.084599415e+02 +2.084599415e+02 +2.9821e-01 +3.1762e-01 +7.3493e-01 +1.3938e-01 -4.8843e-01 -2.4775e-01 +3.0748e-01 +2.8339e-01 +3.1373e-01 -1.0472e+00 +3.7080e-01 +4.2229e-01 -6.4675e-02 +1.4120e-01 +5.2052e-01 +5.2989e-01 -7.5852e-01 -3.5915e-01 -2.9905e-01 -2.2143e-02
10447 +5.759675110e+01 +5.759675110e+01 +1.814267511e+02 +1.814267511e+02 +8.2274e-02 +3.3367e-01 +6.9441e-01 -1.3669e-01 -3.9993e-01 -1.4870e-01 +4.2270e-01 +1.1291e-01 +3.9270e-01 -1.0529e+00 +2.4042e-01 +2.7987e-01 -3.5112e-01 +6.3531e-02 +6.6909e-01 +6.8556e-01 -9.5422e-01 -2.6217e-01 -3.0871e-01 -6.5304e-02
12199 +3.756094784e+01 +3.756094784e+01 +1.613909478e+02 +1.613909478e+02 +5.6760e-02 +2.3116e-01 +5.9907e-01 +1.3234e-01 -5.6503e-01 +1.1112e-01 +7.2459e-01 +2.0829e-01 +4.1147e-03 -1.0184e+00 +2.1088e-01 -1.6336e-01 -2.6446e-01 +6.1387e-02 +8.2661e-01 +5.1549e-01 -1.1344e+00 +4.3796e-01 -3.9259e-01 -3.6833e-02
