% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.182720931e+01 +9.182720931e+01 +3.947720931e+01 +3.947720931e+01 +2.7368e+00 -2.0206e+00 -2.0724e+00 -3.2313e+00 +2.5523e+00 +3.4402e-01 +1.3973e+00 +3.4205e+00 +2.9406e+00 -6.0972e-01 -4.2207e+00 +1.2190e+00 +4.2114e+00 -2.2185e+00 +1.4794e+00 -2.3662e+00 -2.8426e+00 -3.0640e+00 +3.3048e+00 -1.1282e+00
18 +5.184096555e+01 +5.184096555e+01 -5.090344532e-01 -5.090344532e-01 -4.3238e+00 -4.0683e+00 -3.6285e+00 +2.9132e+00 -2.0756e+00 -7.5604e-01 -1.7114e+00 +2.2394e-01 -2.1787e+00 -6.0563e-02 +4.2958e+00 -2.5674e+00 -3.2965e+00 -1.8471e+00 -4.5743e-01 +1.0464e+00 +2.4069e-01 +1.7891e+00 -2.8437e-02 -3.0571e+00
419 +3.838829594e+01 +3.838829594e+01 -1.396170406e+01 -1.396170406e+01 -2.0373e+00 +1.4879e+00 -4.2314e-01 -6.2429e-01 -2.8502e+00 -2.2875e+00 -1.9906e+00 +5.4370e-01 +4.4248e-01 -2.1820e+00 +1.7267e+00 +3.5153e+00 -9.2694e-01 -3.9474e+00 +2.5574e+00 -2.6703e+00 -1.5002e+00 -1.3797e+00 -1.5676e-01 -1.8733e+00
1734 +2.101438717e+01 +2.101438717e+01 -3.133561283e+01 -3.133561283e+01 +6.3501e-01 -6.5371e-01 -6.3607e-01 -2.3285e+00 +2.4072e+00 +1.8974e+00 -3.3190e+00 +4.3711e-01 -1.1662e-01 -3.3895e+00 +3.8466e+00 +1.5170e+00 +2.1402e+00 +1.0836e+00 -2.1770e+00 +2.1166e+00 -4.3771e+00 +9.6236e-01 +3.2125e+00 -1.3163e+00
2859 +9.477823257e+00 +9.477823257e+00 -4.287217674e+01 -4.287217674e+01 -1.6042e+00 -1.1971e+00 +7.9893e-01 -4.7092e+00 -2.6563e+00 +3.8940e+00 -2.9248e+00 -1.6276e+00 +3.1028e+00 -2.6152e+00 +1.8898e+00 -4.5447e-01 +1.3301e+00 -6.4877e-01 +7.9912e-01 +1.5313e+00 -3.0019e+00 +8.4633e-01 +1.8162e+00 -3.6671e+00
6289 +6.025601986e+00 +6.025601986e+00 -4.632439801e+01 -4.632439801e+01 -1.6042e+00 -1.1971e+00 +2.4209e+00 -1.4326e+00 -1.3285e-01 +4.8850e+00 -2.9248e+00 +5.4370e-01 +2.4425e+00 -2.1818e+00 +1.8898e+00 -4.5447e-01 +1.3301e+00 -7.1130e-01 -1.4574e+00 +1.0464e+00 -1.5002e+00 +1.9820e-02 +9.3797e-01 -3.1671e+00
6328 +3.873884914e+00 +3.873884914e+00 -4.847611509e+01 -4.847611509e+01 -1.4070e+00 -1.8597e+00 +2.4209e+00 -1.4326e+00 -1.3115e+00 +3.8940e+00 -3.9248e+00 -1.1276e+00 +3.1028e+00 -2.1820e+00 +1.7267e+00 +7.3342e-01 +3.3301e+00 +8.7972e-02 -1.7070e+00 +4.0388e-01 -3.0019e+00 +8.4633e-01 +1.8152e+00 -3.4781e+00
9083 +2.387697223e+00 +2.387697223e+00 -4.996230278e+01 -4.996230278e+01 -1.4070e+00 -1.8597e+00 +2.4209e+00 -1.4326e+00 -1.3115e+00 +3.8940e+00 -3.9248e+00 -1.2758e-01 +3.1028e+00 -2.1820e+00 +1.8898e+00 -4.5447e-01 +4.2293e+00 +9.7776e-02 -2.2829e+00 +1.5313e+00 -9.8766e-01 +2.1677e+00 +4.0102e+00 -3.1779e+00
12007 +1.447270351e+00 +1.447270351e+00 -5.090272965e+01 -5.090272965e+01 -1.4070e+00 -1.8603e+00 +2.4209e+00 -1.4326e+00 -1.3115e+00 +3.8940e+00 -3.8936e+00 +5.4370e-01 +3.1028e+00 -2.1800e+00 +1.8898e+00 -4.5447e-01 +3.3282e+00 -7.1127e-01 -2.4074e+00 +6.1249e-01 -1.0019e+00 +1.4059e+00 +2.9944e+00 -3.6673e+00
13240 +9.541303729e-01 +9.541303729e-01 -5.139586963e+01 -5.139586963e+01 -1.4070e+00 -1.8602e+00 +2.4209e+00 -2.1871e+00 -1.3115e+00 +3.8940e+00 -3.9248e+00 +5.1245e-01 +2.4425e+00 -1.5469e+00 +2.6687e+00 -1.7719e-01 +3.3282e+00 -8.8314e-01 -1.7931e+00 +6.1151e-01 -1.0332e+00 +2.2695e+00 +2.9944e+00 -3.6671e+00
15526 +6.074983969e-01 +6.074983969e-01 -5.174250160e+01 -5.174250160e+01 -1.3777e+00 -1.1971e+00 +2.4834e+00 -2.1871e+00 -1.3681e+00 +3.8940e+00 -3.9248e+00 +5.1245e-01 +2.4503e+00 -1.5469e+00 +2.6687e+00 -1.7714e-01 +3.3282e+00 -7.5814e-01 -1.7931e+00 +6.1151e-01 -1.0332e+00 +2.1833e+00 +2.9949e+00 -3.9173e+00
16419 +3.817644913e-01 +3.817644913e-01 -5.196823551e+01 -5.196823551e+01 -1.4109e+00 -1.1961e+00 +2.4209e+00 -2.1871e+00 -1.3125e+00 +3.8784e+00 -3.9248e+00 -1.2758e-01 +3.1028e+00 -1.5508e+00 +2.6685e+00 -4.5447e-01 +3.3282e+00 -6.5072e-01 -1.7951e+00 +1.0464e+00 -1.0450e+00 +1.8463e+00 +3.2452e+00 -3.9151e+00
19945 +2.503029491e-01 +2.503029491e-01 -5.209969705e+01 -5.209969705e+01 -1.4146e+00 -1.1892e+00 +2.4209e+00 -2.4371e+00 -1.3115e+00 +3.6283e+00 -3.9092e+00 -1.2758e-01 +2.4424e+00 -1.5508e+00 +3.1197e+00 -7.5535e-01 +3.3126e+00 -6.4877e-01 -1.9201e+00 +1.0464e+00 -1.0450e+00 +1.8463e+00 +3.2452e+00 -3.9796e+00
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.730504045e+02 +4.730504045e+02 +2.935104045e+02 +2.935104045e+02 -9.5474e-01 -4.3439e+00 +4.8674e+00 +1.7832e+00 -1.1121e+00 -2.9804e+00 -1.9260e+00 +1.2806e+00 +3.5747e+00 -1.0313e+00 -2.9835e+00 -4.7102e-01 -2.7600e+00 -3.8771e+00 -4.3890e+00 +4.3910e+00 +4.9474e-01 +3.7077e+00 +4.1006e+00 +4.0031e+00
2 +1.412433409e+02 +1.412433409e+02 -3.829665913e+01 -3.829665913e+01 +4.3346e+00 +2.5790e+00 -1.7400e+00 +2.8274e+00 -3.6335e+00 +3.7611e+00 -1.4474e+00 +4.2026e+00 -2.5863e+00 -3.5857e+00 +4.3632e+00 -1.4666e+00 +4.9040e+00 -4.8086e-01 -1.9629e+00 +2.5586e+00 +1.2019e+00 +2.3879e+00 -3.3136e-01 -4.2652e+00
3 +7.991923058e+01 +7.991923058e+01 -9.962076942e+01 -9.962076942e+01 +8.1664e-01 -2.5326e+00 -1.6848e+00 +5.2897e-01 +2.6007e+00 +4.0283e+00 -2.0378e+00 -1.7254e+00 -2.2205e+00 +9.0604e-01 +3.8850e+00 -6.1231e-01 -4.1559e+00 +1.3306e+00 +2.7366e+00 -2.2609e+00 -4.2789e+00 +4.6133e+00 +1.8461e+00 -2.4821e+00
19 +4.296936674e+01 +4.296936674e+01 -1.365706333e+02 -1.365706333e+02 -2.8357e-01 +1.2869e+00 -4.9144e+00 +2.3663e+00 +2.1405e+00 +1.2097e+00 -9.5833e-01 +2.4655e+00 +3.7455e+00 +1.3702e+00 -4.2199e+00 -2.4540e+00 +3.5585e+00 -2.9644e+00 +4.7917e+00 -5.2728e-01 +4.2858e+00 +4.5251e+00 -1.3594e+00 +1.0676e+00
362 +3.598854194e+01 +3.598854194e+01 -1.435514581e+02 -1.435514581e+02 -6.2268e-01 -2.8626e+00 -1.9903e+00 +4.0881e+00 -1.2941e+00 +4.2351e+00 -4.1228e+00 +4.9369e+00 -1.4059e+00 +3.9809e+00 -3.4513e+00 -5.5883e-01 +3.1088e+00 +3.9555e+00 +4.0776e+00 +9.0698e-01 +3.3625e+00 +3.9641e+00 -1.3214e+00 -2.4754e+00
1161 +2.435916073e+01 +2.435916073e+01 -1.551808393e+02 -1.551808393e+02 -1.9294e+00 +1.9384e+00 -3.2935e-01 +2.3663e+00 +2.1405e+00 +1.1748e+00 +1.7393e+00 +1.6607e+00 -7.1929e-01 -2.0724e+00 -2.9803e+00 +2.2217e+00 +1.2629e-02 -2.9644e+00 +4.7917e+00 -5.2728e-01 +4.2857e+00 +4.5251e+00 -1.3594e+00 +1.0676e+00
2881 +1.434865571e+01 +1.434865571e+01 -1.651913443e+02 -1.651913443e+02 -2.8357e-01 +1.2869e+00 -4.9144e+00 +2.3663e+00 +4.1944e+00 -4.8466e-01 +1.0060e-01 +2.9475e+00 -1.1777e+00 +3.8261e+00 -3.1302e+00 +1.5985e+00 -1.6213e+00 +7.5238e-01 +1.2979e+00 +1.5046e+00 +1.0196e+00 +4.5250e+00 -1.3594e+00 +1.1926e+00
4017 +8.902664268e+00 +8.902664268e+00 -1.706373357e+02 -1.706373357e+02 -2.8357e-01 +2.2363e+00 -5.9149e-01 +2.4652e+00 +4.0027e+00 -2.2772e+00 +1.2848e+00 +2.2005e+00 -4.9693e-01 +2.3985e+00 -7.8736e-01 +3.4808e+00 -1.1213e+00 +5.0991e-01 +2.5343e+00 +1.4582e+00 -2.2692e-01 +3.7754e+00 +9.2365e-01 +1.0676e+00
5714 +6.093465099e+00 +6.093465099e+00 -1.734465349e+02 -1.734465349e+02 -6.2268e-01 +8.8986e-01 -1.6033e+00 +2.2657e+00 +4.1949e+00 -4.8466e-01 +1.2848e+00 +2.2024e+00 -4.9693e-01 +8.9867e-01 -7.8736e-01 +2.3568e-01 -1.6233e+00 +1.5862e+00 +1.2999e+00 +1.5046e+00 +6.5544e-02 +2.9932e+00 +9.2365e-01 -1.7047e+00
7235 +3.713872478e+00 +3.713872478e+00 -1.758261275e+02 -1.758261275e+02 -2.8357e-01 +1.9385e+00 -1.9885e+00 +2.5489e+00 +4.4844e+00 -2.0780e+00 +4.2225e+00 +3.2537e+00 +2.5614e-01 +8.9867e-01 -7.8711e-01 +2.3568e-01 -1.6233e+00 +7.5238e-01 +1.2979e+00 +1.5045e+00 -1.1183e+00 +4.8262e+00 +1.5939e+00 -3.1276e-01
8253 +2.424196198e+00 +2.424196198e+00 -1.771158038e+02 -1.771158038e+02 +7.4177e-01 +1.2864e+00 -4.9139e+00 +2.3624e+00 +4.1946e+00 -4.8466e-01 +3.1411e+00 +2.9475e+00 +2.5627e-01 +2.3987e+00 -7.8736e-01 +2.3568e-01 -1.6233e+00 +1.5862e+00 +1.2999e+00 +1.4585e+00 -1.1183e+00 +4.0408e+00 +2.7921e+00 -1.1172e+00
9931 +1.343775097e+00 +1.343775097e+00 -1.781962249e+02 -1.781962249e+02 +6.1677e-01 +1.2864e+00 -4.4144e+00 +2.2657e+00 +4.1949e+00 -4.8466e-01 +3.1411e+00 +3.7537e+00 +2.5614e-01 +2.3987e+00 -7.8736e-01 +2.3568e-01 -1.6233e+00 +1.5862e+00 +1.8077e+00 +1.4585e+00 -1.1185e+00 +4.0408e+00 +9.2365e-01 -1.2042e+00
11995 +9.992902979e-01 +9.992902979e-01 -1.785407097e+02 -1.785407097e+02 +6.1677e-01 +1.2552e+00 -3.6231e+00 +2.7829e+00 +4.1949e+00 -4.8466e-01 +3.1724e+00 +3.9475e+00 +3.1877e-01 +2.3985e+00 -7.8736e-01 +7.4467e-01 -1.5920e+00 +1.5862e+00 +2.5344e+00 +5.4751e-01 -1.1183e+00 +4.0408e+00 +2.7921e+00 -1.2047e+00
13508 +6.303153034e-01 +6.303153034e-01 -1.789096847e+02 -1.789096847e+02 +6.1677e-01 +8.8984e-01 -3.6231e+00 +2.3624e+00 +4.1946e+00 -4.2216e-01 +3.1431e+00 +3.2537e+00 +2.5614e-01 +1.5019e+00 -7.8736e-01 +7.4467e-01 -1.6155e+00 +7.5239e-01 +2.6023e+00 +5.5142e-01 -1.5558e+00 +4.1861e+00 +1.9237e+00 -1.2047e+00
14746 +3.604367837e-01 +3.604367837e-01 -1.791795632e+02 -1.791795632e+02 +7.4177e-01 +2.8645e-01 -3.6231e+00 +2.3702e+00 +4.1951e+00 -4.2412e-01 +3.4224e+00 +3.7537e+00 +2.5615e-01 +2.3987e+00 -5.0611e-01 +7.4467e-01 -1.6155e+00 +7.5239e-01 +2.6042e+00 +1.3295e+00 -1.3683e+00 +4.0408e+00 +1.9237e+00 -7.0472e-01
18345 +2.494653348e-01 +2.494653348e-01 -1.792905347e+02 -1.792905347e+02 +7.4177e-01 +6.3989e-01 -3.6234e+00 +2.7829e+00 +4.1946e+00 -4.2216e-01 +3.6411e+00 +3.7537e+00 +2.5614e-01 +2.3987e+00 -7.5611e-01 +7.4858e-01 -1.5591e+00 +7.5238e-01 +2.5344e+00 +1.2082e+00 -1.1183e+00 +4.0408e+00 +2.0898e+00 -1.1172e+00
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.493226716e+02 +1.493226716e+02 +2.266326716e+02 +2.266326716e+02 +4.3825e+00 -3.9485e+00 +2.0860e+00 -2.2921e+00 -6.3016e-01 +2.8274e+00 +2.5468e+00 +3.6551e+00 -1.9073e-01 -2.2914e-01 -3.6759e+00 -4.8851e+00 -4.4194e+00 +7.9038e-02 -1.5830e+00 -1.8478e+00 +7.5749e-01 +4.7339e+00 +2.1407e+00 +4.8903e+00
2 +8.347386326e+01 +8.347386326e+01 +1.607838633e+02 +1.607838633e+02 -1.7186e+00 +4.3715e+00 +2.2058e+00 +3.2366e+00 +2.6893e+00 +2.7359e+00 -3.0837e+00 -1.3425e+00 -2.8052e+00 -2.6608e+00 +4.5652e+00 -2.1402e+00 +2.8339e+00 -2.0336e+00 -1.0660e+00 +7.5472e-01 -6.4647e-01 +4.6982e+00 -3.9127e+00 -3.2593e+00
