% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.683717642e+02 +7.683717642e+02 +8.709817642e+02 +8.709817642e+02 +3.4656e+00 +1.2496e+00 -7.7724e-01 -7.2957e-01 -2.6202e-01 +3.3353e+00 +9.4707e-01 +2.8283e+00 -3.5825e+00 -2.5446e+00 -4.9090e+00 -3.9866e+00 -3.7083e+00 -5.8051e-01 -3.5831e+00 +1.9943e+00 +6.1241e-01 -4.7051e+00 -4.8059e+00 +3.3196e+00
5 +5.160738979e+02 +5.160738979e+02 +6.186838979e+02 +6.186838979e+02 -6.9371e-01 +2.4929e+00 -2.3488e+00 +1.5510e+00 +9.6386e-01 +1.3538e+00 -3.0015e+00 -1.4419e+00 +3.1046e+00 +2.0064e+00 +6.8517e-01 -3.8960e-01 -3.0068e+00 -2.8524e+00 +1.0455e-02 -7.5239e-01 -3.2556e-01 -2.3751e+00 +3.4122e+00 -2.9778e+00
304 +3.846318303e+02 +3.846318303e+02 +4.872418303e+02 +4.872418303e+02 +1.7778e+00 +3.0718e+00 -1.5889e-01 +1.5785e+00 -1.4248e+00 +2.2746e+00 -2.6259e+00 -7.8001e-01 -4.9382e+00 +4.2848e-01 +9.1209e-01 -6.0278e-01 +3.7950e-01 +6.3622e-01 -3.6503e+00 -2.2376e-01 +8.0171e-01 +6.2857e-01 -2.2951e+00 +1.2259e+00
4133 +2.420394258e+02 +2.420394258e+02 +3.446494258e+02 +3.446494258e+02 +1.6600e+00 -2.2395e-02 -5.9738e-01 +2.3119e+00 -7.0145e-02 +1.0586e+00 -4.8756e-01 -1.5206e+00 -2.5730e+00 +3.1101e+00 -6.0523e-01 +1.2573e+00 -4.7825e-01 +2.3972e+00 -6.4445e-01 -1.1798e+00 -2.5411e+00 -2.6599e+00 -1.6875e-01 -4.0853e-01
13147 +1.567527254e+02 +1.567527254e+02 +2.593627254e+02 +2.593627254e+02 +2.1831e+00 +2.0852e+00 +4.1704e-01 +2.0915e+00 -1.1399e-01 -1.5877e+00 -1.9689e-01 -1.4163e+00 -6.7949e-01 +2.2067e+00 -1.2668e+00 -4.7563e-01 -1.3571e+00 +1.1722e+00 -5.6087e-01 -7.1959e-01 -1.5838e+00 +1.1493e-01 +2.2063e+00 +1.1804e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.286232985e+02 +7.286232985e+02 +8.219232985e+02 +8.219232985e+02 -4.4979e+00 +1.4757e+00 +8.5379e-01 +2.2031e+00 -4.9328e+00 -1.7365e+00 +2.9382e+00 +1.3637e+00 +1.4217e+00 -3.4970e+00 +3.9541e-01 +1.2917e+00 -7.3985e-02 -4.9973e+00 +2.6319e+00 +1.2540e+00 +8.0381e-01 -4.1214e+00 +3.9877e+00 -3.8745e+00
21 +5.878475127e+02 +5.878475127e+02 +6.811475127e+02 +6.811475127e+02 +3.3992e+00 -2.6552e-01 -3.2072e+00 -5.4827e-01 +6.0229e-01 -1.4860e+00 +4.6140e-03 +1.7485e+00 -4.0475e+00 +2.5616e+00 -2.1684e+00 -3.3730e+00 +1.0074e+00 +3.9189e+00 -2.2513e+00 -1.6920e+00 +1.5588e+00 -9.9816e-01 -2.8152e+00 +1.7734e+00
704 +2.891614664e+02 +2.891614664e+02 +3.824614664e+02 +3.824614664e+02 +3.5977e+00 -4.0748e+00 -2.0009e+00 -2.8115e+00 -6.3584e-01 +1.5090e+00 +3.0351e-02 +3.2737e+00 +1.0894e-01 +6.4653e-01 +3.2618e+00 +7.6394e-01 +2.3312e+00 +1.5485e+00 -1.3841e+00 -2.6060e+00 +8.4211e-01 +2.2149e+00 +1.3910e+00 -2.4870e+00
4004 +2.435217489e+02 +2.435217489e+02 +3.368217489e+02 +3.368217489e+02 +1.3848e+00 -9.5718e-01 +2.4041e-01 +3.0762e-01 -6.9772e-01 +1.4617e+00 +4.0383e-02 +1.7642e+00 -1.1940e+00 -2.7897e-01 +4.0122e-01 +3.7808e+00 +1.0172e+00 +2.4622e+00 -1.2209e-01 -2.4410e+00 -2.8640e+00 -2.6184e-01 -2.3316e+00 -2.9124e+00
