% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.796633934e+07 +1.796633934e+07 +1.796628440e+07 +1.796628440e+07 +4.6543e+00 -5.5813e-01 +9.2768e-01 +2.9660e+00 +1.7232e+00 +9.1951e-01 -2.0185e+00 -2.7457e+00 -2.3071e+00 +2.7594e+00 +4.3051e+00 -2.5629e+00 +1.2100e-02 +3.6231e+00 -5.8985e-01 -2.7841e+00 +4.5148e+00 +1.9863e-01 +1.8313e+00 -1.4277e+00
2 +1.282094569e+07 +1.282094569e+07 +1.282089075e+07 +1.282089075e+07 -5.2501e-01 -1.1150e+00 -1.8864e+00 +4.8880e+00 -3.4199e+00 +4.1349e+00 -2.4705e+00 -4.8319e-01 -1.9281e+00 +4.0478e+00 +9.2276e-01 -4.2411e+00 +2.5161e+00 +2.4608e+00 +1.4104e+00 -4.1578e+00 -2.5791e+00 +4.4227e+00 -1.0234e+00 +4.3496e+00
3 +2.592046313e+06 +2.592046313e+06 +2.591991373e+06 +2.591991373e+06 +3.5450e+00 -3.0080e+00 -4.1714e+00 -4.0810e-02 +1.5851e+00 -3.8435e+00 +3.9280e+00 +6.2268e-01 -4.4287e+00 +4.8960e+00 +2.2427e+00 +3.3302e+00 -4.6133e+00 -3.7540e-02 -1.6732e+00 +1.8781e+00 +4.5011e+00 +8.7631e-01 -1.2204e+00 -1.8635e-01
54 +1.957371532e+06 +1.957371532e+06 +1.957316592e+06 +1.957316592e+06 -1.8351e+00 -5.0000e+00 -1.7209e-01 -3.2102e+00 -5.7432e-01 -4.4056e+00 +3.0535e+00 +3.2602e+00 -1.2044e-01 +5.0000e+00 +4.6972e-01 +5.0000e+00 +2.0728e-02 +1.8771e+00 +1.2504e-01 -1.9710e+00 -3.0521e-01 +1.3851e+00 -3.4801e-01 -1.4347e+00
101 +9.860744580e+05 +9.860744580e+05 +9.860195180e+05 +9.860195180e+05 -2.2261e+00 -3.9306e+00 -3.1557e-01 -9.7857e-01 -2.2368e+00 -2.0444e+00 +2.9807e+00 +1.6101e+00 -3.0532e-01 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +3.9870e+00 -3.7363e+00 -6.1365e-01 +5.0000e+00 +5.0000e+00 -5.6072e-01 -5.6461e-02
249 +5.809363268e+05 +5.809363268e+05 +5.808813868e+05 +5.808813868e+05 -1.7174e+00 -3.6344e+00 +0.0000e+00 +3.8397e-01 -8.5827e-01 -3.6214e+00 +3.9742e+00 -3.2322e+00 -2.2803e+00 +5.0000e+00 +5.0000e+00 +3.4950e+00 -5.0000e+00 +3.9372e+00 -3.0136e+00 +2.6054e+00 +4.6597e+00 +4.1481e+00 -2.7749e+00 +1.2826e-01
297 +3.142303476e+05 +3.142303476e+05 +3.141754076e+05 +3.141754076e+05 -1.1697e+00 -3.2547e+00 -2.5029e-01 +4.3423e+00 -7.6231e-01 -3.2167e+00 +3.8751e+00 -3.3099e+00 -2.4401e+00 +5.0000e+00 +5.0000e+00 +3.7168e+00 -5.0000e+00 +3.7380e+00 -7.3157e-01 +3.4274e+00 +4.5544e+00 +4.1732e+00 -2.3793e+00 -9.7969e-01
874 +2.212050693e+05 +2.212050693e+05 +2.211501293e+05 +2.211501293e+05 +4.1682e-01 -3.8533e+00 -1.0037e+00 +3.8921e+00 -1.0203e+00 -4.1433e+00 +4.4591e+00 -3.6445e+00 -3.2931e+00 +5.0000e+00 +5.0000e+00 +3.5641e+00 -5.0000e+00 +2.3502e+00 -1.4589e+00 +4.7621e+00 +4.4875e+00 +3.9079e+00 -1.3198e+00 +4.7724e-01
1978 +1.327236417e+05 +1.327236417e+05 +1.326687017e+05 +1.326687017e+05 +2.9153e-01 -2.9705e+00 -1.6723e+00 +3.3069e+00 -1.1730e+00 -4.7416e+00 +3.2906e+00 -1.2651e+00 -3.9731e+00 +5.0000e+00 +4.9425e+00 +3.1415e+00 -4.9974e+00 +2.1763e+00 +6.9774e-01 +4.2771e+00 +4.5183e+00 +4.5041e+00 -8.4107e-01 -9.2401e-01
5856 +9.866444616e+04 +9.866444616e+04 +9.860950616e+04 +9.860950616e+04 +4.3835e-01 -2.9655e+00 -1.9907e+00 +3.1929e+00 -9.7087e-01 -4.2989e+00 +3.0536e+00 -3.0016e+00 -4.0915e+00 +5.0000e+00 +4.9493e+00 +2.3505e+00 -4.9971e+00 +2.4969e+00 -1.8565e-01 +4.4594e+00 +4.6559e+00 +4.4048e+00 -8.4307e-02 -2.4530e-01
