% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.564995503e+02 +1.564995503e+02 +1.395595503e+02 +1.395595503e+02 +4.8671e+00 +2.9483e-01 -2.8965e+00 +1.2338e+00 +4.8188e+00 -4.6857e-01 +4.6814e+00 -4.8630e+00 -3.8831e+00 +3.5898e-01 -9.0834e-01 +4.9425e-01 +3.3180e-01 -1.9548e+00 -2.4795e+00 -4.6929e+00 -4.2589e-01 -1.3269e-01 -8.2855e-01 -1.4073e-01
36 +8.510719534e+01 +8.510719534e+01 +6.816719534e+01 +6.816719534e+01 -2.3242e+00 -2.2331e+00 -9.6867e-01 -4.7975e+00 +1.7782e-01 -9.8564e-02 -1.1371e+00 +7.5562e-01 -1.4280e+00 -1.2724e+00 -2.3788e-01 -2.6824e+00 -8.1113e-01 -4.3044e+00 +1.5622e+00 +1.4408e+00 +4.1029e+00 +2.8356e+00 -1.5087e+00 -4.2281e+00
128 +5.306967818e+01 +5.306967818e+01 +3.612967818e+01 +3.612967818e+01 +4.2833e+00 +4.1340e-01 -3.4066e+00 +1.0050e+00 +1.7747e+00 -1.4051e+00 +4.2303e+00 +2.2249e+00 +1.0760e+00 -2.2699e-01 +4.0084e+00 -3.5179e+00 -3.2891e+00 -1.0283e+00 +5.0000e+00 +2.1091e+00 +1.3821e+00 +2.6255e+00 -1.7686e-01 -3.0159e+00
292 +3.908491114e+01 +3.908491114e+01 +2.214491114e+01 +2.214491114e+01 -1.4916e+00 +8.5036e-01 +1.3019e+00 +1.1306e+00 +3.6166e+00 +1.5505e+00 +5.3396e-01 -4.3739e+00 +2.7730e+00 -1.2394e+00 +4.0470e+00 +1.0777e-01 -2.2529e+00 -2.4518e-01 +3.1959e+00 +9.2642e-01 +5.0000e+00 +2.6389e+00 -3.0551e-01 -6.7100e-01
676 +2.118980352e+01 +2.118980352e+01 +4.249803525e+00 +4.249803525e+00 +9.0121e-01 +1.6580e+00 -2.4148e+00 -1.7522e-01 +3.9734e+00 -3.0355e+00 +2.4744e+00 -2.5398e+00 +1.4033e+00 -8.3322e-01 +3.5800e+00 -5.4986e-01 -1.7039e+00 +1.3324e+00 +2.4413e+00 +4.6089e+00 +5.0000e+00 -4.2302e-01 -1.1671e+00 +2.3117e+00
852 +1.573745962e+01 +1.573745962e+01 -1.202540382e+00 -1.202540382e+00 +3.6570e+00 +1.9412e+00 -1.4336e+00 +1.7574e-01 +4.0688e+00 -1.5562e+00 +3.2132e+00 -2.4827e+00 +1.3973e+00 -1.2523e+00 +3.8796e+00 +2.0683e+00 -1.8852e+00 -2.8080e-01 +2.2504e+00 +3.8462e+00 +5.0000e+00 -4.5903e-01 +3.4554e-01 +1.4871e+00
1619 +8.863562664e+00 +8.863562664e+00 -8.076437336e+00 -8.076437336e+00 +3.5902e+00 +3.4677e+00 -8.5300e-01 +9.8505e-01 +3.3668e+00 -1.8818e+00 +2.2920e+00 -2.3109e+00 +1.2619e+00 -1.3543e+00 +4.0343e+00 +2.1988e-01 -3.4842e+00 -2.0434e+00 +2.7918e+00 +3.0404e+00 +4.9993e+00 -9.1948e-01 +2.0258e-01 +2.3916e+00
2938 +5.739384020e+00 +5.739384020e+00 -1.120061598e+01 -1.120061598e+01 +4.0441e+00 +2.8926e+00 -9.5177e-01 +1.0679e+00 +1.2498e+00 -2.1920e+00 +3.8257e+00 -2.1729e+00 -3.0608e-01 -1.5349e+00 +4.0581e+00 +1.6842e-01 -2.4943e+00 -1.6333e+00 +2.6423e+00 +3.5097e+00 +4.9992e+00 -7.3878e-01 +3.0903e-01 +2.6190e+00
4813 +3.804843346e+00 +3.804843346e+00 -1.313515665e+01 -1.313515665e+01 +3.7893e+00 +2.6815e+00 -1.2569e+00 +9.3008e-01 +1.3778e+00 -2.1956e+00 +3.2159e+00 -2.1167e+00 +8.2538e-04 -1.8247e+00 +3.7720e+00 -1.7729e-01 -2.9597e+00 -1.2278e+00 +2.8768e+00 +3.7027e+00 +4.9991e+00 -9.5689e-01 +4.6324e-02 +2.7475e+00
13733 +2.508569015e+00 +2.508569015e+00 -1.443143098e+01 -1.443143098e+01 +3.8622e+00 +2.4571e+00 -1.2333e+00 +1.0090e+00 +1.2950e+00 -1.8203e+00 +3.3041e+00 -2.3932e+00 -2.0375e-01 -1.6865e+00 +3.7848e+00 -2.8074e-01 -2.8700e+00 -1.3546e+00 +2.7520e+00 +3.6510e+00 +4.9991e+00 -9.6109e-01 -2.1699e-01 +2.7346e+00
