% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.537773343e+03 +1.537773343e+03 +1.630713343e+03 +1.630713343e+03 +3.5467e+00 +2.9443e+00 +2.2552e+00 +1.9589e+00 +2.5230e+00 +6.4410e-01 +7.4409e-01 +2.7791e+00 +4.0684e+00 +2.6114e+00 +2.3970e+00 +4.7919e+00 +1.0087e+00 +1.2608e+00 -2.7461e+00 +2.8451e+00 +3.9637e+00 -1.7452e+00 +1.0764e+00 -4.3088e+00
9 +9.427410783e+02 +9.427410783e+02 +1.035681078e+03 +1.035681078e+03 -2.7346e+00 +2.1460e+00 +2.2538e+00 -1.1882e+00 -1.1143e+00 +4.3302e+00 +3.9666e-01 +1.6854e+00 +2.2322e+00 -1.3755e+00 +1.4544e-01 -2.7450e+00 -8.0515e-01 -2.6726e+00 +2.6235e+00 +4.3290e+00 +2.5214e+00 +2.9000e+00 +2.8828e+00 -4.5412e-01
302 +6.136294984e+02 +6.136294984e+02 +7.065694984e+02 +7.065694984e+02 -3.1347e+00 -3.2248e+00 +3.2006e+00 +4.8184e+00 +5.0507e-01 +3.5017e+00 -4.6969e+00 +1.7032e+00 +3.1094e+00 +6.3217e+00 +1.9024e+00 -3.8204e+00 -4.0403e+00 -2.9182e+00 +1.1607e-01 +6.3703e+00 +2.9761e+00 -3.8285e-02 +8.3707e-01 -2.2680e+00
1007 +3.669336250e+02 +3.669336250e+02 +4.598736250e+02 +4.598736250e+02 +1.7996e+00 -2.0613e+00 +3.5427e+00 +1.1795e+00 +3.2072e+00 +6.2770e+00 -3.8903e+00 +3.1123e+00 +6.3950e+00 +3.3783e+00 +7.9905e+00 -3.9215e+00 -4.4020e+00 +1.4863e-01 -3.0595e+00 +4.0072e+00 -1.3639e-02 -1.9583e+00 +4.5048e+00 +1.8080e+00
1108 +2.382190775e+02 +2.382190775e+02 +3.311590775e+02 +3.311590775e+02 +2.7002e+00 +1.6203e+00 +4.2461e+00 +5.5918e-01 +2.9301e+00 +6.3685e+00 -4.6035e-01 +4.6064e+00 +3.6454e+00 +3.5061e+00 +4.3133e+00 -5.7165e+00 -1.1218e+00 -7.0416e-01 -1.6515e+00 +2.3421e+00 +6.6664e-01 -2.5517e+00 +4.2086e+00 +2.7940e+00
2631 +1.257018536e+02 +1.257018536e+02 +2.186418536e+02 +2.186418536e+02 -2.0602e+00 -8.6743e-01 +4.1105e+00 +4.3577e+00 +4.2515e+00 +4.3808e+00 -1.6419e+00 -2.0222e-01 +2.9778e+00 +2.5172e+00 +2.2674e+00 -2.2057e+00 -2.0075e+00 +1.2437e-01 -1.3692e+00 +3.5874e+00 +2.6615e+00 -1.1082e+00 +6.0009e+00 -3.0503e+00
3843 +9.451612189e+01 +9.451612189e+01 +1.874561219e+02 +1.874561219e+02 -3.3312e-01 +3.4806e+00 +4.5551e+00 +2.1315e-01 +3.9017e+00 +4.3047e+00 +1.9303e+00 -3.7757e+00 +3.1407e+00 +3.5108e+00 +3.5625e-01 -7.5525e+00 +3.0681e-01 +1.9513e+00 -8.8983e-01 +3.3646e+00 +1.7277e+00 -2.0971e+00 +1.9201e+00 +9.8114e-02
8101 +5.870952140e+01 +5.870952140e+01 +1.516495214e+02 +1.516495214e+02 -3.3312e-01 +4.0986e+00 +3.0005e+00 +1.4330e+00 +4.2613e+00 +4.3047e+00 +1.8448e+00 -2.8175e+00 +4.1794e+00 +2.3686e+00 +2.8958e+00 -3.7831e+00 -8.7954e-01 +4.1265e-01 -8.8983e-01 +2.5040e+00 +2.2322e+00 -2.0971e+00 +1.9201e+00 -4.9292e-01
12401 +3.487154733e+01 +3.487154733e+01 +1.278115473e+02 +1.278115473e+02 +6.8930e-01 +2.7823e+00 +3.5965e+00 +1.8517e+00 +4.1129e+00 +3.7935e+00 +2.2785e+00 -2.7544e+00 +4.6791e+00 +3.0443e+00 +2.0004e+00 -4.7603e+00 -2.6731e-01 +2.1422e-01 +4.3625e-01 +2.0453e+00 +1.2823e+00 -2.0777e+00 +2.8065e+00 -1.1582e+00
15815 +2.464973067e+01 +2.464973067e+01 +1.175897307e+02 +1.175897307e+02 +1.2457e+00 +1.6742e+00 +2.4840e+00 +1.4849e+00 +2.5752e+00 +3.0290e+00 +8.8986e-01 -3.0142e+00 +5.3179e+00 +2.9813e+00 +1.7808e+00 -5.5936e+00 -5.8245e-01 +3.3793e-01 +1.2445e+00 +3.6885e+00 +1.7721e+00 -2.8273e+00 +2.7290e+00 +3.0860e-01
