% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.882090229e+05 +6.882090229e+05 +6.882449229e+05 +6.882449229e+05 +5.0151e-01 +2.8006e+00 +3.7502e+00 -9.5900e-01 -2.8495e+00 -3.6171e+00 -3.1119e-01 -4.6278e+00 +1.3168e+00 +4.9549e+00 +2.2539e-01 +6.5738e-01 -8.5214e-01 -2.5601e+00 +3.6013e+00 -2.1335e+00 +4.2710e+00 -9.5113e-01 +1.5696e+00 -3.7130e+00
36 +5.825895954e+05 +5.825895954e+05 +5.826254954e+05 +5.826254954e+05 +4.4463e+00 +4.0458e+00 +4.8126e+00 +2.7070e+00 -1.3665e-01 -2.1352e-01 -2.5827e+00 -4.4108e+00 -3.8714e+00 +2.2182e+00 -1.8976e+00 +2.7291e+00 -4.7457e+00 -3.3782e-01 -1.6235e+00 -1.1834e-01 -2.8822e+00 -1.8638e+00 -2.5889e+00 +2.5482e+00
825 +3.133213526e+05 +3.133213526e+05 +3.133572526e+05 +3.133572526e+05 +3.8193e+00 -3.1397e-01 +1.1060e+00 +3.2074e+00 -2.7269e+00 -2.6160e+00 +1.2599e+00 +1.3870e+00 +2.3088e+00 -4.9963e+00 +4.8452e-01 +1.5330e+00 -3.8878e+00 +2.7226e+00 +3.7921e+00 -3.8991e+00 +3.6678e-01 +4.1965e+00 -3.8268e+00 -1.3449e+00
1143 +2.101605462e+05 +2.101605462e+05 +2.101964462e+05 +2.101964462e+05 -1.1218e+00 -1.2038e+00 +3.8480e+00 +3.7162e+00 -3.9144e+00 -1.9515e+00 +2.7171e+00 -4.1304e-01 -1.4324e+00 -3.8080e+00 -1.7157e-02 -1.1011e+00 +4.0077e+00 +1.0295e+00 +4.9845e+00 -1.6591e+00 +4.7659e+00 +3.7730e+00 +1.0701e+00 -2.9687e+00
1951 +1.523835031e+05 +1.523835031e+05 +1.524194031e+05 +1.524194031e+05 +5.0151e-01 +2.8006e+00 +3.7541e+00 +1.2952e+00 +1.8337e+00 -4.9770e+00 -6.1343e-01 -2.8982e+00 -3.8688e+00 -4.7262e+00 -4.0699e+00 +2.1583e+00 -1.1266e+00 -4.0391e+00 +1.6251e+00 -2.8942e+00 -2.6926e+00 +3.8501e+00 +1.5696e+00 -3.7130e+00
2871 +9.864729026e+04 +9.864729026e+04 +9.868319026e+04 +9.868319026e+04 +3.4767e+00 +1.1057e+00 +2.9432e+00 +4.8238e+00 -4.6430e+00 -3.1967e+00 -2.7195e+00 -4.4198e+00 +2.3088e+00 -4.9963e+00 +4.8452e-01 +1.5330e+00 -3.8878e+00 +2.7226e+00 +3.7921e+00 -2.8991e+00 +3.6678e-01 +4.1965e+00 -3.8268e+00 -3.6503e+00
3311 +4.788752741e+04 +4.788752741e+04 +4.792342741e+04 +4.792342741e+04 +3.8193e+00 +1.2148e+00 +3.5774e+00 +3.2074e+00 -2.6956e+00 -2.4284e+00 -2.7195e+00 -4.4217e+00 -2.0170e+00 -2.7459e+00 -3.7644e+00 +1.5650e-01 -4.8372e+00 -2.9353e+00 +1.9366e+00 -4.2984e+00 -1.7642e+00 +3.8501e+00 -8.5869e-01 -1.3449e+00
4149 +2.945840138e+04 +2.945840138e+04 +2.949430138e+04 +2.949430138e+04 +3.9443e+00 +1.2148e+00 +4.1752e+00 +4.7803e+00 -7.4072e-01 -2.4174e+00 -8.0920e-01 -3.7945e+00 +9.3464e-01 -4.7252e+00 -4.0699e+00 +2.1583e+00 -1.1267e+00 -2.2900e+00 -2.6301e+00 -3.7044e+00 +9.2292e-01 +7.9788e+00 -3.9776e+00 -3.9155e+00
4559 +1.742057523e+04 +1.742057523e+04 +1.745647523e+04 +1.745647523e+04 +4.2058e-01 +4.8460e+00 +4.1352e+00 +3.1363e+00 -4.7996e+00 -4.2822e+00 -2.3870e+00 -2.7015e+00 -1.9756e+00 -2.9690e+00 -4.0024e+00 -2.1126e+00 -4.0713e+00 -3.8751e+00 +2.7238e+00 -4.5079e+00 +9.2292e-01 +7.9788e+00 -3.9777e+00 -3.9155e+00
4897 +1.051687340e+04 +1.051687340e+04 +1.055277340e+04 +1.055277340e+04 +3.9443e+00 +1.2148e+00 +4.1752e+00 +4.7803e+00 -7.4072e-01 -2.4174e+00 -8.0920e-01 -3.7945e+00 +9.3464e-01 -4.7252e+00 -1.3841e+00 -4.1171e-01 -2.1440e+00 -1.4373e+00 -2.6301e+00 -3.7044e+00 +9.2292e-01 +7.9788e+00 -3.9776e+00 -3.9155e+00
5108 +7.291101659e+03 +7.291101659e+03 +7.327001659e+03 +7.327001659e+03 +4.1277e-01 +3.9558e+00 +4.3536e+00 +4.8238e+00 -4.6430e+00 -4.8101e+00 -3.1383e+00 -4.8979e+00 -2.2845e+00 -5.1232e+00 -1.3841e+00 -4.1171e-01 -4.5310e-01 -2.5315e+00 +4.0229e+00 -2.4871e+00 +1.2574e+00 +4.4465e+00 -1.9776e+00 -3.9155e+00
5674 +2.837030970e+03 +2.837030970e+03 +2.872930970e+03 +2.872930970e+03 +3.9443e+00 +1.2148e+00 +4.4252e+00 +4.7803e+00 -7.4048e-01 -4.2822e+00 +2.0689e-01 -3.2906e+00 +9.1816e-01 -3.1540e+00 -1.3841e+00 -4.1171e-01 -2.1440e+00 -1.4373e+00 -2.6301e+00 -3.7044e+00 +9.2292e-01 +7.9945e+00 -3.9776e+00 -3.9155e+00
5800 +9.364260930e+02 +9.364260930e+02 +9.723260930e+02 +9.723260930e+02 +4.2058e-01 +4.8460e+00 +4.3536e+00 +4.8238e+00 -4.7993e+00 -4.3447e+00 -3.1383e+00 -4.8978e+00 -2.2845e+00 -2.9690e+00 -4.0024e+00 -2.1126e+00 -4.0713e+00 -3.8751e+00 +2.7238e+00 -4.5079e+00 +9.2292e-01 +7.9788e+00 -3.4777e+00 -3.9155e+00
6826 +1.380559497e+02 +1.380559497e+02 +1.739559497e+02 +1.739559497e+02 +5.0151e-01 +2.8006e+00 +3.5774e+00 +3.0163e+00 -3.4757e+00 -4.9716e+00 -8.2869e-01 -4.2674e+00 -5.2401e-01 -4.7924e+00 -1.0522e+00 -2.8019e+00 +1.0552e+00 -3.8751e+00 +2.7238e+00 -4.5079e+00 +9.2292e-01 +7.9788e+00 -3.4777e+00 -3.9155e+00
12847 +9.089190956e+01 +9.089190956e+01 +1.267919096e+02 +1.267919096e+02 +4.2058e-01 +2.8006e+00 +3.5774e+00 +3.0173e+00 -3.4757e+00 -4.9716e+00 -8.2869e-01 -4.2674e+00 -5.2401e-01 -4.7924e+00 -1.3841e+00 -2.1029e+00 -9.0376e-01 -2.5315e+00 +1.9492e+00 -4.5079e+00 +9.0937e-01 +5.9788e+00 -1.1725e+00 -3.9155e+00
18116 +6.287124126e+01 +6.287124126e+01 +9.877124126e+01 +9.877124126e+01 +2.5015e+00 +2.8006e+00 +3.8255e+00 +3.0163e+00 -2.7445e+00 -4.4091e+00 -8.2869e-01 -3.7947e+00 -1.5240e+00 -4.7612e+00 -1.0522e+00 -2.1126e+00 -9.0376e-01 -2.2900e+00 +1.5124e+00 -4.5001e+00 +9.0937e-01 +5.7288e+00 -1.1725e+00 -3.9155e+00
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.895890450e+05 +8.895890450e+05 +8.896204150e+05 +8.896204150e+05 -2.8848e-01 +2.8592e+00 +2.1247e-01 -1.8729e+00 +4.2917e+00 -2.9542e+00 +2.4158e+00 +5.2856e-01 +3.5874e+00 -1.2562e+00 -1.4830e+00 -1.7199e+00 +4.3848e+00 -1.6118e+00 +1.3347e+00 -7.8752e-01 -4.8472e+00 -3.2805e+00 +9.9861e-01 -4.2654e+00
2 +4.480998196e+05 +4.480998196e+05 +4.481311896e+05 +4.481311896e+05 +4.6685e+00 -8.3695e-01 -1.9051e+00 +2.6081e+00 -3.9978e+00 +9.9748e-01 -1.9567e+00 -1.9069e+00 -1.8173e+00 +7.8406e-02 -3.2365e+00 -1.9626e+00 -1.6832e+00 +4.1447e+00 +3.8342e+00 +3.7940e+00 -9.3116e-01 +2.1561e+00 -1.8365e+00 +2.7171e+00
35 +3.207605597e+05 +3.207605597e+05 +3.207919297e+05 +3.207919297e+05 +3.7480e-02 -9.5511e-01 +1.7090e+00 +3.4765e+00 -4.0117e+00 -4.2108e+00 +5.9854e-01 +2.2902e+00 -1.8632e+00 -1.3940e+00 -2.7791e+00 +1.5800e+00 +1.1376e+00 +4.9185e+00 -8.6208e-01 +1.3665e+00 -3.9380e+00 +1.8256e-01 +1.5473e+00 -3.2527e+00
112 +2.287012858e+05 +2.287012858e+05 +2.287326558e+05 +2.287326558e+05 +1.9816e+00 -1.8206e+00 -3.1141e+00 +4.2117e+00 +9.0386e-01 -4.4403e+00 -2.3318e+00 +2.9560e+00 -2.3373e+00 -2.6193e+00 +4.0021e+00 +4.9961e+00 -3.3166e+00 -1.6781e-01 +2.8634e+00 +6.2131e-01 +1.8122e+00 +2.0125e+00 +1.4624e+00 -3.7150e+00
645 +1.100297843e+05 +1.100297843e+05 +1.100611543e+05 +1.100611543e+05 +3.8497e+00 -2.5932e+00 -9.5385e-01 +4.8194e+00 -4.0174e+00 -3.3042e+00 +1.5342e+00 +3.7447e+00 -4.7060e+00 -2.3328e+00 -3.8047e+00 -1.5187e+00 +6.8998e-01 +3.9231e+00 +4.5284e+00 +1.7073e+00 -4.0625e+00 -2.9282e+00 +4.5305e+00 -2.0351e+00
927 +4.685513701e+04 +4.685513701e+04 +4.688650701e+04 +4.688650701e+04 +4.3511e+00 -2.3310e+00 -3.7371e+00 +1.7003e+00 -1.9843e+00 -4.4453e+00 -2.9176e+00 +1.7005e+00 -3.0362e+00 -4.1886e+00 +2.1321e+00 +1.1332e+00 +3.3021e-01 -8.3550e-01 +1.0720e+00 +4.7353e+00 +7.0843e-01 -9.7757e-01 -3.6728e-01 +1.6713e-01
2349 +1.468600503e+04 +1.468600503e+04 +1.471737503e+04 +1.471737503e+04 +4.1696e+00 -1.5717e+00 -4.8456e+00 +5.3213e+00 -5.4434e-01 -4.9519e+00 -1.3919e+00 -9.3054e-01 -1.8632e+00 -1.3940e+00 -3.1497e+00 +4.3899e+00 +2.4504e+00 +8.1283e-01 +3.8853e+00 -1.1729e+00 +1.4048e+00 -6.1164e-01 +7.0680e-02 -4.8774e+00
