% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.197364590e+02 +3.197364590e+02 +3.992164590e+02 +3.992164590e+02 +3.8133e+00 -2.1443e-01 -2.1985e+00 -4.3303e+00 -2.5258e+00 +4.1476e-01 +1.8095e+00 +4.7574e+00 -4.3436e+00 +2.1800e+00 -9.8261e-01 -8.0381e-01 -1.4394e+00 +3.7551e+00 -4.5412e+00 -3.2639e+00 -5.3996e-01 -4.3436e+00 -3.6215e+00 -3.7687e+00
2 +2.054057342e+02 +2.054057342e+02 +2.848857342e+02 +2.848857342e+02 +4.0186e+00 -3.9429e+00 -2.9681e+00 +1.5506e+00 -2.1918e+00 +1.1354e+00 -2.2662e+00 +2.1099e-01 +1.0556e+00 -1.3846e-01 +1.3352e-01 -3.5798e-02 +3.0922e+00 -1.8346e+00 +3.7110e+00 -3.2077e+00 -3.9803e+00 +4.2621e+00 +3.4010e+00 +4.4524e+00
40 +1.386249266e+02 +1.386249266e+02 +2.181049266e+02 +2.181049266e+02 +1.4781e+00 -7.7954e-01 +4.0168e+00 +4.5287e+00 -1.2770e+00 +1.5619e+00 -4.4507e+00 +8.0248e-01 -1.1509e+00 -4.5625e-01 -3.8627e+00 +3.7027e+00 -1.5850e+00 +2.8119e+00 +3.2385e-01 -6.4976e-01 -1.2895e+00 -1.9328e-01 +3.6052e+00 -3.0400e+00
101 +9.863676715e+01 +9.863676715e+01 +1.781167672e+02 +1.781167672e+02 +8.6222e-01 +2.0094e+00 +1.4941e+00 +4.5852e-01 -4.2798e+00 +4.3364e-01 -3.6176e-01 -2.5055e+00 +2.1326e+00 -1.9963e+00 +1.3445e+00 +3.2216e+00 +1.0327e+00 +1.6948e+00 +7.5248e-01 +2.7053e+00 -2.4388e+00 -5.1901e+00 +4.3029e+00 -9.9641e-01
711 +5.741764008e+01 +5.741764008e+01 +1.368976401e+02 +1.368976401e+02 +2.0103e+00 +3.6197e-02 -1.1158e+00 +4.2977e+00 -1.9084e-01 -2.6539e-01 +2.6824e+00 -1.2510e+00 -3.0380e+00 -2.1853e+00 -1.3305e+00 +2.7273e+00 -6.2855e-02 -1.1625e+00 +3.6028e+00 +5.0719e+00 -2.4540e+00 -2.6593e+00 +5.1790e-01 +3.2394e+00
903 +3.494635968e+01 +3.494635968e+01 +1.144263597e+02 +1.144263597e+02 -2.0394e+00 -1.7629e-01 -7.0139e-01 +1.7439e-02 -1.3370e+00 +2.9529e-01 +2.4391e+00 +4.5042e-01 -1.7476e+00 -3.9776e+00 -3.2994e+00 +2.3996e+00 +1.4732e+00 -9.9670e-01 +2.2353e+00 +3.1723e+00 -6.9711e-01 -6.5467e+00 +2.5979e-01 +2.1622e+00
1302 +2.376868123e+01 +2.376868123e+01 +1.032486812e+02 +1.032486812e+02 +2.8643e-01 +4.6433e-01 -1.4316e-01 +1.2531e+00 -3.7876e+00 -4.7060e-01 +8.0307e-01 +1.3369e+00 -3.7203e+00 -9.5664e-01 -3.6950e+00 +1.3388e+00 +6.6975e-01 -4.9633e-01 +3.6046e+00 +3.5483e+00 -2.0799e+00 -3.3838e+00 +3.5049e+00 +2.1230e+00
1602 +1.322937609e+01 +1.322937609e+01 +9.270937609e+01 +9.270937609e+01 +2.9775e-01 +6.8440e-01 -4.4116e-01 +1.1369e+00 -3.7947e+00 +1.1987e+00 +1.9752e-01 -3.5882e-01 -1.2719e+00 -2.7688e+00 -4.2717e+00 +3.0046e+00 +1.6162e+00 +7.8482e-02 +2.1069e+00 +2.6201e+00 -1.0671e+00 -2.7730e+00 +1.8420e+00 +1.9638e+00
2113 +9.301126314e+00 +9.301126314e+00 +8.878112631e+01 +8.878112631e+01 +4.9482e-01 -4.9761e-01 -8.2373e-01 +1.2557e+00 -2.2716e+00 -5.0517e-01 +3.1969e-01 -6.2627e-01 -8.6284e-01 -2.2147e+00 -3.7072e+00 +1.3746e+00 -2.5208e-01 +3.0355e-01 +3.2119e+00 +2.9780e+00 -1.4738e+00 -4.5850e+00 +1.8082e+00 +1.0233e+00
2613 +6.132320115e+00 +6.132320115e+00 +8.561232012e+01 +8.561232012e+01 -1.0797e-01 -6.6576e-01 -2.8601e-01 +3.0310e+00 -2.8669e+00 +3.5451e-01 +5.0545e-01 +7.7357e-01 -1.8232e+00 -2.6248e+00 -5.0058e+00 +1.2507e+00 +7.3284e-01 -8.3245e-01 +3.4735e+00 +3.3367e+00 -4.1666e-01 -3.9003e+00 +2.6869e+00 +1.8848e+00
3006 +3.299114713e+00 +3.299114713e+00 +8.277911471e+01 +8.277911471e+01 +5.5623e-01 -8.6108e-01 -9.3640e-01 +1.8662e+00 -2.5784e+00 +2.7637e-01 +2.9919e-01 +3.8321e-01 -1.1024e+00 -3.0990e+00 -4.0537e+00 +1.5342e+00 +1.0490e+00 -8.5033e-01 +3.9634e+00 +2.1445e+00 -9.8205e-01 -3.9413e+00 +2.0107e+00 +1.6789e+00
3415 +2.494088754e+00 +2.494088754e+00 +8.197408875e+01 +8.197408875e+01 +1.5037e-01 -9.1640e-01 -6.7702e-01 +1.8424e+00 -2.9970e+00 +3.6895e-01 -4.1993e-03 +1.3949e-01 -1.7114e+00 -2.4466e+00 -3.1064e+00 +1.8247e+00 +8.3630e-01 -2.0268e-01 +4.0866e+00 +3.5677e+00 -9.1640e-01 -3.9201e+00 +2.3184e+00 +1.3863e+00
3711 +1.199248779e+00 +1.199248779e+00 +8.067924878e+01 +8.067924878e+01 +4.7066e-02 -1.1700e+00 -4.7584e-01 +2.0408e+00 -2.6686e+00 +5.0982e-01 -2.1467e-01 +1.5731e-01 -1.6863e+00 -3.0016e+00 -3.8725e+00 +1.7219e+00 +8.8232e-01 -1.6301e-01 +4.1700e+00 +2.3344e+00 -5.5159e-01 -3.7210e+00 +2.1549e+00 +1.5939e+00
4103 +8.503963392e-01 +8.503963392e-01 +8.033039634e+01 +8.033039634e+01 +5.8969e-01 -1.0741e+00 -7.7255e-01 +1.9765e+00 -2.3303e+00 +2.0567e-01 +1.9164e-01 +3.0158e-01 -1.9512e+00 -3.3140e+00 -3.9146e+00 +2.1573e+00 +8.6449e-01 -2.9543e-02 +3.9462e+00 +2.7109e+00 -8.8199e-02 -3.7856e+00 +2.3931e+00 +1.5166e+00
