% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.850332529e+09 +4.850332529e+09 +4.850331908e+09 +4.850331908e+09 -2.5602e+00 -3.5713e-01 +1.9883e+00 -4.3436e+00 +5.1842e-01 +1.5831e+00 -1.2641e+00 +2.7017e+00 +2.1030e+00 +3.2556e+00 +3.4906e+00 -3.1395e+00 +4.8493e+00 +1.4129e+00 -1.9949e+00 -1.1919e+00 -3.6180e+00 -3.8116e+00 +1.3827e+00 -4.2369e+00
3 +5.462625540e+08 +5.462625540e+08 +5.462619329e+08 +5.462619329e+08 -2.1776e+00 +2.8698e+00 -4.3293e+00 -4.6188e+00 -3.2992e+00 +3.4652e+00 +3.3272e+00 +3.3921e+00 +3.0867e+00 -4.1214e+00 -3.8298e+00 +5.5768e-01 -1.4472e+00 -1.3327e+00 +4.3043e-01 -4.6203e+00 -4.3614e+00 -3.3227e+00 +2.1937e+00 -1.8516e+00
18 +2.564647021e+08 +2.564647021e+08 +2.564640810e+08 +2.564640810e+08 -4.8091e+00 -4.7763e+00 -1.1074e-01 -4.0580e+00 +4.7483e+00 -3.4208e+00 -1.0019e+00 +3.9533e+00 +3.8151e-01 +2.0326e+00 -4.3520e+00 +1.4872e+00 +3.4969e+00 +2.8157e+00 +4.1798e+00 -2.1562e+00 +2.1832e+00 -3.0926e-01 +2.2733e+00 -1.4784e+00
34 +2.311849939e+08 +2.311849939e+08 +2.311843728e+08 +2.311843728e+08 -3.2826e+00 +2.8179e+00 -9.2405e-01 -3.3216e+00 -1.3128e-01 +2.5058e+00 +3.7798e-01 -2.7986e+00 +3.4046e+00 +2.8755e+00 +2.3779e+00 -1.2166e+00 +4.6615e+00 -4.2773e+00 +4.9702e+00 +4.4844e-01 -1.1935e+00 -1.0067e+00 +1.5553e+00 +9.0261e-01
98 +1.568480857e+08 +1.568480857e+08 +1.568474646e+08 +1.568474646e+08 -1.3627e+00 +5.0816e+00 -1.2662e+00 -2.3282e+00 +1.0306e+00 -1.8420e+00 -3.0143e+00 +1.6647e+00 +2.8570e+00 +4.1219e+00 +2.5613e+00 -1.3264e+00 +7.7971e+00 -1.4937e+00 -9.8250e-02 -1.4323e-01 +1.0053e+00 +3.5152e+00 -1.7193e-01 +4.7000e-01
1037 +9.352078877e+07 +9.352078877e+07 +9.352016766e+07 +9.352016766e+07 +3.6919e-01 +5.0492e+00 -3.1435e+00 -5.7097e+00 -2.3298e-01 -2.1610e-01 +3.5228e+00 +1.0853e+00 +1.2494e+00 +2.6049e+00 +9.7441e-01 +2.3497e+00 +2.6109e+00 -1.4055e-01 +2.1295e-01 -2.7512e+00 +3.5103e+00 +7.9261e+00 +3.7650e+00 -3.0884e-01
2417 +6.044126212e+07 +6.044126212e+07 +6.044064101e+07 +6.044064101e+07 -2.3132e+00 +5.0000e+00 -4.6991e-01 -3.0199e-01 +1.4018e+00 +2.0890e-01 +1.9912e+00 +2.9405e+00 +1.9937e+00 -6.1095e-01 +6.2844e-01 +5.0000e+00 +4.7896e+00 +3.3453e+00 +1.1385e+00 -3.1812e+00 +2.4969e+00 +5.0000e+00 +2.9288e+00 +1.1723e+00
3975 +3.624739044e+07 +3.624739044e+07 +3.624676933e+07 +3.624676933e+07 -2.2716e+00 +6.2099e+00 -1.5443e+00 -1.0859e+00 +7.0317e-01 -1.8739e+00 +2.1601e+00 +2.1298e+00 +1.6685e+00 -1.1071e+00 +3.2365e+00 +3.6297e+00 +3.8872e+00 +1.4983e+00 +2.3360e+00 -1.3159e+00 +8.3253e-01 +3.0307e+00 +1.3184e+00 -2.5220e-01
8789 +2.492000708e+07 +2.492000708e+07 +2.491938597e+07 +2.491938597e+07 -2.0417e-01 +5.0000e+00 -7.4957e-01 -2.8617e+00 -3.5494e-01 -1.3049e+00 +2.0821e-01 +2.9198e-01 +1.9303e+00 -1.8830e+00 +3.9758e-01 +2.8643e+00 +5.0000e+00 +2.7398e-01 +5.7771e-01 -3.9771e+00 +2.3232e+00 +2.5203e+00 -5.6982e-01 +1.3575e+00
11431 +1.500786416e+07 +1.500786416e+07 +1.500724305e+07 +1.500724305e+07 +9.9870e-01 +5.0864e+00 -2.0634e-01 -3.7692e+00 -4.0034e-01 -2.2881e+00 +2.9637e-01 +5.9953e-01 +1.7369e+00 -1.0020e+00 -1.7471e-01 +1.8550e+00 +4.2931e+00 +1.0078e-01 +1.8125e+00 -2.1169e+00 +1.5716e+00 +1.3159e+00 +8.5086e-01 -1.2204e+00
