% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.527623547e+02 +5.527623547e+02 +6.553723547e+02 +6.553723547e+02 -2.7848e+00 +1.5831e+00 +3.2118e+00 +2.5669e+00 +2.5175e+00 -8.5806e-01 +4.2021e+00 +2.0828e-03 +2.1657e-01 +3.1336e+00 -1.4851e+00 -1.5868e+00 +2.1054e+00 +3.5096e+00 +2.0495e+00 +1.2740e+00 +1.2198e+00 +7.4484e-01 +4.8102e-01 -3.0597e+00
494 +3.788726233e+02 +3.788726233e+02 +4.814826233e+02 +4.814826233e+02 -1.0294e+00 -3.2827e+00 +1.1999e+00 -1.9343e+00 -1.9791e+00 +2.8306e+00 +7.8902e-01 +5.5731e-01 -7.6049e-01 +9.8766e-01 -8.4553e-01 +4.2394e+00 +2.7339e+00 +3.5142e-01 +1.5856e+00 +3.6344e-01 +2.4971e+00 +9.2266e-01 -1.2256e+00 +5.3567e-04
4215 +2.511126014e+02 +2.511126014e+02 +3.537226014e+02 +3.537226014e+02 +1.1418e+00 -5.0730e-01 -4.8011e-01 -8.6358e-02 -5.2512e-01 -2.4063e+00 -2.9224e-01 +5.5731e-01 -7.6049e-01 +3.9016e+00 -2.9178e+00 -2.3273e+00 -1.0779e+00 +2.5563e+00 -2.8348e+00 -1.3365e+00 -6.7378e-01 +1.5021e+00 -3.2485e-01 +4.6162e-01
17187 +1.457734793e+02 +1.457734793e+02 +2.483834793e+02 +2.483834793e+02 +5.9153e-01 +2.3596e+00 -2.0387e+00 +1.6412e+00 -1.9867e+00 -4.1368e-01 -9.6306e-01 -3.7404e-01 -2.1118e+00 +6.9322e-02 -1.9671e+00 -1.0910e+00 -1.6506e+00 +1.3708e+00 -8.7414e-01 -2.9714e+00 -2.5315e+00 -1.1664e+00 +1.1396e+00 +3.4037e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.553340178e+02 +9.553340178e+02 +1.048634018e+03 +1.048634018e+03 -4.5213e+00 -3.1040e+00 +7.6551e-01 -1.5570e+00 +3.2570e+00 -4.9147e+00 +4.5724e+00 -2.0394e+00 -2.7902e+00 -2.9620e+00 +3.6307e+00 -3.1731e+00 -2.7042e+00 -2.2073e+00 -3.1702e+00 +7.3211e-01 -7.7095e-01 -2.7423e+00 -4.3535e+00 +2.2702e+00
15 +5.245212515e+02 +5.245212515e+02 +6.178212515e+02 +6.178212515e+02 -4.3182e+00 +1.8557e+00 +4.4890e-01 +3.5731e+00 +8.9122e-02 +1.8704e+00 +4.0519e+00 -2.7475e+00 -5.1503e-02 +1.4950e+00 -3.3608e+00 -2.5971e+00 -4.0006e-02 +1.4808e+00 +1.9105e+00 -2.8320e+00 +4.3027e-01 +2.3816e+00 +3.5070e+00 +6.5464e-01
937 +3.485654296e+02 +3.485654296e+02 +4.418654296e+02 +4.418654296e+02 +3.6870e+00 -9.9887e-01 +2.0910e+00 +6.8623e-01 -8.2633e-01 +1.8933e+00 -2.4090e-01 +9.7963e-01 -3.7944e+00 -1.6901e+00 -1.6598e+00 +8.4384e-01 +1.7595e+00 +1.3188e+00 -2.8526e+00 +1.9591e-02 -6.8126e-01 -1.9965e+00 -2.2708e-01 -1.2960e+00
3875 +2.192270721e+02 +2.192270721e+02 +3.125270721e+02 +3.125270721e+02 +3.9851e-01 -4.0363e+00 -1.3031e+00 -1.3102e+00 -9.6269e-01 +6.9906e-01 -2.4090e-01 +9.7963e-01 -1.6865e+00 +7.3792e-01 +1.5133e+00 +1.5432e+00 +1.1379e+00 -1.1336e+00 +4.9624e-02 -5.3158e-01 -1.7057e+00 +1.6417e+00 -1.9355e+00 -8.5931e-01
8868 +1.428327206e+02 +1.428327206e+02 +2.361327206e+02 +2.361327206e+02 +7.0418e-01 +6.4099e-02 -8.1257e-01 -7.8509e-01 -3.6363e-01 +1.0017e+00 -4.2486e-01 +8.5124e-01 -1.2509e+00 -1.7028e+00 +1.5094e+00 +1.5432e+00 +1.1379e+00 +1.9599e+00 +4.9624e-02 -1.8661e+00 -1.2590e+00 +2.2039e+00 -1.0504e+00 -2.4608e+00
