% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.591220097e+02 +7.591220097e+02 +8.617320097e+02 +8.617320097e+02 -1.2073e+00 -4.0620e+00 +3.8634e+00 -8.4320e-01 -4.2708e+00 -4.2900e+00 +2.6772e-01 +3.7966e+00 +3.9475e+00 +8.5886e-01 +1.2646e-01 -7.7852e-01 +3.8267e+00 +2.5124e+00 +4.8339e+00 +2.3414e+00 +1.8841e+00 +6.2891e-01 -1.1281e+00 -2.4734e-01
27 +5.971563218e+02 +5.971563218e+02 +6.997663218e+02 +6.997663218e+02 +4.6164e+00 +9.9772e-01 -1.0296e+00 +2.7837e+00 +3.1936e+00 +2.6675e-01 -4.7437e+00 +1.8388e+00 +9.7477e-01 +3.1344e+00 -6.2828e-01 -1.7295e+00 -1.2870e+00 +3.6989e+00 -4.3503e+00 -3.6676e+00 +5.0014e-01 +2.0358e+00 +3.0212e+00 -1.7682e+00
1006 +3.836807323e+02 +3.836807323e+02 +4.862907323e+02 +4.862907323e+02 +5.0554e-01 +1.9917e+00 +6.2137e-01 +2.2086e+00 -1.9875e+00 +8.0840e-01 -1.2300e+00 -1.4421e+00 -3.2003e+00 +9.5961e-02 +1.1172e+00 +2.2447e-01 -8.4624e-01 -2.6810e+00 -1.1736e-01 -2.5924e+00 +8.2491e-03 -9.9908e-01 +5.0974e-01 +2.8042e-01
2839 +2.482033350e+02 +2.482033350e+02 +3.508133350e+02 +3.508133350e+02 +2.2886e+00 -3.9041e-01 +2.7061e-01 +8.7623e-01 -1.6753e+00 -1.2081e+00 -2.7075e+00 -9.7380e-01 -2.2183e+00 +1.6315e+00 -2.5491e+00 +1.5472e+00 -3.4084e+00 +1.3339e+00 +5.1215e-01 -1.4833e+00 -2.2997e+00 -2.5438e+00 +1.6949e+00 +1.0041e+00
25803 +1.575159462e+02 +1.575159462e+02 +2.601259462e+02 +2.601259462e+02 +2.4636e-01 -3.0315e-01 -2.5680e-01 +7.4420e-01 -1.9694e+00 +1.8159e-01 -1.8647e+00 -9.6768e-01 -5.7652e-01 +1.4325e+00 -1.5508e+00 -5.9693e-01 -3.2143e-01 +1.5266e+00 -8.1460e-01 -8.8804e-01 -2.2161e+00 +2.1391e-01 +1.1885e+00 +1.3678e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.303754804e+02 +5.303754804e+02 +6.236754804e+02 +6.236754804e+02 -2.2327e+00 -3.6927e+00 +3.3732e+00 -2.9075e+00 -6.5251e-01 +4.0253e+00 -2.9439e+00 -2.1094e+00 +4.1316e-01 -3.1099e+00 +2.8930e+00 +1.3102e+00 +3.3234e+00 -1.2273e-01 -3.1860e+00 +1.5594e+00 -3.5620e+00 +2.6072e+00 -3.2050e+00 -4.7294e+00
2382 +3.851928177e+02 +3.851928177e+02 +4.784928177e+02 +4.784928177e+02 -5.7012e-01 -3.0531e+00 +2.6527e+00 -1.6288e-01 -2.0508e+00 -2.5929e+00 -2.1795e+00 +8.3905e-01 +6.6232e-01 -1.5006e+00 -1.8933e+00 +1.0456e+00 +4.1385e+00 +2.5105e+00 +7.3217e-01 -4.5835e+00 -1.8553e+00 +1.1254e+00 -1.4784e+00 -2.5071e+00
4120 +2.282892780e+02 +2.282892780e+02 +3.215892780e+02 +3.215892780e+02 +1.8376e+00 +1.5585e-01 -1.0730e+00 -9.8900e-01 -5.3334e-01 +2.8341e+00 -2.7477e+00 +1.3868e+00 -1.3465e+00 -9.4246e-01 -1.8229e-01 +1.7808e+00 +1.6538e+00 +1.5254e+00 -1.2897e+00 -1.2411e+00 +1.8220e-01 +1.4850e+00 +9.1682e-02 -2.0703e-02
24930 +1.580614430e+02 +1.580614430e+02 +2.513614430e+02 +2.513614430e+02 +8.4567e-01 -2.2857e+00 -1.1166e+00 -1.6571e+00 -1.9097e+00 +1.3337e+00 -1.0168e+00 +2.2672e+00 -1.4786e+00 -1.9648e+00 +1.2294e+00 +2.3342e+00 +1.0897e+00 +2.1160e+00 -2.1652e+00 -1.9642e+00 -4.5062e-01 +8.1974e-02 -7.8127e-01 -1.0559e+00
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.284042016e+02 +9.284042016e+02 +9.420442016e+02 +9.420442016e+02 +2.5202e+00 +2.6374e+00 -2.5534e+00 -4.0402e+00 -2.1530e+00 -3.4479e+00 -4.4982e+00 -2.3896e+00 +3.5044e+00 -2.7476e+00 +4.0676e+00 -3.3141e+00 +3.5171e+00 +7.7226e-01 +3.0782e+00 +4.5703e-01 +3.4660e+00 -5.5222e-01 -2.6175e+00 -9.3659e-01
16 +5.513263549e+02 +5.513263549e+02 +5.649663549e+02 +5.649663549e+02 +3.9431e+00 +3.1217e+00 +6.9626e-01 -2.2257e-01 +2.2785e+00 +3.4006e+00 -3.6234e+00 -1.6402e+00 +1.7976e+00 -2.8214e-01 -2.9178e+00 +1.1501e+00 +3.7475e+00 +1.1388e-01 -1.3491e+00 -1.3200e+00 -2.0904e+00 -4.5384e+00 +2.3662e+00 +2.3021e+00
963 +3.795257907e+02 +3.795257907e+02 +3.931657907e+02 +3.931657907e+02 +4.7688e+00 -2.8243e+00 -2.3381e+00 -7.0433e-01 -7.9622e-01 -6.2557e-01 +2.1498e+00 +3.0406e+00 +1.9366e+00 +7.5389e-01 +1.4429e+00 +1.1835e+00 +1.0067e+00 -1.6102e+00 -3.8721e+00 +1.3522e+00 -1.0592e+00 +7.3293e-01 -2.6214e+00 -3.8829e+00
4018 +2.461818771e+02 +2.461818771e+02 +2.598218771e+02 +2.598218771e+02 +2.0317e+00 -1.0761e+00 -2.0977e+00 -1.2805e+00 +9.1070e-01 +2.8685e+00 +2.0457e+00 +4.6884e-01 +1.5933e+00 -5.2128e-01 +1.9732e+00 -1.4262e+00 -1.3440e+00 -2.6445e-01 +4.8306e-01 +9.4396e-01 -1.4165e-01 +8.9526e-01 -1.3091e+00 -2.4583e+00
12422 +1.573487629e+02 +1.573487629e+02 +1.709887629e+02 +1.709887629e+02 +1.6340e+00 -1.3885e+00 -3.0255e+00 -9.7494e-01 -9.4822e-01 +1.8121e+00 +1.4094e+00 +1.4412e+00 +1.9247e+00 +1.5200e+00 +7.2997e-01 -7.0978e-01 -2.4782e+00 +1.4063e+00 -2.3831e+00 +1.4848e+00 -1.0926e-01 +3.8195e-01 -1.6718e+00 -9.2265e-01
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.716176541e+02 +8.716176541e+02 +1.066417654e+03 +1.066417654e+03 +4.2479e+00 +4.9980e-01 +5.7644e-03 -4.2303e+00 -3.2659e+00 -1.1033e-01 +2.7966e+00 +1.7397e+00 -4.3200e+00 -6.8088e-01 +4.8754e+00 -2.3886e+00 +4.1298e+00 +3.8781e+00 -9.8460e-01 +4.7043e+00 +3.1018e+00 +2.0683e+00 -2.1824e+00 -2.2132e+00
