% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.460083241e+01 +1.460083241e+01 +2.147083241e+01 +2.147083241e+01 +6.8442e-01 -3.2349e-01 -2.6795e+00 +3.6732e+00 -4.9427e+00 -4.1759e+00 -8.9020e-01 -3.2829e+00 -4.0532e-01 -2.6919e+00 -1.9013e+00 -3.7682e+00 +4.6329e-01 +3.7838e+00 +7.1544e-01 +9.6538e-01 -2.9259e+00 -7.8641e-01 -3.0314e+00 -3.7688e+00
11 +8.714415951e+00 +8.714415951e+00 +1.558441595e+01 +1.558441595e+01 -4.1919e+00 -1.3486e+00 -4.8869e+00 +1.8732e+00 +7.2394e-01 -5.8863e-02 -2.4901e+00 -4.4779e-01 -3.5101e+00 -8.3876e-01 -3.9089e+00 +1.0572e+00 -2.0908e-01 -2.2415e+00 +2.4208e+00 -1.0716e+00 +2.5165e+00 +3.3614e+00 +4.4043e+00 +1.7755e+00
36 +4.330457571e+00 +4.330457571e+00 +1.120045757e+01 +1.120045757e+01 +4.8504e-01 +4.7667e+00 +4.1909e+00 +4.1072e+00 +8.5316e-01 -3.3506e-01 -4.9511e+00 +4.2035e+00 +4.6490e+00 +2.8169e+00 +3.5300e+00 -8.9728e-01 -3.2022e+00 -3.3450e+00 -1.0661e+00 -6.8912e-01 -1.4150e+00 -2.0505e+00 -4.3441e+00 +3.6157e-01
646 +3.276004756e+00 +3.276004756e+00 +1.014600476e+01 +1.014600476e+01 -2.1267e+00 +8.0733e-01 +3.8123e+00 +4.3179e+00 +8.3566e-02 +9.4316e-01 -4.6643e+00 +4.1268e-01 +3.6970e+00 +6.7943e-01 +4.8394e+00 +1.7465e+00 -1.0496e+00 -1.4852e+00 -3.5661e-01 +9.7462e-01 -3.8012e+00 -2.7180e+00 +9.5906e-01 -6.0446e-01
5831 +2.304547054e+00 +2.304547054e+00 +9.174547054e+00 +9.174547054e+00 +1.9901e-01 +2.1395e+00 +2.9275e+00 +4.3071e+00 -1.1480e+00 +1.2208e+00 -4.8653e+00 +7.9456e-01 +3.7049e+00 +5.9969e-01 +5.0000e+00 +1.4074e+00 +2.8269e-01 -1.5765e+00 -4.5742e-01 +1.5363e+00 -1.6723e+00 -3.1593e+00 +1.7797e-01 -7.0589e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.828029465e+01 +1.828029465e+01 +1.829029465e+01 +1.829029465e+01 +1.5721e+00 +3.6673e-01 +1.3193e+00 -1.6917e+00 +1.8687e+00 -2.7387e+00 -4.9896e+00 +4.8269e+00 -9.1785e-01 +1.3576e+00 +3.3495e+00 +2.2061e+00 +3.7339e+00 +2.0650e-01 +3.7330e+00 +8.6022e-01 +2.9264e+00 +4.6675e+00 +3.2124e+00 +1.8468e+00
7 +9.462587650e+00 +9.462587650e+00 +9.472587650e+00 +9.472587650e+00 +3.4552e+00 -2.5192e+00 -2.7693e+00 +3.6399e+00 +2.3840e-01 +3.0116e+00 +2.8814e+00 +7.3519e-01 +4.1155e+00 +1.0436e+00 -2.3985e+00 +3.7687e+00 +2.7290e+00 -3.3047e+00 -1.7797e+00 +1.7398e+00 -3.1388e+00 +2.2676e+00 +2.5969e+00 -1.9393e+00
38 +6.172183859e+00 +6.172183859e+00 +6.182183859e+00 +6.182183859e+00 +1.9516e+00 +4.0469e+00 +4.8516e+00 +3.9363e+00 +4.7508e+00 -1.0436e+00 -4.1443e-01 -7.6961e-01 -3.7981e+00 +8.1077e-01 -2.6603e+00 -3.4944e+00 -2.4795e+00 +1.5447e-02 -7.6967e-01 -3.3421e+00 +2.0416e+00 -1.5976e+00 +1.0169e+00 +2.6241e+00
101 +2.991881036e+00 +2.991881036e+00 +3.001881036e+00 +3.001881036e+00 -1.4931e+00 +1.1816e+00 -2.1636e+00 +2.7934e+00 -3.0273e+00 -5.0000e+00 +2.1694e+00 +5.0000e+00 +0.0000e+00 +5.0000e+00 +3.6806e-01 +1.3800e+00 +5.0000e+00 +4.8932e+00 +5.4855e-01 -8.8671e-01 -1.3950e+00 +4.3015e+00 +5.0000e+00 -2.6576e+00
