% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.347300263e+03 +2.347300263e+03 +2.377270263e+03 +2.377270263e+03 -2.4957e+00 -1.5201e+00 -3.4942e+00 -1.0826e+00 +1.8123e+00 +5.8141e-01 +4.2525e+00 +1.2031e+00 -8.4169e-01 -2.8425e+00 -2.0798e+00 +6.9431e-02 -9.3518e-01 +4.0453e+00 -2.5700e+00 -3.1028e+00 +2.3226e+00 +1.8191e+00 +4.5021e+00 +1.1130e+00
194 +1.505286865e+03 +1.505286865e+03 +1.535256865e+03 +1.535256865e+03 -6.3338e-01 -1.2413e+00 -4.4751e+00 -7.9107e-01 +4.2481e+00 +0.0000e+00 +0.0000e+00 +1.2203e+00 -4.5247e+00 -8.5060e-01 -3.1701e-02 -3.1305e+00 +4.9654e-01 +1.3823e+00 -1.6166e-01 +2.1240e+00 -2.3173e+00 -1.2756e+00 +2.9561e+00 +6.9677e-01
983 +9.945045517e+02 +9.945045517e+02 +1.024474552e+03 +1.024474552e+03 -1.8325e-01 -1.9481e+00 -3.4723e+00 +2.8108e-01 +3.5427e+00 +1.3971e+00 -3.1027e+00 +0.0000e+00 +2.4842e-01 -3.2652e-01 +3.2139e+00 -1.0595e+00 +3.9131e+00 +1.8431e-02 +5.9191e-02 +1.7544e+00 -4.0698e+00 -1.1009e+00 +3.4964e+00 -2.2599e+00
2152 +5.846778400e+02 +5.846778400e+02 +6.146478400e+02 +6.146478400e+02 +3.3087e+00 -1.8750e+00 -4.8621e+00 -2.5192e+00 +2.1916e+00 +2.8487e+00 -4.3202e+00 -3.1068e+00 +1.0472e+00 -2.3141e+00 +2.0338e+00 -7.2458e-01 +2.4904e+00 +2.1748e+00 -2.3731e+00 +3.5164e+00 -3.3254e+00 -1.1084e+00 +9.2967e-01 -3.6012e+00
3285 +3.854678902e+02 +3.854678902e+02 +4.154378902e+02 +4.154378902e+02 +1.6570e+00 -2.5000e+00 -2.9813e+00 -1.9953e+00 +2.5345e+00 +2.1455e+00 -4.8691e+00 -4.6333e+00 -7.3251e-01 -1.2551e+00 +1.1063e-01 -1.0853e+00 +2.9368e+00 +1.7483e+00 -1.0761e+00 +2.4873e+00 -3.0129e+00 -5.7792e-03 +2.3200e+00 -3.7089e+00
4309 +2.486713572e+02 +2.486713572e+02 +2.786413572e+02 +2.786413572e+02 +1.0025e+00 -2.0099e+00 -3.1605e+00 -1.9903e+00 +3.0323e+00 +3.1349e+00 -4.3309e+00 -3.3032e+00 +5.8639e-01 -2.0379e+00 +0.0000e+00 -1.1017e+00 +3.3275e+00 +2.5000e+00 -1.2049e+00 +2.7289e+00 -3.6753e+00 +3.4178e-01 +2.0641e+00 -3.7667e+00
6273 +1.569658205e+02 +1.569658205e+02 +1.869358205e+02 +1.869358205e+02 +1.1615e+00 -1.9899e+00 -3.2985e+00 -2.2269e+00 +3.2145e+00 +2.5999e+00 -4.4440e+00 -3.6005e+00 -1.9370e-01 -1.9619e+00 +0.0000e+00 -7.8820e-01 +3.7361e+00 +2.2407e+00 -1.1492e+00 +2.9507e+00 -3.5373e+00 +2.8293e-02 +1.7172e+00 -3.4374e+00
7540 +9.793606511e+01 +9.793606511e+01 +1.279060651e+02 +1.279060651e+02 +1.3013e+00 -1.9525e+00 -3.3423e+00 -2.1480e+00 +3.1001e+00 +2.6526e+00 -4.4017e+00 -3.5908e+00 -1.8828e-01 -2.0307e+00 +0.0000e+00 -9.3286e-01 +3.5183e+00 +2.2622e+00 -1.2641e+00 +2.7390e+00 -3.5375e+00 +4.6587e-01 +1.7843e+00 -3.8841e+00
12658 +5.891414852e+01 +5.891414852e+01 +8.888414852e+01 +8.888414852e+01 +1.4283e+00 -1.8750e+00 -3.3278e+00 -2.2081e+00 +3.0548e+00 +2.5000e+00 -4.5076e+00 -3.7500e+00 -3.3439e-01 -2.0649e+00 +2.0063e-01 -9.6221e-01 +3.3763e+00 +2.1875e+00 -1.2584e+00 +2.8414e+00 -3.5536e+00 +6.2460e-01 +1.8299e+00 -3.9167e+00
19931 +3.973708619e+01 +3.973708619e+01 +6.970708619e+01 +6.970708619e+01 +1.4625e+00 -1.8132e+00 -3.3377e+00 -2.1724e+00 +3.0031e+00 +2.4934e+00 -4.4834e+00 -3.8262e+00 -2.5149e-01 -2.0597e+00 +2.3438e-01 -9.2593e-01 +3.4436e+00 +2.0906e+00 -1.3071e+00 +2.8667e+00 -3.5454e+00 +6.1626e-01 +1.8030e+00 -3.9398e+00
