% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.680956984e+02 +7.680956984e+02 +8.443656984e+02 +8.443656984e+02 -4.6794e+00 +4.7725e+00 -4.2332e+00 -3.4127e+00 -4.0379e+00 -4.2749e+00 -2.5403e+00 +1.9074e+00 -3.4577e+00 -2.0473e+00 +1.1494e-01 -5.5649e-01 +1.9362e+00 +4.8903e+00 +4.3039e+00 -3.6788e+00 -2.3115e-01 +3.4280e-01 -4.6814e+00 -2.1873e+00
283 +5.371296814e+02 +5.371296814e+02 +6.133996814e+02 +6.133996814e+02 -3.4681e+00 +3.8171e+00 +1.3518e+00 +1.4670e-01 -1.0318e+00 -4.3098e+00 +3.9701e+00 +5.6744e+00 +1.4725e+00 -1.5278e+00 +4.2570e+00 -3.2653e-01 +3.5751e+00 +6.0842e+00 +4.9423e+00 -3.0830e+00 +2.9215e-01 -5.4587e-01 -1.9025e+00 +2.4443e+00
1038 +2.306663925e+02 +2.306663925e+02 +3.069363925e+02 +3.069363925e+02 -2.7203e+00 +3.7121e+00 +2.3063e+00 +3.3355e+00 +2.9288e-01 +1.7570e+00 +3.2538e+00 +1.3226e+00 +6.6497e-01 -2.2265e+00 +2.4040e+00 +3.5539e+00 +2.1602e+00 +4.6967e+00 -2.7906e+00 -1.9073e+00 -3.4206e+00 -1.7233e+00 -3.2446e+00 -3.4960e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.807805843e+06 +1.807805843e+06 +1.807783293e+06 +1.807783293e+06 -1.8246e+00 +3.0260e+00 +5.5862e-01 +4.6919e+00 +4.9338e+00 -2.6282e+00 +2.6037e-03 +1.1248e+00 +3.2166e+00 -1.0291e-01 -3.4466e+00 +1.7176e+00 -9.7868e-01 +3.2959e+00 -2.6037e+00 -3.2224e+00 -3.7249e+00 +1.6925e+00 -4.8587e+00 -4.1719e-01
6 +8.035466521e+05 +8.035466521e+05 +8.035241021e+05 +8.035241021e+05 +4.7813e+00 -3.4049e+00 +2.6873e+00 -2.0024e+00 +6.4900e-01 -3.1435e+00 +4.8047e+00 +1.7987e+00 +4.3155e-01 +2.7359e+00 +2.5225e+00 +3.6555e+00 -3.8828e+00 +4.5263e+00 -3.1435e+00 +3.2964e-01 -4.7900e-01 -1.8878e+00 -2.9891e+00 -1.8043e+00
11 +1.293354290e+05 +1.293354290e+05 +1.293128790e+05 +1.293128790e+05 -6.9520e-01 +4.1600e+00 +4.5170e+00 -1.8918e+00 +2.3878e+00 -7.2417e-01 -4.4325e+00 -2.2692e+00 -1.1536e+00 -3.2990e-01 -2.6347e+00 -6.0734e-02 -1.5799e+00 +1.6177e-01 +1.0828e+00 +3.5401e+00 -2.6617e+00 +4.7888e+00 +4.2434e+00 +3.0644e+00
57 +3.693719016e+02 +3.693719016e+02 +3.468219016e+02 +3.468219016e+02 -1.7497e+00 +4.4910e+00 -4.8690e-02 +2.8186e+00 -2.3653e+00 +1.0597e+00 -3.9717e+00 +2.9886e+00 +4.7703e+00 +3.4335e+00 +3.8102e+00 -4.6359e+00 -2.7900e+00 -2.2441e+00 +4.5590e+00 +3.4557e+00 -4.1468e-01 +2.3350e+00 +1.9257e+00 +9.1371e-01
8686 +2.471317772e+02 +2.471317772e+02 +2.245817772e+02 +2.245817772e+02 +1.7053e+00 -8.2730e-01 +5.3779e+00 -4.7360e+00 -4.8146e+00 +7.6420e-01 +1.3057e+00 -6.7106e+00 -2.1795e+00 +1.7572e+00 +1.8469e+00 -2.5096e-02 -3.4833e-01 +4.8825e+00 -6.5865e+00 +2.5295e+00 -2.0564e+00 -3.9780e+00 -1.1291e+00 +6.7349e+00
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
