% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.083965856e+01 +2.083965856e+01 +2.770965856e+01 +2.770965856e+01 +1.9900e+00 -1.8586e+00 -4.9069e+00 +1.9082e+00 -3.3486e+00 +2.0479e+00 +4.8414e+00 -2.4695e+00 -2.0619e+00 +1.9434e+00 +2.7911e+00 -8.1485e-01 +1.7262e-02 -2.7364e+00 -1.4154e+00 +4.8695e+00 +2.7323e+00 -2.3928e+00 +1.9134e+00 -2.9560e+00
3 +1.495173318e+01 +1.495173318e+01 +2.182173318e+01 +2.182173318e+01 +4.0813e+00 +1.8445e-01 +2.0144e+00 +2.8741e+00 -2.8234e+00 +2.2138e+00 +3.2153e+00 +4.1301e+00 +3.2110e+00 -4.6456e+00 +2.3193e+00 +2.7962e+00 +4.3394e+00 +1.4348e-01 -1.7413e+00 +1.9115e+00 +2.0756e+00 +1.9674e+00 -4.0892e+00 -3.6210e+00
17 +8.852692095e+00 +8.852692095e+00 +1.572269210e+01 +1.572269210e+01 -1.5315e+00 +4.8073e+00 -3.3081e+00 +4.6947e+00 -3.4960e+00 -4.8569e+00 -1.6501e+00 +4.9024e-01 +3.4779e+00 -2.8340e+00 -2.0321e+00 +4.0754e+00 +4.2165e+00 -3.3886e+00 -1.4092e+00 +1.2820e+00 -3.3363e+00 +2.0106e+00 -1.5023e+00 +1.1659e+00
113 +6.276116877e+00 +6.276116877e+00 +1.314611688e+01 +1.314611688e+01 +1.1970e-01 +4.3832e+00 -5.0000e+00 +4.9393e+00 -6.8220e-01 -1.8544e+00 +1.6797e+00 -2.7631e+00 +5.0000e+00 -3.5797e+00 +2.2190e+00 +2.4426e+00 +4.1118e+00 -4.1527e+00 +3.3529e+00 +8.9121e-02 -3.2831e+00 +2.3499e+00 -2.3711e-01 +5.0000e+00
1078 +3.482539200e+00 +3.482539200e+00 +1.035253920e+01 +1.035253920e+01 +1.2640e-01 +4.7785e+00 -4.9977e+00 -5.0000e+00 +2.6767e+00 +3.8705e+00 -2.8261e+00 -9.7309e-01 -1.4606e-01 +1.2746e+00 +4.9984e+00 -5.0000e+00 +2.0566e+00 -4.2140e+00 -4.4364e-01 +1.6542e+00 -2.0630e-01 +5.0000e+00 +1.0508e-01 -9.5126e-01
22080 +2.426871030e+00 +2.426871030e+00 +9.296871030e+00 +9.296871030e+00 -2.3141e+00 +4.9782e+00 -5.0000e+00 +4.0526e+00 +9.4166e-01 -3.6821e+00 +3.1592e+00 -3.5299e+00 +3.1472e+00 -2.8852e+00 +3.9332e-01 +4.7328e-01 +1.0786e+00 +3.2011e+00 -8.6728e-02 +2.5142e+00 -4.2202e-02 +4.6471e+00 +1.4976e+00 +1.2728e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.293619232e+01 +1.293619232e+01 +1.294619232e+01 +1.294619232e+01 -2.0092e+00 -3.2518e+00 +3.0344e+00 -4.0281e+00 +7.8267e-01 +1.3396e-01 -2.5047e-01 -4.4317e+00 +1.3439e+00 -1.2974e+00 -3.2598e+00 -4.5203e+00 +2.6948e+00 +1.8884e+00 -1.3998e+00 -4.0652e+00 +2.3923e+00 -2.8162e+00 -4.1593e+00 +4.0887e+00
12 +9.100268115e+00 +9.100268115e+00 +9.110268115e+00 +9.110268115e+00 -1.9288e+00 +7.8436e-01 -1.7303e+00 -2.0263e-01 -2.8001e+00 +3.7242e+00 -1.6956e+00 -3.7953e+00 +9.9640e-01 +3.7841e+00 -2.7568e+00 +3.1182e+00 -4.0833e-01 +3.6203e+00 +7.9571e-01 +1.3668e+00 -8.1890e-01 -2.8741e+00 +4.6818e+00 +4.0061e+00
144 +5.881287477e+00 +5.881287477e+00 +5.891287477e+00 +5.891287477e+00 +2.2728e+00 -5.6065e-01 +4.6635e+00 +1.8196e+00 -5.0000e+00 +5.0000e+00 -4.6317e+00 +7.3380e-01 +4.4789e+00 +1.6210e-01 +4.7777e+00 -3.9731e+00 -1.7900e+00 -5.0000e+00 +4.8505e+00 -5.0000e+00 -3.9688e+00 +1.2487e+00 +1.4895e+00 -3.3862e+00
