% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.872712804e+03 +2.872712804e+03 +2.410622804e+03 +2.410622804e+03 -1.4387e+00 +1.2465e+00 +1.8188e+00 -1.4040e+00 -4.6725e+00 +2.6804e+00 -4.0478e+00 -6.0582e-03 +3.6697e+00 +1.2006e+00 -2.3933e+00 -1.7209e+00 +1.6569e+00 -4.4950e+00 +2.0928e+00 +3.3891e+00 -1.2143e+00 +1.6955e+00 -4.9486e+00 -2.2749e+00
2 +1.360036412e+03 +1.360036412e+03 +8.979464124e+02 +8.979464124e+02 -2.2850e+00 +5.5005e-02 -2.3885e+00 -3.0498e-01 -1.8305e+00 -2.9975e+00 +1.9967e+00 -3.0400e+00 +1.2648e+00 +3.3731e+00 -2.8565e+00 +1.9194e+00 -2.3658e+00 -2.5540e+00 -7.1405e-01 -3.4828e-01 +2.6940e+00 -1.2544e+00 -2.6091e+00 -2.3763e+00
38 +8.386612640e+02 +8.386612640e+02 +3.765712640e+02 +3.765712640e+02 -1.2662e+00 +3.9922e+00 -5.0639e-01 -2.1644e+00 +3.6887e+00 -4.9381e-01 -4.2797e+00 -3.4556e+00 +4.3849e-01 -1.4852e+00 -3.1416e+00 -3.9751e+00 -1.0058e+00 +5.1937e-01 -4.2495e+00 -2.5901e+00 -2.6721e+00 -2.0461e+00 -2.3278e+00 +2.6970e+00
541 +5.834116273e+02 +5.834116273e+02 +1.213216273e+02 +1.213216273e+02 +9.3654e-01 -4.2603e-01 -4.3625e+00 -2.5689e+00 +1.4113e+00 -4.0121e+00 +2.9238e+00 +9.0851e-01 +4.0811e+00 -3.0633e+00 -1.7833e+00 -4.6057e+00 -1.6843e+00 -7.4558e-01 -1.9948e+00 -1.2996e+00 -5.9155e-01 +1.5991e+00 -3.8179e+00 +3.5094e+00
2020 +3.773128538e+02 +3.773128538e+02 -8.477714620e+01 -8.477714620e+01 -4.5247e+00 -4.7774e+00 +4.6425e+00 +9.6588e-01 -2.0008e+00 +9.1100e-01 +1.2425e+00 +4.0661e+00 +3.8708e+00 -1.4852e+00 -3.1416e+00 -3.9751e+00 -1.0058e+00 -4.2283e+00 +3.8042e-01 -2.5062e+00 +3.5348e-01 +3.7136e-01 -2.5608e+00 +1.0915e+00
5209 +2.352594115e+02 +2.352594115e+02 -2.268305885e+02 -2.268305885e+02 -1.2662e+00 +1.4233e+00 +2.8325e+00 +3.7601e+00 +3.8813e+00 +2.3625e+00 +4.5455e-01 +3.5189e+00 -1.1960e+00 +5.1868e-01 -1.9189e+00 -2.7822e+00 -1.3229e+00 -4.1178e+00 -2.2593e+00 -3.8763e+00 -5.9155e-01 +1.5991e+00 -2.8181e+00 +1.5094e+00
7100 +1.438236237e+02 +1.438236237e+02 -3.182663763e+02 -3.182663763e+02 -2.3725e+00 +1.4264e+00 +3.7280e+00 -1.7540e-01 +3.7906e+00 +2.3625e+00 +3.8324e+00 +3.2446e+00 +1.7485e+00 +1.7218e+00 -2.8186e+00 -4.3853e+00 +8.1591e-01 -3.4492e+00 -9.9479e-01 -2.8879e+00 +3.5348e-01 +3.6531e+00 -2.8010e+00 +6.5135e-01
7728 +9.636278657e+01 +9.636278657e+01 -3.657272134e+02 -3.657272134e+02 -2.3725e+00 +1.4264e+00 +1.2955e+00 +5.2910e-01 +3.6887e+00 +6.0082e-01 +3.8324e+00 +3.2446e+00 +1.7485e+00 +5.7905e-01 -2.8186e+00 -4.3853e+00 +8.1589e-01 -3.4492e+00 -9.6360e-01 -3.4618e+00 -3.0125e-01 +3.6531e+00 -2.8010e+00 +6.3573e-01
10843 +5.662052215e+01 +5.662052215e+01 -4.054694779e+02 -4.054694779e+02 -2.3686e+00 +1.4264e+00 +1.2955e+00 +6.5416e-01 +7.5953e-01 +2.8201e+00 +2.4862e+00 +3.2446e+00 +1.7329e+00 +5.7899e-01 -2.7561e+00 -4.3853e+00 +8.3153e-01 -3.4648e+00 -9.6360e-01 -3.4618e+00 -3.0125e-01 +3.6531e+00 -2.8010e+00 +2.5720e+00
14521 +3.575317614e+01 +3.575317614e+01 -4.263368239e+02 -4.263368239e+02 -2.3061e+00 +1.4264e+00 +1.2955e+00 +7.1586e-01 +3.8774e+00 +2.8201e+00 +2.4862e+00 +3.2446e+00 +1.7329e+00 +5.8000e-01 -2.7561e+00 -4.3853e+00 +8.3153e-01 -3.4023e+00 -1.7861e+00 -3.8846e+00 -2.9736e-01 +2.6260e+00 -2.8181e+00 +1.5094e+00
20267 +2.467458809e+01 +2.467458809e+01 -4.374154119e+02 -4.374154119e+02 -2.3686e+00 +2.3763e+00 +2.1575e+00 +7.1586e-01 +3.1887e+00 +2.8605e+00 +2.4861e+00 +3.2289e+00 +1.7481e+00 +7.9049e-02 -2.7571e+00 -4.3853e+00 +8.3153e-01 -3.4023e+00 -1.7861e+00 -3.4618e+00 -3.0125e-01 +3.3509e+00 -2.8010e+00 +1.5084e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.319247278e+03 +1.319247278e+03 +1.396907278e+03 +1.396907278e+03 +2.5292e+00 +3.8553e+00 +2.2288e+00 -4.5574e+00 +2.0501e+00 -3.3477e+00 +9.5276e-01 -3.4251e+00 +1.3701e+00 +2.4302e+00 -2.1903e-01 +2.6845e+00 -3.6175e+00 -2.6713e+00 -1.9503e-01 -1.7890e+00 -4.7213e+00 +3.8606e-01 +8.9075e-01 -3.8998e+00
15 +8.322882259e+02 +8.322882259e+02 +9.099482259e+02 +9.099482259e+02 +8.4816e-01 -4.4375e+00 -2.0897e+00 +3.7184e+00 -8.3374e-01 -6.0021e-01 -3.7237e+00 -4.5172e+00 -7.1102e-01 -3.3594e+00 -2.5687e+00 -2.0603e+00 +1.4868e+00 -2.0875e+00 +7.0406e-01 -1.4878e+00 +7.0587e-01 -3.6293e-01 +3.0683e+00 -5.3026e-01
379 +4.474423675e+02 +4.474423675e+02 +5.251023675e+02 +5.251023675e+02 -3.0721e+00 -1.6120e+00 -7.9409e-02 -9.2718e-01 +2.2117e+00 -6.5421e-01 -8.6718e-01 +2.6850e+00 -4.6006e+00 -4.4009e+00 +1.6098e+00 -3.7333e-01 +1.8693e+00 -1.5072e+00 -3.8074e+00 -6.8984e-01 -2.6071e+00 -4.0767e+00 +2.4913e+00 -2.7902e+00
1642 +3.941313256e+02 +3.941313256e+02 +4.717913256e+02 +4.717913256e+02 +9.1702e-01 -3.6475e+00 -3.8887e+00 +4.9275e+00 -5.6492e-01 +2.2012e+00 +9.1153e-01 -1.0072e+00 -4.0219e+00 -3.0430e+00 +2.3476e+00 -1.6178e+00 -1.9029e+00 -1.5072e+00 -3.8074e+00 -6.8984e-01 -2.6071e+00 -4.0767e+00 +2.4913e+00 -4.4651e+00
