% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.258050914e+05 +3.258050914e+05 +3.259542414e+05 +3.259542414e+05 -1.7922e+00 -4.6085e+00 +2.2341e+00 +1.2446e+00 +2.8538e+00 -2.0530e+00 -2.8383e+00 +1.5536e+00 -2.5660e+00 -3.0722e+00 -2.5243e+00 +3.5301e+00 +3.7817e+00 +2.1577e+00 +2.2768e+00 -2.6875e+00 -1.6089e+00 -3.7161e+00 +1.8525e+00 +1.3894e+00
10 +1.072169948e+05 +1.072169948e+05 +1.073661448e+05 +1.073661448e+05 +3.5660e-02 -3.5340e+00 +3.4184e+00 +2.9972e+00 -2.3723e+00 -4.6751e+00 +7.6266e-01 -3.9914e+00 -4.2493e+00 +2.5036e+00 +5.5461e-01 -1.3690e+00 +3.2662e+00 -4.7680e+00 +2.1574e+00 -2.2317e+00 -2.7710e+00 +1.4360e+00 -2.2221e+00 +2.3234e+00
47 +8.602117491e+04 +8.602117491e+04 +8.617032491e+04 +8.617032491e+04 -1.3902e+00 -2.5421e+00 +9.4927e-01 +3.1855e+00 -3.0211e+00 -1.1062e+00 -5.4588e-01 -5.0000e+00 -1.5900e+00 +2.2700e+00 -2.9694e-01 -3.5416e+00 +4.0799e+00 -3.2008e+00 +3.1104e+00 +6.2218e-02 -2.3451e-01 -1.3415e+00 -9.2317e-01 +3.4239e+00
99 +4.304280679e+04 +4.304280679e+04 +4.319195679e+04 +4.319195679e+04 -1.3971e+00 -3.3047e+00 +1.5623e+00 +1.3562e+00 +0.0000e+00 +0.0000e+00 -1.3251e+00 +0.0000e+00 +1.3476e+00 +8.3847e-01 -6.7011e-01 +0.0000e+00 +3.6883e+00 -1.2323e+00 +1.8308e+00 -1.1937e+00 -1.0893e+00 -1.3814e+00 -2.8791e-01 +4.8804e+00
127 +3.083847151e+04 +3.083847151e+04 +3.098762151e+04 +3.098762151e+04 -3.6460e+00 -3.1305e+00 +1.2777e+00 +1.8940e+00 +0.0000e+00 +1.5059e-02 -2.5525e-01 +0.0000e+00 +0.0000e+00 -2.2793e-02 -2.1319e+00 +0.0000e+00 +2.7776e+00 +0.0000e+00 +7.8028e-01 -1.5235e+00 -6.3636e-01 -2.6914e+00 +1.3250e-01 +4.3790e+00
353 +2.264539133e+04 +2.264539133e+04 +2.279454133e+04 +2.279454133e+04 -1.9241e+00 -1.0384e+00 +1.2264e+00 +1.2552e+00 -1.4953e+00 -4.4958e-01 -3.1807e+00 -2.0170e+00 -1.0601e+00 -1.4742e+00 -3.7069e+00 +3.5262e-02 +1.7205e+00 -2.3137e+00 -3.1289e+00 -2.1100e+00 +6.8863e-01 -3.1999e+00 -2.1046e+00 +4.6339e+00
417 +1.411796217e+04 +1.411796217e+04 +1.426711217e+04 +1.426711217e+04 -2.1991e+00 +1.3663e+00 +0.0000e+00 +2.2758e+00 -3.8987e+00 -1.5793e+00 -6.1812e-02 -2.0753e+00 -6.8853e-01 -9.7757e-01 -3.2476e+00 -1.0081e+00 +2.1383e+00 -3.1985e+00 -3.4785e+00 -8.9375e-01 +8.3480e-01 -2.9492e+00 +0.0000e+00 +5.0000e+00
626 +9.570932678e+03 +9.570932678e+03 +9.720082678e+03 +9.720082678e+03 -2.4499e+00 -7.7615e-01 -4.6699e-01 +1.5995e+00 -3.1704e+00 -1.1656e+00 -2.9656e+00 -2.5751e+00 -3.5333e-01 -6.2541e-01 -1.9370e+00 -1.6588e+00 +2.8925e-02 -3.9583e-01 -5.0374e-01 -1.4674e+00 +1.4567e+00 -2.0390e+00 -5.3108e-01 +3.6463e+00
903 +5.448621867e+03 +5.448621867e+03 +5.597771867e+03 +5.597771867e+03 -2.3459e+00 +4.4436e-01 -4.1836e-01 +1.3190e+00 -3.3393e+00 -1.5643e+00 -2.3222e+00 -2.4841e+00 -1.4549e-01 -4.6277e-01 -9.1512e-01 -1.2407e+00 +2.2364e+00 -1.6825e+00 -1.4269e+00 -1.4714e+00 +4.0534e-01 -2.0874e+00 -7.9761e-01 +3.4273e+00
1077 +3.535884771e+03 +3.535884771e+03 +3.685034771e+03 +3.685034771e+03 -8.4318e-01 -8.3367e-01 -1.3836e+00 +1.2633e+00 -3.5569e+00 -1.5756e+00 -2.7316e+00 -1.7134e+00 -9.0821e-01 -7.2889e-01 -2.0516e+00 -1.0693e+00 +3.7453e+00 -2.9329e-01 -1.4815e+00 +3.9693e-02 +3.1714e-01 +1.1921e-01 -8.7168e-01 +3.3456e+00
1401 +2.319084695e+03 +2.319084695e+03 +2.468234695e+03 +2.468234695e+03 -1.6100e+00 -1.2770e+00 -2.8828e-01 +1.0515e+00 -2.6623e+00 -1.2349e+00 -2.6066e+00 -1.0518e+00 -6.3653e-01 -1.7270e+00 -2.6358e+00 -5.8698e-01 +3.2879e+00 -8.2144e-01 -1.2120e+00 -1.7523e+00 -5.6915e-01 -9.4874e-01 -1.0669e-01 +1.8340e+00
1681 +1.111231739e+03 +1.111231739e+03 +1.260381739e+03 +1.260381739e+03 -7.1659e-01 -1.0594e+00 -7.3561e-01 +1.4526e+00 -2.9327e+00 -1.8325e+00 -2.8442e+00 -1.0971e+00 -4.7258e-01 -1.3612e+00 -2.2575e+00 -1.3941e+00 +2.2717e+00 -1.5301e+00 -2.5245e+00 -1.5960e+00 -8.4460e-01 +1.1101e+00 -4.2570e-01 +2.9021e+00
1960 +9.357301110e+02 +9.357301110e+02 +1.084880111e+03 +1.084880111e+03 -2.0882e-01 -8.5733e-01 -7.1598e-01 +1.5528e+00 -2.8665e+00 -1.8520e+00 -2.7500e+00 -1.4973e+00 -4.1314e-01 -1.2970e+00 -2.6745e+00 -1.2270e+00 +1.6626e+00 -1.5464e+00 -1.5420e+00 -1.5251e+00 -1.5948e+00 +8.1158e-01 -4.0195e-01 +3.0995e+00
