% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.640009061e+03 +7.640009061e+03 +7.732949061e+03 +7.732949061e+03 +1.7749e+00 -1.7902e+00 +1.3168e+00 +1.1815e+00 +9.9049e-01 -4.9875e+00 -7.7254e-01 +1.0748e+00 -4.8812e+00 -3.1575e+00 +2.7289e+00 +2.4235e-01 -3.1732e+00 +4.4904e+00 +4.1065e+00 -9.9184e-01 -3.8960e+00 -3.0636e+00 -4.7998e-03 -4.4694e-01
2 +3.940541015e+03 +3.940541015e+03 +4.033481015e+03 +4.033481015e+03 -2.0007e+00 -3.1272e+00 -4.3649e-01 -3.0483e+00 +1.4978e+00 +3.7204e+00 -3.8395e+00 -4.7054e+00 -4.8487e-01 +2.9940e+00 +1.4306e+00 +4.0485e+00 -3.7790e+00 +9.5138e-01 -3.3835e+00 +1.4902e+00 -3.2817e+00 -2.2264e+00 -3.4928e+00 +5.6391e-01
9 +2.025939558e+03 +2.025939558e+03 +2.118879558e+03 +2.118879558e+03 +2.1906e+00 -4.4400e+00 -2.6308e-01 -4.3545e+00 -3.0775e+00 -1.9320e+00 -4.1830e-01 +4.2795e+00 -2.0940e+00 +4.2903e+00 -2.1062e+00 -2.2968e+00 -3.3151e+00 -4.6756e+00 -2.0037e+00 +1.5446e+00 +4.4029e+00 -1.1653e+00 -4.0947e+00 -4.9934e+00
13 +1.369656647e+03 +1.369656647e+03 +1.462596647e+03 +1.462596647e+03 +1.7342e+00 -3.7664e+00 -1.9957e+00 +7.8329e-02 +2.7649e+00 +3.7284e+00 +2.7832e+00 +2.7386e+00 -2.4644e+00 -1.4464e+00 -3.1661e+00 -4.3166e+00 +2.4550e+00 -2.2018e+00 +4.6381e-01 +5.1787e-01 +9.3161e-01 -3.3108e-01 +6.4843e-01 +1.3200e+00
27 +9.896641906e+02 +9.896641906e+02 +1.082604191e+03 +1.082604191e+03 -1.6984e+00 +6.0983e-01 +2.9864e-01 -4.0131e-01 -3.3002e-01 +2.3694e+00 -3.6262e+00 -9.2761e-01 +2.6099e+00 +4.9900e+00 -5.6675e-01 +1.4646e+00 +3.8680e+00 +2.5391e+00 +3.3599e-01 -2.7078e+00 +3.3226e+00 -4.4653e+00 -4.1572e+00 -2.3695e+00
426 +5.797640202e+02 +5.797640202e+02 +6.727040202e+02 +6.727040202e+02 +1.5350e+00 +2.8217e+00 -5.4792e-01 +4.3440e+00 +2.5333e+00 +9.6348e-01 -4.6210e-01 -5.8962e+00 +2.9935e+00 +3.8691e+00 +3.4373e+00 -7.6909e+00 -5.4799e-01 -3.2829e+00 -3.7295e-01 +2.4356e-01 +4.3023e+00 -2.7082e+00 -5.8042e-02 +1.4706e-01
430 +3.732693556e+02 +3.732693556e+02 +4.662093556e+02 +4.662093556e+02 +1.3980e+00 +2.3849e+00 -2.9108e+00 +1.2259e+00 +4.0251e-01 +1.1625e+00 -2.5840e+00 -6.1236e+00 +2.4994e+00 -2.8243e-01 +5.5685e+00 -3.0685e+00 -5.8032e+00 -2.9552e+00 +1.0444e+00 +3.2569e+00 +5.1865e+00 -2.9852e+00 -3.7917e+00 -9.6790e-01
786 +2.433516129e+02 +2.433516129e+02 +3.362916129e+02 +3.362916129e+02 -7.6356e-02 +1.3829e+00 -7.8775e-01 +1.7641e+00 +5.1526e-01 +9.8531e-01 -4.5815e-01 -7.3028e-01 +2.7433e+00 +1.5479e+00 +5.4863e+00 -3.9635e+00 -3.5967e+00 -2.0297e+00 +8.9333e-01 +2.3279e+00 +4.4956e+00 -3.1640e+00 -1.3962e+00 -3.9829e-01
1608 +1.510119953e+02 +1.510119953e+02 +2.439519953e+02 +2.439519953e+02 +2.1087e+00 +5.5479e+00 -1.1703e+00 +2.5490e+00 +2.9100e-01 +1.6141e+00 +3.1135e+00 -3.8083e+00 +3.1638e+00 -9.7607e-01 +6.5721e+00 -5.9851e+00 -2.7908e+00 -3.4734e+00 +3.7086e+00 +2.8456e+00 +3.7031e+00 -3.5409e+00 +1.5992e+00 -1.2670e+00
2852 +9.960965037e+01 +9.960965037e+01 +1.925496504e+02 +1.925496504e+02 +1.2595e+00 +3.6425e+00 +7.8486e-01 +3.2725e+00 +4.5041e-01 +1.4593e+00 -2.0792e+00 -4.2263e+00 +5.8771e+00 +2.5390e+00 +3.7858e+00 -5.0578e+00 -3.4967e+00 -1.8052e+00 +2.1111e+00 +3.0327e+00 +3.5501e+00 -2.4896e+00 +4.9021e+00 -9.6103e-03
3102 +6.038676103e+01 +6.038676103e+01 +1.533267610e+02 +1.533267610e+02 +1.8190e+00 +2.9001e+00 +4.8639e-01 +2.4423e+00 +1.8536e-01 +1.1218e+00 +8.1365e-01 -5.2632e+00 +4.5465e+00 +1.7405e+00 +6.0213e+00 -4.5586e+00 -3.8888e+00 -2.2684e+00 +1.6529e+00 +3.8479e+00 +5.0453e+00 -4.6866e+00 -4.6916e-02 -2.3553e+00
3701 +3.636493785e+01 +3.636493785e+01 +1.293049379e+02 +1.293049379e+02 -3.9267e-01 +3.1951e+00 +5.0598e-01 +3.0277e+00 +2.0637e+00 +3.6495e+00 +4.5035e+00 -2.0325e+00 +3.0581e+00 +1.9493e+00 +1.6377e-01 -2.7124e+00 -7.3150e-01 -6.9436e-01 +2.1300e+00 +5.7356e-01 +4.0972e+00 -3.1777e+00 +1.5674e+00 -1.6648e+00
4804 +2.429316453e+01 +2.429316453e+01 +1.172331645e+02 +1.172331645e+02 -8.7590e-02 +2.0883e+00 +1.4557e+00 +3.3444e+00 +2.6213e+00 +4.9772e+00 +2.3373e+00 -8.4030e-01 +3.5046e+00 +3.0348e+00 +9.2960e-02 -3.7208e+00 +1.4551e-01 +8.2554e-01 +2.1477e+00 +7.9199e-01 +2.5281e+00 -3.1695e+00 +2.6547e+00 +1.1604e+00
4908 +1.538549352e+01 +1.538549352e+01 +1.083254935e+02 +1.083254935e+02 -1.5932e+00 +1.3119e+00 +7.0749e-01 +3.0883e+00 +2.2011e+00 +3.8197e+00 +2.2022e+00 -2.2730e+00 +4.8757e+00 +1.3330e+00 +9.4786e-01 -4.3421e+00 -2.2875e-01 +5.4589e-01 +1.6806e+00 +3.5518e+00 +3.4482e+00 -2.3516e+00 +3.9985e+00 +7.2769e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.592866155e+03 +4.592866155e+03 +4.628216155e+03 +4.628216155e+03 +3.3883e+00 +2.9290e+00 +2.3472e+00 -4.1588e+00 +3.4301e+00 +9.6267e-01 +1.6716e+00 +3.9009e+00 +4.5579e+00 -2.8511e+00 +1.3033e+00 +2.6026e+00 -2.4023e+00 -1.9005e+00 -2.9734e+00 -3.8526e+00 +8.8907e-01 -1.5359e+00 -2.4675e+00 -2.8216e+00
6 +1.585626736e+03 +1.585626736e+03 +1.620976736e+03 +1.620976736e+03 +2.7066e+00 -2.7724e-03 +2.2899e+00 +3.5707e+00 -2.8686e+00 -2.2711e+00 +2.1343e+00 +4.5624e+00 -4.0054e-01 -2.3365e+00 -4.0699e+00 +2.6841e+00 +4.9591e+00 +8.9435e-01 -3.5328e-01 +2.1782e+00 +2.7515e+00 +1.2883e+00 -3.0277e+00 +1.0368e+00
9 +1.244046080e+03 +1.244046080e+03 +1.279396080e+03 +1.279396080e+03 -2.9393e+00 +2.4754e+00 +1.9502e-01 +4.1021e+00 -2.3461e+00 -8.3573e-01 -5.2270e-02 +1.3281e+00 -4.5393e+00 -4.5997e+00 +1.2692e-01 -2.1605e+00 -1.1586e-02 +6.5174e-01 -2.7000e+00 +3.8755e+00 +2.8680e+00 -9.4787e-01 +5.1175e-01 -1.0178e+00
118 +6.148077639e+02 +6.148077639e+02 +6.501577639e+02 +6.501577639e+02 +5.0861e-01 -1.2100e+00 +4.9053e-01 -5.1023e-01 -3.0920e+00 -1.5457e+00 +1.6588e+00 +9.2112e-01 +6.2965e+00 -3.1897e+00 +1.7420e+00 -6.7230e+00 +4.7082e+00 +4.3245e+00 -1.6254e-02 +1.3491e-01 -7.0837e-01 +1.3140e+00 +3.6234e+00 -4.8762e+00
311 +3.174535319e+02 +3.174535319e+02 +3.528035319e+02 +3.528035319e+02 -1.8054e+00 -9.6139e-01 +1.9356e+00 +7.5755e-01 +2.7742e+00 -9.1247e-01 +6.1998e+00 +1.7937e+00 +9.0151e-01 +3.5262e+00 -1.4946e+00 -5.7764e+00 +9.8352e+00 +9.5644e-02 -7.0421e+00 +5.8264e+00 -2.2172e+00 +2.6833e+00 +6.0674e+00 +1.0346e+00
946 +2.485245705e+02 +2.485245705e+02 +2.838745705e+02 +2.838745705e+02 +1.5849e+00 -1.8353e-01 +1.6348e+00 +3.3738e+00 +5.2644e-02 -3.6850e+00 +6.8821e-01 -1.8743e+00 +2.2867e+00 -2.6805e+00 +3.5654e-01 -6.1449e+00 +3.7508e+00 +3.3830e+00 -4.3427e+00 +3.7556e+00 +1.2919e+00 +8.5313e-01 +1.6511e+00 -3.9839e+00
1722 +1.548976927e+02 +1.548976927e+02 +1.902476927e+02 +1.902476927e+02 +1.9830e+00 -1.8255e+00 +2.7660e+00 +2.5599e+00 -4.1204e+00 -3.6828e+00 +2.4991e+00 -2.1079e+00 +3.3931e+00 -2.3765e+00 -1.0810e+00 -5.3309e+00 +4.4957e+00 +8.5842e+00 +2.3842e+00 -5.6828e-01 -6.1895e-01 +1.2975e+00 +1.1837e+00 -4.6688e+00
2272 +9.932042458e+01 +9.932042458e+01 +1.346704246e+02 +1.346704246e+02 +1.7536e+00 -4.0382e-01 +3.5450e+00 +3.0966e+00 -4.6111e+00 -4.0795e+00 +1.0289e+00 -7.4737e-01 +3.3450e+00 -2.7869e+00 +3.2259e+00 -3.7343e+00 +3.8403e+00 +5.3109e+00 -4.8637e-02 +7.9920e-01 +2.3183e+00 +1.7411e+00 +1.5442e+00 +5.9769e-01
3310 +5.581680433e+01 +5.581680433e+01 +9.116680433e+01 +9.116680433e+01 +2.7613e+00 -8.3155e-01 +3.9875e+00 +2.1919e+00 -4.1457e+00 -1.5786e+00 +2.5003e+00 +5.5704e-01 +1.2578e+00 -5.0717e-01 +3.7708e+00 -1.6718e+00 +3.0493e+00 +3.9168e+00 -5.9859e-01 +2.3794e+00 +2.9653e+00 +2.2027e+00 +1.7311e+00 +2.3779e+00
3715 +3.534889504e+01 +3.534889504e+01 +7.069889504e+01 +7.069889504e+01 +3.0806e+00 +1.0668e+00 +1.2517e+00 +2.8710e+00 -3.6033e+00 -2.2736e+00 +4.2268e+00 -1.0542e+00 +2.0629e+00 +2.4128e+00 +5.1834e-01 -3.3831e+00 +4.3067e+00 +3.3503e+00 -2.4703e+00 +3.2488e+00 +1.6618e+00 +9.1279e-01 +2.4179e+00 +1.7748e+00
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.778670924e+02 +9.778670924e+02 +9.816870924e+02 +9.816870924e+02 -8.7241e-01 +3.5322e+00 +1.3349e+00 -4.5988e+00 -4.4142e+00 -2.2615e+00 -1.9497e+00 +1.7346e-01 +1.1903e+00 +1.3748e+00 -8.7302e-01 -2.0566e+00 -3.4706e+00 +1.0587e+00 -2.7203e+00 -9.8607e-01 -3.0731e+00 +7.2610e-01 -3.2784e-01 -1.9869e+00
46 +5.838306706e+02 +5.838306706e+02 +5.876506706e+02 +5.876506706e+02 +3.4573e+00 +4.2611e+00 +4.4952e+00 +5.6321e-01 +2.8500e+00 +3.5784e+00 -2.4279e+00 +1.1680e+00 +3.4050e+00 -1.8629e+00 +3.5413e+00 -3.6736e+00 -2.5118e+00 -4.2221e+00 +1.3498e+00 -2.2339e+00 -3.6258e-01 +2.5031e+00 -1.1664e+00 +8.4545e-01
649 +3.284937071e+02 +3.284937071e+02 +3.323137071e+02 +3.323137071e+02 +1.2520e+00 -2.0199e+00 -3.4391e-02 -2.1471e+00 -1.7115e-01 +8.6855e-01 -5.1218e-01 -1.1432e-01 -4.4072e+00 -2.7095e+00 +1.2648e+00 +3.5438e-01 -2.3568e+00 +1.9276e+00 -8.9764e-01 +1.2619e-01 -1.6428e+00 +8.5313e-01 +1.3813e+00 +1.1899e+00
1013 +2.231839453e+02 +2.231839453e+02 +2.270039453e+02 +2.270039453e+02 -6.1099e-01 -2.7332e+00 -9.6382e-01 -2.6548e+00 +4.6943e+00 -4.0801e+00 -1.7152e+00 -2.5383e+00 -3.9555e+00 -1.7902e+00 -1.0951e+00 -3.7050e-01 -1.9676e+00 -2.9217e+00 +1.0491e+00 +5.0556e-01 -2.1994e+00 -1.4685e+00 +1.1112e+00 +1.5994e+00
2431 +1.582543681e+02 +1.582543681e+02 +1.620743681e+02 +1.620743681e+02 +2.4952e+00 -2.0020e+00 +3.3214e+00 -2.5046e+00 +2.4003e+00 +1.2356e-01 +6.8118e-01 -5.1952e+00 -5.8539e-02 -2.1939e+00 +1.4990e-01 -3.2848e+00 -2.5154e+00 -4.6958e+00 -1.7111e+00 +3.1979e+00 -1.2104e+00 -3.6674e-01 +1.2133e-01 +1.2465e+00
3219 +9.194770500e+01 +9.194770500e+01 +9.576770500e+01 +9.576770500e+01 +3.9427e+00 -1.3650e+00 +3.0569e+00 -4.8511e+00 +1.4202e-01 -7.1211e-01 +8.4042e-01 -6.4808e+00 +1.0353e+00 -2.1544e+00 +6.9060e-01 -2.1704e+00 -2.5685e+00 -2.3607e+00 -3.0731e+00 +2.7502e+00 -2.2546e+00 -3.0628e+00 +2.0118e+00 -6.0706e-01
4608 +5.719767818e+01 +5.719767818e+01 +6.101767818e+01 +6.101767818e+01 +3.3671e+00 +1.8627e+00 +1.3007e+00 -3.7522e+00 +3.2119e-01 -1.1087e+00 +2.3349e+00 -5.4400e+00 +2.4504e+00 -6.8929e-01 -5.3829e-02 +2.5355e+00 -2.5225e-01 -3.6555e+00 -8.1915e-01 +2.4453e+00 +1.8669e+00 +2.0162e+00 +1.5396e+00 +2.9319e+00
4744 +3.361862034e+01 +3.361862034e+01 +3.743862034e+01 +3.743862034e+01 +2.1750e+00 +1.9375e+00 +1.3740e+00 -3.3132e+00 -1.5569e-01 -1.7736e-01 +1.6388e+00 -5.3366e+00 +4.1398e+00 -1.6320e+00 -4.3690e-01 +3.1163e+00 -5.9330e-01 -5.6898e+00 -2.3469e-01 +1.5116e+00 +2.5608e+00 +1.9296e+00 -2.2334e-01 +3.7801e+00
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.567120599e+03 +2.567120599e+03 +2.588870599e+03 +2.588870599e+03 -3.5427e+00 +1.6425e+00 +6.7738e-01 -2.1638e+00 -2.4913e+00 -3.2957e+00 +2.8062e+00 +4.2431e+00 -3.9391e-01 -4.2694e+00 -3.0839e+00 +3.0958e+00 +4.9914e+00 -2.9662e+00 -4.6444e-02 +4.1389e+00 -9.1121e-01 +1.9532e+00 -3.7638e+00 -2.9450e+00
3 +2.194059059e+03 +2.194059059e+03 +2.215809059e+03 +2.215809059e+03 -2.0257e-01 -1.4853e+00 +2.0550e+00 -4.4771e+00 +1.9891e+00 +6.2382e-01 +2.5314e+00 +4.1208e+00 -1.3940e+00 -6.3258e-01 +3.2231e+00 +9.5775e-02 -3.2442e+00 -1.1854e+00 +8.3521e-01 +2.4802e+00 +3.5187e+00 -2.3236e+00 -3.3786e+00 -1.5910e+00
