% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.726276643e+01 +8.726276643e+01 +1.586127664e+02 +1.586127664e+02 +4.0671e+00 +4.7002e+00 +1.0737e+00 -3.2155e+00 -1.5636e+00 -2.3267e-01 +4.8993e+00 -2.7615e+00 +2.8124e+00 -4.2494e+00 -3.7228e+00 +3.5483e+00 +2.9252e+00 +3.8708e+00 -4.2529e+00 -4.0359e+00 +4.2840e+00 -7.9959e-01 -3.7794e+00 +1.3378e+00
4 +5.843694342e+01 +5.843694342e+01 +1.297869434e+02 +1.297869434e+02 +3.3279e+00 -1.2439e+00 -4.9386e+00 +3.2707e+00 -1.7854e+00 -4.0452e+00 -3.2367e+00 +4.5283e-01 -1.1126e+00 +4.6285e+00 -3.3703e+00 -2.0855e+00 -3.7919e+00 -4.5242e+00 +2.2605e+00 +1.4638e+00 -3.8683e+00 -3.4244e+00 -2.6343e-02 -4.5050e+00
161 +3.726639010e+01 +3.726639010e+01 +1.086163901e+02 +1.086163901e+02 -4.7083e+00 +2.1942e+00 -2.4387e+00 +1.7586e+00 +3.5416e+00 -1.2702e+00 -4.2147e+00 -1.0985e+00 -1.8628e+00 -2.4226e+00 -2.4357e+00 +0.0000e+00 +4.5616e-01 +0.0000e+00 +2.3084e+00 -1.1160e+00 +7.7109e-01 -4.6561e+00 +2.7538e+00 -2.2918e+00
2925 +2.151708475e+01 +2.151708475e+01 +9.286708475e+01 +9.286708475e+01 -1.3547e+00 +7.5753e-01 -2.7925e+00 -1.4418e+00 +1.6624e+00 -1.9062e+00 -3.3717e+00 +2.7884e-02 +7.6945e-01 -1.0788e+00 -1.4584e+00 -3.3596e+00 +3.5267e+00 +2.7223e-01 +5.0000e+00 -1.6459e+00 +5.9962e-01 -5.0000e+00 +2.1562e+00 +2.4291e+00
6765 +1.470349279e+01 +1.470349279e+01 +8.605349279e+01 +8.605349279e+01 -1.8125e+00 +8.3620e-01 -2.7690e+00 -1.8472e+00 +1.6292e+00 -2.0415e+00 -3.3944e+00 +9.0784e-02 +1.0322e+00 -1.0928e+00 -1.5565e+00 -3.5752e+00 +3.4654e+00 +2.3838e-01 +5.0000e+00 -1.4490e+00 +6.0033e-01 -5.0000e+00 +2.4187e+00 +2.4046e+00
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.302565296e+01 +7.302565296e+01 -2.821943470e+02 -2.821943470e+02 +3.9362e+00 +1.7330e+00 +3.8486e+00 -4.1079e+00 +4.1333e+00 -1.1658e+00 -1.3232e+00 -1.4592e+00 -1.6590e+00 -4.4784e-01 +1.7984e+00 +3.6909e+00 +3.8986e+00 +1.8812e+00 -4.6597e+00 -3.1921e+00 +3.7925e+00 +3.1818e-01 +4.9763e+00 +3.1310e+00
2 +4.541812266e+01 +4.541812266e+01 -3.098018773e+02 -3.098018773e+02 +1.1038e+00 -1.9531e+00 -4.8920e+00 -2.6723e+00 +3.7477e+00 +3.7092e+00 -4.9571e+00 +3.1833e+00 +3.8620e+00 +3.7082e+00 -2.1646e+00 +7.4123e-01 -9.7099e-02 +1.6860e+00 -4.6058e+00 +8.4754e-01 -2.6076e+00 -4.2170e+00 -1.1337e+00 +4.1477e+00
279 +3.856034745e+01 +3.856034745e+01 -3.166596525e+02 -3.166596525e+02 -1.6574e+00 +4.8441e+00 -5.0000e+00 +3.7520e+00 -4.4392e+00 -1.9080e+00 +2.5947e-01 +4.3100e+00 -9.9477e-01 -8.7860e-01 -5.6748e-01 -2.3311e+00 +2.6523e+00 -3.4196e+00 +3.9786e+00 -2.9664e+00 -7.3949e-01 +1.4227e+00 +2.6191e+00 +1.1654e+00
2343 +2.496039540e+01 +2.496039540e+01 -3.302596046e+02 -3.302596046e+02 +2.7891e+00 +4.5243e+00 -2.2080e+00 +2.7538e+00 -1.0065e+00 -5.0000e+00 -2.7938e-01 +2.5558e+00 -2.9876e+00 -1.3428e+00 -2.1747e+00 -2.1633e+00 +1.9260e+00 -3.0190e+00 -3.3435e+00 -3.1823e+00 +1.4209e-01 +8.7675e-01 -2.2030e-01 +2.3202e+00
5093 +1.537211202e+01 +1.537211202e+01 -3.398478880e+02 -3.398478880e+02 +2.9422e+00 +4.5722e+00 -2.2591e+00 +2.7575e+00 -1.1205e+00 -5.0000e+00 -4.6659e-01 +1.8146e+00 -2.7063e+00 -1.3515e+00 -2.6922e+00 -1.9211e+00 +3.1186e+00 -2.9814e+00 -3.3309e+00 -2.3205e+00 +3.1910e-01 +9.0592e-01 -2.9467e-01 +2.3278e+00
9151 +8.546536652e+00 +8.546536652e+00 -3.466734633e+02 -3.466734633e+02 +2.9945e+00 +4.5593e+00 -2.3808e+00 +2.7486e+00 -9.2197e-01 -5.0000e+00 -4.4640e-01 +1.7732e+00 -2.6980e+00 -1.0932e+00 -2.6608e+00 -1.8248e+00 +3.0995e+00 -3.0021e+00 -3.2731e+00 -2.2784e+00 +7.6546e-02 +9.0575e-01 -3.2576e-01 +2.0939e+00
15310 +6.250867641e+00 +6.250867641e+00 -3.489691324e+02 -3.489691324e+02 +2.9945e+00 +4.5601e+00 -2.3751e+00 +2.7285e+00 -8.8643e-01 -5.0000e+00 -4.3810e-01 +1.7304e+00 -2.7186e+00 -1.1726e+00 -2.6891e+00 -1.7751e+00 +3.0893e+00 -2.9840e+00 -3.2628e+00 -2.2919e+00 +1.0122e-01 +9.2926e-01 -3.4262e-01 +2.0703e+00
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.322653886e+01 +9.322653886e+01 +1.923965389e+02 +1.923965389e+02 -2.5323e-01 +3.3202e+00 +2.2647e+00 -3.5849e+00 -2.2010e+00 -4.2598e+00 +2.1835e+00 +4.0357e+00 -2.7410e+00 +3.0168e+00 -2.9156e+00 -5.4064e-01 +3.3498e+00 -2.6087e+00 -4.1939e+00 +4.7472e-01 +5.7857e-01 +2.4022e+00 +3.3903e+00 +1.8073e+00
6 +4.764768405e+01 +4.764768405e+01 +1.468176840e+02 +1.468176840e+02 +3.4239e+00 -2.7749e+00 -2.9051e+00 -4.2710e+00 -1.0543e+00 +3.6752e+00 +4.5410e-01 -3.8302e+00 -3.7846e+00 +2.9538e+00 -4.1591e+00 +1.2529e+00 +4.2744e+00 -4.7551e-02 -2.9352e+00 -2.0564e+00 -2.3671e-01 -3.2079e+00 -3.3311e+00 +2.3408e+00
100 +3.597639347e+01 +3.597639347e+01 +1.351463935e+02 +1.351463935e+02 -2.1741e+00 +1.3930e-01 -2.1490e+00 -5.0000e+00 +1.7819e+00 +2.1002e+00 +8.6591e-01 -1.1326e-01 +2.4912e+00 +3.7595e+00 +4.6655e-01 +2.3207e+00 +2.3621e+00 -2.2467e-01 -3.5523e+00 +1.1926e+00 -3.4429e+00 -3.0746e-01 +2.0558e+00 -3.6002e-01
527 +2.316372730e+01 +2.316372730e+01 +1.223337273e+02 +1.223337273e+02 -1.0395e+00 -4.5355e+00 +5.0990e-01 -3.2470e+00 -1.7831e+00 +4.1952e+00 +1.5570e-01 +1.1680e+00 +1.7364e-01 -2.5063e+00 -5.2476e-01 -3.4837e+00 -5.0476e-01 -3.3376e+00 -4.9041e+00 -1.5544e+00 -4.7427e+00 -2.8059e+00 -5.0000e+00 +2.3445e+00
6404 +1.567122618e+01 +1.567122618e+01 +1.148412262e+02 +1.148412262e+02 -7.6194e-01 -4.5312e+00 +8.9309e-01 -3.2053e+00 -1.7724e+00 +4.3214e+00 +1.1454e-01 +1.0905e+00 -9.8150e-02 -2.3221e+00 -5.3286e-01 -4.2001e+00 -3.6404e-01 -3.6586e+00 -4.8999e+00 -1.8612e+00 -4.8946e+00 -2.9759e+00 -5.0000e+00 +1.9681e+00
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.813161563e+01 +5.813161563e+01 -4.597783844e+02 -4.597783844e+02 -4.5458e-01 -3.0921e+00 +2.8389e+00 -4.2276e-01 +1.1293e+00 -3.5531e+00 -3.3257e+00 -2.3995e+00 +3.8489e+00 -2.3010e+00 -2.3874e+00 +3.6147e+00 +4.0624e+00 +3.5311e+00 +5.9567e-01 -3.3366e+00 -3.3963e+00 +4.3331e+00 +2.7039e+00 +1.3585e+00
71 +3.689908489e+01 +3.689908489e+01 -4.810109151e+02 -4.810109151e+02 +3.4226e+00 -9.1313e-01 +4.6920e+00 +5.0000e+00 +3.1252e-01 -3.3454e+00 +7.0454e-01 -3.7937e-01 +4.8580e-01 -3.0282e+00 +2.0944e+00 -1.6672e-01 -1.8502e+00 -2.5684e+00 -2.2036e+00 -3.0710e+00 +5.0000e+00 +3.9280e+00 -1.0053e+00 -7.3322e-01
1009 +2.385710622e+01 +2.385710622e+01 -4.940528938e+02 -4.940528938e+02 +1.5904e+00 +1.3833e+00 +4.6922e+00 +4.1077e+00 +2.6564e+00 -4.6666e+00 +8.5077e-01 +8.9586e-01 +1.1047e+00 -3.5225e+00 +2.7970e+00 +2.1896e+00 -2.6998e+00 -1.3515e+00 -4.0245e+00 +4.3804e-01 +4.8400e+00 +3.4076e+00 +1.2347e-01 -3.5498e-01
5571 +1.439186760e+01 +1.439186760e+01 -5.035181324e+02 -5.035181324e+02 +1.6042e+00 +5.0000e+00 +5.0000e+00 +2.3067e+00 +4.8667e+00 -4.9127e+00 +1.6701e+00 +1.9656e-01 -8.1441e-01 -2.5310e+00 -5.0000e+00 +1.8883e-01 -4.7329e-01 -2.1176e+00 -2.0882e+00 -3.1812e+00 +4.3995e+00 +3.0800e+00 -3.9443e+00 -1.3930e+00
6027 +9.740203467e+00 +9.740203467e+00 -5.081697965e+02 -5.081697965e+02 +1.6070e+00 +5.0000e+00 +5.0000e+00 +2.3021e+00 +4.8606e+00 -4.9859e+00 +1.6801e+00 +1.5026e-01 -7.3907e-01 -2.4484e+00 -5.0000e+00 +1.8493e-01 -4.5910e-01 -2.0939e+00 -2.0663e+00 -3.2120e+00 +4.3837e+00 +3.0774e+00 -3.9612e+00 -1.3741e+00
14165 +6.088636701e+00 +6.088636701e+00 -5.118213633e+02 -5.118213633e+02 +1.5884e+00 +5.0000e+00 +5.0000e+00 +2.2502e+00 +4.8446e+00 -4.9965e+00 +1.6059e+00 +1.5630e-01 -7.2410e-01 -2.4057e+00 -5.0000e+00 +2.6728e-01 -4.3675e-01 -1.9013e+00 -1.9529e+00 -3.3344e+00 +4.3913e+00 +3.0627e+00 -4.0320e+00 -1.3964e+00
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.374561717e+02 +1.374561717e+02 +8.024617170e+01 +8.024617170e+01 +1.5936e+00 +4.0031e+00 +6.1683e-01 -2.8555e+00 -2.0979e+00 +3.1752e+00 +1.2498e+00 +3.3737e-01 -3.1299e+00 +4.6306e+00 +3.7626e+00 -4.6599e-01 +4.7497e+00 +2.8865e-01 +1.8089e+00 +1.8330e+00 -2.0111e+00 +3.2407e+00 -3.3244e-01 -2.8830e+00
2 +7.745277673e+01 +7.745277673e+01 +2.024277673e+01 +2.024277673e+01 -4.1133e+00 +1.5167e+00 -2.3555e+00 -3.2882e-01 -5.1874e-01 -1.3979e+00 -1.7148e+00 +1.1214e+00 +3.6019e+00 -4.5518e+00 -7.5527e-01 -3.5010e-01 -3.5202e-01 +3.7146e+00 +2.8274e-01 -3.5715e+00 -1.7665e+00 +1.5528e+00 -1.5536e-01 -1.7535e+00
13 +4.622495418e+01 +4.622495418e+01 -1.098504582e+01 -1.098504582e+01 -2.0593e-01 +7.2238e-01 +2.7618e+00 -3.9131e+00 +8.3891e-01 +2.0843e+00 +1.1792e+00 +3.5334e+00 -2.4661e+00 -3.8643e+00 -3.5078e+00 -8.1262e-01 +1.7941e+00 +2.8571e+00 +3.8491e+00 -2.1041e+00 -3.7854e+00 +1.9432e+00 -2.0637e+00 -4.5036e+00
14 +3.341543731e+01 +3.341543731e+01 -2.379456269e+01 -2.379456269e+01 +1.0777e+00 +1.7939e+00 -3.0979e+00 +3.1320e-01 -2.4021e-01 -1.8865e+00 +1.7770e+00 +4.5473e+00 -1.1525e+00 -4.1041e+00 +2.2325e+00 +5.0601e-01 -4.3527e+00 +3.8904e+00 -1.5941e+00 +3.4224e+00 -5.5802e-01 -4.2621e+00 -3.1287e+00 -3.5020e+00
2549 +2.104626980e+01 +2.104626980e+01 -3.616373020e+01 -3.616373020e+01 -3.1926e+00 -3.4484e+00 -5.1913e-01 +3.9159e+00 -4.9994e+00 -1.3201e+00 +9.8368e-01 +3.3498e-02 -2.2369e+00 -1.7761e+00 -3.4848e+00 +2.7443e-02 +2.5475e-01 -2.0648e+00 -6.5053e-01 +4.4863e+00 +3.5957e-01 -1.8352e+00 +6.4514e-01 -4.9483e+00
5228 +1.535157976e+01 +1.535157976e+01 -4.185842024e+01 -4.185842024e+01 -3.0571e+00 -3.5078e+00 -8.7476e-01 +3.9119e+00 -4.9983e+00 -1.3272e+00 +1.1177e+00 +5.5853e-02 -2.2667e+00 -1.7507e+00 -3.2992e+00 +5.3565e-01 +2.2940e-01 -1.6286e+00 -6.7638e-01 +4.4605e+00 +2.3803e-01 -1.5753e+00 +4.5066e-01 -4.8660e+00
18629 +9.591224297e+00 +9.591224297e+00 -4.761877570e+01 -4.761877570e+01 -3.1027e+00 -3.5180e+00 -9.0187e-01 +3.8533e+00 -4.9981e+00 -1.3305e+00 +1.1336e+00 -8.1532e-03 -2.2642e+00 -1.7429e+00 -3.3255e+00 +5.1302e-01 +2.1264e-01 -1.5958e+00 -7.0841e-01 +4.5456e+00 +1.2761e-01 -1.6380e+00 +4.7711e-01 -4.8455e+00
% function evaluation | noise-free fitness - Fopt (-2.778000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.138357113e+01 +8.138357113e+01 +5.360357113e+01 +5.360357113e+01 +4.8942e+00 -2.6933e+00 +2.3120e+00 +3.1694e+00 -3.4212e+00 +9.1325e-01 -2.4754e+00 +4.9364e+00 +7.5778e-01 +1.5730e-01 -2.9295e+00 -2.9895e+00 -1.2217e+00 +4.1182e+00 -4.2131e+00 -7.0890e-01 +1.1675e+00 -1.1679e+00 -3.7137e+00 -6.8883e-01
5 +6.155202415e+01 +6.155202415e+01 +3.377202415e+01 +3.377202415e+01 +1.2628e+00 -2.9228e+00 +4.1126e+00 -5.0533e-01 -1.0815e-02 -3.2294e+00 -4.8457e+00 +1.3841e+00 +3.2219e+00 -3.5104e+00 +8.6441e-01 -2.7713e+00 +1.1594e+00 -5.7211e-01 +4.1793e+00 +3.7346e-01 +1.1349e+00 -2.2847e+00 +2.4578e+00 +3.7029e+00
112 +3.120062994e+01 +3.120062994e+01 +3.420629940e+00 +3.420629940e+00 +5.7246e-01 +3.3812e+00 +3.6219e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00 -4.8573e-01 -5.0000e+00 +5.0000e+00 +1.2482e+00 -3.2253e+00 +5.0000e+00 -3.4040e+00 +3.0038e+00 -1.5276e+00 +2.0136e+00 +4.2481e+00 +5.0000e+00 -2.5126e+00 +3.0824e+00
450 +2.486708288e+01 +2.486708288e+01 -2.912917116e+00 -2.912917116e+00 +7.7736e-02 +3.7055e+00 +3.4486e+00 +4.7689e+00 -5.0000e+00 +5.0000e+00 -2.7412e+00 -5.0000e+00 +5.0000e+00 +4.0153e-01 -3.2579e+00 +5.0000e+00 -2.3896e+00 +2.5352e+00 -1.6301e+00 +1.3157e+00 +3.9283e+00 +5.0000e+00 -1.8971e+00 +3.0386e+00
2889 +1.399764169e+01 +1.399764169e+01 -1.378235831e+01 -1.378235831e+01 -6.6756e-01 +3.7148e+00 +2.4540e+00 +2.0544e+00 -4.7242e+00 +4.9998e+00 +1.6622e-01 -5.0000e+00 +4.5862e+00 +2.3986e-01 -3.4929e+00 +4.9988e+00 +0.0000e+00 +2.0395e+00 +4.7663e-01 +1.7034e+00 +3.6402e+00 +4.7887e+00 -2.7325e+00 +2.8970e+00
8249 +9.343526539e+00 +9.343526539e+00 -1.843647346e+01 -1.843647346e+01 -6.5765e-01 +3.7084e+00 +2.4482e+00 +1.9710e+00 -4.7199e+00 +4.9999e+00 +2.7583e-01 -5.0000e+00 +4.5137e+00 +2.8188e-01 -3.5333e+00 +4.9990e+00 +4.8019e-03 +2.0415e+00 +5.6113e-01 +1.7046e+00 +3.6575e+00 +4.7863e+00 -2.5041e+00 +2.9182e+00
% function evaluation | noise-free fitness - Fopt (-4.871000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.991847811e+01 +9.991847811e+01 +5.120847811e+01 +5.120847811e+01 +4.0345e+00 +3.6459e+00 +2.9007e+00 -1.2448e+00 +8.3136e-01 +1.6042e+00 -1.2320e+00 +2.2826e+00 +2.5791e+00 -3.7556e+00 +1.9284e+00 -1.0048e+00 -4.4723e+00 -9.0447e-01 -1.3225e-01 +3.7826e+00 +6.9641e-01 -4.4556e+00 +1.3988e+00 +1.7374e-01
6 +5.096926439e+01 +5.096926439e+01 +2.259264389e+00 +2.259264389e+00 +3.7940e-01 -4.6233e-01 -4.8789e+00 -2.1573e-01 -4.4762e+00 -2.2393e+00 -1.8352e+00 -3.6253e+00 -9.4990e-02 -4.2337e+00 -4.7367e+00 +3.9583e+00 -3.3154e-01 +1.0227e+00 +3.7052e+00 +3.9749e+00 +2.4484e+00 -3.3272e+00 -2.0396e+00 -2.7454e+00
121 +3.200960913e+01 +3.200960913e+01 -1.670039087e+01 -1.670039087e+01 -3.7684e+00 -3.9889e+00 -5.0000e+00 -3.7621e+00 -4.2118e+00 +0.0000e+00 +2.6737e+00 +5.0000e+00 -4.6427e+00 -5.0000e+00 +1.3437e-01 +2.7706e+00 +5.7871e-01 +3.8316e+00 +3.0218e+00 -5.0000e+00 +4.0944e+00 +2.3294e+00 -2.0720e+00 -1.3583e+00
1437 +2.109789985e+01 +2.109789985e+01 -2.761210015e+01 -2.761210015e+01 -4.8971e+00 -2.5081e+00 -4.9148e+00 -5.0000e+00 -4.8881e+00 +3.9395e-01 +3.3524e+00 +4.9328e+00 -2.3853e+00 -4.9999e+00 +4.9052e-01 +3.7400e+00 +1.0976e+00 +1.6572e+00 +2.6534e+00 -4.9451e+00 +3.8987e+00 +4.2982e+00 -1.1564e+00 -1.7662e+00
2437 +1.547530704e+01 +1.547530704e+01 -3.323469296e+01 -3.323469296e+01 -4.9478e+00 -2.3188e+00 -4.9123e+00 -5.0000e+00 -4.9965e+00 +8.0426e-02 +3.6490e+00 +4.7803e+00 -2.3531e+00 -4.9998e+00 +6.5965e-01 +4.1164e+00 +1.0986e+00 +1.6490e+00 +2.3196e+00 -4.9924e+00 +3.9011e+00 +4.0492e+00 -1.1251e+00 -1.7316e+00
