% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.273164050e+02 +2.273164050e+02 +3.067964050e+02 +3.067964050e+02 -4.4006e+00 +3.6582e+00 -3.7704e+00 -2.3744e+00 +1.4885e+00 +3.8817e+00 +4.8409e+00 -2.6171e+00 -3.5431e+00 -1.3416e+00 -2.2200e+00 +1.8957e+00 -3.9207e+00 +1.1086e-01 +5.6472e-01 +2.8424e-01 +1.0958e+00 -3.7405e-01 -1.0191e+00 -2.7774e+00
82 +1.535450282e+02 +1.535450282e+02 +2.330250282e+02 +2.330250282e+02 -5.8448e-01 -8.6597e-01 +2.2615e+00 -1.2087e+00 -1.1431e+00 -9.4557e-01 +6.3618e-01 -4.2019e+00 -5.8955e-01 -1.8136e+00 -2.3470e+00 -6.6344e-01 +4.2293e+00 +2.8162e+00 -8.2326e-01 +9.0485e-01 +3.7383e+00 +1.4266e+00 +4.4905e+00 +4.1836e+00
406 +9.382299576e+01 +9.382299576e+01 +1.733029958e+02 +1.733029958e+02 -4.6213e+00 +2.2418e+00 +8.5390e-01 -8.9645e-01 -1.2529e+00 -2.6195e+00 -5.9289e-01 -3.6633e-01 +2.9923e-01 -3.9899e+00 -3.6146e+00 -1.2879e+00 +1.0357e+00 +1.7909e-01 +1.4812e+00 +4.9316e+00 +2.0901e+00 -3.3112e+00 +4.9017e+00 +1.4205e+00
1190 +6.271052625e+01 +6.271052625e+01 +1.421905263e+02 +1.421905263e+02 -1.5350e+00 -1.2449e+00 -2.7676e+00 +5.1143e-01 -3.2704e+00 +8.1872e-01 -6.7546e-02 +2.2279e+00 -2.7693e-01 -4.0986e+00 -3.4641e+00 -2.1301e-03 -4.8253e-01 -7.9347e-01 +3.2063e+00 +1.7213e+00 +5.0062e-01 +9.0063e-01 +1.4124e+00 -2.1118e+00
1672 +3.809261178e+01 +3.809261178e+01 +1.175726118e+02 +1.175726118e+02 -6.0840e-01 -4.0236e-01 +3.8344e-01 +1.6733e+00 -4.5717e+00 -1.2331e+00 -2.3223e-02 +5.8518e-02 -5.1759e+00 -2.6159e+00 -4.1851e+00 +1.3449e+00 -1.0089e+00 -6.9470e-01 +3.7113e+00 +1.4848e-02 -1.1115e+00 -4.0653e+00 +2.5626e+00 +6.7813e-02
2201 +1.987640996e+01 +1.987640996e+01 +9.935640996e+01 +9.935640996e+01 +6.3518e-01 +5.3766e-01 -1.2265e+00 +2.2472e+00 -3.5282e+00 -2.4275e-01 +7.2981e-01 +6.9115e-02 -3.2082e+00 -4.1016e+00 -3.9433e+00 +2.8142e+00 +1.8240e+00 +2.8094e-01 +3.0707e+00 +2.2033e+00 -2.6008e-01 -9.6846e-01 +2.2701e+00 +1.0566e+00
2702 +1.444333106e+01 +1.444333106e+01 +9.392333106e+01 +9.392333106e+01 +1.8649e+00 -2.5158e+00 -1.0091e+00 +2.2309e+00 -4.6826e+00 +5.1777e-01 +7.0060e-01 -4.6779e-01 -1.9493e+00 -3.1349e+00 -3.0378e+00 +1.8485e+00 +1.0714e+00 +9.3064e-01 +4.6426e+00 +3.1388e+00 +2.0765e-01 -3.1160e+00 +2.1265e+00 +3.1194e-01
3301 +9.090923779e+00 +9.090923779e+00 +8.857092378e+01 +8.857092378e+01 +1.0233e+00 -2.5158e+00 -1.1721e+00 +2.2886e+00 -3.7494e+00 +5.1777e-01 +7.0060e-01 -1.9616e-01 -1.6343e+00 -3.0975e+00 -3.0378e+00 +2.1243e+00 +1.0714e+00 +1.1483e+00 +4.6426e+00 +3.1388e+00 -1.0512e+00 -4.1026e+00 +2.4890e+00 +8.5875e-01
4551 +6.289025971e+00 +6.289025971e+00 +8.576902597e+01 +8.576902597e+01 -2.3598e-01 -1.5965e+00 -1.3492e+00 +2.2894e+00 -3.9296e+00 +7.1219e-01 +3.8596e-01 +6.6639e-01 -1.7061e+00 -2.4800e+00 -4.3268e+00 +1.8761e+00 +9.3229e-01 +4.0161e-01 +4.1297e+00 +2.0521e+00 +8.9544e-01 -4.3796e+00 +2.4067e+00 +1.0437e+00
5103 +3.050308341e+00 +3.050308341e+00 +8.253030834e+01 +8.253030834e+01 +4.2777e-01 -1.3923e+00 -1.0743e+00 +1.3172e+00 -2.9891e+00 +1.7042e-01 +1.2512e-01 +7.1572e-01 -1.9150e+00 -3.0657e+00 -4.4579e+00 +1.8683e+00 +1.1101e+00 -3.6870e-02 +3.5554e+00 +3.8995e+00 -3.8066e-01 -4.4930e+00 +2.2231e+00 +1.1894e+00
