% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.428561782e+05 +2.428561782e+05 +2.423096782e+05 +2.423096782e+05 -3.9883e+00 -3.4995e+00 -1.5943e-01 +3.5162e+00 +9.8948e-01 +2.4560e-01 +4.8592e+00 -3.3896e+00 +3.7225e-01 +4.7186e+00 -1.6625e+00 +3.5130e+00 +1.2306e+00 -2.7339e+00 +2.4708e+00 -2.3144e+00 -4.7987e+00 -2.4821e+00 -3.1446e-01 -4.5568e+00
5 +8.648255795e+04 +8.648255795e+04 +8.593605795e+04 +8.593605795e+04 -3.2804e-01 +8.9583e-01 +1.9950e+00 +4.1306e+00 +9.2980e-01 -4.2178e+00 +3.8216e-01 -8.8732e-01 -1.0960e+00 +1.2559e+00 +2.3788e+00 +4.5307e+00 +1.0336e+00 -3.7777e+00 -4.9166e+00 -4.3822e+00 -2.8057e-01 -3.3828e+00 +2.1268e+00 +9.4964e-01
99 +5.711369401e+04 +5.711369401e+04 +5.656719401e+04 +5.656719401e+04 -4.6110e+00 -1.9611e+00 +2.4226e+00 -4.2582e+00 -3.5294e+00 +3.6669e-01 +1.0550e+00 +2.7594e+00 -3.7870e+00 +4.7598e-01 +2.3482e+00 +1.4026e+00 +4.7265e+00 -4.6341e+00 +2.8603e+00 -1.5822e+00 -1.5964e-01 -1.9138e+00 -4.2683e+00 -9.1158e-01
102 +3.954920009e+04 +3.954920009e+04 +3.900270009e+04 +3.900270009e+04 -3.1729e+00 -8.7608e-01 +1.0959e+00 -5.9549e-02 +1.0578e+00 -2.7570e+00 -1.1190e+00 +4.7437e+00 -1.5201e+00 -2.0835e+00 +4.0493e+00 +4.4017e-02 +4.5285e+00 -2.8634e+00 -1.9319e+00 -4.9188e+00 +3.2656e+00 -1.0114e+00 -3.2994e-01 +1.6747e+00
722 +2.001921725e+04 +2.001921725e+04 +1.947271725e+04 +1.947271725e+04 -4.5989e+00 -5.4681e+00 +3.9957e+00 -2.2910e+00 +3.0763e+00 -3.6738e+00 +2.9308e+00 +1.8236e-01 -9.8351e-01 -2.1807e+00 +1.5928e+00 +1.7060e-01 +2.2183e+00 -1.3092e-01 +1.1630e+00 -2.2021e+00 -3.7696e-01 +1.1695e-01 -2.5925e+00 -6.3395e-03
1201 +1.270870634e+04 +1.270870634e+04 +1.216220634e+04 +1.216220634e+04 -5.5500e+00 -2.1695e+00 +1.2910e+00 -2.1046e-01 +3.9041e+00 -3.9202e+00 +1.8864e+00 +2.0641e+00 -3.1152e+00 -7.3404e-01 +3.8824e+00 -1.8660e+00 +5.1905e-01 -2.3076e+00 -4.4527e-01 -2.4309e+00 +2.1135e+00 +1.7009e-02 -1.5481e+00 +5.6155e-01
1502 +8.692520549e+03 +8.692520549e+03 +8.146020549e+03 +8.146020549e+03 -1.0538e+00 -3.7054e+00 +6.9426e-01 +2.9948e+00 +4.8216e+00 +4.0603e-01 -2.2545e+00 +1.2604e+00 -3.4799e+00 -1.0172e+00 +2.1297e+00 -2.5290e-01 +2.7277e+00 -1.6809e+00 +1.3620e-01 -1.7709e+00 +3.5327e+00 -1.5356e-01 -1.4696e+00 +6.5134e-01
1901 +5.027100652e+03 +5.027100652e+03 +4.480600652e+03 +4.480600652e+03 -1.0538e+00 +1.3373e+00 +6.9426e-01 +2.9948e+00 +4.8216e+00 +2.3352e+00 -2.2545e+00 +1.5687e+00 -3.7288e+00 -1.5386e+00 +2.1297e+00 -2.5290e-01 +2.7277e+00 -1.4857e+00 +1.3620e-01 -1.7709e+00 +1.8927e+00 -7.6132e-01 -1.4696e+00 +4.4488e-01
2645 +3.701529586e+03 +3.701529586e+03 +3.155029586e+03 +3.155029586e+03 -1.2645e+00 -2.2588e-01 +4.7472e+00 +4.0799e+00 +2.3623e+00 -1.2650e+00 +6.6034e-01 +1.7571e+00 -2.3576e+00 -6.8726e-01 +2.2801e+00 +4.1394e-01 +3.1626e+00 -4.9710e-01 +1.1222e+00 -4.5601e-01 +1.8778e+00 -3.0958e-01 -1.1828e+00 +7.2646e-01
2767 +2.134406537e+03 +2.134406537e+03 +1.587906537e+03 +1.587906537e+03 -2.8347e+00 -1.4185e+00 +3.3503e+00 +2.6761e+00 +1.9655e+00 -3.3490e+00 +3.8438e-01 -7.2370e-01 -1.6557e+00 -1.2885e+00 +6.1605e-01 +1.0241e+00 +1.7554e+00 -1.9460e+00 +1.9593e+00 -7.8872e-01 +1.0018e+00 -4.6782e-01 -1.2727e+00 +1.6699e+00
