% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.685515227e+03 +1.685515227e+03 +1.668575227e+03 +1.668575227e+03 -5.3744e-01 +1.9154e+00 -2.2604e+00 +1.1441e+00 -4.3112e+00 +3.6226e-01 +2.7337e+00 -3.7002e-01 +2.5886e+00 +4.5982e+00 -2.8250e+00 -3.5371e+00 -3.2919e+00 -1.9035e+00 -4.6628e+00 -1.4046e+00 +3.1413e-01 -4.4462e+00 -3.9157e+00 -4.4115e+00
2 +2.290471227e+02 +2.290471227e+02 +2.121071227e+02 +2.121071227e+02 -2.1315e+00 -3.9850e-01 +2.4730e+00 +4.2586e+00 -3.5786e+00 +3.9397e+00 +4.0104e+00 -8.6576e-01 +3.2920e+00 -3.3607e+00 -3.9572e+00 +3.9888e+00 -4.1606e+00 -1.0687e+00 -3.5649e+00 -2.2137e+00 +2.5095e+00 -1.7497e+00 +1.5532e+00 -9.6415e-01
7 +7.044540954e+01 +7.044540954e+01 +5.350540954e+01 +5.350540954e+01 -5.7416e-01 -5.3705e-01 -3.4917e+00 +3.1232e+00 +3.5194e+00 -3.9748e+00 -8.1128e-01 -2.3632e+00 -2.6612e+00 -2.0743e+00 +3.5696e+00 +2.3794e+00 -1.9071e+00 -4.5961e+00 -2.3593e+00 -4.8782e+00 +1.9664e+00 +1.2827e+00 +1.9854e+00 +2.7642e+00
46 +6.255822970e+01 +6.255822970e+01 +4.561822970e+01 +4.561822970e+01 +5.7211e-01 +3.7365e+00 -2.3713e+00 +3.7657e+00 +3.7561e+00 -7.4397e-01 +2.7433e+00 -1.9135e+00 -4.3465e-01 -2.7673e+00 +7.1359e-01 -1.4393e+00 -7.3714e-01 -7.2480e-02 +3.4303e-01 -7.0478e-01 +2.4674e+00 -2.7783e+00 -3.6003e+00 +1.7105e+00
701 +3.519226736e+01 +3.519226736e+01 +1.825226736e+01 +1.825226736e+01 -8.0311e-02 +2.2588e+00 -1.1048e+00 -1.0658e+00 +2.3594e+00 +1.7730e+00 +1.9712e+00 -1.9524e+00 -4.4237e+00 -2.2107e+00 +1.1530e-01 -3.0502e+00 +9.2507e-01 -1.3601e+00 +5.7773e-01 +7.9236e-01 +3.6990e+00 -4.7086e-01 -3.8928e+00 +4.9793e-01
1502 +2.504155335e+01 +2.504155335e+01 +8.101553351e+00 +8.101553351e+00 +1.2799e+00 -7.3196e-01 -2.3695e+00 +3.4306e+00 +9.5639e-01 -3.9136e+00 +3.3830e+00 -1.5350e+00 +2.4156e-01 -4.0494e+00 +1.9542e+00 +4.0445e-01 -9.6705e-01 -2.6173e-01 +1.8663e+00 +1.1916e+00 +2.5712e+00 -1.0260e+00 +6.7491e-01 +4.1066e+00
3525 +1.238615991e+01 +1.238615991e+01 -4.553840089e+00 -4.553840089e+00 +4.0655e+00 +8.0233e-01 -1.0879e+00 +1.6357e+00 +5.3630e-01 -2.8453e+00 +2.4300e+00 -2.4556e+00 -2.7760e+00 -3.0111e+00 +3.5773e+00 -1.0224e+00 -2.6408e+00 -2.2815e+00 +4.3319e+00 +1.6213e+00 +3.8371e+00 -2.6734e-01 -1.5728e+00 +2.2555e+00
5980 +7.387546628e+00 +7.387546628e+00 -9.552453372e+00 -9.552453372e+00 +3.4615e+00 +2.7323e+00 -1.3575e+00 +1.4455e+00 +1.2288e+00 -2.3933e+00 +2.9007e+00 -2.5343e+00 -8.4960e-01 -2.1144e+00 +3.9017e+00 -2.9397e-02 -2.8475e+00 -1.0246e+00 +3.7933e+00 +3.5584e+00 +4.6965e+00 +1.7663e-01 +8.4552e-01 +2.1819e+00
8233 +6.213046443e+00 +6.213046443e+00 -1.072695356e+01 -1.072695356e+01 +4.2619e+00 +1.8322e+00 -1.0607e+00 +1.5189e+00 +1.4688e+00 -2.1851e+00 +3.1213e+00 -3.2263e+00 -4.2215e-01 -1.0575e+00 +3.6336e+00 +1.4831e-01 -2.5801e+00 -1.3164e+00 +2.1994e+00 +3.5339e+00 +3.9349e+00 -9.1673e-02 +1.4428e-01 +2.1718e+00
9523 +3.600624569e+00 +3.600624569e+00 -1.333937543e+01 -1.333937543e+01 +3.6187e+00 +1.9457e+00 -9.1536e-01 +1.4976e+00 +2.0456e+00 -2.4247e+00 +3.2378e+00 -2.3127e+00 +6.6383e-03 -2.2120e+00 +3.5726e+00 -2.5066e-01 -2.6590e+00 -1.5180e+00 +2.7365e+00 +2.8856e+00 +3.3438e+00 -2.7160e-01 +2.1584e-01 +1.1050e+00
10628 +2.105213008e+00 +2.105213008e+00 -1.483478699e+01 -1.483478699e+01 +3.7358e+00 +2.5449e+00 -1.5715e+00 +1.6090e+00 +1.9590e+00 -2.5449e+00 +3.6963e+00 -2.4825e+00 +1.1035e-01 -2.3577e+00 +3.9438e+00 +5.2398e-01 -2.2291e+00 -1.4518e+00 +2.5013e+00 +3.2634e+00 +3.3818e+00 -4.1228e-01 +2.5087e-01 +1.1192e+00
16264 +1.439632568e+00 +1.439632568e+00 -1.550036743e+01 -1.550036743e+01 +3.6710e+00 +2.3977e+00 -1.5125e+00 +1.4470e+00 +1.2539e+00 -2.0292e+00 +3.6127e+00 -2.4482e+00 -4.6084e-01 -2.2313e+00 +3.9955e+00 +2.2935e-01 -2.1454e+00 -1.1906e+00 +2.3919e+00 +3.3337e+00 +3.7312e+00 -3.0276e-01 +1.6536e-01 +2.2418e+00
19538 +9.974962239e-01 +9.974962239e-01 -1.594250378e+01 -1.594250378e+01 +3.6103e+00 +2.6020e+00 -1.6705e+00 +1.4383e+00 +1.3303e+00 -2.0830e+00 +3.5971e+00 -2.5437e+00 -4.0653e-01 -2.0190e+00 +4.0232e+00 +3.0925e-01 -2.3411e+00 -1.2277e+00 +2.4463e+00 +3.3852e+00 +3.7807e+00 -4.6888e-01 +2.8026e-01 +1.9079e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.097843174e+01 +6.097843174e+01 +7.978843174e+01 +7.978843174e+01 -3.2711e+00 -2.4905e+00 -7.1864e-02 +3.1504e+00 -3.4356e-01 -4.8451e+00 +6.4697e-01 +3.0624e+00 +4.7593e+00 -2.4990e+00 -2.5622e+00 +8.9248e-01 +2.9676e+00 +2.5781e+00 +9.9306e-01 -2.0770e+00 +3.6338e+00 +2.3613e+00 +3.5535e+00 -8.6431e-01
456 +3.598174063e+01 +3.598174063e+01 +5.479174063e+01 +5.479174063e+01 -4.3707e+00 +1.5105e+00 +4.9008e+00 -4.9178e-01 +1.0573e+00 -1.6052e+00 +3.9889e-01 +3.2621e+00 +1.7380e+00 +1.1011e+00 -4.1589e+00 +3.7944e+00 +4.8094e+00 -5.5827e-01 -5.2074e+00 +9.7378e-01 -8.5905e-01 +8.4753e-01 -3.5018e+00 +3.2632e+00
1706 +2.219657234e+01 +2.219657234e+01 +4.100657234e+01 +4.100657234e+01 -1.5657e+00 +1.5605e+00 +2.7425e+00 -1.9477e+00 +7.9719e-01 -3.4592e+00 +1.0499e+00 +2.9441e+00 +1.8821e-01 +2.7169e+00 -3.4241e+00 +2.5158e+00 +2.6842e+00 -1.0965e+00 -2.3168e+00 -1.5211e+00 -1.4757e+00 +2.1769e+00 -3.1685e-01 +2.3646e+00
3513 +1.570576673e+01 +1.570576673e+01 +3.451576673e+01 +3.451576673e+01 -2.2251e+00 +2.8452e+00 +9.3772e-01 -2.5713e+00 +1.5752e+00 -4.3156e+00 +6.8965e-01 -5.8316e-01 -1.0483e+00 +2.7479e+00 -2.0489e+00 +1.3416e+00 +3.5162e+00 -1.4221e+00 -9.2963e-01 -6.0202e-01 -3.1456e+00 +4.3380e+00 -1.4115e+00 +2.1483e+00
5804 +9.574322079e+00 +9.574322079e+00 +2.838432208e+01 +2.838432208e+01 -1.2652e+00 +2.0644e+00 -9.9460e-02 +6.4823e-02 +7.1664e-01 -3.7052e+00 +1.5030e+00 +9.5394e-01 +2.2361e+00 +2.5498e+00 -3.9218e+00 +2.7230e+00 +3.3461e+00 -1.1395e+00 -3.0437e+00 -2.3025e+00 -2.5245e+00 +2.3649e+00 -1.7704e+00 +1.5392e+00
9001 +6.029345794e+00 +6.029345794e+00 +2.483934579e+01 +2.483934579e+01 -1.8154e+00 +2.1984e+00 -2.2598e-01 -1.6834e-01 +5.4186e-01 -3.5821e+00 -2.0654e-01 +1.2845e+00 +1.6416e+00 +2.4928e+00 -3.7319e+00 +3.2978e+00 +4.6639e+00 -1.0064e+00 -3.5564e+00 -1.7787e+00 -1.8091e+00 +2.8689e+00 -8.9051e-01 +1.6830e+00
11114 +3.738536266e+00 +3.738536266e+00 +2.254853627e+01 +2.254853627e+01 +1.1909e-01 +1.4162e+00 -1.3435e+00 -7.8167e-01 +1.3346e+00 -3.3324e+00 +7.4776e-01 +5.2936e-01 +7.8672e-01 +3.0978e+00 -3.6786e+00 +2.2462e+00 +4.4305e+00 +9.3904e-02 -1.5581e+00 -2.4930e+00 -1.8373e+00 +3.4497e+00 +1.0794e+00 +1.5596e+00
15281 +2.411185229e+00 +2.411185229e+00 +2.122118523e+01 +2.122118523e+01 -2.4095e-01 +1.5139e+00 -1.3461e+00 -5.7945e-01 +1.2852e+00 -3.3067e+00 +2.8481e-01 +6.3833e-01 +7.4197e-01 +2.5801e+00 -3.8174e+00 +2.8134e+00 +4.3549e+00 +1.9653e-01 -2.4688e+00 -2.7484e+00 -1.4132e+00 +3.4344e+00 +6.9935e-01 +1.9330e+00
