% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.047928182e+02 +7.047928182e+02 +8.074028182e+02 +8.074028182e+02 +2.5272e+00 +4.7322e+00 -2.5607e+00 +7.7806e-01 -4.5806e+00 -2.8457e+00 +2.7018e+00 +3.1413e-01 +4.8048e+00 -1.7071e+00 -4.1294e+00 -1.2851e+00 -4.5192e+00 +2.1404e+00 +4.8192e+00 +2.4366e-02 -2.4211e+00 -3.5143e+00 +4.5975e-01 +2.7524e+00
11 +6.279804588e+02 +6.279804588e+02 +7.305904588e+02 +7.305904588e+02 +9.4400e-01 +1.9024e+00 -1.4453e+00 -3.7132e+00 +4.3902e+00 -1.9746e+00 -9.5655e-01 +1.9153e+00 +1.6739e+00 +4.5356e+00 +3.8964e+00 -2.8464e+00 +4.4327e-02 +2.5974e-01 -2.0446e+00 -2.0938e+00 -2.7443e+00 -1.1849e+00 +3.1571e+00 +5.5363e-01
802 +3.614660140e+02 +3.614660140e+02 +4.640760140e+02 +4.640760140e+02 +4.5484e+00 -2.0438e+00 -3.1282e-01 +3.1930e-01 -2.5034e-02 -3.7662e+00 -2.6952e-01 -6.9639e-01 -2.7990e+00 -7.1522e-01 +9.5537e-02 -5.5220e-01 -2.1490e+00 +4.3831e+00 -2.7037e+00 -4.5931e+00 -3.0155e+00 -2.7512e+00 +1.1929e+00 +5.4592e-01
3324 +2.204727882e+02 +2.204727882e+02 +3.230827882e+02 +3.230827882e+02 +2.5081e+00 +2.6830e+00 -1.4593e+00 +1.8091e+00 -1.9963e+00 -1.3441e-01 -1.5336e+00 -1.8270e-01 -3.0091e+00 +5.9032e-01 +5.0048e-01 +3.5386e-01 -1.5237e+00 +4.7427e-01 -2.0042e+00 -1.0536e+00 -1.2326e+00 +5.8539e-01 +2.0349e+00 +2.5905e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.430778012e+02 +6.430778012e+02 +7.363778012e+02 +7.363778012e+02 +2.6968e+00 -2.5918e+00 -2.8166e+00 -1.1380e+00 +1.2850e+00 -1.5017e+00 -2.2647e+00 +9.0398e-01 +4.3912e+00 +6.9371e-01 -2.6304e+00 -3.2209e+00 +5.0149e-01 -3.1235e+00 -2.8394e+00 +7.6320e-01 -1.0916e+00 -4.1280e-01 -7.5229e-01 +2.2112e+00
11 +6.188042013e+02 +6.188042013e+02 +7.121042013e+02 +7.121042013e+02 +3.4312e-01 -4.3611e+00 +2.6571e-01 +1.9652e+00 +4.3734e+00 +1.8314e+00 +1.8004e+00 +2.6316e+00 -2.5993e-01 -2.1305e+00 +3.0581e+00 +2.0864e+00 +4.8949e+00 -3.1357e+00 -1.7684e+00 +1.5931e+00 -4.3970e+00 -1.4202e+00 -3.3394e+00 -1.7520e+00
1602 +3.857750928e+02 +3.857750928e+02 +4.790750928e+02 +4.790750928e+02 -1.8908e+00 +2.2008e+00 -1.7590e+00 -8.9352e-01 -2.2813e+00 +4.1266e-01 +5.6872e-01 +4.8689e+00 -3.3652e-01 -3.4333e+00 +1.8120e+00 -7.0745e-01 -9.0114e-01 +2.2111e+00 -4.4658e-01 -1.0224e+00 -1.7901e+00 +1.3632e+00 +7.1790e-01 -2.1152e+00
4738 +2.474429858e+02 +2.474429858e+02 +3.407429858e+02 +3.407429858e+02 -2.5905e-01 -7.1482e-01 -1.1824e+00 -1.4985e-01 -3.0912e+00 +2.2053e+00 -7.8842e-01 +2.5845e+00 +8.9467e-01 -4.3455e-01 -6.5792e-02 +1.1796e+00 -1.2488e+00 +1.2641e+00 -7.5144e-01 +2.1048e-01 -6.3743e-01 +3.0176e-01 -1.0924e+00 -1.9614e+00
19607 +1.543417625e+02 +1.543417625e+02 +2.476417625e+02 +2.476417625e+02 +2.1697e+00 -1.1324e+00 -1.9751e+00 -8.2472e-01 -9.9781e-01 +7.8504e-01 -1.3949e+00 +2.2098e+00 +9.1222e-02 -2.8715e+00 -8.0517e-02 +1.1043e+00 +8.0871e-01 +2.1344e+00 -2.3527e+00 -9.6121e-01 -8.9288e-01 +1.1959e+00 -2.4758e+00 -1.3293e+00
