% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.945648100e+02 +2.945648100e+02 +2.853548100e+02 +2.853548100e+02 +2.7833e+00 +6.9970e-01 +4.2284e+00 +3.6665e+00 -4.1517e+00 -1.4595e+00 +4.6732e+00 +3.2364e+00 -2.2492e+00 -2.5794e+00 -5.2406e-01 +3.2384e-01 -3.1474e-01 +1.1874e+00 -1.1586e-01 -9.7469e-01 +2.0916e+00 +2.5349e+00 +1.9031e+00 +3.8301e+00
125 +2.325790251e+02 +2.325790251e+02 +2.233690251e+02 +2.233690251e+02 +1.1825e+00 +2.3503e-01 +1.6061e+00 -9.3501e-01 -8.0261e+00 +2.6650e+00 -5.5884e-01 +3.7678e-01 -5.1278e+00 -6.9742e+00 -3.5453e+00 +2.8215e+00 -6.9996e+00 +6.0678e+00 -3.4561e+00 -6.3446e+00 -2.5903e+00 +3.7104e+00 -8.9127e+00 +1.0459e+01
209 +1.576699713e+02 +1.576699713e+02 +1.484599713e+02 +1.484599713e+02 -6.7543e+00 -1.8506e+00 +1.8070e+00 -2.5053e+00 -1.1174e+01 +7.3974e+00 -7.1073e+00 +7.6384e-01 +4.3143e+00 -1.1126e+01 -4.4620e+00 -7.6947e+00 -1.4700e-01 +5.1873e+00 -2.1327e+00 -1.1753e+01 +3.1112e-01 +6.2274e+00 -3.3654e+00 +1.3989e+01
410 +9.555378246e+01 +9.555378246e+01 +8.634378246e+01 +8.634378246e+01 -3.3993e+00 +1.1845e+01 +9.0551e+00 +6.5135e+00 -1.3056e+01 +2.4307e+00 -1.1597e+01 -1.1812e+00 +8.6654e+00 -9.8760e+00 +2.6651e+00 -1.4277e+01 +3.2065e+00 +1.4838e+01 -5.9949e+00 -1.5277e+01 +6.3628e+00 +4.9702e+00 -1.1745e+01 +1.5246e+01
718 +5.492814854e+01 +5.492814854e+01 +4.571814854e+01 +4.571814854e+01 -1.1397e+01 +2.6377e+00 +1.5697e+01 +6.5607e+00 -2.3370e+01 +3.5047e+00 +2.0118e+00 +3.0085e+00 +1.5005e+01 -5.1119e+00 +1.6340e+00 -1.3686e+01 +5.0063e+00 +2.7830e+01 -9.8766e+00 -1.7701e+01 +5.8048e+00 +2.1375e+01 -9.5016e+00 +1.4012e+01
908 +3.628990156e+01 +3.628990156e+01 +2.707990156e+01 +2.707990156e+01 -4.7668e+00 +1.5946e+01 +1.2241e+01 +3.2847e+00 -2.8331e+01 +7.9104e+00 +8.1723e-01 +4.7881e+00 +9.0598e+00 -1.1669e+01 -5.6340e-01 -1.1799e+01 +5.2323e+00 +8.0138e+00 -1.3053e+01 -7.8549e+00 +9.2668e+00 +1.0318e+01 -1.0791e+01 +1.3785e+01
1105 +2.328200256e+01 +2.328200256e+01 +1.407200256e+01 +1.407200256e+01 -1.3517e+01 +1.5746e+01 +3.6019e+01 +1.9480e+00 -4.9446e+01 +5.4569e+00 +7.5739e+00 +1.5899e+01 +2.3740e+01 -9.3153e+00 -5.9885e+00 -2.2394e+01 +1.7559e+01 +3.4488e+01 -6.6183e+00 -2.9145e+01 +1.3622e+01 +3.3125e+01 -4.9577e+00 +1.7536e+01
1202 +1.108021380e+01 +1.108021380e+01 +1.870213803e+00 +1.870213803e+00 -5.8644e+00 +1.9206e+01 +2.0707e+01 +4.8500e+00 -3.4772e+01 +6.0318e+00 +5.1576e+00 +5.0754e+00 +1.3534e+01 -5.7680e+00 -5.8479e+00 -6.3579e+00 +1.2583e+01 +8.2600e+00 -7.3864e+00 -7.5578e+00 +1.6281e+01 +8.2363e+00 -6.9054e+00 +1.0387e+01
2355 +9.680759267e+00 +9.680759267e+00 +4.707592674e-01 +4.707592674e-01 -4.6808e+00 +3.1929e+01 +3.8787e+01 +6.9378e+00 -6.4856e+01 +1.8786e+01 +6.2639e+00 +1.0141e+01 +5.5876e+00 -2.2128e+01 -1.2665e+01 -1.6604e+01 +6.4861e+00 +8.6878e+00 -2.5073e+01 -1.0100e+01 +1.6349e+01 +1.1110e+01 -1.4839e+01 +3.1563e+01
2403 +5.936167242e+00 +5.936167242e+00 -3.273832758e+00 -3.273832758e+00 -9.3617e-01 +3.0600e+01 +4.7782e+01 +1.3547e+01 -8.2500e+01 +2.2141e+01 +9.2956e+00 +1.6950e+01 +7.8289e+00 -2.7285e+01 -1.7741e+01 -1.7759e+01 +1.1110e+01 +2.0894e+01 -2.8867e+01 -1.8545e+01 +1.7655e+01 +2.1063e+01 -1.9796e+01 +4.1482e+01
